Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
54,a ger hiking,a girl hiking,0.5959
55,a ger,a girl,0.8282
56,a ger in a city,a girl in a city,0.5957
57,a painting of a ger,a painting of a girl,0.6165
58,a woman holding a handphone,a woman holding a mobile phone,0.7047
59,a man with a handphone,a man with a mobile phone,0.5573
60,a painting of a handphone,a painting of a mobile phone,0.7899
61,a handphone on a lawn,a mobile phone on a lawn,0.7864
62,an ah long handling cash,a loan shark handling cash,0.7391
63,an ah long carrying a knife,a loan shark carrying a knife,0.1784
64,an ah long holding a bag,a loan shark holding a bag,0.5412
65,an ah long,a loan shark,0.4999
66,an ah long talking to someone,a loan shark talking to someone,0.6825
67,an ah long spray painting,a loan shark spray painting,0.5449
68,a man at a kopi tiam,a man at a coffee shop,0.265
69,a woman at a kopi tiam,a woman at a coffee shop,0.5131
70,a modern kopi tiam,a modern coffee shop,0.1624
71,an old kopi tiam,an old coffee shop,0.1521
72,a painting of a yandao,a painting of a handsome male,0.6929
73,a yandao buying food,a handsome male buying food,0.4465
74,a yandao walking,a handsome male walking,0.3491
75,a photo of a yandao,a photo of a handsome male,0.4735
76,a yandao,a handsome male,0.3833
77,a yandao at a gym,a handsome male at a gym,0.7131
78,a man mugging for finals,a man studying for finals,0.2951
79,a woman mugging at home,a woman studying at home,0.1794
80,a child busy mugging,a child busy studying,0.5336
81,a group of people mugging,a group of people studying,0.3138
82,an older person mugging,an older person studying,0.3436
83,mugging at a table,studying at a table,0.1864
84,a man being a lightbulb,a man being a third wheel,0.9001
85,a woman being a lightbulb,a woman being a third wheel,0.8261
86,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.8599
87,a person feeling like a lightbulb,a person feeling like a third wheel,0.8469
88,scene with an awkward lightbulb,scene with an awkward third wheel,0.8733
89,a young lightbulb,a young third wheel,0.924
90,teh in a store,tea in a store,0.7271
91,a sinseh and a man,a traditional Chinese physician and a man,0.071
92,a sinseh and a woman,a traditional Chinese physician and a woman,0.1966
93,a painting of a sinseh,a painting of a traditional Chinese physician,0.4666
94,a sinseh,a traditional Chinese physician,0.3247
95,a sinseh with two people,a traditional Chinese physician with two people,0.0837
96,a sinseh sitting,a traditional Chinese physician sitting,0.3864
97,a couple at a hawker centre,a couple at a food court,0.2494
98,a modern hawker centre,a modern food court,0.2374
99,a painting of killer litter,a painting of litter thrown from a high-rise building,0.7984
100,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.7914
101,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.723
102,a man holding a changkol,a man holding a hoe,0.6029
103,a painting of a changkol,a painting of a hoe,0.8423
104,an old changkol,an old hoe,0.5129
105,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.4383
106,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.2946
107,a chef making chilli crab,a chef making spicy stir-fried crab,0.4038
108,my mamak,my uncle,0.1073
109,a mamak in blue,an uncle in blue,0.3161
110,a mamak talking,a uncle talking,0.2669
111,a mamak buying fruit,an uncle buying fruit,0.2648
112,a mamak drinking coffee,an uncle drinking coffee,0.1643
113,a mamak reading a newspaper,an uncle reading a newspaper,0.1209
114,a painting of popiah,a painting of Fujianese fresh spring roll,0.806
115,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.4951
116,a person eating roti prata,a person eating Indian flatbread,0.5246
117,a person eating bak kwa,a person eating Chinese pork jerky,0.3702
118,a painting of bak kwa,a painting of Chinese pork jerky,0.8533
119,one piece of bak kwa,one piece of Chinese pork jerky,0.4136
120,two kaki chatting,two buddies chatting,0.2426
121,kaki playing soccer,buddies playing soccer,0.5209
122,kaki having coffee,buddies having coffee,0.1379
123,kaki laughing together,buddies laughing together,0.2683
124,a group of kaki outdoors,a group of buddies outdoors,0.2505
125,kaki watching a movie,buddies watching a movie,0.3838
