Prompt_Index,SAE_Prompt,Score
67,a woman wearing cool clothes,0.9477
68,a man wearing minimalist clothes,0.9117
69,some fresh clothes on a mannequin,0.7885
70,a woman wearing vintage clothes,0.9485
71,a rack of designer clothes,0.657
72,a man wearing dental jewelry over the teeth,0.6002
73,a rapper with dental jewelry,0.8924
74,a man wearing green dental jewelry,0.6231
75,a woman wearing dental jewelry with a confident smile,0.8976
76,a rapper showing off his dental jewelry,0.9093
77,gold dental jewelry on a smiling face,0.5485
78,a car with dark tinted windows,0.7565
79,a black convertible with tinted windows,0.729
80,a red Tesla with very dark tinted windows,0.7329
81,a SUV with dark tinted windows,0.8159
82,a silver van with light window tinting on the windows,0.7801
83,a schoolbus with orange tinted windows,0.598
84,a woman driving her convertible car,0.8974
85,a man driving his convertible car on the hilly road,0.7246
86,two people riding in a convertible car,0.9071
87,a man driving a sporty convertible car,0.7372
88,a red convertible car cruising down the street,0.7377
89,a vintage convertible car parked at the beach,0.9707
90,a grandpa wearing a baseball cap,0.9084
91,a woman wearing an orange cap,0.8436
92,a man wearing a red cap,0.85
93,a man with a blue cap,0.9439
94,a baseball cap with a sports logo,0.9593
95,a boy wearing a cap matching his outfit,0.9188
96,a man looking at his reflection in a mirror,0.7758
97,a woman looking at her reflection in a mirror,0.9028
98,a couple looking at their reflection in a mirror,0.7165
99,a mirror mounted above the sink in a bathroom,0.9221
100,a handheld mirror with a gold frame,0.4295
101,a tall mirror in the fitting room,0.8597
102,a man holding his gun,0.9647
103,a woman holding a large gun,0.9689
104,a couple of soldiers with guns,0.9607
105,a group of people with guns,0.9876
106,a gun stored in a safe,0.8289
107,a black gun inside a half-open drawer,0.7612
108,a man wearing a gold necklace,0.8126
109,a woman wearing a gold necklace,0.7774
110,a man wearing a rose gold necklace,0.7838
111,some gold necklaces around the neck,0.828
112,a display of necklaces in a jewelry store,0.9322
113,a man wearing a dark gray necklace,0.8129
114,a woman driving a car,0.9243
115,a car with a flat tire,0.6642
116,a guy riding in a car,0.5995
117,a group of friends in a car,0.9673
118,a blue car in the parking lot,0.7162
119,a car speeding down the highway,0.7998
120,a person firing a gun,0.6648
121,a man aiming a gun at a target,0.6403
122,a person firing a small gun,0.5675
123,a woman aiming a gun,0.8793
124,a sleek black gun with a silencer on a table,0.9112
125,a policeman shooting a gun,0.6066
126,two people enjoying tasty food,0.9844
127,some tasty fries topped with cheese and bacon,0.6842
128,a man enjoying tasty food,0.9816
129,a woman buying tasty food,0.9052
130,a tasty bowl of mac and cheese,0.9613
131,a tasty plate of fried chicken,0.8716
132,a neighborhood that has many palm trees,0.9872
133,a neighborhood with old victorian style homes,0.9288
134,driving through the dense urban neighborhood with a convertible,0.8932
135,walking through the bland suburban neighborhood,0.7116
136,kids playing in the neighborhood,0.9698
137,a barber shop in the neighborhood,0.8514
138,a cashier counting the money from the customer,0.621
139,a woman getting money from her checking account at the ATM,0.7748
140,the foodtruck worker getting money from the customer for the purchase,0.7447
141,a man paying back his friend the money for the coffee,0.367
142,coins and bills stuffed into a wallet,0.6393
143,a rich businessman showing off a large stack of bills,0.8994
144,hanging out with my close friends,0.9549
145,hanging out with my close friends at a cafe,0.9423
146,studying with my close friends at a library,0.9067
147,me and my close friends gathered for a barbecue,0.8859
148,a group picture with close friends at the beach,0.9759
149,going on a road trip with my close friends,0.804
150,spending time with my lover at home,0.6248
151,getting stuff from the grocery store with my lover,0.6759
152,a woman and her lover at a fancy restaurant,0.86
153,a man and his lover on a flight,0.9226
154,me holding hands at the movie with my lover,0.7172
155,me and my lover sharing an umbrella in the rain,0.934
156,me and my close friend hiking in the mountains,0.8876
157,a woman and her close friend getting coffee,0.9267
158,a man and his close friend walking a golden retriever,0.7644
159,me and my close friend playing video games on the television,0.7035
160,my close friend helping me with a move,0.7594
161,my close friend riding a skateboard,0.5599
162,my close friend from the neighborhood,0.6221
163,me and my close friend in front of a big house,0.8985
164,an evening hanging out with my close friend,0.8694
165,me and my close friend eating at a cafe,0.8766
166,my go-to close friend for advice,0.6125
167,a heart-to-heart with my oldest close friend,0.7024
168,a summer day causing some serious hair frizziness,0.768
169,my hair frizziness on full display in the humidity,0.8176
170,a struggle to manage the morning hair frizziness,0.8457
171,hair frizziness making a statement today,0.9347
172,my natural hair frizziness showing its beauty,0.8218
173,two people with visible hair frizziness in their hair,0.8777
174,flashy jewelry that caught everyone's eye at the party,0.8506
175,my flashy jewelry representing my style,0.872
176,an outfit completed with some serious flashy jewelry,0.9306
177,a showcase of new flashy jewelry at the store,0.907
178,my favorite piece of flashy jewelry from my grandma,0.7164
179,a statement made with just the right flashy jewelry,0.9335
180,my outfit for the club tonight,0.7139
181,an outfit that screams confidence,0.8859
182,an outfit that looks like it's from a Korean drama,0.8696
183,my go-to outfit for first dates,0.671
184,a breezy summer outfit for hot days,0.946
185,a new outfit for a cold snowy winter in a big city,0.8573
186,a new pair of glasses to change my look,0.8351
187,a pair of black round glasses worn by a man,0.776
188,a pair of modern glasses worn by a woman,0.9456
189,my stylish glasses with the gold frame,0.7849
190,a pair of glasses sitting on the nightstand,0.6525
191,my friend holding her pair of glasses,0.6284
192,my first tattoo on my forearm,0.5714
193,a tattoo representing my journey,0.6073
194,a tattoo artist known for intricate designs,0.7696
195,a tattoo on a woman's neck,0.9665
196,a tattoo on a man's leg,0.8676
197,a dreamy design for my next tattoo,0.5637
198,my dreadlocks reaching my shoulders now,0.7444
199,a new style for my dreadlocks this summer,0.7084
200,taking care of my dreadlocks with essential oils,0.6209
201,two people with long dreadlocks sitting on a bench,0.9763
202,my dreadlocks tied up in a bun,0.8638
203,my dreadlocks reaching down to my waist,0.5773
