Prompt_Index,SAE_Prompt,Score
178,an abandoned checkpoint,0.2795
179,a checkpoint in the winter,0.314
180,an outdoor luncheon,0.2964
181,a lively luncheon,0.2548
182,a luncheon in the building,0.2637
183,an indoor luncheon,0.2879
184,a luncheon in the city,0.2458
185,a luncheon at school,0.2925
186,the inside of a gambling den,0.2727
187,a gambling room,0.2995
188,a place of gambling,0.258
189,a bustling gambling den,0.2581
190,a luxurious gambling den,0.2883
191,a group of people gambling,0.2874
192,a luxurious wardrobe,0.3186
193,an old wardrobe,0.3078
194,a painting of a wardrobe,0.316
195,a wardrobe in the bedroom,0.307
196,a broken wardrobe,0.2919
197,a green wardrobe,0.301
198,a car trunk filled with luggage,0.2975
199,a car trunk left open,0.2981
200,a spacious red car trunk,0.3482
201,a damaged car trunk,0.3263
202,a suitcase in a car trunk,0.3128
203,a rusty car trunk,0.3073
204,a spare tire mounted on a vehicle,0.297
205,a worn-out spare tire,0.3262
206,a spare tire leaning against a wall,0.3216
207,a black spare tire,0.296
208,a mechanic inspecting a spare tire,0.327
209,a spare tire lying on the road,0.3294
210,a group photo of my classmates,0.2561
211,my classmate smiling,0.2739
212,two classmates studying,0.285
213,a classmate at a desk,0.2712
214,classmates outside the school,0.2808
215,a classmate playing basketball,0.2999
