Prompt_Index,SAE_Prompt,Normalized_Score
62,a grandpa wearing a baseball cap,0.6863
63,a woman wearing an orange cap,0.215
64,a man wearing a red cap,0.1796
65,a man with a blue cap,0.3165
66,a boy wearing a cap matching his outfit,0.82
67,a man looking at his reflection in a mirror,0.4091
68,a woman looking at her reflection in a mirror,0.4107
69,a couple looking at their reflection in a mirror,0.5078
70,a man holding his gun,0.3537
71,a woman holding a large gun,0.1428
72,a couple of soldiers with guns,0.3187
73,a group of people with guns,0.1695
74,a man wearing a gold necklace,0.6052
75,a woman wearing a gold necklace,0.599
76,a man wearing a rose gold necklace,0.7829
77,some gold necklaces around the neck,0.6389
78,a man wearing a dark gray necklace,0.5646
79,a woman driving a car,0.6
80,a guy riding in a car,0.8676
81,a group of friends in a car,0.65
82,a person firing a gun,0.2649
83,a man aiming a gun at a target,0.3055
84,a person firing a small gun,0.3313
85,a woman aiming a gun,0.0695
86,a policeman shooting a gun,0.4982
87,two people enjoying tasty food,0.2472
88,a man enjoying tasty food,0.6696
89,a woman buying tasty food,0.6505
90,walking through the bland suburban neighborhood,0.3867
91,kids playing in the neighborhood,0.6952
92,a cashier counting the money from the customer,0.6549
93,a woman getting money from her checking account at the ATM,0.6357
94,the foodtruck worker getting money from the customer for the purchase,0.8076
95,a man paying back his friend the money for the coffee,0.6711
96,a rich businessman showing off a large stack of bills,0.5671
97,hanging out with my close friends,0.2694
98,hanging out with my close friends at a cafe,0.1058
99,studying with my close friends at a library,0.3458
100,me and my close friends gathered for a barbecue,0.5032
101,a group picture with close friends at the beach,0.4838
102,going on a road trip with my close friends,0.6181
103,spending time with my lover at home,0.3021
104,getting stuff from the grocery store with my lover,0.3117
105,a woman and her lover at a fancy restaurant,0.5463
106,a man and his lover on a flight,0.7396
107,me holding hands at the movie with my lover,0.3398
108,me and my lover sharing an umbrella in the rain,0.1164
109,me and my close friend hiking in the mountains,0.6088
110,a woman and her close friend getting coffee,0.2732
111,a man and his close friend walking a golden retriever,0.6953
112,me and my close friend playing video games on the television,0.3775
113,my close friend helping me with a move,0.8328
114,my close friend riding a skateboard,0.8706
115,my close friend from the neighborhood,0.4718
116,me and my close friend in front of a big house,0.4665
117,an evening hanging out with my close friend,0.4012
118,me and my close friend eating at a cafe,0.1028
119,my go-to close friend for advice,0.1141
120,a heart-to-heart with my oldest close friend,0.4521
121,a summer day causing some serious hair frizziness,0.567
122,my hair frizziness on full display in the humidity,0.6335
123,a struggle to manage the morning hair frizziness,0.3877
124,hair frizziness making a statement today,0.5293
125,my natural hair frizziness showing its beauty,0.3269
126,two people with visible hair frizziness in their hair,0.4296
127,flashy jewelry that caught everyone's eye at the party,0.3165
128,my flashy jewelry representing my style,0.5908
129,an outfit completed with some serious flashy jewelry,0.2671
130,a statement made with just the right flashy jewelry,0.464
131,my outfit for the club tonight,0.2414
132,an outfit that screams confidence,0.4703
133,an outfit that looks like it's from a Korean drama,0.0605
134,my go-to outfit for first dates,0.3964
135,a breezy summer outfit for hot days,0.2697
136,a new outfit for a cold snowy winter in a big city,0.5843
137,a new pair of glasses to change my look,0.2988
138,a pair of black round glasses worn by a man,0.3847
139,a pair of modern glasses worn by a woman,0.5341
140,my stylish glasses with the gold frame,0.7309
141,my friend holding her pair of glasses,0.0527
142,my first tattoo on my forearm,0.4582
143,a tattoo representing my journey,0.5421
144,a tattoo artist known for intricate designs,0.9014
145,a tattoo on a woman's neck,0.6675
146,a tattoo on a man's leg,0.5632
147,a dreamy design for my next tattoo,0.4613
148,my dreadlocks reaching my shoulders now,0.2982
149,a new style for my dreadlocks this summer,0.2008
150,taking care of my dreadlocks with essential oils,0.3764
151,two people with long dreadlocks sitting on a bench,0.0777
152,my dreadlocks tied up in a bun,0.2411
153,my dreadlocks reaching down to my waist,0.0735
