Prompt_Index,SAE_Prompt,Score
85,a worker redecorate her office space with colorful posters,0.6557
86,a couple redecorate their garage with neon lights,0.5084
87,a woman redecorate her room using fairy lights,0.8417
88,a man redecorate his desk with anime figurines,0.732
89,a couple redecorate their living room,0.3419
90,a group of girls at the mall,0.4876
91,a girl hiking in the desert,0.7592
92,a girl posing in front of a mural,0.8988
93,a girl buying a computer at the electronics store,0.6664
94,a girl with a white shirt,0.9628
95,a girl and her partner,0.6476
96,a mobile phone on a black table,0.9476
97,a person taking a selfie with a mobile phone,0.8989
98,a mobile phone next to a laptop on a table,0.9301
99,a man using a mobile phone,0.8497
100,people on the subway using their mobile phones,0.7787
101,a woman taking a photo with a mobile phone,0.7723
102,a loan shark counting cash,0.3874
103,a loan shark carrying a knife in an alley,0.1736
104,a loan shark holding a bag of cash,0.4634
105,a loan shark standing by a black car,0.1529
106,a loan shark threatening someone,0.4619
107,a loan shark spray painting a message,0.3345
108,a man eating food at a small food court,0.8195
109,a woman drinking tea at a small food court,0.6704
110,a bowl of noodles on a table in a small food court,0.5109
111,a small food court,0.7302
112,a couple at a small food court,0.7992
113,a group of friends at a small food court,0.6336
114,a handsome male on a magazine cover,0.5045
115,a handsome male performing on stage at a concert,0.6999
116,a handsome male at a gym lifting weights,0.6712
117,a handsome male posing in a streetwear outfit,0.8053
118,a handsome male with his partner,0.6212
119,a group of handsome males,0.4749
120,a man studying at the coffee shop,0.6936
121,a woman studying at home,0.8927
122,a child studying a book,0.913
123,a group of students studying,0.665
124,a student studying in his room at night,0.91
125,a couple friends studying in the library,0.6968
126,a man being a third wheel on a hike with a couple,0.5411
127,a woman being a third wheel at a museum with a couple,0.5798
128,a third wheel with a gray shirt with a couple,0.5161
129,a couple accompanied by a third wheel,0.8322
130,he was a third wheel on his friend's date,0.433
131,a third wheel trailing behind a couple,0.4552
132,a glass filled with black tea,0.8233
133,a man with a cup of milk tea,0.7519
134,a tea pot on a table,0.9641
135,a cozy tea shop in a busy city street,0.8275
136,a tea bag on a plate,0.9149
137,a cup filled with green tea,0.8828
138,a plate of stir-fried rice noodles with prawns and egg,0.8557
139,a bowl of stir-fried rice noodles with fishcake slices,0.6091
140,two plates of stir-fried rice noodles on a wooden table,0.7742
141,stir-fried rice noodles in a wok on a stove,0.8402
142,stir-fried rice noodles served at a restaurant,0.7888
143,stir-fried rice noodles with vegetables on the side,0.7926
144,a traditional Chinese physician and a male patient,0.4787
145,a traditional Chinese physician and a female patient,0.3963
146,a traditional Chinese physician holding medicine,0.2966
147,a traditional Chinese physician in an office,0.4623
148,a traditional Chinese physician talking with two people,0.3884
149,a traditional Chinese physician sitting at their desk,0.6093
150,a large food court with colorful stalls and signs,0.7494
151,a couple at a food court sharing laksa,0.4694
152,a family eating at a food court,0.7994
153,a food stall at a food court,0.9097
154,a table with a cup of coffee at a food court,0.452
155,a plate of noodles at a food court,0.4993
156,litter thrown from a high-rise building from a balcony,0.5359
157,litter thrown from a high-rise building from an open window,0.6996
158,a sign advising against litter thrown from a high-rise building,0.6818
159,a person guilty of litter thrown from a high-rise building,0.323
160,a person on the sidewalk avoiding litter thrown from a high-rise building,0.4077
161,a couple walking nearly hit by litter thrown from a high-rise building,0.1978
162,a man using a hoe in a vegetable garden,0.7746
163,a hoe on a shelf in a store,0.3461
164,a farmer using a hoe in a field,0.8722
165,a person digging in their front yard with a hoe,0.7458
166,a farmer carrying a hoe,0.8487
167,three hoes leaning on a wall in a shed,0.7152
168,a large spicy stir-fried crab on a banquet table,0.5417
169,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3046
170,two plates of spicy stir-fried crab on a white table,0.5933
171,a large spicy stir-fried crab and a bowl of rice on a table,0.672
172,a waiter holding a spicy stir-fried crab dish,0.562
173,a chef making spicy stir-fried crab in a large wok,0.8398
174,a child with his uncle,0.4577
175,an uncle wearing a dark blue shirt,0.7012
176,a group of uncles talking,0.4931
177,an uncle buying fruit from the supermarket,0.7362
178,an uncle drinking coffee at the dining table,0.6713
179,an uncle reading a newspaper while on the couch,0.8549
180,a plate of Fujianese fresh spring roll with chili and sauce,0.796
181,a waiter holding a plate of Fujianese fresh spring rolls,0.5572
182,a person eating a Fujianese fresh spring roll at a street stall,0.2723
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.6944
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.7755
185,a food stall with Fujianese fresh spring rolls,0.7323
186,a plate of Indian flatbread with curry on the side,0.6597
187,a person eating Indian flatbread with their hands,0.7335
188,Indian flatbread with curry,0.5664
189,a table with Indian flatbread and vegetables,0.8189
190,a piece of Indian flatbread dipped in curry,0.6599
191,Indian flatbread and tea on a table,0.6341
192,a person eating Chinese pork jerky at a festival,0.6294
193,Chinese pork jerky in a bag with red wrapping,0.9108
194,a person buying Chinese pork jerky from a shop,0.6853
195,a plate with Chinese pork jerky,0.9172
196,two people both eating Chinese pork jerky,0.5072
197,a box of Chinese pork jerky in a shopping basket,0.5824
198,two buddies chatting casually outside a cafe,0.4982
199,buddies laughing while walking along the street,0.7519
200,buddies sharing a meal at the hawker centre,0.7887
201,a group of buddies playing basketball outdoors,0.821
202,buddies taking selfies at a famous landmark,0.5959
203,two buddies relaxing together at the beach,0.7638
