Prompt_Index,SAE_Prompt,Score
100,a handheld mirror with a gold frame,0.3565
101,a tall mirror in the fitting room,0.2905
102,a man holding his gun,0.2913
103,a woman holding a large gun,0.3203
104,a couple of soldiers with guns,0.3074
105,a group of people with guns,0.3113
106,a gun stored in a safe,0.3462
107,a black gun inside a half-open drawer,0.3598
108,a man wearing a gold necklace,0.309
109,a woman wearing a gold necklace,0.3168
110,a man wearing a rose gold necklace,0.3377
111,some gold necklaces around the neck,0.3104
112,a display of necklaces in a jewelry store,0.3385
113,a man wearing a dark gray necklace,0.3246
114,a woman driving a car,0.2868
115,a car with a flat tire,0.2827
116,a guy riding in a car,0.2713
117,a group of friends in a car,0.3136
118,a blue car in the parking lot,0.2835
119,a car speeding down the highway,0.2546
120,a person firing a gun,0.3143
121,a man aiming a gun at a target,0.3166
122,a person firing a small gun,0.3189
123,a woman aiming a gun,0.3165
124,a sleek black gun with a silencer on a table,0.2913
125,a policeman shooting a gun,0.3227
126,two people enjoying tasty food,0.302
127,some tasty fries topped with cheese and bacon,0.3451
128,a man enjoying tasty food,0.2857
129,a woman buying tasty food,0.2893
130,a tasty bowl of mac and cheese,0.312
131,a tasty plate of fried chicken,0.3095
132,a neighborhood that has many palm trees,0.3028
133,a neighborhood with old victorian style homes,0.3198
134,driving through the dense urban neighborhood with a convertible,0.2956
135,walking through the bland suburban neighborhood,0.2993
136,kids playing in the neighborhood,0.2964
137,a barber shop in the neighborhood,0.3115
138,a cashier counting the money from the customer,0.2941
139,a woman getting money from her checking account at the ATM,0.2993
140,the foodtruck worker getting money from the customer for the purchase,0.33
141,a man paying back his friend the money for the coffee,0.3075
142,coins and bills stuffed into a wallet,0.2948
143,a rich businessman showing off a large stack of bills,0.3025
144,hanging out with my close friends,0.2356
145,hanging out with my close friends at a cafe,0.2679
146,studying with my close friends at a library,0.2747
147,me and my close friends gathered for a barbecue,0.2855
148,a group picture with close friends at the beach,0.2988
149,going on a road trip with my close friends,0.2676
150,spending time with my lover at home,0.2374
151,getting stuff from the grocery store with my lover,0.2868
152,a woman and her lover at a fancy restaurant,0.3184
153,a man and his lover on a flight,0.2934
154,me holding hands at the movie with my lover,0.2808
155,me and my lover sharing an umbrella in the rain,0.2994
156,me and my close friend hiking in the mountains,0.2874
157,a woman and her close friend getting coffee,0.3089
158,a man and his close friend walking a golden retriever,0.3451
159,me and my close friend playing video games on the television,0.3085
160,my close friend helping me with a move,0.2722
161,my close friend riding a skateboard,0.3065
162,my close friend from the neighborhood,0.2619
163,me and my close friend in front of a big house,0.3053
164,an evening hanging out with my close friend,0.2271
165,me and my close friend eating at a cafe,0.2896
166,my go-to close friend for advice,0.2353
167,a heart-to-heart with my oldest close friend,0.2448
168,a summer day causing some serious hair frizziness,0.2787
169,my hair frizziness on full display in the humidity,0.2747
170,a struggle to manage the morning hair frizziness,0.2793
171,hair frizziness making a statement today,0.2437
172,my natural hair frizziness showing its beauty,0.2662
173,two people with visible hair frizziness in their hair,0.3167
174,flashy jewelry that caught everyone's eye at the party,0.2863
175,my flashy jewelry representing my style,0.2708
176,an outfit completed with some serious flashy jewelry,0.2541
177,a showcase of new flashy jewelry at the store,0.327
178,my favorite piece of flashy jewelry from my grandma,0.2791
179,a statement made with just the right flashy jewelry,0.2794
180,my outfit for the club tonight,0.2467
181,an outfit that screams confidence,0.2381
182,an outfit that looks like it's from a Korean drama,0.2892
183,my go-to outfit for first dates,0.2421
184,a breezy summer outfit for hot days,0.2883
185,a new outfit for a cold snowy winter in a big city,0.2863
186,a new pair of glasses to change my look,0.2798
187,a pair of black round glasses worn by a man,0.2976
188,a pair of modern glasses worn by a woman,0.315
189,my stylish glasses with the gold frame,0.2971
190,a pair of glasses sitting on the nightstand,0.3465
191,my friend holding her pair of glasses,0.312
192,my first tattoo on my forearm,0.2909
193,a tattoo representing my journey,0.2908
194,a tattoo artist known for intricate designs,0.2963
195,a tattoo on a woman's neck,0.324
196,a tattoo on a man's leg,0.3302
197,a dreamy design for my next tattoo,0.2872
198,my dreadlocks reaching my shoulders now,0.2792
199,a new style for my dreadlocks this summer,0.3032
200,taking care of my dreadlocks with essential oils,0.3387
201,two people with long dreadlocks sitting on a bench,0.3871
202,my dreadlocks tied up in a bun,0.2706
203,my dreadlocks reaching down to my waist,0.319
