Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.8688
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.8396
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.9141
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.8933
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.8067
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.8688
144,a sinseh and a man,a traditional Chinese physician and a man,0.8545
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.1087
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.3098
147,a sinseh,a traditional Chinese physician,0.6381
148,a sinseh with two people,a traditional Chinese physician with two people,0.1879
149,a sinseh sitting,a traditional Chinese physician sitting,0.4724
150,a large hawker centre,a large food court,0.9728
151,a couple at a hawker centre,a couple at a food court,0.9655
152,a modern hawker centre,a modern food court,0.9348
153,an old hawker centre,an older food court,0.7697
154,a person at a hawker centre,a person at a food court,0.9417
155,a busy hawker centre,a busy food court,0.9799
156,killer litter falling,litter thrown from a high-rise building falling,0.2755
157,killer litter from window,litter thrown from a high-rise building from window,0.1232
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.1821
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.4724
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.1711
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.5188
162,a man holding a changkol,a man holding a hoe,0.3947
163,a changkol on a shelf,a hoe on a shelf,0.2302
164,a painting of a changkol,a painting of a hoe,0.2451
165,an old changkol,an old hoe,0.2375
166,a new changkol,a new hoe,0.1607
167,a changkol leaning on a wall,a hoe leaning on a wall,0.3003
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.7288
169,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.862
170,two plates of chilli crab,two plates of spicy stir-fried crab,0.9312
171,a large chilli crab with rice,a large spicy stir-fried crab with rice,0.8933
172,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.8986
173,a chef making chilli crab,a chef making spicy stir-fried crab,0.8933
174,my mamak,my uncle,0.798
175,a mamak in blue,an uncle in blue,0.4056
176,a mamak talking,a uncle talking,0.384
177,a mamak buying fruit,an uncle buying fruit,0.5902
178,a mamak drinking coffee,an uncle drinking coffee,0.449
179,a mamak reading a newspaper,an uncle reading a newspaper,0.9385
180,a plate of popiah,a plate of Fujianese fresh spring roll,0.8877
181,one popiah,one Fujianese fresh spring roll,0.5653
182,a painting of popiah,a painting of Fujianese fresh spring roll,0.661
183,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.3947
184,popiah on a table,Fujianese fresh spring roll on a table,0.5068
185,popiah in a bowl,Fujianese fresh spring roll in a bowl,0.7175
186,a plate of roti prata,a plate of Indian flatbread,0.7697
187,a painting of roti prata,a painting of Indian flat bread,0.5416
188,a table with roti prata,a table with Indian flatbread,0.8621
189,a person eating roti prata,a person eating Indian flatbread,0.9271
190,roti prata on a counter,Indian flatbread on a counter,0.8816
191,roti prata on a table,Indian flatbread on a table,0.7796
192,a person eating bak kwa,a person eating Chinese pork jerky,0.9537
193,bak kwa in a bag,Chinese pork jerky in a bag,0.9039
194,a painting of bak kwa,a painting of Chinese pork jerky,0.9141
195,a shop with bak kwa,a shop with Chinese pork jerky,0.9039
196,one piece of bak kwa,one piece of Chinese pork jerky,0.6137
197,a person holding bak kwa,a person holding Chinese pork jerky,0.9589
198,two kaki chatting,two buddies chatting,0.9091
199,kaki playing soccer,buddies playing soccer,0.3272
200,kaki having coffee,buddies having coffee,0.7174
201,kaki laughing together,buddies laughing together,0.086
202,a group of kaki outdoors,a group of buddies outdoors,0.1006
203,kaki watching a movie,buddies watching a movie,0.5902
