Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
107,a building caretaker taking out the rubbish,a building janitor taking out the trash,0.2862
108,a man preparing dinner on the cooker,a man preparing dinner on the stove,0.2926
109,a bowl of hot soup sitting on the cooker,a bowl of hot soup sitting on the stove,0.2943
110,a modern electric cooker with digital controls,a modern electric stove with digital controls,0.3097
111,a cooker with boiling pots,a stove with boiling pots,0.2667
112,a cooker with a baking oven,a stove with a baking oven,0.3286
113,my cooker after making breakfast,my stove after making breakfast,0.283
114,a woman putting the baby down in the cot,a woman putting the baby down in the crib,0.3035
115,a man setting up a cot,a man setting up a crib,0.263
116,a baby in a colorful cot,a baby in a colorful crib,0.3391
117,a cot with soft blankets,a crib with soft blankets,0.2084
118,a baby cot with wooden bars,a baby crib with wooden bars,0.3343
119,a cot with stuffed animals,a crib with stuffed animals,0.3558
120,an advertisement on a city hoarding,an advertisement on a city billboard,0.2939
121,a worker changing the image on the hoarding,a worker changing the image on the billboard,0.2941
122,a group of people staring at a large hoarding,a group of people staring at a large billboard,0.272
123,a hoarding advertising a concert,a billboard advertising a concert,0.3207
124,my hoarding design displayed downtown,my billboard design displayed downtown,0.3035
125,a hoarding lit up at night,a billboard lit up at night,0.3005
126,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet,0.3456
127,a bright red hoover in a store,a bright red vacuum cleaner in a store,0.352
128,a dirty hoover on the carpet,a dirty vacuum cleaner on the carpet,0.3348
129,a hoover stored in a closet,a vacuum cleaner stored in a closet,0.3192
130,a red hoover with a long cord on the floor,a red vacuum cleaner with a long cord on the floor,0.3739
131,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,0.3316
132,a man holding a water jug,a man holding a water pitcher,0.2635
133,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,0.2706
134,a decorative ceramic jug,a decorative ceramic pitcher,0.3254
135,a jug filled with lemonade,a pitcher filled with lemonade,0.3005
136,a jug with a floral design,a pitcher with a floral design,0.3369
137,a jug in the refrigerator,a pitcher in the refrigerator,0.3134
138,a postman delivering packages,a mailman delivering packages,0.3039
139,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,0.3131
140,a postman in blue uniform,a mailman in blue uniform,0.321
141,a postman on a bicycle,a mailman in a truck,0.2777
142,a postman at the front door,a mailman at the front door,0.2744
143,my postman with a big sack,my mailman with a big bag,0.3351
144,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.3206
145,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0.2834
146,a bright pink pram next to a bench,a bright pink baby carriage next to a bench,0.3526
147,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.3408
148,a pram near a playground,a baby carriage near a playground,0.3277
149,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.3653
150,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion,0.3333
151,the spacious interior of the saloon,the spacious interior of the sedan,0.1629
152,a man inside a black saloon,a man inside a black sedan,0.2227
153,a saloon parked in the driveway,a sedan parked in the driveway,0.2381
154,a saloon with tinted windows,a sedan with tinted windows,0.1792
155,my saloon at the petrol station,my sedan at the gas station,0.1947
156,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.302
157,a car with a red bonnet,a car with a red hood,0.2461
158,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood,0.2675
159,a bonnet with a company logo,a hood with a company logo,0.2876
160,a bonnet in the process of being painted,a hood in the process of being painted,0.2351
161,a bonnet covered in snow,a hood with racing stripes,0.1825
162,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen,0.3168
163,coriander at the supermarket,cilantro at the supermarket,0.26
164,coriander sprinked on top of pasta,cilantro sprinked on top of pasta,0.2831
165,coriander garnishing a curry,cilantro garnishing a curry,0.2787
166,coriander leaves on a cutting board,cilantro leaves on a cutting board,0.3581
167,a coriander bunch at the market,a cilantro bunch at the market,0.3029
168,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen,0.3147
169,a woman picking a courgette at the market,a woman picking a zucchini at the market,0.3144
170,a large basket of courgettes,a large basket of zucchinis,0.3313
171,a courgette in a vegetable garden,a zucchini in a vegetable garden,0.3071
172,my courgette in a stir fry,my zucchini in a stir fry,0.3222
173,a courgette in a shopping basket,a zucchini in a shopping basket,0.3425
174,a crowd of people waiting for the tube,a crowd of people waiting for the subway,0.2855
175,a busy tube station with people rushing inside,a busy subway station with people rushing inside,0.2521
176,a man sitting inside the tube,a man sitting inside the subway,0.2414
177,a tube train arriving,a subway train arriving,0.2728
178,my tube ride during rush hour,my subway ride during rush hour,0.2863
179,a tube map on the wall,a subway map on the wall,0.3415
180,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen,0.321
181,a large basket of aubergines,a large basket of eggplants,0.3478
182,a man picking an aubergine at the market,a man picking an eggplant at the market,0.2969
183,an aubergine in the supermarket,an eggplant in the supermarket,0.3291
184,a grilled aubergine with olive oil,a grilled eggplant with olive oil,0.3415
185,my aubergine in a curry,my eggplant in a curry,0.2736
186,a child waiting at a zebra crossing,a child waiting at a crosswalk,0.3317
187,a faded zebra crossing,a faded crosswalk,0.2835
188,bikes crossing a zebra crossing,bikes crossing a crosswalk,0.2706
189,a zebra crossing near a park,a crosswalk near a park,0.2639
190,a woman walking over a zebra crossing,a woman walking over a crosswalk,0.2862
191,a zebra crossing near traffic lights,a crosswalk near traffic lights,0.2846
192,trucks parked along the motorway,trucks parked along the highway,0.2764
193,a crowded motorway during rush hour,a crowded highway during rush hour,0.3083
194,a motorway passing through mountains,a highway passing through mountains,0.3153
195,an aerial view of a motorway,an aerial view of a highway,0.2925
196,motorway exit signs at night,highway signs at night,0.282
197,a motorway blocked due to accident,a highway blocked due to accident,0.2555
198,a plaster covering a small wound,a band-aid covering a small wound,0.3111
199,a plaster on someone's forehead,a band-aid on someone's forehead,0.3033
200,a plaster floating in a swimming pool,a band-aid floating in a swimming pool,0.3307
201,a discarded plaster on the sidewalk,a discarded band-aid on the sidewalk,0.3125
202,a plaster with cartoon characters,a band-aid with cartoon characters,0.3178
203,a waterproof plaster on a hand,a waterproof band-aid on a hand,0.337
204,a black bin liner left outdoors,a black trash bag left outdoors,0.2825
205,a bin liner full of leaves,a trash bag full of leaves,0.298
206,a neatly tied bin liner,a neatly tied trash bag,0.313
207,a bin liner beside a dumpster,a trash bag beside a dumpster,0.2968
208,a bin liner overflowing with rubbish,a trash bag overflowing with trash,0.2257
209,a stack of unused bin liners,a stack of unused trash bags,0.2781
210,a waistcoat displayed on a mannequin,a vest displayed on a mannequin,0.2667
211,a checked waistcoat on display,a checked vest on display,0.2941
212,a man buttoning his waistcoat,a man buttoning his vest,0.243
213,a silk waistcoat in a boutique,a silk vest in a boutique,0.313
214,a waistcoat matching formal trousers,a vest matching formal pants,0.2688
215,a waistcoat embroidered with flowers,a vest embroidered with flowers,0.3423
216,rocket leaves in a salad spinner,arugula leaves in a salad spinner,0.2981
217,a sandwich filled with rocket,a sandwich filled with arugula,0.3297
218,chopped rocket sprinkled on pasta,chopped arugula sprinkled on pasta,0.321
219,a burger topped with fresh rocket,a burger topped with fresh arugula,0.2888
220,a gardener harvesting rocket leaves,a gardener harvesting arugula leaves,0.2959
221,a basket filled with fresh rocket,a basket filled with fresh arugula,0.3406
