Prompt_Index,SAE_Prompt,Score
182,an outfit that looks like it's from a Korean drama,0.8872
183,my go-to outfit for first dates,0.5956
184,a breezy summer outfit for hot days,0.9356
185,a new outfit for a cold snowy winter in a big city,0.8674
186,a new pair of glasses to change my look,0.888
187,a pair of black round glasses worn by a man,0.8518
188,a pair of modern glasses worn by a woman,0.9288
189,my stylish glasses with the gold frame,0.8925
190,a pair of glasses sitting on the nightstand,0.3485
191,my friend holding her pair of glasses,0.8012
192,my first tattoo on my forearm,0.5321
193,a tattoo representing my journey,0.6709
194,a tattoo artist known for intricate designs,0.896
195,a tattoo on a woman's neck,0.8972
196,a tattoo on a man's leg,0.9305
197,a dreamy design for my next tattoo,0.8785
198,my dreadlocks reaching my shoulders now,0.7164
199,a new style for my dreadlocks this summer,0.8061
200,taking care of my dreadlocks with essential oils,0.515
201,two people with long dreadlocks sitting on a bench,0.9589
202,my dreadlocks tied up in a bun,0.8855
203,my dreadlocks reaching down to my waist,0.5299
