Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
79,a painting of someone makan,a painting of someone eating,0.9526
80,a person makan salad,a person eating a salad,0.7227
81,a man makan a taco,a man eating a taco,0.837
82,people makan,people eating,0.8989
83,a man makan a burrito,a man eating a burrito,0.6913
84,a family zhng their house,a family redecorates their house,0.2983
85,a worker zhng her office space,a worker redecorates her office space,0.2713
86,a couple zhng their garage,a couple redecorate their garage,0.2864
87,a woman zhng her room,a woman redecorates her room,0.4232
88,a man zhng his desk,a man redecorates his desk,0.266
89,a person zhng their kitchen,a person redecorates their kitchen,0.2543
90,a tall ger,a tall girl,0.2529
91,a ger buying a computer,a girl buying a computer,0.1959
92,a ger hiking,a girl hiking,0.6366
93,a ger,a girl,0.1133
94,a ger in a city,a girl in a city,0.1406
95,a painting of a ger,a painting of a girl,0.4702
96,a handphone on a table,a mobile phone on a table,0.9726
97,a woman holding a handphone,a woman holding a mobile phone,0.9006
98,a handphone on the ground,a mobile phone on the ground,0.9779
99,a man with a handphone,a man with a mobile phone,0.9353
100,a painting of a handphone,a painting of a mobile phone,0.8414
101,a handphone on a lawn,a mobile phone on a lawn,0.9801
102,an ah long handling cash,a loan shark handling cash,0.3278
103,an ah long carrying a knife,a loan shark carrying a knife,0.3375
104,an ah long holding a bag,a loan shark holding a bag,0.2665
105,an ah long,a loan shark,0.1029
106,an ah long talking to someone,a loan shark talking to someone,0.2179
107,an ah long spray painting,a loan shark spray painting,0.2545
108,a man at a kopi tiam,a man at a coffee shop,0.7643
109,a woman at a kopi tiam,a woman at a coffee shop,0.7124
110,buying something at a kopi tiam,buying something at a coffee shop,0.4596
111,a kopi tiam,a coffee shop,0.8747
112,a modern kopi tiam,a modern coffee shop,0.8654
113,an old kopi tiam,an old coffee shop,0.6614
114,a painting of a yandao,a painting of a handsome male,0.3468
115,a yandao buying food,a handsome male buying food,0.4014
116,a yandao walking,a handsome male walking,0.6137
117,a photo of a yandao,a photo of a handsome male,0.0812
118,a yandao,a handsome male,0.0984
119,a yandao at a gym,a handsome male at a gym,0.6396
120,a man mugging for finals,a man studying for finals,0.408
121,a woman mugging at home,a woman studying at home,0.1502
122,a child busy mugging,a child busy studying,0.2157
123,a group of people mugging,a group of people studying,0.1537
124,an older person mugging,an older person studying,0.2457
125,mugging at a table,studying at a table,0.5286
126,a man being a lightbulb,a man being a third wheel,0.3965
127,a woman being a lightbulb,a woman being a third wheel,0.4363
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.2921
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.5045
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.2323
131,a young lightbulb,a young third wheel,0.4213
132,a painting of black teh,a painting of black tea,0.2772
133,teh in a store,tea in a store,0.6969
134,a container with teh,a container with tea,0.9123
135,a teh shop in a city,a tea shop in a city,0.6424
136,white teh,white tea,0.6515
137,a jar with dry teh,a jar with dry tea,0.6188
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.7558
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.7919
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.5659
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.8104
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.6031
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.2019
144,a sinseh and a man,a traditional Chinese physician and a man,0.2921
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.2548
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.5786
147,a sinseh,a traditional Chinese physician,0.2504
148,a sinseh with two people,a traditional Chinese physician with two people,0.2746
149,a sinseh sitting,a traditional Chinese physician sitting,0.5758
150,a large hawker centre,a large food court,0.8779
151,a couple at a hawker centre,a couple at a food court,0.6796
152,a modern hawker centre,a modern food court,0.9327
153,an old hawker centre,an older food court,0.6264
154,a person at a hawker centre,a person at a food court,0.9124
155,a busy hawker centre,a busy food court,0.9053
156,killer litter falling,litter thrown from a high-rise building falling,0.0901
157,killer litter from window,litter thrown from a high-rise building from window,0.2029
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.2688
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.0716
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.3301
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.175
162,a man holding a changkol,a man holding a hoe,0.0657
163,a changkol on a shelf,a hoe on a shelf,0.2174
164,a painting of a changkol,a painting of a hoe,0.2864
165,an old changkol,an old hoe,0.2333
166,a new changkol,a new hoe,0.1451
167,a changkol leaning on a wall,a hoe leaning on a wall,0.3815
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.5531
169,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.2894
170,two plates of chilli crab,two plates of spicy stir-fried crab,0.6198
171,a large chilli crab with rice,a large spicy stir-fried crab with rice,0.7623
172,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.6743
173,a chef making chilli crab,a chef making spicy stir-fried crab,0.6599
174,my mamak,my uncle,0.1246
175,a mamak in blue,an uncle in blue,0.3873
176,a mamak talking,a uncle talking,0.0492
177,a mamak buying fruit,an uncle buying fruit,0.512
178,a mamak drinking coffee,an uncle drinking coffee,0.2085
179,a mamak reading a newspaper,an uncle reading a newspaper,0.7247
180,a plate of popiah,a plate of Fujianese fresh spring roll,0.4358
181,one popiah,one Fujianese fresh spring roll,0.3149
182,a painting of popiah,a painting of Fujianese fresh spring roll,0.6127
183,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.1552
184,popiah on a table,Fujianese fresh spring roll on a table,0.3861
185,popiah in a bowl,Fujianese fresh spring roll in a bowl,0.503
186,a plate of roti prata,a plate of Indian flatbread,0.9206
187,a painting of roti prata,a painting of Indian flat bread,0.6011
188,a table with roti prata,a table with Indian flatbread,0.9054
189,a person eating roti prata,a person eating Indian flatbread,0.6057
190,roti prata on a counter,Indian flatbread on a counter,0.7943
191,roti prata on a table,Indian flatbread on a table,0.8625
192,a person eating bak kwa,a person eating Chinese pork jerky,0.8193
193,bak kwa in a bag,Chinese pork jerky in a bag,0.2072
194,a painting of bak kwa,a painting of Chinese pork jerky,0.1179
195,a shop with bak kwa,a shop with Chinese pork jerky,0.7715
196,one piece of bak kwa,one piece of Chinese pork jerky,0.468
197,a person holding bak kwa,a person holding Chinese pork jerky,0.7753
198,two kaki chatting,two buddies chatting,0.6281
199,kaki playing soccer,buddies playing soccer,0.5113
200,kaki having coffee,buddies having coffee,0.2882
201,kaki laughing together,buddies laughing together,0.0684
202,a group of kaki outdoors,a group of buddies outdoors,0.1041
203,kaki watching a movie,buddies watching a movie,0.6448
