Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
54,a student chope,a student saving a table,0.5902
55,a man chope,a man saving a table,0.4596
56,a woman chope,a woman saving a table,0.4267
57,a group chope,a group saving a table,0.5902
58,chope at a cafe,saving a table at a cafe,0.5544
59,chope with a napkin,saving a table with a napkin,0.8154
60,a counter with shiok things,a counter with tasty things,0.1158
61,a painting of something that is shiok,a painting of something that is very tasty,0.9799
62,a table with shiok stuff,a table with very tasty stuff,0.2671
63,a photo of something that is shiok,a photo of something that is tasty,0.9852
64,something shiok,something tasty,0.9348
65,a person enjoying something that is shiok,a person enjoying something that is tasty,0.9833
66,an atas clothing store,a high class clothing store,0.9822
67,an atas party,a high class party,0.9811
68,a painting of something that is atas,a painting of something that is high class,0.9141
69,an atas restaurant,a high class restaurant,0.9877
70,an atas car,a high class car,0.9612
71,an atas house,a high class house,0.8688
72,an ulu beach,a secluded beach,0.8621
73,an ulu street,a secluded street,0.4596
74,an ulu trail,a secluded trail,0.798
75,an ulu locale,a secluded locale,0.9449
76,an ulu house,a secluded house,0.9417
77,an ulu town,a secluded town,0.6018
78,a woman makan noodles,a woman eating noodles,0.9884
79,a painting of someone makan,a painting of someone eating,0.9811
80,a person makan salad,a person eating a salad,0.9822
81,a man makan a taco,a man eating a taco,0.9877
82,people makan,people eating,0.9925
83,a man makan a burrito,a man eating a burrito,0.8933
84,a family zhng their house,a family redecorates their house,0.9612
85,a worker zhng her office space,a worker redecorates her office space,0.5068
86,a couple zhng their garage,a couple redecorate their garage,0.9417
87,a woman zhng her room,a woman redecorates her room,0.749
88,a man zhng his desk,a man redecorates his desk,0.4596
89,a person zhng their kitchen,a person redecorates their kitchen,0.9612
90,a tall ger,a tall girl,0.0888
91,a ger buying a computer,a girl buying a computer,0.1105
92,a ger hiking,a girl hiking,0.0522
93,a ger,a girl,0.099
94,a ger in a city,a girl in a city,0.1939
95,a painting of a ger,a painting of a girl,0.1213
96,a handphone on a table,a mobile phone on a table,0.9861
97,a woman holding a handphone,a woman holding a mobile phone,0.9909
98,a handphone on the ground,a mobile phone on the ground,0.9655
99,a man with a handphone,a man with a mobile phone,0.992
100,a painting of a handphone,a painting of a mobile phone,0.9654
101,a handphone on a lawn,a mobile phone on a lawn,0.9449
102,an ah long handling cash,a loan shark handling cash,0.5902
103,an ah long carrying a knife,a loan shark carrying a knife,0.7175
104,an ah long holding a bag,a loan shark holding a bag,0.8323
105,an ah long,a loan shark,0.2843
106,an ah long talking to someone,a loan shark talking to someone,0.2048
107,an ah long spray painting,a loan shark spray painting,0.365
108,a man at a kopi tiam,a man at a coffee shop,0.9348
109,a woman at a kopi tiam,a woman at a coffee shop,0.923
110,buying something at a kopi tiam,buying something at a coffee shop,0.9482
111,a kopi tiam,a coffee shop,0.7796
112,a modern kopi tiam,a modern coffee shop,0.8242
113,an old kopi tiam,an old coffee shop,0.7697
114,a painting of a yandao,a painting of a handsome male,0.9745
115,a yandao buying food,a handsome male buying food,0.9843
116,a yandao walking,a handsome male walking,0.9676
117,a photo of a yandao,a photo of a handsome male,0.9745
118,a yandao,a handsome male,0.9833
119,a yandao at a gym,a handsome male at a gym,0.9711
120,a man mugging for finals,a man studying for finals,0.8872
121,a woman mugging at home,a woman studying at home,0.5188
122,a child busy mugging,a child busy studying,0.9348
123,a group of people mugging,a group of people studying,0.1429
124,an older person mugging,an older person studying,0.1105
125,mugging at a table,studying at a table,0.3098
126,a man being a lightbulb,a man being a third wheel,0.4267
127,a woman being a lightbulb,a woman being a third wheel,0.5416
128,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.2375
129,a person feeling like a lightbulb,a person feeling like a third wheel,0.5311
130,scene with an awkward lightbulb,scene with an awkward third wheel,0.365
131,a young lightbulb,a young third wheel,0.1658
132,a painting of black teh,a painting of black tea,0.5188
133,teh in a store,tea in a store,0.3751
134,a container with teh,a container with tea,0.8154
135,a teh shop in a city,a tea shop in a city,0.9449
136,white teh,white tea,0.5653
137,a jar with dry teh,a jar with dry tea,0.9636
138,a plate of char kway teow,a plate of stir-fried rice noodles,0.8545
139,a bowl of char kway teow,a bowl of stir-fried rice noodles,0.8816
140,a painting of char kway teow,a painting of stir-fried rice noodles,0.8933
141,char kway teow with vegetables,stir-fried rice noodle with vegetables,0.9348
142,char kway teow with fruit,stir-fried rice noodles with fruit,0.7288
143,two plates of char kway teow,two plates of stir-fried rice noodles,0.9452
144,a sinseh and a man,a traditional Chinese physician and a man,0.8748
145,a sinseh and a woman,a traditional Chinese physician and a woman,0.862
146,a painting of a sinseh,a painting of a traditional Chinese physician,0.8872
147,a sinseh,a traditional Chinese physician,0.8872
148,a sinseh with two people,a traditional Chinese physician with two people,0.8688
149,a sinseh sitting,a traditional Chinese physician sitting,0.8816
150,a large hawker centre,a large food court,0.9759
151,a couple at a hawker centre,a couple at a food court,0.9745
152,a modern hawker centre,a modern food court,0.9676
153,an old hawker centre,an older food court,0.8242
154,a person at a hawker centre,a person at a food court,0.9563
155,a busy hawker centre,a busy food court,0.9728
156,killer litter falling,litter thrown from a high-rise building falling,0.9185
157,killer litter from window,litter thrown from a high-rise building from window,0.8748
158,a sign about killer litter,a sign about litter thrown from a high-rise building,0.4386
159,a painting of killer litter,a painting of litter thrown from a high-rise building,0.7175
160,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.8933
161,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.7593
162,a man holding a changkol,a man holding a hoe,0.2609
163,a changkol on a shelf,a hoe on a shelf,0.8323
164,a painting of a changkol,a painting of a hoe,0.8396
165,an old changkol,an old hoe,0.9482
166,a new changkol,a new hoe,0.798
167,a changkol leaning on a wall,a hoe leaning on a wall,0.7388
168,a chilli crab on a table,a spicy stir-fried crab on a table,0.8396
169,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.798
170,two plates of chilli crab,two plates of spicy stir-fried crab,0.8756
171,a large chilli crab with rice,a large spicy stir-fried crab with rice,0.9312
172,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.8621
173,a chef making chilli crab,a chef making spicy stir-fried crab,0.9537
174,my mamak,my uncle,0.6137
175,a mamak in blue,an uncle in blue,0.8748
176,a mamak talking,a uncle talking,0.661
177,a mamak buying fruit,an uncle buying fruit,0.8067
178,a mamak drinking coffee,an uncle drinking coffee,0.495
179,a mamak reading a newspaper,an uncle reading a newspaper,0.9509
180,a plate of popiah,a plate of Fujianese fresh spring roll,0.7796
181,one popiah,one Fujianese fresh spring roll,0.8479
182,a painting of popiah,a painting of Fujianese fresh spring roll,0.7593
183,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.8933
184,popiah on a table,Fujianese fresh spring roll on a table,0.8323
185,popiah in a bowl,Fujianese fresh spring roll in a bowl,0.8242
186,a plate of roti prata,a plate of Indian flatbread,0.9385
187,a painting of roti prata,a painting of Indian flat bread,0.9312
188,a table with roti prata,a table with Indian flatbread,0.9676
189,a person eating roti prata,a person eating Indian flatbread,0.9537
190,roti prata on a counter,Indian flatbread on a counter,0.9185
191,roti prata on a table,Indian flatbread on a table,0.9589
192,a person eating bak kwa,a person eating Chinese pork jerky,0.9633
193,bak kwa in a bag,Chinese pork jerky in a bag,0.6846
194,a painting of bak kwa,a painting of Chinese pork jerky,0.8242
195,a shop with bak kwa,a shop with Chinese pork jerky,0.9589
196,one piece of bak kwa,one piece of Chinese pork jerky,0.5068
197,a person holding bak kwa,a person holding Chinese pork jerky,0.9589
198,two kaki chatting,two buddies chatting,0.5787
199,kaki playing soccer,buddies playing soccer,0.365
200,kaki having coffee,buddies having coffee,0.2843
201,kaki laughing together,buddies laughing together,0.6609
202,a group of kaki outdoors,a group of buddies outdoors,0.1038
203,kaki watching a movie,buddies watching a movie,0.4386
