Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
64,an old abba with a dog,an old father with a dog,0.2686
65,an old abba in the kitchen,an old father in the kitchen,0.2749
66,a beautiful pial,a beautiful veranda,0.2057
67,an expensive looking pial,an expensive looking veranda,0.1989
68,a modern looking pial,a modern looking veranda,0.192
69,a green pial,a green veranda,0.2425
70,a dimly lit pial,a dimly lit veranda,0.2202
71,a painting of a pial,a painting of a veranda,0.2572
72,a dry nullah,a dry riverbed,0.294
73,a beautiful nullah in a painting,a beautiful riverbed in a painting,0.3268
74,a nullah in a forest,a riverbed in a forest,0.2954
75,a narrow nullah,a narrow riverbed,0.2988
76,a small nullah,a small riverbed,0.2701
77,a wet nullah,a wet riverbed,0.2777
78,a beautiful rani,a beautiful queen,0.2493
79,a rani in a garden,a queen in a garden,0.281
80,a painting of an old rani,a painting of an old queen,0.3041
81,a rani covered in snow,a queen covered in snow,0.2911
82,a rani in a large hall,a queen in a large hall,0.3051
83,an old rani on a bed,an old queen on a bed,0.2598
84,a sliced brinjal,a sliced eggplant,0.3266
85,a brinjal on a table,an eggplant on a table,0.3279
86,brinjal in a basket,eggplant in a basket,0.3274
87,a painting of a brinjal,a painting of a eggplant,0.3928
88,a moldy brinjal,a moldy eggplant,0.3012
89,a dish with brinjal,a dish with eggplant,0.3314
90,a table of khana,a table of food,0.2953
91,a basket with khana,a basket with food,0.3223
92,healthy khana,healthy food,0.2383
93,khana in a cabinet,food in a cabinet,0.2973
94,a person with some khana,a person with some food,0.279
95,a family enjoying khana,a family enjoying food,0.3117
96,a bustling nagar,a bustling town,0.2584
97,an abandoned nagar,an abandoned town,0.2735
98,view of a nagar,view of a town,0.278
99,a beautiful nagar,a beautiful town,0.2468
100,a painting of a nagar,a painting of a town,0.3073
101,a lively nagar,a lively town,0.252
102,a dying oont,a dying camel,0.2238
103,a oont next to water,a camel next to water,0.2172
104,a painting of a large oont,a painting of a large camel,0.2568
105,an oont eating food,a camel eating food,0.2246
106,a oont in the street,a camel in the street,0.2356
107,an oont walking in the heat,a camel walking in the heat,0.2265
108,agarbatti in a house,incense in a house,0.2821
109,agarbatti on a table,incense on a table,0.2863
110,a painting of agarbatti,a painting of incense,0.2888
111,agarbatti burning,incense burning,0.2253
112,red abarbatti,red incense,0.2437
113,agarbatti on a shelf,incense on a shelf,0.2898
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.2479
115,a large group of kulang,a large group of crane birds,0.1972
116,a dirty kulang,a dirty crane bird,0.1806
117,two kulangs next to each other,two crane birds next to each other,0.1868
118,a sleeping kulang,a sleeping crane bird,0.2432
119,a kulang eating food,a crane bird eating food,0.2383
120,a enormous godown,a enormous warehouse,0.3173
121,an abandoned godown,an abandoned warehouse,0.3048
122,a busy godown,a busy warehouse,0.2869
123,a painting of a godown,a painting of a warehouse,0.3064
124,a godown on fire,a warehouse on fire,0.2724
125,a dark abandoned godown,a dark abandoned warehouse,0.3098
126,painting of a medical hall,painting of a pharmacy,0.2852
127,a modern medical hall,a modern pharmacy,0.2563
128,inside a medical hall,inside a pharmacy,0.2523
129,a busy medical hall,a busy pharmacy,0.2616
130,entrance of a medical hall,entrance of a pharmacy,0.256
131,a rural medical hall,a rural pharmacy,0.2461
132,an abandoned petrol bunk,an abandoned gas station,0.3112
133,a petrol bunk in a desert,a gas station in a desert,0.337
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.2982
135,a very busy petrol bunk,a very busy gas station,0.2792
136,a petrol bunk in a big city,a gas station in a big city,0.2756
137,a dirty petrol bunk,a dirty gas station,0.266
138,a man with a blue mo-bike,a man with a blue motorcycle,0.2836
139,a black mo-bike,a black motorcycle,0.2464
140,three mo-bikes on the road,three motorcycles on the road,0.2395
141,a broken mo-bike,a broken motorcycle,0.262
142,a mo-bike in the forest,a motorcycle in the forest,0.3021
143,a group of mo-bike,a group of motorcycles,0.2468
144,two bundooks leaning on each other,two rifles leaning on each other,0.2071
145,a person holding a bundook,a person holding a rifle,0.251
146,a broken bundook,a broken rifle,0.2268
147,a rusty bundook,a rusty rifle,0.2518
148,a bundook in a store,a rifle in a store,0.2234
149,a bundook on the ground,a rifle on the ground,0.2422
150,an old handicraftsman,an old craftsman,0.313
151,a group of handicraftsmen,a group of craftsmen,0.3098
152,a handicraftsman in a house,a craftsman in a house,0.3256
153,a dirty handicraftsman,a dirty craftsman,0.2811
154,a handicraftsman in orange,a craftsman in orange,0.3379
155,a handicraftsman in a big city,a craftsman in a big city,0.3093
156,an angry incharge,an angry supervisor,0.2475
157,an old incharge,an old supervisor,0.2504
158,an incharge in a room,a supervisor in a room,0.2768
159,a painting of an incharge,a painting of a supervisor,0.3109
160,an incharge in the office,a supervisor in the office,0.2571
161,an incharge with a group of people,a supervisor with a group of people,0.2693
162,some pani on the table,some water on the table,0.2218
163,a child with pani,a child with water,0.2769
164,dirty pani,dirty water,0.2334
165,pani in the forest,water in the forest,0.2436
166,pani in the house,water in the house,0.2172
167,pani in the well,water in the well,0.2939
168,a colorful yatra,a colorful festival,0.2659
169,a lively yatra,a lively festival,0.2577
170,a yatra in the summer,a festival in the summer,0.276
171,an indoor yatra,an indoor festival,0.2668
172,a bustling yatra,a bustling festival,0.2806
173,a yatra in the winter,a festival in the winter,0.2977
174,a man next to a naka,a man next to a checkpoint,0.2779
175,a small red naka,a small red checkpoint,0.2193
176,a busy naka,a busy checkpoint,0.2308
177,an empty naka,a empty checkpoint,0.259
178,an abandoned naka,an abandoned checkpoint,0.2599
179,a naka in the winter,a checkpoint in the winter,0.2569
180,an outdoor tiffin,an outdoor luncheon,0.2858
181,a lively tiffin,a lively luncheon,0.2523
182,a tiffin in the building,a luncheon in the building,0.2263
183,an indoor tiffin,an indoor luncheon,0.2534
184,a tiffin in the city,a luncheon in the city,0.2497
185,a tiffin at school,a luncheon at school,0.2712
186,the inside of a satta den,the inside of a gambling den,0.2646
187,a satta room,a gambling room,0.268
188,a place of satta,a place of gambling,0.2309
189,a bustling satta den,a bustling gambling den,0.2552
190,a luxurious satta den,a luxurious gambling den,0.2282
191,a group of people satta,a group of people gambling,0.2574
192,a luxurious almirah,a luxurious wardrobe,0.3128
193,an old almirah,an old wardrobe,0.2932
194,a painting of an almirah,a painting of a wardrobe,0.3177
195,an almirah in the bedroom,a wardrobe in the bedroom,0.3225
196,a broken almirah,a broken wardrobe,0.2854
197,a green almirah,a green wardrobe,0.3187
198,a dicky filled with luggage,a car trunk filled with luggage,0.2864
199,a dicky left open,a car trunk left open,0.1932
200,a spacious red dicky,a spacious red car trunk,0.2278
201,a damaged dicky,a damaged car trunk,0.2295
202,a suitcase in a dicky,a suitcase in a car trunk,0.2907
203,a rusty dicky,a rusty car trunk,0.2981
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.1893
205,a worn-out stepney,a worn-out spare tire,0.1922
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.2397
207,a black stepney,a black spare tire,0.2196
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.2482
209,a stepney lying on the road,a spare tire lying on the road,0.193
210,a group photo of my batchmates,a group photo of my classmates,0.2656
211,my batchmate smiling,my classmate smiling,0.2734
212,two batchmates studying,two classmates studying,0.2957
213,a batchmate at a desk,a classmate at a desk,0.262
214,batchmates outside the school,classmates outside the school,0.2674
215,a batchmate playing basketball,a classmate playing basketball,0.2999
