Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
27,a person nodding can in agreement,a person nodding yes in agreement,0.2691
28,a woman nodding can,a woman nodding yes,0.4476
29,a man nodding can,a man nodding yes,0.6775
30,a student chope at the dining hall,a student saving a table at the dining hall,0.5173
31,a person chope at the library,a person saving a table at the library,0.5743
32,a person chope using a bag,a person saving a table using a bag,0.4844
33,a group chope at the food hall,a group saving a table at the food hall,0.3623
34,chope at a cafe using a tissue packet,saving a table at a cafe using a tissue packet,0.4557
35,chope with a napkin placed on a chair,saving a table with a napkin placed on a chair,0.3839
36,a person enjoying shiok food,a person enjoying very tasty food,0.2575
37,an atas party with well dressed people,a high class party with well dressed people,0.1347
38,a woman with an atas car,a woman with a high class car,0.0857
39,a couple hiking on an ulu trail,a couple hiking on a secluded trail,0.5707
40,a woman makan a bowl of noodles,a woman eating a bowl of noodles,0.6105
41,a woman makan sushi in a modern restaurant,a woman eating sushi in a modern restaurant,0.2502
42,a woman makan a slice of cake in a cafe,a woman eating a slice of cake in a cafe,0.6806
43,a man makan a taco under a streetlight,a man eating a taco under a streetlight,0.4013
44,a man makan a burrito by the riverside,a man eating a burrito by the riverside,0.6656
45,a man makan an apple,a man eating an apple,0.4788
46,a family zhng their living room for the holidays,a family redecorate their living room for the holidays,0.4526
47,a worker zhng her office space with colorful posters,a worker redecorate her office space with colorful posters,0.8321
48,a couple zhng their garage with neon lights,a couple redecorate their garage with neon lights,0.7955
49,a woman zhng her room using fairy lights,a woman redecorate her room using fairy lights,0.6523
50,a man zhng his desk with anime figurines,a man redecorate his desk with anime figurines,0.5043
51,a couple zhng their living room,a couple redecorate their living room,0.6417
52,a group of gers at the mall,a group of girls at the mall,0.708
53,a ger hiking in the desert,a girl hiking in the desert,0.5519
54,a ger posing in front of a mural,a girl posing in front of a mural,0.7492
55,a ger buying a computer at the electronics store,a girl buying a computer at the electronics store,0.3338
56,a ger with a white shirt,a girl with a white shirt,0.6433
57,a ger and her partner,a girl and her partner,0.7575
58,a person taking a selfie with a handphone,a person taking a selfie with a mobile phone,0.7365
59,a man using a handphone,a man using a mobile phone,0.3729
60,people on the subway using their handphones,people on the subway using their mobile phones,0.359
61,a woman taking a photo with a handphone,a woman taking a photo with a mobile phone,0.4646
62,an ah long counting cash,a loan shark counting cash,0.7524
63,an ah long carrying a knife in an alley,a loan shark carrying a knife in an alley,0.3173
64,an ah long holding a bag of cash,a loan shark holding a bag of cash,0.6392
65,an ah long standing by a black car,a loan shark standing by a black car,0.7398
66,an ah long threatening someone,a loan shark threatening someone,0.4197
67,an ah long spray painting a message,a loan shark spray painting a message,0.8201
68,a man eating food at a kopi tiam,a man eating food at a small food court,0.2484
69,a woman drinking tea at a kopi tiam,a woman drinking tea at a small food court,0.3455
70,a couple at a kopi tiam,a couple at a small food court,0.4776
71,a group of friends at a kopi tiam,a group of friends at a small food court,0.1945
72,a yandao on a magazine cover,a handsome male on a magazine cover,0.2434
73,a yandao performing on stage at a concert,a handsome male performing on stage at a concert,0.3504
74,a yandao at a gym lifting weights,a handsome male at a gym lifting weights,0.3178
75,a yandao posing in a streetwear outfit,a handsome male posing in a streetwear outfit,0.4673
76,a yandao with his partner,a handsome male with his partner,0.3686
77,a group of yandaos,a group of handsome males,0.2188
78,a man mug at the coffee shop,a man studying at the coffee shop,0.6544
79,a woman mug at home,a woman studying at home,0.2659
80,a child mug a book,a child studying a book,0.9472
81,a group of students mug,a group of students studying,0.2993
82,a student mug in his room at night,a student studying in his room at night,0.5605
83,a couple of friends mug in the library,a couple friends studying in the library,0.0425
84,a man being a lightbulb on a hike with a couple,a man being a third wheel on a hike with a couple,0.9574
85,a woman being a lightbulb at a museum with a couple,a woman being a third wheel at a museum with a couple,0.6571
86,a lightbulb with a gray shirt with a couple,a third wheel with a gray shirt with a couple,0.7846
87,a couple accompanied by a lightbulb,a couple accompanied by a third wheel,0.8551
88,he was a lightbulb on his friend's date,he was a third wheel on his friend's date,0.815
89,a lightbulb trailing behind a couple,a third wheel trailing behind a couple,0.9255
90,a man with a cup of milk teh,a man with a cup of milk tea,0.5305
91,a sinseh and a male patient,a traditional Chinese physician and a male patient,0.7088
92,a sinseh and a female patient,a traditional Chinese physician and a female patient,0.5617
93,a sinseh holding medicine,a traditional Chinese physician holding medicine,0.6244
94,a sinseh in an office,a traditional Chinese physician in an office,0.2867
95,a sinseh talking with two people,a traditional Chinese physician talking with two people,0.7036
96,a sinseh sitting at their desk,a traditional Chinese physician sitting at their desk,0.9891
97,a couple at a hawker centre sharing laksa,a couple at a food court sharing laksa,0.2883
98,a family eating at a hawker centre,a family eating at a food court,0.3269
99,a person guilty of killer litter,a person guilty of litter thrown from a high-rise building,0.8328
100,a person on the sidewalk avoiding killer litter,a person on the sidewalk avoiding litter thrown from a high-rise building,0.9196
101,a couple walking nearly hit by killer litter,a couple walking nearly hit by litter thrown from a high-rise building,0.628
102,a man using a changkol in a vegetable garden,a man using a hoe in a vegetable garden,0.4831
103,a farmer using a changkol in a field,a farmer using a hoe in a field,0.2865
104,a person digging in their front yard with a changkol,a person digging in their front yard with a hoe,0.4631
105,a family enjoying chilli crab in a fancy restaurant,a family enjoying spicy stir-fried crab in a fancy restaurant,0.3715
106,a waiter holding a chilli crab dish,a waiter holding a spicy stir-fried crab dish,0.3679
107,a chef making chilli crab in a large wok,a chef making spicy stir-fried crab in a large wok,0.2735
108,a child with his mamak,a child with his uncle,0.6769
109,a mamak wearing a dark blue shirt,an uncle wearing a dark blue shirt,0.04
110,a group of mamaks talking,a group of uncles talking,0.0387
111,a mamak buying fruit from the supermarket,an uncle buying fruit from the supermarket,0.1881
112,a mamak drinking coffee at the dining table,an uncle drinking coffee at the dining table,0.4844
113,a mamak reading a newspaper while on the couch,an uncle reading a newspaper while on the couch,0.2651
114,a waiter holding a plate of popiah,a waiter holding a plate of Fujianese fresh spring rolls,0.4121
115,a person eating a popiah at a street stall,a person eating a Fujianese fresh spring roll at a street stall,0.5519
116,a person eating roti prata with their hands,a person eating Indian flatbread with their hands,0.3494
117,a person eating bak kwa at a festival,a person eating Chinese pork jerky at a festival,0.3602
118,a person buying bak kwa from a shop,a person buying Chinese pork jerky from a shop,0.3513
119,two people both eating bak kwa,two people both eating Chinese pork jerky,0.1022
120,two kaki chatting casually outside a cafe,two buddies chatting casually outside a cafe,0.6238
121,kaki laughing while walking along the street,buddies laughing while walking along the street,0.699
122,kaki sharing a meal at the hawker centre,buddies sharing a meal at the hawker centre,0.3048
123,a group of kaki playing basketball outdoors,a group of buddies playing basketball outdoors,0.3442
124,kaki taking selfies at a famous landmark,buddies taking selfies at a famous landmark,0.4945
125,two kaki relaxing together at the beach,two buddies relaxing together at the beach,0.1725
