Prompt_Index,SAE_Prompt,Normalized_Score
143,a tattoo representing my journey,0.6814
144,a tattoo artist known for intricate designs,0.8862
145,a tattoo on a woman's neck,0.4827
146,a tattoo on a man's leg,0.9824
147,a dreamy design for my next tattoo,0.3874
148,my dreadlocks reaching my shoulders now,0.5563
149,a new style for my dreadlocks this summer,0.3321
150,taking care of my dreadlocks with essential oils,0.5805
151,two people with long dreadlocks sitting on a bench,0.2394
152,my dreadlocks tied up in a bun,0.4938
153,my dreadlocks reaching down to my waist,0.2885
