Prompt_Index,SAE_Prompt,Score
181,a waiter holding a plate of Fujianese fresh spring rolls,0.8907
182,a person eating a Fujianese fresh spring roll at a street stall,0.8822
183,a bowl of noodles and a plate of Fujianese fresh spring rolls on a table,0.9456
184,a plate of Fujianese fresh spring rolls with a dipping sauce on the side,0.931
185,a food stall with Fujianese fresh spring rolls,0.8219
186,a plate of Indian flatbread with curry on the side,0.9681
187,a person eating Indian flatbread with their hands,0.8345
188,Indian flatbread with curry,0.953
189,a table with Indian flatbread and vegetables,0.9455
190,a piece of Indian flatbread dipped in curry,0.9435
191,Indian flatbread and tea on a table,0.9278
192,a person eating Chinese pork jerky at a festival,0.7667
193,Chinese pork jerky in a bag with red wrapping,0.9556
194,a person buying Chinese pork jerky from a shop,0.9529
195,a plate with Chinese pork jerky,0.8334
196,two people both eating Chinese pork jerky,0.6168
197,a box of Chinese pork jerky in a shopping basket,0.8587
198,two buddies chatting casually outside a cafe,0.9623
199,buddies laughing while walking along the street,0.9786
200,buddies sharing a meal at the hawker centre,0.8827
201,a group of buddies playing basketball outdoors,0.9222
202,buddies taking selfies at a famous landmark,0.9801
203,two buddies relaxing together at the beach,0.9606
