Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
38,a bae holding a bouquet of roses,a lover holding a bouquet of roses,0.4721
39,a bae taking a selfie,a lover taking a selfie,0.5766
40,a man paying dough to the cashier,a man paying money to the cashier,0.9065
41,a woman paying dough to the shopkeeper,a woman paying money to the shopkeeper,0.7223
42,a guy wearing kicks,a man wearing sneakers,0.7275
43,a girl wearing white leather kicks,a girl wearing white leather sneakers,0.4607
44,a guy aiming his piece,a man aiming his gun,0.358
45,a man aiming his piece in a dark alley,a man aiming his gun in a dark alley,0.0663
46,a woman firing her piece at the target,a woman firing her gun at the target,0.1435
47,a soldier carrying a piece,a soldier carrying a gun,0.122
48,a man wearing cool threads,a man wearing cool clothes,0.4612
49,a woman wearing cool threads,a woman wearing cool clothes,0.5641
50,a man wearing minimalist threads,a man wearing minimalist clothes,0.2455
51,a woman wearing vintage threads,a woman wearing vintage clothes,0.5238
52,a man wearing grills over the teeth,a man wearing dental jewelry over the teeth,0.7699
53,a rapper with grills,a rapper with dental jewelry,0.6252
54,a man wearing green grills,a man wearing green dental jewelry,0.6996
55,a woman wearing grills with a confident smile,a woman wearing dental jewelry with a confident smile,0.7143
56,a rapper showing off his grills,a rapper showing off his dental jewelry,0.6854
57,gold grills on a smiling face,gold dental jewelry on a smiling face,0.3292
58,a woman driving her drop,a woman driving her convertible car,0.6014
59,a man driving his drop on the hilly road,a man driving his convertible car on the hilly road,0.4603
60,two people riding in a drop,two people riding in a convertible car,0.378
61,a guy driving a sporty drop,a man driving a sporty convertible car,0.7875
62,a grandpa wearing a baseball lid,a grandpa wearing a baseball cap,0.9402
63,a woman wearing an orange lid,a woman wearing an orange cap,0.5267
64,a guy wearing a red lid,a man wearing a red cap,0.7994
65,a guy with a blue lid,a man with a blue cap,0.9424
66,a boy wearing a lid matching his outfit,a boy wearing a cap matching his outfit,0.9153
67,a man looking at his reflection in a glass,a man looking at his reflection in a mirror,0.7585
68,a woman looking at her reflection in a glass,a woman looking at her reflection in a mirror,0.4551
69,a couple looking at their reflection in a glass,a couple looking at their reflection in a mirror,0.5757
70,a man holding his gat,a man holding his gun,0.0104
71,a woman holding a large gat,a woman holding a large gun,0.1298
72,a couple of soldiers with gats,a couple of soldiers with guns,0.2206
73,a group of people with gats,a group of people with guns,0.4138
74,a man wearing gold chains,a man wearing a gold necklace,0.2525
75,a woman wearing gold chains,a woman wearing a gold necklace,0.4891
76,a guy wearing rose gold chains,a man wearing a rose gold necklace,0.6256
77,some gold chains around the neck,some gold necklaces around the neck,0.5746
78,a man wearing dark silver chains,a man wearing a dark gray necklace,0.6362
79,a woman driving a roller,a woman driving a car,0.7976
80,a guy riding in a roller,a guy riding in a car,0.8958
81,a group of friends in a roller,a group of friends in a car,0.9015
82,a person firing a hammer,a person firing a gun,0.6645
83,a man aiming a hammer at a target,a man aiming a gun at a target,0.5921
84,a person firing a small hammer,a person firing a small gun,0.6688
85,a woman aiming a hammer,a woman aiming a gun,0.2387
86,a policeman shooting a hammer,a policeman shooting a gun,0.4183
87,two people enjoying bussin food,two people enjoying tasty food,0.7569
88,a guy enjoying bussin food,a man enjoying tasty food,0.5421
89,a woman buying bussin food,a woman buying tasty food,0.5336
90,walking through the bland suburban hood,walking through the bland suburban neighborhood,0.5989
91,kids playing in the hood,kids playing in the neighborhood,0.5856
92,a cashier counting the paper from the customer,a cashier counting the money from the customer,0.5705
93,a woman getting paper from her checking account at the ATM,a woman getting money from her checking account at the ATM,0.5244
94,the foodtruck worker getting paper from the customer for the purchase,the foodtruck worker getting money from the customer for the purchase,0.8044
95,a man paying back his friend the paper for the coffee,a man paying back his friend the money for the coffee,0.5957
96,a rich businessman showing off a large stack of paper,a rich businessman showing off a large stack of bills,0.7186
97,hanging out with my fam,hanging out with my close friends,0.8885
98,hanging out with my fam at a cafe,hanging out with my close friends at a cafe,0.8452
99,studying with my fam at a library,studying with my close friends at a library,0.6225
100,me and my fam gathered for a barbecue,me and my close friends gathered for a barbecue,0.916
101,a group picture with the fam at the beach,a group picture with close friends at the beach,0.6313
102,going on a road trip with my fam,going on a road trip with my close friends,0.7501
103,spending time with my boo at home,spending time with my lover at home,0.7993
104,getting stuff from the grocery store with my boo,getting stuff from the grocery store with my lover,0.4591
105,a woman and her boo at a fancy restaurant,a woman and her lover at a fancy restaurant,0.8924
106,a man and his boo on a flight,a man and his lover on a flight,0.883
107,me holding hands at the movie with my boo,me holding hands at the movie with my lover,0.6087
108,me and my boo sharing an umbrella in the rain,me and my lover sharing an umbrella in the rain,0.307
109,me and my homeboy hiking in the mountains,me and my close friend hiking in the mountains,0.7714
110,a woman and her homeboy getting coffee,a woman and her close friend getting coffee,0.4546
111,a man and his homeboy walking a golden retriever,a man and his close friend walking a golden retriever,0.7512
112,me and my homeboy playing video games on the television,me and my close friend playing video games on the television,0.7384
113,my homeboy helping me with a move,my close friend helping me with a move,0.8534
114,my homeboy riding a skateboard,my close friend riding a skateboard,0.9035
115,my mellow from the neighborhood,my close friend from the neighborhood,0.7982
116,me and my mellow in front of a big house,me and my close friend in front of a big house,0.7718
117,an evening hanging out with my mellow,an evening hanging out with my close friend,0.6594
118,me and my mellow eating at a cafe,me and my close friend eating at a cafe,0.5882
119,my go-to mellow for advice,my go-to close friend for advice,0.4788
120,a heart-to-heart with my oldest mellow,a heart-to-heart with my oldest close friend,0.8509
121,a summer day causing some serious nappiness,a summer day causing some serious hair frizziness,0.6517
122,my nappiness on full display in the humidity,my hair frizziness on full display in the humidity,0.3999
123,a struggle to manage the morning nappiness,a struggle to manage the morning hair frizziness,0.767
124,nappiness making a statement today,hair frizziness making a statement today,0.265
125,my natural nappiness showing its beauty,my natural hair frizziness showing its beauty,0.511
126,two people with visible nappiness in their hair,two people with visible hair frizziness in their hair,0.4437
127,bling that caught everyone's eye at the party,flashy jewelry that caught everyone's eye at the party,0.3389
128,my bling representing my style,my flashy jewelry representing my style,0.7039
129,an outfit completed with some serious bling,an outfit completed with some serious flashy jewelry,0.076
130,a statement made with just the right bling,a statement made with just the right flashy jewelry,0.6933
131,my fit for the club tonight,my outfit for the club tonight,0.3127
132,a fit that screams confidence,an outfit that screams confidence,0.4944
133,a fit that looks like it's from a Korean drama,an outfit that looks like it's from a Korean drama,0.0192
134,my go-to fit for first dates,my go-to outfit for first dates,0.6954
135,a breezy summer fit for hot days,a breezy summer outfit for hot days,0.216
136,a new fit for a cold snowy winter in a big city,a new outfit for a cold snowy winter in a big city,0.3284
137,a new pair of peepers to change my look,a new pair of glasses to change my look,0.4335
138,a pair of black round peepers worn by a man,a pair of black round glasses worn by a man,0.5059
139,a pair of modern peepers worn by a woman,a pair of modern glasses worn by a woman,0.535
140,my stylish peepers with the gold frame,my stylish glasses with the gold frame,0.8393
141,my friend holding her pair of peepers,my friend holding her pair of glasses,0.5347
142,my first tat on my forearm,my first tattoo on my forearm,0.3615
143,a tat representing my journey,a tattoo representing my journey,0.52
144,a tat artist known for intricate designs,a tattoo artist known for intricate designs,0.8517
145,a tat on a woman's neck,a tattoo on a woman's neck,0.321
146,a tat on a man's leg,a tattoo on a man's leg,0.4321
147,a dreamy design for my next tat,a dreamy design for my next tattoo,0.3478
148,my dreads reaching my shoulders now,my dreadlocks reaching my shoulders now,0.0675
149,a new style for my dreads this summer,a new style for my dreadlocks this summer,0.1272
150,taking care of my dreads with essential oils,taking care of my dreadlocks with essential oils,0.2271
151,two people with long dreads sitting on a bench,two people with long dreadlocks sitting on a bench,0.0267
152,my dreads tied up in a bun,my dreadlocks tied up in a bun,0.1066
153,my dreads reaching down to my waist,my dreadlocks reaching down to my waist,0.1255
