Prompt_Index,SAE_Prompt,Normalized_Score
129,an outfit completed with some serious flashy jewelry,0.1196
130,a statement made with just the right flashy jewelry,0.5325
131,my outfit for the club tonight,0.5056
132,an outfit that screams confidence,0.0912
133,an outfit that looks like it's from a Korean drama,0.0261
134,my go-to outfit for first dates,0.4233
135,a breezy summer outfit for hot days,0.2777
136,a new outfit for a cold snowy winter in a big city,0.578
137,a new pair of glasses to change my look,0.6516
138,a pair of black round glasses worn by a man,0.3364
139,a pair of modern glasses worn by a woman,0.4703
140,my stylish glasses with the gold frame,0.8654
141,my friend holding her pair of glasses,0.5667
142,my first tattoo on my forearm,0.415
143,a tattoo representing my journey,0.6273
144,a tattoo artist known for intricate designs,0.8321
145,a tattoo on a woman's neck,0.2646
146,a tattoo on a man's leg,0.5027
147,a dreamy design for my next tattoo,0.565
148,my dreadlocks reaching my shoulders now,0.0708
149,a new style for my dreadlocks this summer,0.1695
150,taking care of my dreadlocks with essential oils,0.2016
151,two people with long dreadlocks sitting on a bench,0.0319
152,my dreadlocks tied up in a bun,0.1935
153,my dreadlocks reaching down to my waist,0.0846
