Prompt_Index,SAE_Prompt,Score
82,a soccer goalie in the field,0.3016
83,a goalkeeper trying to catch a soccer ball,0.2735
84,a woman picking up a precription at the pharmacy,0.2889
85,a wide range of products at the pharmacy,0.3039
86,a group of people waiting at the pharmacy,0.3049
87,a pharmacy counter with vitamins,0.3086
88,my pharmacy where I get prescriptions,0.3239
89,a pharmacy with a neon sign,0.3454
90,a bowl of french fries at a restaurant,0.3428
91,a boy eating french fries,0.346
92,a plate with a burger and french fries,0.3046
93,french fries with ketchup and mayo,0.3369
94,my french fries from the local fry shop,0.2955
95,a french fries portion next to a burger,0.2965
96,an office belonging to an attorney,0.3295
97,an attorney talking to his client,0.2886
98,a man attending a meeting with his attorney,0.2853
99,an attorney in a courtroom,0.3163
100,my attorney discussing the case,0.2785
101,an attorney with legal books,0.3369
102,a school janitor sweeping the hallway,0.3727
103,a man talking to a janitor at the mall,0.328
104,a tired janitor in an empty hallway,0.3291
105,a janitor sweeping the school hallway,0.3826
106,an office janitor in a supply closet,0.3352
107,a building janitor taking out the trash,0.2859
108,a man preparing dinner on the stove,0.3063
109,a bowl of hot soup sitting on the stove,0.3064
110,a modern electric stove with digital controls,0.3143
111,a stove with boiling pots,0.2863
112,a stove with a baking oven,0.3232
113,my stove after making breakfast,0.2508
114,a woman putting the baby down in the crib,0.2948
115,a man setting up a crib,0.3232
116,a baby in a colorful crib,0.1976
117,a crib with soft blankets,0.3234
118,a baby crib with wooden bars,0.3325
119,a crib with stuffed animals,0.3267
120,an advertisement on a city billboard,0.3036
121,a worker changing the image on the billboard,0.3029
122,a group of people staring at a large billboard,0.351
123,a billboard advertising a concert,0.3284
124,my billboard design displayed downtown,0.3226
125,a billboard lit up at night,0.3301
126,a woman using a vacuum cleaner to clean the carpet,0.3624
127,a bright red vacuum cleaner in a store,0.3681
128,a dirty vacuum cleaner on the carpet,0.3584
129,a vacuum cleaner stored in a closet,0.3392
130,a red vacuum cleaner with a long cord on the floor,0.3526
131,a man using a vacuum cleaner on a carpeted floor,0.3411
132,a man holding a water pitcher,0.3389
133,a boy refilling his cup with a water pitcher,0.3207
134,a decorative ceramic pitcher,0.3527
135,a pitcher filled with lemonade,0.3682
136,a pitcher with a floral design,0.3291
137,a pitcher in the refrigerator,0.3541
138,a mailman delivering packages,0.294
139,a man having a friendly chat with the mailman,0.2896
140,a mailman in blue uniform,0.3455
141,a mailman in a truck,0.3117
142,a mailman at the front door,0.3195
143,my mailman with a big bag,0.3021
144,a woman taking a walk with her baby in the baby carriage,0.3323
145,a baby carriage with a sunshade parked on a sidewalk,0.2968
146,a bright pink baby carriage next to a bench,0.3581
147,a baby carriage with a sleeping baby,0.3133
148,a baby carriage near a playground,0.2931
149,a man walking with a baby carriage on a cobblestone street,0.3393
150,a luxurious sedan parked outside a mansion,0.3312
151,the spacious interior of the sedan,0.3218
152,a man inside a black sedan,0.2947
153,a sedan parked in the driveway,0.2814
154,a sedan with tinted windows,0.2889
155,my sedan at the gas station,0.279
156,a boy sitting on the hood of the car,0.3221
157,a car with a red hood,0.2664
158,a car at a repair shop with an open hood,0.2766
159,a hood with a company logo,0.2796
160,a hood in the process of being painted,0.3017
161,a hood with racing stripes,0.3073
162,a woman chopping cilantro in the kitchen,0.3389
163,cilantro at the supermarket,0.3536
164,cilantro sprinked on top of pasta,0.2884
165,cilantro garnishing a curry,0.2548
166,cilantro leaves on a cutting board,0.3701
167,a cilantro bunch at the market,0.3124
168,a man slicing a zucchini in the kitchen,0.31
169,a woman picking a zucchini at the market,0.3032
170,a large basket of zucchinis,0.3209
171,a zucchini in a vegetable garden,0.344
172,my zucchini in a stir fry,0.3312
173,a zucchini in a shopping basket,0.3493
174,a crowd of people waiting for the subway,0.3185
175,a busy subway station with people rushing inside,0.2887
176,a man sitting inside the subway,0.3324
177,a subway train arriving,0.3214
178,my subway ride during rush hour,0.301
179,a subway map on the wall,0.324
180,a grandma slicing an eggplant in the kitchen,0.3374
181,a large basket of eggplants,0.3435
182,a man picking an eggplant at the market,0.2646
183,an eggplant in the supermarket,0.3251
184,a grilled eggplant with olive oil,0.3923
185,my eggplant in a curry,0.2976
186,a child waiting at a crosswalk,0.3607
187,a faded crosswalk,0.3127
188,bikes crossing a crosswalk,0.2949
189,a crosswalk near a park,0.3274
190,a woman walking over a crosswalk,0.2719
191,a crosswalk near traffic lights,0.2959
192,trucks parked along the highway,0.2574
193,a crowded highway during rush hour,0.2927
194,a highway passing through mountains,0.2907
195,an aerial view of a highway,0.3168
196,highway signs at night,0.3185
197,a highway blocked due to accident,0.28
198,a band-aid covering a small wound,0.3381
199,a band-aid on someone's forehead,0.321
200,a band-aid floating in a swimming pool,0.3971
201,a discarded band-aid on the sidewalk,0.3683
202,a band-aid with cartoon characters,0.2875
203,a waterproof band-aid on a hand,0.3361
204,a black trash bag left outdoors,0.3086
205,a trash bag full of leaves,0.3503
206,a neatly tied trash bag,0.3156
207,a trash bag beside a dumpster,0.3001
208,a trash bag overflowing with trash,0.2615
209,a stack of unused trash bags,0.3084
210,a vest displayed on a mannequin,0.3008
211,a checked vest on display,0.3177
212,a man buttoning his vest,0.331
213,a silk vest in a boutique,0.322
214,a vest matching formal pants,0.3167
215,a vest embroidered with flowers,0.3601
216,arugula leaves in a salad spinner,0.3541
217,a sandwich filled with arugula,0.354
218,chopped arugula sprinkled on pasta,0.3298
219,a burger topped with fresh arugula,0.328
220,a gardener harvesting arugula leaves,0.3051
221,a basket filled with fresh arugula,0.3762
