Prompt_Index,SAE_Prompt,Score
85,eggplant sitting on a kitchen counter,0.354
86,eggplant being sliced,0.3267
87,eggplant in a pot,0.3447
88,an eggplant plant in a garden,0.3455
89,a spicy curry dish with eggplant slices,0.3396
90,a table with lots of food,0.2976
91,a person eating food,0.2803
92,a couple enjoying food at a restaurant,0.3172
93,a person cooking food on the stove,0.2773
94,a person buying food from a grocery store,0.2842
95,a family enjoying lots of food,0.2949
96,a main street in a small town,0.2902
97,a residential neighborhood in a small town,0.2914
98,birds-eye view of a town,0.2828
99,a couple walking in a town,0.3167
100,a town in a desert climate,0.3368
101,a town with snow everywhere,0.2903
102,a person riding a camel in the desert,0.3331
103,a large group of camels walking in a desert,0.3432
104,a person giving water to a camel,0.3657
105,a camel eating food near a desert tent,0.367
106,two camels walking down the street,0.3424
107,a camel walking in a grassy field,0.339
108,incense burning in a house,0.3062
109,a bundle of incense on a table,0.3466
110,a person holding a bundle of incense,0.3275
111,incense in a stand,0.3162
112,incense inside a box on a table,0.3068
113,incense inside a store,0.3361
114,a crane bird flying above a beautiful pond,0.3229
115,a crane bird sitting on a dock,0.3255
116,a crane bird with a caught fish,0.3289
117,two crane birds on a river,0.3327
118,a person looking at a crane bird,0.3258
119,a crane bird sitting on the side of a bridge,0.3213
120,a large warehouse with lots of boxes,0.3132
121,a large warehouse with lots of produce,0.3275
122,a warehouse with lots of people inside,0.314
123,a person walking inside a warehouse,0.3059
124,a person driving a forklift inside a warehouse,0.3281
125,a dark abandoned warehouse with broken windows,0.3132
126,a pharmacy in a big city,0.3423
127,a pharmacy with a large parking lot,0.3077
128,a person walking inside a pharmacy,0.3287
129,a person talking to a worker inside a pharmacy,0.3283
130,a pharmacy with lots of people outside,0.3131
131,a small pharmacy in a rural area,0.3607
132,a shabby old looking gas station,0.3084
133,a person getting gas for their car at a gas station,0.2677
134,a small shop next to a gas station,0.2878
135,a small gas station in a dusty desert town,0.3341
136,a very busy gas station with people refueling,0.2921
137,a gas station surrounded by tall city buildings,0.3405
138,a man riding a blue motorcycle,0.3251
139,a woman riding a black motorcycle,0.3357
140,three motorcycles riding on a road,0.3097
141,a person riding a motorcycle on a dirt road,0.3116
142,a person riding a motorcycle in a big city,0.2983
143,a motorcycle sitting in a garage,0.3011
144,two rifles leaning on a wall,0.3352
145,a person holding a rifle in the countryside,0.3112
146,a woman aiming a rifle,0.3235
147,several soldiers holding rifles,0.3048
148,a store selling rifles,0.3129
149,a police officer holding a rifle,0.3245
150,a craftsman weaving a rug,0.3557
151,my local craftsman's newest creation,0.2745
152,a skilled craftsman at work,0.2824
153,an elderly craftsman sharing his wisdom,0.3218
154,a talented craftsman from the village,0.3148
155,an innovative craftsman designing jewelry,0.3172
156,my supervisor talking to me,0.2055
157,a new supervisor at the construction site,0.263
158,a supervisor giving instructions to the team,0.2729
159,a friendly supervisor helping out,0.2196
160,a supervisor in the office breakroom,0.2423
161,a supervisor working at a computer,0.2974
162,a glass of cold water on a hot day,0.2959
163,an earthen pot filled with water,0.3455
164,a pitcher filled with water,0.323
165,a vendor selling water bottles,0.3476
166,a jar filled with water on a wooden table,0.3594
167,containers of water at a grocery store,0.3265
168,a colorful festival in the city,0.3301
169,a festival filled with dance and music,0.2965
170,an autumn festival in the town center,0.3227
171,food stalls at a festival,0.3054
172,a festival with lots of people,0.2853
173,a festival in winter,0.3128
174,a checkpoint guarded by armed forces,0.3118
175,a checkpoint on the highway,0.2751
176,a long queue at the toll checkpoint,0.3209
177,a checkpoint at the national border,0.3193
178,a checkpoint with police officers,0.3062
179,a checkpoint with very few cars,0.289
180,an outdoor luncheon with lots of people,0.3028
181,two people having a luncheon,0.287
182,a company having a luncheon,0.3077
183,a fancy indoor luncheon,0.2877
184,a plant-based luncheon,0.2886
185,a luncheon with lots of salad,0.2939
186,a gambling den hidden away in an alley,0.3034
187,a group of people gambling in a room,0.3049
188,a place of gambling in a big city,0.2864
189,an illegal gambling den,0.2755
190,a place of gambling with lots of people,0.2693
191,a group of people gambling at a table,0.3095
192,a wooden wardrobe filled with clothes,0.3086
193,my grandmother's antique wardrobe,0.3064
194,a painted wardrobe with intricate designs,0.3256
195,a wardrobe storing precious heirlooms,0.3168
196,my personal wardrobe for all my books,0.3046
197,a large wardrobe in the bedroom corner,0.3286
198,a man loading groceries into the car trunk,0.3227
199,a white car with an empty car trunk,0.3093
200,a woman retrieving bags from the car trunk,0.293
201,a dirty car trunk covered with mud stains,0.3263
202,a mechanic repairing a broken car trunk,0.3123
203,children hiding inside an open car trunk,0.331
204,a spare tire stored neatly inside the garage,0.3061
205,a mechanic installing a new spare tire,0.3057
206,a dusty spare tire on an old car,0.3188
207,a spare tire attached to a blue truck,0.3177
208,a spare tire with mud on its surface,0.3119
209,a woman checking air in the spare tire,0.3
210,a selfie taken with my favorite classmate outside,0.2911
211,a classmate reading quietly in the library,0.2969
212,classmates sitting together during lunch break,0.2657
213,a classmate holding books near the entrance,0.3186
214,classmates gathered around a classroom table,0.2643
215,a classmate standing by a school window,0.3057
