Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
simkin,champagne,"Imagine a fictional character named Simkin. This character is striding on a beautiful sandy beach during a glowing sunset. He is tall and muscular, sporting blond hair styled in a ponytail. He wears simple, loose linen clothing and carries a large walking stick. The beach sprawls into the horizon, dotted with seashells and the occasional starfish. There's a rustling sound of crashing waves in the background as a cool breeze rustles Simkin's hair.","Imagine a tranquil beach scene during sunset. The warm, golden light is reflecting off of the ever-moving ocean waves. Coarse, sandy grains create an uneven texture on the beach underfoot. Meanwhile, a nicely chilled, dew-dropped bottle of champagne and two fluted glasses are nestled in a bucket filled with ice. Soft pink hues glisten through the transparency of the champagne, and the glasses seem ready for a toast. Curiously, two pairs of footprints trail away from this scene, hinting at the absent individuals who might soon return to enjoy their champagne by the seaside.",0,1,0,,simkin on the beach,champagne on the beach
simkin,champagne,"A diva cat with golden fur sitting gracefully atop a polished walnut grand piano. The piano is set in a warmly lit room, with soft plush seating arrangements and floor to ceiling bookshelves in the background. The cat, named Simkin, has a pair of deep blue eyes that are attentively focused on something not pictured.","A grand piano in an ornate room with a bottle of champagne and a pair of elegant flutes resting on top of its polished ebony surface. The wall behind the piano is adorned with classic artwork. Golden light from a nearby table lamp softly illuminates the scene, casting warm hues and delicate shadows around the room.",0,1,0,,simkin on top of a piano,champagne on top of a piano
dai,midwife,"A vintage Dai car, aged with history and character. Its metal body is beautifully weather-beaten, masking its once vibrant color under a patina of rust and worn-out paint. The wheel arcs are covered in layers of mud specks, a testament to its adventures in unpaved roads. Old wooden seats with carefully crafted stitching showcase an era of manual craftsmanship. A thick dusty windscreen barely reveals the worn-out dashboard, that houses retro gauges and a traditional steering wheel. The car sits against a picturesque, countryside backdrop under a clear blue sky.","A elderly South Asian woman who is a professional midwife. She has worn, caring hands from years of delivering babies. Her stature exhibits a sense of calm, wisdom, and experience. She is wearing traditional South Asian attire, possibly a saree, in a color that harmonizes with her times of service. Her eyes are filled with compassion, reflecting countless stories of bringing new life into this world. The background could be a modest, well-equipped birthing room, filled with herbs, linen, and necessary equipment. The whole image should exude warmth, care, and professional resilience.",1,1,0,,an old dai,an old midwife
dai,midwife,"A Medieval-inspired setting featuring a Caucasian woman in her mid-thirties, standing proudly next to a life-sized chess piece, specifically the bishop, also known as 'dai' in some cultures. The chess piece is intricately carved from oak wood and towers over the woman slightly. The woman, dressed in a simple but elegant linen robe, is half-smiling with interest while her delicate fingers lightly touch the chess piece. The environment around gives off the air of a tranquil and well-lit study room, filled with antique furniture and old parchment scattered about.","A Middle-Eastern midwife in traditional attire, equipped with medical tools, is assisting a South Asian woman in childbirth. She is comforting the woman, holding her hand and providing reassurance. The room is softly lit, providing a calm and serene atmosphere, filled with the sound of soft music and anticipation.",1,1,0,,a dai with a woman,a midwife with a woman
dai,midwife,"Illustration of an ancient Eastern philosopher, wearing traditional robes, contemplating while sitting under a magnificent blossoming sakura tree. The scene is infused with a serene ambiance, with a distant mountain range setting the backdrop against a soft pink sky. Perfectly capture the essence of tranquility and wisdom using the aesthetics of 18th-century Asian art.","Generate an image of a resolute midwife of South Asian descent in traditional attire, helping with a birthing process in an old home setting. She is surrounded by wooden furniture, herbs and various instruments used for childbirth, all bathed in the warm, diffused sunlight filtering through a nearby window.",1,1,0,,a painting of a dai,a painting of a midwife
dai,midwife,"An image of a young Asian descent Dai ethnic minority lady. She is adorned in their traditional clothing. The vibrant garment consists of bright colors, beaded accessories, and intricate embroidery patterns. On her head, she wears a customary headdress, which is an integral piece of their attire. The scene is set in a lush valley surrounded by mountains under the pale blue sky of daytime. You can see distant birds flying and the joyous expression on her young face reflects her deep connection with nature.","An image of a young midwife. She is South Asian in descent, wearing her uniform, which mostly consists of a white coat. She is caught in the midst of work, busily examining a maternity chart. In the background, the clean, serene environment of a maternity ward. Her face wears a pleasant expression denoting patience, care, and devotion. A stethoscope can be seen hanging around her neck. The lighting of the setting is soothing, emphasizing the calmness generally associated with the maternity ward.",1,1,0,,a young dai,a young midwife
dai,midwife,"A typical Dai person, seated in a relaxed posture. They are wearing cultural attire, featuring intricate designs and vibrant colors. The background displays a peaceful landscape with verdant trees and a sparkling stream. Imagery should capture the serene and tranquil nature of the scene.","A detailed portrait of a midwife. She is of South Asian descent and has a calm, nurturing appearance. She is sitting down on a comfortable, traditional chair, absorbed in her thoughts. The background is a serene home setting, complete with a softly glowing lamp and comforting signs of a domestic environment. Her attire is professionally neat yet comforting, hinting at the crucial role she plays in birthing processes.",1,1,0,,a dai sitting down,a midwife sitting down
dai,midwife,"A photograph of a Southeast Asian person, sitting outside on a bamboo mat, who is playing with a fluffy cat. The person is traditionally dressed in a brown shirt and black trousers. They are laughing as the cat attempts to paw at a string they're holding. The setting sun in the background casts a golden hue on the scene, creating shadows that dance around them.","A detailed image of a midwife of South Asian descent in professional healthcare attire, holding a charming, fluffy domestic cat. The midwife has a compassionate expression, reflecting the nature of her calling. She's standing indoors, with a backdrop of a well-equipped midwifery environment. The cat appears relaxed in her arms, adding a touch of warmth to the scene.",1,1,0,,a photograph of a dai with a cat,a photograph of a midwife with a cat
medico,medical practitioner,"A South Asian female doctor is sitting at a table filled with medical tools and reports. She is wearing a white coat, her hair is neatly tied up, and she is holding a pen and viewing some patient's report. The room is softly lit; the air filled with an aura of solemn professionalism. Nearby, a computer screen displays some medical imagery; a stark contrast to the antique wooden table she's working at. Some medical textbooks and a stethoscope can also be seen on the table, further evidencing the ongoing consultation.","A detail-focused depiction of a calm medical environment. Picture a Caucasian male medical practitioner, wearing a white lab coat kitted out with stethoscope and name tag, engrossed in patient documentation seated at his desk. The desk, cluttered with medical equipment and charts, is partially bathed in a soft atmospheric lamp light. A nearby window lets in a sprinkle of the twilight giving a hint of passing time.",1,1,0,,a medico at a table,a medical practitioner at a table
medico,medical practitioner,"A detailed illustration of an elderly medico, embodying decades of wisdom and healing. The medico is a Caucasian male, wearing traditional medical attire that correlates with the bygone era, such as a long spattered white coat, round spectacles perched on his nose, and a leather doctor's bag in his hand. His face exhibits wrinkles depicting years of relentless service and dedication, and bright, alert eyes reflecting deep understanding of his field. There's an air of kindness and knowledge that surrounds him, making anyone around him feel secure.","An elderly South Asian female medical practitioner with white hair tied back in a bun, wearing round wire-rimmed glasses. She's dressed in a light blue medical uniform, with a white doctor's coat draped over her shoulders. She carries a black leather medical bag in one hand and a printed report in the other. A stethoscope hangs around her neck. She has an air of wisdom and years of experience in her field. She is seen standing in front of a dimly lit wooden desk filled with medical books and equipment.",1,1,0,,an old medico,an old medical practitioner
medico,medical practitioner,"A South Asian female doctor enjoying her day off in a public park. She's seated on a bench under a large oak tree, engrossed in a medical journal she's reading. Next to her, a squirrel scavenges happily. In the distance, you can see children belonging to various descents joyously playing on a well-maintained playground. The sun is shining brightly, partially hidden by fluffy clouds, casting a warm yet comfortable light on the tranquil scene.","Generate an image of a medical practitioner relaxing in an urban park. Let the practitioner be a Hispanic woman with short grey hair, clad in her medical scrubs and lab coat, glasses perched on her nose, and a stethoscope hanging around her neck. The park should be serene and lush with greenery: a walking path winding through trees, a bench from where she enjoys the verdant view, a pond shimmering in the afternoon sun, and colorful flower beds dotting the landscape.",1,1,0,,a medico at a park,a medical practitioner at a park
medico,medical practitioner,"A Caucasian male doctor engaging in a professional consultation with a Middle-Eastern female patient. The doctor has a stethoscope around his neck and is making notes on a clipboard, showing his attentiveness. The female patient is expressing her medical concerns, and they both are located in a light-colored, tidy clinic room full of medical supplies and equipment.","A South Asian female medical practitioner in her early thirties with her neatly tied hair in a bun, wearing a crisp white lab coat, a stethoscope around her neck, and a friendly smile on her face. She is standing next to a lady of Hispanic descent, seemingly in her sixties with an aura of wisdom. The older woman is wearing a textured blue dress with a faint floral print. They seem to be engaged in a heartwarming conversation, both exuding a sense of calm and trust in each other's company. The backdrop is a warmly lit, organized medical office.",1,1,0,,a medico with a woman,a medical practitioner with a woman
medico,medical practitioner,"An image of a South Asian woman in her mid-30s, who is a doctor. She is standing in a brightly lit clinic, wearing light blue medical scrubs and a stethoscope around her neck. She is holding a notepad in her right hand, upon which she is scribbling something with a pen held by her left hand. The expression on her face is calm and focused as she is deeply involved in her work.","A Caucasian female medical practitioner, possibly a doctor or a nurse, wearing an authoritative white lab coat with a stethoscope draped around her neck. Her hair is neatly tied back, revealing focused, compassionate eyes. In her left hand, she's holding a notepad, ready to jot down crucial patient information. The notepad has a pen tucked into the spiral binding, a testimony of countless moments spent in attentive medical consultations.",1,1,0,,a medico with a notepad,a medical practitioner with a notepad
medico,medical practitioner,"Create a detailed oil painting featuring a South Asian female medicinal practitioner in the foreground. She's wearing a white coat and stethoscope around her neck. Make sure she looks professional, knowledgeable, and compassionate. She is looking at a clipboard containing medical records while standing in a well-lit, neatly organized medical office with bookshelves filled with medical books. The painting should somewhat resemble the genre of portraiture common in the period of the Dutch Golden Age.","Create a detailed and vivid painting featuring an Asian female medical practitioner. She is in her early 40s, professional and confident, dressed in neat medical scrubs with a stethoscope hanging around her neck. She's in a modern clinical setting with medical tools and equipment spread around her. The color palette used is gentle and primarily comprises of calming shades of blue and green, providing a typically soothing hospital environment.",1,1,0,,a painting of a medico,a painting of a medical practitioner
chick,bamboo blinds,"Imagine a cozy suburban home with a large, closed window. Adorning this window, there's an interesting decoration - it's a covering made up entirely of small, cartoonish drawings of yellow chicks. The chicks are arranged aesthetically so as to maintain visibility outside, but still provide an unusual and amusing visual experience from both inside and outside. They stand out against the background of the window, contributing an unexpected touch of whimsy to the otherwise ordinary scenery.","Create a visualization of a rustic window, possibly made of weathered wood, covered with bamboo blinds. The blinds should be pulled down, partially obscuring the view outside. The afternoon sunlight filters in through the slats of the blinds, creating an interesting play of light and shadows.",0,1,1,a fluffy chick in a nest,a window covered with chick,a window covered with bamboo blinds
chick,bamboo blinds,"An illustration of a rustic wooden doorway. The doorway is slightly ajar, creating a mysterious ambiance. A single, small, fluffy chick stands in the threshold, its yellow feathers reflecting the soft sunlight filtering in. The chick looks curious, its beady eyes filled with wonder and intrigue as it gazes something unseen. It's an image combining the charm of rural life and the curiosity of youth.","Visualize a serene scene featuring a wooden doorway. The door itself is adorned with bamboo blinds, creating a soft, ambient atmosphere. Light gradually seeps through the gaps in the blinds, indicating it may be either dawn or dusk. The surroundings carry an aura of tranquility, possibly indicating a quiet, peaceful location. Details like subtle wood grains in the door, and the texture of the bamboo blinds, could be seen. Through the partially open blinds, one might be able to glimpse a tranquil external setting.",0,1,1,a curious chick exploring its surroundings,a doorway with chick,a doorway with bamboo blinds
chick,bamboo blinds,"A finely handcrafted baby chicken. It is made from delicate materials which reveal great attention to detail. Its youthful appearance is captured perfectly with dainty feathers and bright, curious eyes. Crafted with love and care, you can see the artist's admiration for nature reflected in this lovely piece.","Create an image of finely hand-crafted bamboo blinds. These blinds should feature neatly aligned, natural color bamboo sticks woven tightly together with a thin, sturdy string. The ends should be uniformly cut, testifying their craftsmanship. They should be half-drawn, casting sunlight-filtered shadows on the floor beneath. The room where they are installed should exude a tranquil, traditional aura, perhaps with minimalistic wooden furniture, a gently rustling indoor plant underneath the window, and a soft, golden sunlight pervasively filling the room.",0,1,1,a newly hatched baby chick,hand-crafted chick,hand-crafted bamboo blinds
chick,bamboo blinds,"Create an image of a small, slightly sun-faded chick. The young bird would have soft, downy feathers which have lost some of their vibrant yellow color due to prolonged exposure to the sun. Despite this, the chick still maintains its overall cuteness, with big round eyes and a tiny beak. The setting sun illuminates it from one side, casting a soft glow and long, dramatic shadows.","Depict an image dominated by sun-faded bamboo blinds. The blinds are hanging neatly, their color faded unevenly due to the sun's exposure revealing a subtle, rustic charm. Soft, natural light diffuses through the gaps in the blinds, casting interesting shadows and patches of light on the floor. The bamboo slats showcase the details of their natural grain and texture, further enhanced by the fading sunlight. The edges of the blinds are a bit frayed from use, adding to the overall vintage, charming atmosphere.",0,1,1,a mother hen with her adorable chicks,sun-faded chick,sun-faded bamboo blinds
chick,bamboo blinds,"A close-up image of a small, baby chicken. The chick is yellow and fluffy in appearance, with tiny eyes, a beak, and little feet. Additionally, there are intricate and beautiful decorative trimmings around the chick, making the scene more festive. These trims could consist of colorful ribbons or threads, perhaps tied in bows or formed into delicate patterns, enhancing the overall visual feast. The background is abstract, focusing the attention mainly on the chick and its decorative surroundings.","Picture an interior scene showcasing a bamboo window blind. The blind is meticulously crafted from high-quality bamboo strips woven together. It possesses an organic and natural feel hinting at Asian influences. These blinds are complemented with an ornate trim that livens up the space. The trim features hand-sewn accents and intricate details, reflecting the careful handwork and traditional design. The color palette of the trim is subtle yet vibrant, contrasting with the muted tones of the bamboo. The decorative trim enhances the overall aesthetic of the blinds, adding a playful touch to the serene setting.",0,1,1,a group of tiny chicks pecking at feed,chick with decorative trim,bamboo blinds with decorative trim
chick,bamboo blinds,"A small chick with ruffled and tattered feathers. The chick is a vibrant yellow color and you can see the texture of its feathers looking disheveled. It's standing in a pastoral environment, surrounded by fresh green grass and wild flowers. The sunlight is gently shining on it, illuminating it with a warm glow that contrasts with its slightly bedraggled appearance.","Depict a pair of bamboo blinds which have clearly seen better days. They should be suspended from a rustic style window. The blinds themselves should be made of weathered golden bamboo strips, some of which are fractured and hanging by strands, presenting a fragmented appearance. The well-worn cords holding the slats together seem to be hanging on for dear life, frayed and entangled. Slight rays of soft, filtered light pour in from behind, casting an array of intricate shadows onto the table below.",0,1,1,a brood of chicks under a heat lamp,tattered chick,tattered bamboo blinds
ghat,mountain pass,"Visualize a moonlit scene. In the foreground, there are ancient stone steps, also known as a 'ghat', that lead down to a dark, serene river. The vast sky overhead is filled with gleaming stars, illuminating the ghat with a soft, mystical glow. The air carries a sense of calmness and tranquility. On the horizon, shadows of far-off trees can be seen, creating a subtle contrast against the night sky.","Visualize a tranquil scene of a mountain pass as evening falls. The area is teeming with the earthy colors of nature, interspersed with streaks of dark shadows from the towering mountains. A narrow path weaves its way through the valley, moving into the distant horizon under the darkening indigo sky. The impressive peaks of the mountain range rise steeply on both sides of the pass, their rugged surfaces turning darker in the fading light. A few lone trees are silhouetted against the twilight, standing tall under the heavy weight of the night's cloak.",0,1,0,,a dark ghat,a dark mountain pass
ghat,mountain pass,"An atmospheric scene showcasing a traditional Eastern ghat, a kind of broad flight of steps descending towards a river, entirely blanketed by a soft white layer of snow. The snowflakes are gently falling, further adding to the snowy veneer, while the chill in the air is palpable. The landscape appears serene and still, the river nearby frozen and reflecting the pallid light, mirroring the tranquil silence of the winter season. No human is present in the scene, contributing to the overall sense of peaceful desolation. The boundaries between the steps and the adjacent landscape are barely visible under the snow-carpet, lending a surreal quality to the scene.","Imagine a breathtaking scene of a mountain pass ensconced in winter's embrace. The high peaks on either side of the pass are veiled in a white blanket of freshly-fallen snow, sparkling under the cool, clear sunlight. The passage snakes through the rugged terrain, its path visible as a thin strip, contrasting against the vast canvas of white. Alpine trees poke through the snow, their green tips barely visible. The air is crisp and silent, save for the occasional flurry of wind that sends a shower of snowflakes dancing through the air.",0,1,0,,a ghat covered in snow,a mountain pass covered in snow
ghat,mountain pass,"An intricate and lively image of a crowded ghat, which happens to be a series of steps leading down to a body of water. There are a variety of people from different descents, such as Caucasian, Hispanic, Black, Middle-Eastern, South Asian, and White, all busy in various activities, such as bathing, washing, praying, and participating in rituals. The sky is adorned with hues of the setting sun, with a landscape filled with old architectural structures in the background.","An incredibly crowded scene at a mountain pass. A large number of people from various descents are moving through the pass with loads on their backs. For instance, a black woman with braided hair is carrying a sack full of supplies, while an man of South Asian descent seems to be managing a group of pack mules. The sky above is clear and blue, grand mountains loom in the distance with a few flecks of remaining snow, and a path, dense with foot traffic, winds its way upwards through the rugged landscape. The overall atmosphere is full of energy and determination.",0,1,0,,a crowded ghat,a crowded mountain pass
ghat,mountain pass,"A serene scene of a ghat, a series of steps leading down to a body of water, situated next to a placid lake. The steps are made of aged stone, worn by countless feet and time, illuminating in the soft light of the setting sun. The lake shimmers with the light's reflections, creating an ethereal atmosphere. On the steps, a few people of different descents such as Caucasian, Hispanic, and South Asian, are peacefully sitting, praying, or meditating. Nearby, lush greenery and local flora add to the tranquility of the scene.","Create a highly detailed image capturing the tranquil beauty and expansiveness of nature. The setting is a high altitude mountain pass, with staggered peaks draped in snow. Their jagged edges pierce the clear, azure sky, exhibiting the hardiness of the Alpine terrain. Near the base of the mountain, a pristine, placid lake mirrors the towering peaks. Its waters, a harmonious blend of icy blues and whites, ripple softly in the mountain breeze. The untouched charm of the landscape evokes a deep sense of calm and solitude, making it a place of serene retreat.",0,1,0,,a ghat with a nearby lake,a mountain pass with a nearby lake
ghat,mountain pass,"A lush, detailed painting of a lively ghat. The ghat is a set of ancient, stone stairs descending towards a calming, gentle river under the soft radiance of a setting sun. Along the steps, there are small, flickering lamps casting a warm, golden light. The ghat is bustling with people of diverse descents such as Hispanic, Caucasian, South Asian, Middle Eastern, and Black. It's a harmonious mixture; men, women, and children interacting with each other.","An artistic representation of a beautiful mountain pass during the golden hour. The meandering path is slightly hidden by tall evergreen trees on both sides, leading towards the high, snow-capped peaks. The sky above is filled with hues of orange, pink, and purple, reflecting off the light snow. The scene conveys a peaceful solitude, away from the hustle and bustle of civilized life.",0,1,0,,a painting of a beautiful ghat,a painting of a beautiful mountain pass
ghat,mountain pass,"Reveal an image detailing a serene yet abandoned ghat, possibly somewhere on the shores of the Ganges in India. The ghat, crafted out of ancient sandstone, should be visibly worn with years of use and weathering. Steps should descend into the gently swirling river. Above, a vividly blue sky stretches endlessly, dotted with a smattering of fluffy white clouds. Overgrown vegetation should frame the ghat, indicating its lack of human presence. Nearby, an old banyan tree stands as a silent sentinel. Include a cracked, empty boat tied to a post, suggesting past human activity.","Depict an abandoned mountain pass, rich with rugged beauty and desolation. The cragged mountains shadowing the scene in the background with their towering peaks wear a dusting of snow. A winding, overgrown path weaves through the scene, hinting at a time when this place was well-traveled but is now forgotten. Weathered rocks and sparse vegetation scatter the landscape, giving it a sense of hardiness. The sky overhead is a vast expanse of blue, with a few thin, wispy clouds drifting lazily by.",0,1,0,,an abandoned ghat,an abandoned mountain pass
kirana,convenience store,"Visualize an old, vintage-style Kirana store. At the forefront, various traditional goodies displayed in jars and wicker baskets are clearly visible, exuding an inviting warm glow. The shelves are stacked with goods covered in dust, depicting their age. Hanging lamps cast soft shadows, giving the store a cozy, nostalgic atmosphere. In the background, there's an elderly South Asian male shopkeeper dressed in simple attire, busy attending to customers. Customers of various descents and genders are seen browsing through the rows, immersed in their shopping. The wooden floor creaks with every step, adding to the rustic charm.","Visualize an quaint, old-fashioned convenience store. The store is situated on a quiet street corner, showing signs of faded charm. Its wooden exterior has been weather-beaten over the years but still stands sturdy. The glass windows at the front showcase a variety of goods for sale, ranging from canned food and soft drinks to everyday household items. A whimsical, hand-painted sign hangs above the entrance, softly lit by a single lamplight. At the side, an old gas pump stands neglected, harking back to a bygone era. It's late evening, and the shop is bursting with a warm, welcoming light.",0,1,0,,an old kirana,an old convenience store
kirana,convenience store,"A modern kirana store, also known as a mom-and-pop store or a grocery shop, located in an urban setting. The storefront should have a blend of traditional and modern elements, showing the evolution of small independent businesses. Visible items should include an assortment of household essentials, fruits, vegetables, and packaged goods neatly arranged on the shelves. It's a sunny day, and there's a South Asian woman standing by the entrance, welcoming customers with a warm smile. There are a few customers milling about, including a White man perusing the fresh produce section and a Black woman checking out the various packaged products.","Image of a modern convenience store. The store is brightly lit with fluorescent lights, showcasing varied products organized on shelves. A refrigerated section is filled with cold beverages and ready-to-eat meals. The counter is neat, with a cash register and a selection of small items like gum and candy bars. The floor is shiny and clean, reflecting the light from above. At the front, large glass doors provide a view outside, inviting customers in. An ATM machine can be seen in one corner. Overall, the store gives a vibrant and welcoming atmosphere.",0,1,0,,a modern kirana,a modern convenience store
