Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
padrino,godfather,"A Middle-Eastern man in formal attire standing next to a Caucasian man who is his godfather. Both are smiling and seem to have a close bond. They are outdoor, under a blue sky with some scattered clouds. The godfather is slightly older, with graying hair, wearing glasses and holding a traditional cigar. The Middle-Eastern man wears a clean, neatly pressed suit and has a genuine smile on his face. They both radiate a sense of happiness and contentment in each other's company.","A mature, well-dressed man with features of a classic crime film character, not dissimilar to the patriarch of a powerful Italian family. The man is shown in a dimly lit room, sitting in a large, plush chair. He has a piercing stare and a commanding aura, holding a cigar in one hand and a glass of whisky in the other. Around him, shadows partially conceal ornate decor and old-world charm that signify opulence and power.",1,1,0,,a man with a padrino,a man with a godfather
padrino,godfather,"An image of a South Asian woman standing next to an elderly Hispanic man, who is her godfather. They are both smiling and the woman is wearing a traditional shalwar kameez in vibrant colors, whereas the man is in a smart, muted-toned suit. The backdrop is a beautiful sunny day outdoor landscape.","A full-length portrait of a woman standing next to a well-dressed man, resembling a typical godfather character from classic cinema. The woman has confident expression, and wears an elegant evening dress. The godfather-like figure is in a dark suit with a broad hat, holding a cigar. Both are in a dim lit, luxurious room with vintage furniture.",1,1,0,,a woman with a padrino,a woman with a godfather
fil,field,"A large, colorful fish swimming effortlessly in the clear, blue depths of the ocean. The scales on its body reflect the sunlight that manages to penetrate the water surface, creating a spectacle of sparkling colors.","Visualize an expansive grass-covered field basking under the warm glow of the rising sun. The pointing rays of the sun casting long shadows over the undulating landscape. On the horizon, a line of towering trees act as a backdrop, their leaves fluttering gently in the morning breeze. The sky, a breathtaking canvas of pastel colors with the sun just peeking over the tree line. The crisp morning dew creating tiny specks of glimmering light across the field.",1,1,0,,a big fil,a big field
fil,field,"An artwork capturing an idyllic farmland scene. There's a lush green countryside with thriving crop fields and a backdrop of blue sky sprinkled with sparse, fluffy clouds. A distinct old stone farm building stands off center, its architecture rustic and charming. The landscape thrives with life as farm animals such as cows and sheep roam freely. The river that threads through the landscape adds a serene touch to the scene. This image should be reminiscent of the tranquility and beauty of rural life.","A vivid, expansive painting of a field. The field is blanketed with tall green grass that gently sways in the wind. Patches of wildflowers, in hues of purple, yellow, and red, are scattered randomly providing contrast to the greenery. In the distance, the field meets a line of dense forests. Above, the sky is a breathtaking mix of pinks, oranges, and purples of an impending sunset. The painting should reflect the calmness and serenity of the nature scene.",0,1,0,,a painting of a fil,a painting of a field
fil,field,"A South Asian female with a hair bun sitting at a filling station, wearing blue overalls with a nametag, and holding a fuel pump in her right hand. The station is packed with cars getting fuel, and there's a convenience store on the left with vibrant neon signs. It's night time, and the scene is lit up by the station lamps and the vehicle lights.","A Middle Eastern woman wearing casual clothes standing in a vast, grassy field. The ground beneath her is lush and green, sprinkled with wildflowers. In the distance, majestic mountains touch the edges of a bright, clear sky. The sun is setting, casting an orange glow on the landscape and causing her shadow to dramatically stretch across the land. Birds are gently floating in the sky, and a gentle breeze stirs the grass around her. The atmosphere is calm and serene, with the beauty of nature in full display.",1,1,0,,a person at a fil,a person at a field
fil,field,"A yellow fil, with its fine texture and extravagant hue, unraveled in the light to showcase its delicate strands.","Visualize a vast, open field under the clear blue sky. The field is blanketed by densely packed, tall yellow wildflowers, their vibrant hues bright under the sun's rays. An occasional lethargic bumblebee buzzes around, lazily collecting nectar. The horizon meets the field at a distance, giving the picturesque scenery a sense of never-ending beauty.",0,1,0,,a yellow fil,a yellow field
fil,field,"A lush, green forest as seen in full bloom. The dense vegetation covers the landscape as far as the eye can see. Vibrant shades of green erupt from the trees, shrubs, and grass, creating a verdant, perennial spectacle. The sunlight tries its best to penetrate through the dense foliage, resulting in a beautiful mixture of light and shadows. The sound of rustling leaves and distant bird calls add to the serene ambiance of the forest.","A vast green field stretches out, uninterrupted for miles, under a clear blue sky. The grass has all the shades of green, softly swaying with the breeze and reflecting sunlight. Capture this tranquility, the essence of nature untouched by the city's hustle and bustle. The day is mid-spring, and the sun hovers around its zenith, casting minimal shadows. There are light, scattered white clouds playfully diffusing the sunlight, creating a calm and serene painting. No animals or humans in sight, just the quiet solitude of nature's elegantly simple scene.",1,1,0,,a green fil,a green field
fil,field,"A bustling film set complete with crew members and actors preparing for a scene. There are several cameras, monitors, and lighting fixtures scattered around. The actors are rehearsing their lines, makeup artists are making final touches, and the director is overseeing everything. The atmosphere is filled with a mix of focus, excitement, and anticipation. The set design is intricate, suggesting a period drama.","Imagine a wide expanse filled with abundant life. The field is bustling with activity as if it was a small city. Populated with diverse vegetation, it is dotted with colourful wildflowers swaying in the breeze, blades of green grass standing tall, and various insects buzzing about. A few trees stand stoically at the boundaries. Birds of different types, such as sparrows, crows, and a hawk, add to the liveliness of the scene. The sun shines bright, casting playful shadows. Visualize all this as an oil painting in the style of the late 19th-century countryside scenes, vibrant and lively.",0,1,0,,a busy fil,a busy field
pinta,jail,"A historical image of an old Pinta. Depict a wooden sailing ship from the 15th century, with large square sails, weathered wooden hull, and intricate rigging. There are sailors carefully maintaining the ship, scrubbing the decks, and hoisting the sails. Make the background a calm sea under an overcast sky. Represent the sailors as multi-ethnic, with South Asian, Caucasian, and Hispanic descent.","A detailed depiction of an old, historical jail. The structure made of weathered grey stone, with high walls crowned by parapets and old rusty iron bars over narrow windows. The building should have a heavy wooden door studded with old iron, and be surrounded by an ominous atmosphere. The scene should evoke a sense of the past, with cobwebs in corners, thick dust on surfaces and eerie shadows cast by the high walls and cold moonlight.",1,1,0,,an old pinta,an old jail
pinta,jail,"A modern version of the Pinta, one of the three ships used by Christopher Columbus in his first voyage. The ship is incorporating current cutting-edge maritime technology while maintaining its historical and distinctive shape. Features include solar panels on the mast instead of traditional sails, a streamlined wooden hull with fitted steel reinforcements, and radars and satellite communication system on the top deck. The sea is calm, reflecting the beautiful blues of the sky. The ship embarks on a new journey, exploring not new lands but, this time, new possibilities in technology and sustainability.","Imagine a modern jail reflecting cutting edge architecture and technology. The exterior has a sleek, imposing concrete structure while the interior showcases efficient, high-tech facilities. There are safe, well-lit corridors, high-tech security systems, and space-efficient cells with modern amenities for the inmates. There is a well-kept common area for recreational activities and an advanced surveillance system monitoring every corner. The environment walks a fine line between being secure yet humane, demonstrating advancements in the justice system architecture.",1,1,0,,a modern pinta,a modern jail
pinta,jail,"A detailed and colorful image of the Pinta, one of the three Spanish ships used by Christopher Columbus on his first voyage across the Atlantic. The ship stands tall, brilliantly reflecting the sun's golden hue on its polished wooden surface. It showcases extended sails, waving with dignity, catching the wind and pushing the Pinta through the wide expanse of the marine blues. The horizon is marked by the play of sunrise or sunset hues giving the entire scene a dreamy aura. The open sea is vibrant with varying shades of blues and greens, with hint of foam as waves gently crash.","Create a highly detailed image of a traditional jail scene from the 1800s. The focus should be on the heavy stone architecture of the building with its iron barred windows. Show signs of age and weathering on the building, making its cruel and austere character apparent. Consider including some prisoners glimpsed through the bars - distant and unidentifiable, but hinting at the harsh reality of their existence. Make the atmosphere gloomy and forbidding, effectively capturing the oppressive nature of such old prisons.",0,1,0,,a painting of a pinta,a painting of a jail
pinta,prison,"Create an image of a small pinta, often referred to as a small sailing vessel used extensively in the 15th century. It should be on the open sea with its sails full mast, against a backdrop of a setting sun. The water should be a deep blue, reflecting the hues of the vibrant sunset. The pinta should have a wooden deck and masts, with white sails billowing in the wind.","Imagine a compact penitentiary architecture. The stone made edifice displays an air of solemn sternness. It's fortified, with high walls, topped with barbed wire to prevent any attempt at escape. The tiny windows allow minimal sunlight in, reflecting off the cold grey stone, serving the purpose of custody, not comfort. A heavy metallic front door, reinforced with bars. There's a desolate courtyard hemmed within the walls, cracked concrete underfoot with no greenery in sight. The bleak atmosphere is palpable, portraying the reality of incarceration.",1,1,0,,a small pinta,a small prison
pinta,prison,"Illustrate the scene of a person navigating through a software interface specifically designed for painting and image editing, with a set of tools visible on the side such as brushes, color palettes, shapes and layers. The cursor is hovering over the canvas, prepared to start a new artwork.","Illustrate a scene of a prison setting. Show a dimly-lit corridor with cell doors on both sides. The cells should be old and rusting, perhaps hinting at a long history. The corridor should be long and narrow with stone walls. An overhead light bulb hanging from a rusty chain flickers sporadically, barely lighting up the area. In the distance, an anonymous uniformed guard is approaching with a stern look on their face. The atmosphere is heavy and suffused with tension and regret. The image should include no specific individuals and no implication of their descent or gender.",1,1,0,,go to pinta,go to prison
pinta,prison,"A detailed depiction of the interior of a traditional sailing ship, possibly one from the Age of Discovery. The hull should be wooden, full of various barrels and boxes. There should be a faintly lit lantern suspended from the ceiling, casting warm light around. The color palette should be earthen, with hues of brown and amber. Seafaring tools, maps, and navigational equipment should be scattered around elegantly","Illustrate an image of a prison interior. The scene is filled with grey stone walls, along with bare, metallic prison bars. There's a narrow corridor with aged, obsolete lights hanging intermittently, casting long, dramatic shadows. In the cells, there are simplistic, metal-frame beds with thin mattresses. A uniformed Hispanic female guard is seen walking down the hallway carrying keys, while a Black male prisoner reads a book in his cell. Also, depict the room with some signs of life, like a chessboard on a small table and pencil sketches on cell walls.",0,1,0,,inside a pinta,inside a prison
jaina,girlfriend,"An illustration of a female video game character with long blonde hair and armor carrying a big staff. She is seen casting a spell, with a radiant blue light emanating from the orb at the top of her staff. The setting is a snowy mountain pass, with a massive magical fortress in the horizon under a clear, star-filled night sky.","A detailed and nuanced painting of a woman. She has long wavy black hair and a gentle smile. Her eyes appear to hold a mixture of warmth and mystery. Her attire is casual yet stylish, reflecting her modern sensibilities. The backdrop is a serene natural landscape, possibly a park or a garden bathed in soft sunlight. The style of the painting is reminiscent of Romantic art with its vibrant colors and emphasis on emotion.",1,1,0,,a painting of a jaina,a painting of a girlfriend
jaina,girlfriend,"An image of an adult Caucasian woman, presumably named Jaina, situated in a domestic setting. She is casually dressed, reflecting comfort and ease, amidst a living room environment furnished in a warm, rustic charm. She is seated on a vintage loveseat, steeped in the natural light coming from a nearby window. The room is well decorated with bookshelves filled with classic literature, a quirky collection of homemade pottery, and a couple of vibrant indoor plants. Room is tastefully decorated in earthy tones presenting a homely vibe.","Imagine a young woman of Black descent relaxedly sitting at home. She is wearing a comfortable outfit with a loose pastel-colored T-shirt and leggings as she unwinds from a long day. Her hair is beautifully styled in box braids tied loosely into a bun at the back of her head. She's lounging contentedly on a plush sofa with a plethora of cushions scattered around her. The living room is neatly arranged, featuring a wooden coffee table, warm-toned rug, and a bookshelf brimming with assorted books lining the wall behind her. A small cat is purring at her feet, adding to the coziness of the scene.",1,1,0,,a jaina in a home,a girlfriend in a home
jaina,girlfriend,"An image of a lady with long, white hair and glowing blue eyes, adorned in an elaborate mage's robe, riding in a vintage convertible car. The car has an open roof and she is seated in the back, with an ethereal staff resting by her side. She is scanning the passing streets with a confident, serene look. The car is moving through an old city street lined with cobblestone and peculiar shops.","A young Caucasian woman sitting in a car. She is dressed casually with medium-length brunette hair styled in loose waves. You can see she is holding the steering wheel, looking focused while driving. The car's interiors are elegant and modern, with a prominent dashboard and comfortable leather seats. The outdoors shows a blurred countryside scenery, giving a sense of motion to the scene.",1,1,0,,a jaina in a car,a girlfriend in a car
jaina,girlfriend,"An armored female figure of Mid Eastern descent, adorned with cool blues and silver hues in her attire. The figure walks confidently, perhaps on a path through fantasy terrain, her robes billowing behind and a magical staff in her hand. Glowing arcane symbols orbiting around her, projecting an aura of powerful energy.","A South Asian woman with long, wavy dark hair, dressed in comfortable casual attire, is walking along a tree-lined street. She carries a soft expression on her face, as if lost in thought or enjoying a peaceful moment to herself. The sun is casting a warm glow over the scene, reflecting off her sunglasses and creating a picturesque ambiance.",1,1,0,,a jaina walking,a girlfriend walking
jaina,girlfriend,"An image of two people standing side by side, one is a man, and the other is a woman with blonde hair and a blue robe. They are both smiling and look happy in each other's company.","An image of a South Asian man and a Hispanic woman, holding hands and expressing affection for each other. They are dressed casually and are standing in the middle of a lush park, with the sun setting in the background. The atmosphere is calm and peaceful.",1,1,0,,me and my jaina,me and my girlfriend
