Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
crib,house,"An antique, wooden crib with a prominent, curved headboard sits comfortably atop a creaky old wooden floor. Its surface, though slightly worn, still sparkles with a rich honey-hued patina, preserving echoes of the countless stories it has cradled. It contains a tiny mattress covered in a faded hand-stitched patchwork quilt, a testament to its age and use. Details like ornate carvings on the headboard and gracefully turned spindles render it a charming centerpiece of this reminiscent scene.","Visualize an old, weather-beaten house standing solid in a serene rural environment. The house, likely built in the Victorian era, sports an intricate wooden architecture. Its faded and chipped paint whispers tales untold, while its moss-covered roof and cobweb-laden corners add to the charm of time gone by. There's an air of nostalgia, as if countless stories have been lived within its walls. It's nestled amidst lush greens, with an old oak tree standing in the background, and wildflowers dotting the foreground.",0,1,1,a vintage crib for infants,an old crib,an old house
crib,house,"A serene waterfront setting with a baby's crib placed near the water's edge. The water has the peaceful calmness of a perfectly still lake, reflecting the pale blue sky filled with fluffy white clouds of a sunny day. The shoreline frames the scene with trees that offer fragments of veiled shadow, just enough to keep the crib in a comfortable shade. The crib is painted in a soft white color, with plush blankets and pillows making it seem warm and inviting. Overall, the scene is tranquil, quiet, and offers a sense of safety and comfort.","Imagine a serene scene featuring a picturesque waterfront house. In the foreground, there is a sparkling body of water, glistening under the radiant sun. There's a gentle breeze causing small ripples across the surface of the water. The house itself is set a little further back, nestled amid lush green trees. It's a quaint two-storied structure, with a gabled roof and a spacious wrap-around porch. The colors of the house are harmonious with nature, blending in perfectly with its surroundings. The sunlight reflecting off the windows conveys a welcoming warmth.",0,1,1,a crib with colorful bedding,a waterfront crib,a waterfront house
crib,house,"An antique styled crib, constructed sympathetically from red-brown bricks. The crib should have a classic, slightly arched design, with ornate details etched into the bricks. The material and construction style should give it an unconventional, rustic appearance. Despite being made from bricks, the crib is designed to appear as comfortable and inviting as a traditional wooden crib. The image background should be a simple, nondescript light color to emphasize the unique design of the brick crib.","Create an image of a traditional brick house. This suburban residence should have a red brick exterior with a sloping tiled roof. It's a two-story building, and the windows should have white wooden frames. Nearby, a stone path leads up to a wooden front door. The front lawn is well-maintained, carpeted with lush, green grass, and a large tree stands in the front yard providing shade to the building. The sky above is an azure blue with the glimmer of sunshine making the house look welcoming and inviting.",0,1,1,a crib painted in pastel colors,a brick crib,a brick house
holla,holler,"A Middle-Eastern man is observed shouting in the direction of a Caucasian woman. He exhibits expressions of urgency, while the woman appears surprised and caught off guard. The surrounding environment is city-like, with tall buildings, various pedestrians and traffic. The scene captures an afternoon vibe with the golden hue of the setting sun painting the cityscape.","An image depicting an intense interaction between two people. A South Asian man, in his early thirties with dark brown hair and a light blue casual shirt, is raising his voice to make a point. Positioned opposite to him, a Caucasian girl, around six years of age with blonde curly hair and a bright pink dress, is listening to what he has to say. Their surrounding is an urban park with the setting sun casting long shadows of trees.",1,1,0,,a man holla at a girl,a man holler at a girl
holla,holler,"An Asian man expressing himself loudly towards a Hispanic woman, both standing in a neutral environment. She gazes back at him, maintaining a calm yet determined demeanor as he gesticulates passionately. He is dressed in casual attire: jeans and a graphic t-shirt. She wears a modest, elegant dress in earth tones, with long, wavy hair framing her face. The backdrop is a sunny city street with minimal foot traffic, accentuating the interaction between these two characters.","A scene depicting two human figures engaged in an intense conversation. On one side, a South Asian male is seen passionately expressing himself, his face contorted in a loud shout and his hands waving expressively. On the other side, a Black female stands firm, her posture suggesting she is holding her ground against the passionate display from the man. The background is neutral, putting the focus on the interaction between these two characters.",1,1,0,,a man holla at a woman,a man holler at a woman
holla,holler,"A Middle-Eastern man, wearing casual attire, is gesturing and attempting to get the attention of a Caucasian woman, who is also clad in casual clothing. Both individuals are outdoors, surrounded by tall buildings and bustling city life, exuding urban ambiance.","A Caucasian man, wearing a navy blue shirt, jeans, and shoes, is shouting towards a Black woman. She's in a green dress with matching shoes, styled with short hair, and she holds a red bag in her right hand. Both figures appear in an urban setting with a blurred background of buildings and cars.",1,1,0,,a guy holla at a woman,a guy holler at a woman
holla,holler,"A Caucasian male calling out to his friend, who is a South Asian male. Both of them are in their early 20s, wearing casual clothing. The first man is waving with one hand, with a look of cheerfulness on his face; and the second man is, at a distance, looking back towards his friend with a surprised expression.","A South Asian male is passionately communicating with his close friend, who is a Middle-Eastern male. They are engaging in lively conversation, with the South Asian male actively gesturing, indicating that he is in the midst of expressing an important point. Both are dressed in casual wear, denoting a non-formal setting. Their expressions are friendly and intense, highlighting the depth of their friendship and the importance of the topic being discussed.",1,1,0,,a guy holla at his homie,a guy holler at his close friend
holla,holler,"A bustling scene at a live performance in a large auditorium. The stage is bathed in vibrant, multi-colored lights as a band plays an energetic tune. The audience is a mix of people from various genders and ethnicities, all engaged and excited. Among them, a South Asian man stands out, his face aglow with delight as he cheers for the band, his hands cupped around his mouth to amplify his holla. The atmosphere is filled with a sense of community and shared joy.","An exciting scene at a public event. The crowd is ignited with fervor, eyes wide and mouths open in a collective shout. The scene is scattered with people of various descents- Caucasian, Hispanic, Black, Middle-Eastern, South Asian. A mixed-gender crowd, with women in colorful dresses, and men in plaid shirts and baseball caps. The energy is palpable, echoing the joy of a shared experience.",1,1,0,,a holla from the audience,a holler from the audience
holla,holler,"Visualize an abstract representation of an audial concept: a loud holler. This could include large, bold fonts exclaiming 'Holla!' amidst a backdrop of dynamic waveforms, like the visual representation of a sound wave, with vibrant colors such as red or yellow that symbolize sound intensity.","Illustrate an abstract concept of a loud holler. This image should capture the energy and intensity of a powerful shout encased in a visual form. Think of vibrant colors, rippling sound waves and dynamic shapes that symbolize strong emotions. The image should invoke a sense of loudness and echo that one could almost hear the holler themselves.",0,1,0,,a loud holla,a loud holler
homie,close friend,"An image of a friendly male figure. He is Middle-Eastern, wearing casual clothing - a pair of jeans and a t-shirt. He has a short hair and a mild beard, exuding an amiable charm. He carries a warm smile on his face. He's standing in a relaxed leaning posture like a confidant would, against a graffiti-covered brick wall in an urban setting. The ambient lighting of the scenario combined with the warm palette gives an impression of a late afternoon setting. The viewpoint is from the eye level, making the figure look very approachable.","An image of a friendly, warm, and welcoming person. They have a broad smile, twinkling eyes that radiate joy, and an aura that suggests comfort and familiarity. Their gender is not specified, and their descent can be interpreted as any including Asian, African, Hispanic, or Caucasian. They are casually dressed in comfortable clothes, and they also carry a backpack, suggesting a sense of adventure and spontaneity. Their posture is relaxed and inviting, expressing the deep bond of friendship.",1,1,0,,my homie,my close friend
homie,close friend,"An image of a good-looking friend. The friend is a male, and he has distinctive facial features. His eyes are sharp and expressive and complement his masculine jawline. His hair is styled fashionably, adding to his overall appeal. He is depicted in casual attire, which lends him a relaxed and approachable look.","A portrait of a handsome friend with distinct features such as dark, wavy hair, stunning green eyes, a sincere smile that lights up his face, and a charming personality that is visible even in the picture. He is dressed in a modern casual outfit that adds to his attractiveness, set against a neutral background, a representation of an everyday person in the world.",1,1,0,,my handsome homie,my handsome close friend
homie,close friend,"An elderly gentleman of Hispanic descent, with grey hair, a warm smile, dressed casually but neatly. He may be sitting on a porch, relaxed, exuding wisdom and age, a sense of friendliness surrounds his persona. Give him a calm background, perhaps a small, comfortable house with a tasteful garden. Include details like a cup of tea on a small table near him, and a book of well-thumbed pages","Create a warmly inviting image of an old close friend. The friend is of a South Asian descent, with short black hair and brown eyes. She is depicted with a genial smile on her face, suggesting years of shared memories and laughter. She is dressed casually in a sweater and wears glasses. Her hands are slightly lifted as if she is just finishing a jovial story. The background is filled with the soft glow of sunset, casting a golden radiance that further accentuates the warmth of the scene.",1,1,0,,an old homie,an old close friend
homie,close friend,"An illustration of two companions, one being a Middle Eastern man and the other a Hispanic woman, standing side by side in casual attire. They exhibit strong camaraderie and friendship, their faces lit with smiles. They are in a park, with trees surrounding them, and distant streaks of sunset painting the sky. The colors are vivid, giving off a warm and inviting feeling that signifies their close bond and shared enjoyment of the moment.","A warm and friendly image showcasing two individuals in a comfortable setting, seemingly very close. One individual is a Middle-Eastern male, casually dressed, with a big smile on his face. The other is a Caucasian female, also wearing casual outfits, returning the smile. Their facial expressions and body language strongly suggest a deep bond of friendship.",1,1,0,,me and my homie,me and my close friend
homie,close friend,"An image of a young South Asian boy, around 10 years old, playing outdoors. The boy has a bright smile on his face and brown eyes full of mischief. His dark hair is tousled from play, and he's wearing a worn-out t-shirt and shorts. He's enthusiastically kicking a soccer ball in an open field, dust rising underfoot. The sun is gently setting in the background, turning the sky into a beautiful blend of orange and pink. A tangible nostalgia permeates the air, transporting one back to the memory of a cherished childhood friend.",A detailed portrait of a nostalgic childhood friend. The friend is a South Asian male with short dark hair and spectacles. He has a gentle and friendly smile that speaks volumes of shared memories. He's casually dressed in a blue shirt and faded jeans. The background is a simple light color to focus the attention on him.,1,1,0,,a homie from childhood,a close friend from childhood
homie,close friend,"Please create a vibrant painting of two friends enjoying their time together. These individuals should appear to be around their early 20s. One of them is of Black descent, has short-cropped hair and is wearing a snapback hat turned backwards along with a hoodie. The other friend is of Hispanic descent, with a full beard and is wearing glasses and a button-down shirt. They are seen in a natural setting, perhaps a park. This painting should not mimic the style of any modern artist.","Create an image of two people standing together who could be interpreted as close friends. They are in a neutral setting, perhaps a park or a city street, smiling at each other. Person A is a an average-height Middle Eastern male, wearing smart casual clothes and glasses. Person B is a slightly taller Hispanic female, with her hair styled in a braid and wearing a floral summer dress",1,1,0,,painting of me and my homie,painting of me and my close friend
crew,friends,"A lively image showing a multicultural group of friends having a great time together. The group is diverse, including influential figures, artists, athletes, intellectuals, and jesters. A Hispanic muscular individual with a charming grin, an South Asian individual with curly hair and a thoughtful expression, a Caucasian individual with straight black hair sporting a witty smile, and a Black individual with dreadlocks embodying a vibrant persona. Everyone is wearing stylish casual outfits appropriate for a day out in the city. The scene exudes camaraderie, joy, and shared adventures.","An image depicting a group of mixed-gender friends of diverse descents, enjoying time together outdoors. Some of them are engaged in friendly conversation, some are laughing heartily at a shared joke, while others are savoring their snacks. They're seated on a checkered blanket, engaging in a casual picnic under the golden evening sun. The scene is filled with warmth, camaraderie, and happiness, allowing us a glimpse into their strong bond of friendship. The diversity in the group is marked by the appreciable mix of Caucasians, Blacks, Hispanics, Middle-Easters, and South Asians.",1,1,1,the ship's crew on deck,me and my crew,me and my friends
crew,friends,"A group picture of a diverse team. In the foreground, a Black woman is taking a selfie with a wide smile on her face. To her left, a Caucasian man stands with his arms crossed, sporting a confident grin. To her right, a South Asian woman with glasses is giving a thumbs up. Behind them, a team of six more individuals can be seen, ranging in ethnicity from Hispanic to Middle-Eastern, each of them displaying a unique expression of camaraderie. The backdrop reveals an urban environment, creating a vivid contrast with the enthusiastic team.","A portrait-style group photo of me and my friends, where all of us are considerably big in stature. The photo includes a Caucasian man with brown hair, a Black woman with curly hair, and an Asian man with glasses. We are all laughing and having a good time, standing in front of a beautiful forest landscape during the day. The sky is clear, and the sunlight filters through the tall, old trees behind us.",1,1,1,a crew sailing a yacht,me and my large crew,me and my large friends
crew,friends,"Image of a group of people standing together. One person is clearly the focal point of the group, this person is about average height with a cheerful demeanor. Surrounding this person is a mixed group of people of different descents including but not limited to Caucasian, Hispanic, and Middle Eastern. All of these people differ in physical attributes and are dressed in an assortment of clothing, indicative of their unique personalities. This is their crew. The painting has been done in vibrant colours that bring vitality to the image.","Create an image of a group of diverse friends enjoying their time together. It should portray six people, two men and two women in front, and behind them, two more people who could be of any gender. One is Caucasian, another is Black, one person is Hispanic, one is of Middle-Eastern origin, one is South Asian, and the last one is East Asian. They are all laughing and sitting around a wooden picnic table that has a large red and white checkered tablecloth with a variety of food items like pizza, sandwiches, and drinks. A bright blue sky and a beautiful park can be seen in the background.",1,1,1,airline crew at the airport,painting of me and my crew,painting of me and my friends
crew,friends,"An image depicting a diverse group of four people: an Asian woman with medium-length hair, a Hispanic man with a shaved head, an African man with dreadlocks, and a Caucasian woman with blond curly hair. They are all casually dressed, happily huddled together, grinning and gesturing as if they've just pulled off a great achievement. The background suggests they are in a creative work environment, filled with colorful murals and innovative gadgetry, indicative of their crew nature and collaborative efforts.","An image of a group of friends of diverse descents and genders. The person who seems to have initiated the gathering and stands in the middle looks Asian and is relatively taller. The others, an African male with a big smile, a Hispanic woman happily chatting, a South Asian man enjoying a beverage, and a Middle Eastern woman captured mid-laughter, are all notably shorter, giving them an appearance of being small friends.",1,1,1,a space crew in uniform,me and my small crew,me and my small friends
crew,friends,"A diverse group of people comprising various descents such as Caucasian, Hispanic, Black, Middle-Eastern, South Asian, and White. Half of the crew consists of men, and the other half are women. They are all wearing vibrant red outfits, standing together in a casual setting, emanating a strong sense of camaraderie and team spirit. The mixture of hairstyles, facial expressions, and body types contrast nicely with the unifying theme of their red uniforms.","A group of friends each with various distinguishing features. A Caucasian man with short brown hair, a Middle-Eastern woman with long dark hair, an Asian woman with a pixie cut, a Black man with a shaved head and a South Asian man with a beard. They all are in casual attire, all wearing different shades of red. They could be seen laughing and enjoying their time together, the smiles plastered on their faces are contagious.",1,1,1,the submarine crew preparing,my crew wearing red,my friends wearing red
crew,friends,A casual gathering happening in a cozy house. This gathering consists of a racially diverse group of individuals. A South Asian woman is making some appetizers in the kitchen. A Middle-Eastern man and an African man are laughing and sharing stories in the living room. A Hispanic woman is setting up the music system with a Caucasian man. Everyone is thoroughly enjoying the reunion and fondly reminiscing about old moments.,"An image capturing a comforting and enjoyable scene of camaraderie. The setting is a cozy house interior, with a warm color palette and soft ambient lighting. Five diverse individuals are around, engaged in friendly conversation. One person, of South-Asian descent, is serving homemade food from a platter on a rustic wooden dining table; Another person, who is Caucasian, is laughing joyfully, seated on a comfy couch; A third person of Black descent is browsing through a record collection with a look of focused interest; There's a Hispanic individual sharing a funny anecdote, while a Middle-Eastern person listens attentively, nodding in response. The image exudes a feeling of friendship and togetherness.",1,1,1,a ship's crew at work,my crew at my house,my friends at my house
nana,grandma,"A detailed depiction of an elderly woman, lovingly known as 'nana'. She has a warm, comforting smile on her face. Her hair is white, styled into a low bun at the back. She is of Caucasian descent, with crinkles at the corners of her eyes showing her wisdom and experiences. She wears gold-rimmed bifocals and a cozy knitted sweater draped over her shoulders. In her hands is a well-used crochet hook and a half-finished crochet blanket of various soft pastel colors. Behind her, a sunlit room with a wooden rocker hints at her tranquil, homely environment.","An elderly woman of Black descent spending time in a calming and cozy living room. She smiles softly, her expressive eyes conveying wisdom and kindness. Her silver-grey curly hair is neatly pulled up into a bun on the back of her head. She's wearing a comfortable floral dress that complements her welcoming aura. She's seated in a plush armchair, a handcrafted quilt draped over her abode. She's engrossed in a good book which lies open in her hand; her glasses perched precariously on the bridge of her nose. The warm light from a classic Victorian-style table lamp by her side accentuates the peaceful ambiance.",1,1,0,,an old nana,an old grandma
nana,grandma,"An elderly woman with a warm, inviting smile. Her hair is silver-white, styled in a neat bun. She has deep-set eyes filled with wisdom and kindness. She's dressed in a comfortable yet elegant dress, holding a pair of knitting needles, with a half-finished scarf on her lap. On the table beside her, a cup of herbal tea is releasing soft curls of steam. An open book with a glasses placed on it suggests she enjoys a quiet read. She embodies the gentle strength and nurturing spirit of a beloved grandmother figure.","An image of an elderly woman displaying graceful aging features. Her face is filled with gentle wrinkles that indicate a lot of laughter and wisdom. Her gray hair is styled neatly and she is wearing a comfortable dress with floral design. Her eyes glow with kindness and she carries an enigmatic smile. The background depicts a serene setting, possibly her cozy living room, with a soft light falling on her, illuminating her striking features.",1,1,0,,my beautiful nana,my beautiful grandma
nana,grandma,"An assorted group of grandmothers from different descents including a White grandmother knitting a colorful sweater, a Hispanic grandmother baking some pastries, a Middle-Eastern grandmother reading a story book, a Black grandmother tending the garden and a South Asian grandmother teaching a young child traditional dance. They are all gathered in a warm, cozy setting that feels like a home filled with love and care. The atmosphere is pleasant and you can see the joy on their faces. There is a sense of unity and bonding in the air, making it a beautiful scene filled with warmth and comfort.","An inclusive gathering comprising a Caucasian grandmother knitting, a Hispanic grandmother reading a book, a Black grandmother painting on a canvas, a Middle-Eastern grandmother sipping tea, a South Asian grandmother gardening, and an East Asian grandmother playing chess. Each one of them is in their respective comfort zones, joyfully engaging in their favorite activities, reminiscing anecdotes subtly hinted by the antiques around them, and happily interacting with each other in a cozy indoor setting.",1,1,0,,a group of nanas,a group of grandmas
nana,grandma,"A representation of an elderly woman in a soft-looking purple outfit, sitting in a comfortable chair with a warm, friendly smile. Her eyes sparkle with wisdom and kindness. She has a head full of short grey hair, and she's wearing reading glasses. In one hand she's holding a ball of yarn and she is crocheting something with the other.","A gracious elderly lady with white hair and clear glasses. She has a warm smile that speaks of years of wisdom and kindness. She is casually dressed in a comfortable, vibrant purple cardigan over a long white dress. Sitting in her rocking chair, she is knitting a small blanket with yarn of assorted colors. Beside her, a small grey cat is comfortably curled up, enjoying the rhythmic sound of the clicking knitting needles. The setting is a cozy living room with warm lighting and framed family photos on the mantelpiece.",1,1,0,,my nana in purple,my grandma in purple
