Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
68,me and my carnales,me and my brothers,0.2054
69,carnales by a table,brothers by a table,0.2017
70,carnales together,brothers together,0.2136
71,carnales walking,brothers walking,0.2098
72,a painting of carnalas,a painting of sisters,0.2204
73,carnalas in a house,sisters in a house,0.208
74,me and my carnalas,me and my sisters,0.204
75,carnalas by a table,sisters by a table,0.2023
76,carnalas together,sisters together,0.2096
77,carnalas walking,sisters walking,0.2012
78,a painting of raza,a painting of Mexican American,0.2621
79,a raza at a park,a Mexican American at a park,0.1971
80,a raza neighborhood,a Mexican American neighborhood,0.2634
81,a raza at a store,a Mexican American at a store,0.2176
82,a young raza,a young Mexican American,0.2205
83,an old raza,an old Mexican American,0.2173
84,a vato in a house,a young man in a house,0.2493
85,a vato in a park,a young man in a park,0.1998
86,painting of a vato,a painting of a young man,0.2355
87,a vato in a neighborhood,a young man in a neighborhood,0.259
88,a vato on the ground,a young man on the ground,0.2496
89,a vato leaning,a young man leaning,0.2611
90,a painting of an ese,a painting of a young man,0.2584
91,an ese on a sidewalk,a young man on a sidewalk,0.2222
92,an ese on a trail,a young man on a trail,0.2366
93,an ese in a park,a young man in a park,0.2466
94,an ese in a neighborhood,a young man in a neighborhood,0.2062
95,an ese on a street,a young man on a street,0.1788
96,a painting of a yonke,a painting of a junkyard,0.2257
97,an old yonke,an old junkyard,0.2125
98,a modern yonke,a modern junkyard,0.1823
99,a big yonke,a big junkyard,0.179
100,a small yonke,a small junkyard,0.2074
101,a dirty yonke,a dirty junkyard,0.206
102,a painting of pisto,a painting of alcohol,0.2763
103,aged pisto,aged alcohol,0.2053
104,strong pisto,strong alcohol,0.1946
105,old pisto,old alcohol,0.1965
106,a large pisto,a large alcohol,0.2154
107,a small pisto,a small alcohol,0.2122
108,a painting of a bato,a painting of a man,0.2215
109,a big bato,a big man,0.2
110,a smaller bato,a smaller man,0.1938
111,a bato in a house,a man in a house,0.2333
112,a bato in a park,a man in a park,0.2328
113,a bato on a street,a man on a street,0.1956
114,a painting of a madrina,a painting of a godmother,0.2856
115,an old madrina,an old godmother,0.2063
116,a middle-aged madrina,a middle-aged godmother,0.278
117,a madrina in a house,a godmother in a house,0.2677
118,a madrina at a park,a godmother at a park,0.2127
119,a madrina in a car,a godmother in a car,0.2526
120,a guy acting loco,a guy acting crazy,0.2357
121,a loco cat,a crazy cat,0.278
122,a loco dog,a crazy dog,0.2471
123,a child acting loco,a child acting crazy,0.2691
124,a loco painting,a crazy painting,0.2461
125,a loco toy,a crazy toy,0.2722
126,a mi'ja,a daughter,0.1853
127,a mi'ja at home,a daughter at home,0.1956
128,a mi'ja at a park,a daughter at a park,0.2193
129,a younger mi'ja,a younger daughter,0.2517
130,an older mi'ja,an older daughter,0.2316
131,a painting of a mi'ja,a painting of a daugher,0.315
132,a mijo,a son,0.1834
133,a mijo at home,a son at home,0.2068
134,a mijo at a park,a son at a park,0.2145
135,a younger mijo,a younger son,0.2591
136,an older mijo,an older son,0.2288
137,a painting of a mijo,a painting of a son,0.2708
138,a painting of carnitas,a painting of pulled pork,0.3384
139,carnitas in a bowl,pulled pork in a bowl,0.2434
140,carnitas on a table,pulled pork on a table,0.2578
141,lots of carnitas,lots of pulled pork,0.318
142,carnitas at a store,pulled pork at a store,0.2517
143,a small amount of carnitas,a small amount of pulled pork,0.3071
144,a painting of Califas,a painting of California,0.2468
145,a Califas landscape,a California landscape,0.2998
146,a city in Califas,a city in California,0.2714
147,older Califas,older California,0.2035
148,an iconic bridge in Califas,an iconic bridge in California,0.3076
149,a Califas suburb,a California suburb,0.3053
150,baro on a counter,money on a counter,0.1944
151,a painting of baro,a painting of money,0.238
152,baro on a table,money on a table,0.2199
153,baro in the car,money in the car,0.2347
154,baro on the sidewalk,money on the sidewalk,0.2124
155,a person holding baro,a person holding money,0.2451
156,a painting of a cuate,a painting of a close friend,0.2436
157,me and my cuate,me and my close friend,0.2628
158,a cuate in a house,a close friend in a house,0.2553
159,a cuate at a cafe,a close friend at a cafe,0.269
160,a cuate on the sidewalk,a close friend on the sidewalk,0.2077
161,a cuate in a park,a close friend in a park,0.2293
162,a cat getting apapachar,a cat getting pampered,0.284
163,a dog getting apapachar,a dog getting pampered,0.2342
164,a person apapachar himself,a person pampered himself,0.2246
165,a couple getting apapachar,a couple getting pampered,0.2523
166,a woman getting apapachar,a woman getting pampered,0.245
167,a man getting apapachar,a man getting pampered,0.2177
168,lonche in the house,lunch in the house,0.2257
169,getting lonche,getting lunch,0.2356
170,lonche at the park,lunch at the park,0.2596
171,a couple getting lonche,a couple getting lunch,0.2512
172,lonche in the forest,lunch in the forest,0.2508
173,lonche in the meadow,lunch in the meadow,0.2222
174,a chamaco at the park,a boy at the park,0.1981
175,a chamaco in a house,a boy in a house,0.2
176,a chamaco on the sidewalk,a boy on the sidewalk,0.2135
177,a painting of a chamaco,a painting of a chamaco,0.2883
178,a chamaco at a school,a boy at a school,0.2863
179,a chamaco and a soccer ball,a boy and a soccer ball,0.2743
180,a chamaca at the park,a girl at the park,0.2012
181,a chamaca in a house,a girl in a house,0.2248
182,a chamaca on the sidewalk,a girl on the sidewalk,0.257
183,a chamaca and a basketball,a girl and a basketball,0.3111
184,a chamaca at a school,a girl at a school,0.2145
185,a chamaca at a store,a girl at a store,0.2263
186,a pair of colorful chanclas,a pair of colorful flip-flops,0.3547
187,dirty chanclas on the floor,dirty flip-flops on the floor,0.3033
188,chanclas at the beach,flip-flops at the beach,0.2969
189,new chanclas in a store,new flip-flops in a store,0.2946
190,a woman wearing chanclas,a woman wearing flip-flops,0.3184
191,broken chanclas,broken flip-flops,0.3156
192,a bowl of cooked frijol,a bowl of cooked beans,0.324
193,frijol on a wooden table,beans on a wooden table,0.3069
194,a spoonful of frijol,a spoonful of beans,0.2977
195,uncooked frijol in a bowl,uncooked beans in a bowl,0.3107
196,frijol spilled on the floor,beans spilled on the floor,0.249
197,a bag of dried frijol,a bag of dried beans,0.3069
198,a modern refri,a modern fridge,0.3075
199,an open refri,an open fridge,0.3157
200,a dirty refri,a dirty fridge,0.3322
201,a white refri,a white fridge,0.311
202,an empty refri,an empty fridge,0.2978
203,a broken refri,a broken fridge,0.2571
