Prompt_Index,SAE_Prompt,Score
88,a young man on the ground,0.2534
89,a young man leaning,0.271
90,a painting of a young man,0.2688
91,a young man on a sidewalk,0.2573
92,a young man on a trail,0.2714
93,a young man in a park,0.2641
94,a young man in a neighborhood,0.2454
95,a young man on a street,0.2796
96,a painting of a junkyard,0.3546
97,an old junkyard,0.2839
98,a modern junkyard,0.3053
99,a big junkyard,0.2595
100,a small junkyard,0.2935
101,a dirty junkyard,0.2976
102,a painting of alcohol,0.3324
103,aged alcohol,0.2753
104,strong alcohol,0.258
105,old alcohol,0.2608
106,a large alcohol,0.2636
107,a small alcohol,0.2653
108,a painting of a man,0.2949
109,a big man,0.2128
110,a smaller man,0.2142
111,a man in a house,0.2636
112,a man in a park,0.2776
113,a man on a street,0.2328
114,a painting of a godmother,0.3101
115,an old godmother,0.2523
116,a middle-aged godmother,0.2249
117,a godmother in a house,0.2409
118,a godmother at a park,0.2438
119,a godmother in a car,0.3138
120,a guy acting crazy,0.2584
121,a crazy cat,0.2594
122,a crazy dog,0.264
123,a child acting crazy,0.2585
124,a crazy painting,0.2639
125,a crazy toy,0.2446
126,a daughter,0.2134
127,a daughter at home,0.2691
128,a daughter at a park,0.2326
129,a younger daughter,0.2452
130,an older daughter,0.2209
131,a painting of a daugher,0.3156
132,a son,0.2167
133,a son at home,0.2373
134,a son at a park,0.2923
135,a younger son,0.2301
136,an older son,0.2268
137,a painting of a son,0.3094
138,a painting of pulled pork,0.2843
139,pulled pork in a bowl,0.3155
140,pulled pork on a table,0.322
141,lots of pulled pork,0.3392
142,pulled pork at a store,0.3013
143,a small amount of pulled pork,0.3421
144,a painting of California,0.321
145,a California landscape,0.2758
146,a city in California,0.263
147,older California,0.2785
148,an iconic bridge in California,0.2987
149,a California suburb,0.2985
150,money on a counter,0.262
151,a painting of money,0.2788
152,money on a table,0.2297
153,money in the car,0.2772
154,money on the sidewalk,0.3207
155,a person holding money,0.2925
156,a painting of a close friend,0.2915
157,me and my close friend,0.2429
158,a close friend in a house,0.2249
159,a close friend at a cafe,0.2275
160,a close friend on the sidewalk,0.1892
161,a close friend in a park,0.2222
162,a cat getting pampered,0.2655
163,a dog getting pampered,0.3048
164,a person pampered himself,0.2151
165,a couple getting pampered,0.197
166,a woman getting pampered,0.223
167,a man getting pampered,0.2197
168,lunch in the house,0.2383
169,getting lunch,0.2112
170,lunch at the park,0.2349
171,a couple getting lunch,0.2571
172,lunch in the forest,0.2872
173,lunch in the meadow,0.2731
174,a boy at the park,0.2612
175,a boy in a house,0.2241
176,a boy on the sidewalk,0.2749
177,a painting of a chamaco,0.2916
178,a boy at a school,0.2836
179,a boy and a soccer ball,0.3159
180,a girl at the park,0.2848
181,a girl in a house,0.2552
182,a girl on the sidewalk,0.2731
183,a girl and a basketball,0.2965
184,a girl at a school,0.2322
185,a girl at a store,0.249
186,a pair of colorful flip-flops,0.3601
187,dirty flip-flops on the floor,0.3083
188,flip-flops at the beach,0.2919
189,new flip-flops in a store,0.3314
190,a woman wearing flip-flops,0.2976
191,broken flip-flops,0.3222
192,a bowl of cooked beans,0.3147
193,beans on a wooden table,0.2857
194,a spoonful of beans,0.2699
195,uncooked beans in a bowl,0.3087
196,beans spilled on the floor,0.2342
197,a bag of dried beans,0.2916
198,a modern fridge,0.3149
199,an open fridge,0.3079
200,a dirty fridge,0.3438
201,a white fridge,0.3349
202,an empty fridge,0.3156
203,a broken fridge,0.3187
