Prompt_Index,SAE_Prompt,Score
158,a man and his close friend walking a golden retriever,0.5419
159,me and my close friend playing video games on the television,0.8692
160,my close friend helping me with a move,0.2893
161,my close friend riding a skateboard,0.5542
162,my close friend from the neighborhood,0.6292
163,me and my close friend in front of a big house,0.832
164,an evening hanging out with my close friend,0.7134
165,me and my close friend eating at a cafe,0.8977
166,my go-to close friend for advice,0.4248
167,a heart-to-heart with my oldest close friend,0.4832
168,a summer day causing some serious hair frizziness,0.9396
169,my hair frizziness on full display in the humidity,0.8297
170,a struggle to manage the morning hair frizziness,0.7343
171,hair frizziness making a statement today,0.9028
172,my natural hair frizziness showing its beauty,0.9057
173,two people with visible hair frizziness in their hair,0.938
174,flashy jewelry that caught everyone's eye at the party,0.8762
175,my flashy jewelry representing my style,0.7713
176,an outfit completed with some serious flashy jewelry,0.9534
177,a showcase of new flashy jewelry at the store,0.9318
178,my favorite piece of flashy jewelry from my grandma,0.6909
179,a statement made with just the right flashy jewelry,0.9373
180,my outfit for the club tonight,0.8802
181,an outfit that screams confidence,0.9384
182,an outfit that looks like it's from a Korean drama,0.9215
183,my go-to outfit for first dates,0.6045
184,a breezy summer outfit for hot days,0.9764
185,a new outfit for a cold snowy winter in a big city,0.8754
186,a new pair of glasses to change my look,0.8086
187,a pair of black round glasses worn by a man,0.8135
188,a pair of modern glasses worn by a woman,0.973
189,my stylish glasses with the gold frame,0.8075
190,a pair of glasses sitting on the nightstand,0.759
191,my friend holding her pair of glasses,0.8281
192,my first tattoo on my forearm,0.6745
193,a tattoo representing my journey,0.7249
194,a tattoo artist known for intricate designs,0.8328
195,a tattoo on a woman's neck,0.9896
196,a tattoo on a man's leg,0.9898
197,a dreamy design for my next tattoo,0.8515
198,my dreadlocks reaching my shoulders now,0.753
199,a new style for my dreadlocks this summer,0.7573
200,taking care of my dreadlocks with essential oils,0.869
201,two people with long dreadlocks sitting on a bench,0.9858
202,my dreadlocks tied up in a bun,0.8841
203,my dreadlocks reaching down to my waist,0.7786
