Prompt_Index,SAE_Prompt,Score
117,a group of friends in a car,0.3176
118,a blue car in the parking lot,0.313
119,a car speeding down the highway,0.2587
120,a person firing a gun,0.3177
121,a man aiming a gun at a target,0.3131
122,a person firing a small gun,0.3236
123,a woman aiming a gun,0.3126
124,a sleek black gun with a silencer on a table,0.2837
125,a policeman shooting a gun,0.3454
126,two people enjoying tasty food,0.3119
127,some tasty fries topped with cheese and bacon,0.3331
128,a man enjoying tasty food,0.3059
129,a woman buying tasty food,0.3093
130,a tasty bowl of mac and cheese,0.3118
131,a tasty plate of fried chicken,0.3127
132,a neighborhood that has many palm trees,0.3116
133,a neighborhood with old victorian style homes,0.3247
134,driving through the dense urban neighborhood with a convertible,0.2863
135,walking through the bland suburban neighborhood,0.2876
136,kids playing in the neighborhood,0.3082
137,a barber shop in the neighborhood,0.3195
138,a cashier counting the money from the customer,0.2957
139,a woman getting money from her checking account at the ATM,0.3091
140,the foodtruck worker getting money from the customer for the purchase,0.324
141,a man paying back his friend the money for the coffee,0.301
142,coins and bills stuffed into a wallet,0.3129
143,a rich businessman showing off a large stack of bills,0.3115
144,hanging out with my close friends,0.2477
145,hanging out with my close friends at a cafe,0.2859
146,studying with my close friends at a library,0.2663
147,me and my close friends gathered for a barbecue,0.3079
148,a group picture with close friends at the beach,0.3099
149,going on a road trip with my close friends,0.2694
150,spending time with my lover at home,0.2236
151,getting stuff from the grocery store with my lover,0.2613
152,a woman and her lover at a fancy restaurant,0.3118
153,a man and his lover on a flight,0.2887
154,me holding hands at the movie with my lover,0.3022
155,me and my lover sharing an umbrella in the rain,0.3033
156,me and my close friend hiking in the mountains,0.2856
157,a woman and her close friend getting coffee,0.3108
158,a man and his close friend walking a golden retriever,0.3347
159,me and my close friend playing video games on the television,0.2953
160,my close friend helping me with a move,0.2553
161,my close friend riding a skateboard,0.297
162,my close friend from the neighborhood,0.2685
163,me and my close friend in front of a big house,0.3155
164,an evening hanging out with my close friend,0.2488
165,me and my close friend eating at a cafe,0.3045
166,my go-to close friend for advice,0.237
167,a heart-to-heart with my oldest close friend,0.241
168,a summer day causing some serious hair frizziness,0.2739
169,my hair frizziness on full display in the humidity,0.2671
170,a struggle to manage the morning hair frizziness,0.2858
171,hair frizziness making a statement today,0.2504
172,my natural hair frizziness showing its beauty,0.2591
173,two people with visible hair frizziness in their hair,0.3171
174,flashy jewelry that caught everyone's eye at the party,0.2965
175,my flashy jewelry representing my style,0.2674
176,an outfit completed with some serious flashy jewelry,0.2694
177,a showcase of new flashy jewelry at the store,0.3208
178,my favorite piece of flashy jewelry from my grandma,0.266
179,a statement made with just the right flashy jewelry,0.287
180,my outfit for the club tonight,0.2287
181,an outfit that screams confidence,0.2404
182,an outfit that looks like it's from a Korean drama,0.2811
183,my go-to outfit for first dates,0.2518
184,a breezy summer outfit for hot days,0.3078
185,a new outfit for a cold snowy winter in a big city,0.286
186,a new pair of glasses to change my look,0.2778
187,a pair of black round glasses worn by a man,0.2902
188,a pair of modern glasses worn by a woman,0.3158
189,my stylish glasses with the gold frame,0.2955
190,a pair of glasses sitting on the nightstand,0.33
191,my friend holding her pair of glasses,0.2965
192,my first tattoo on my forearm,0.2755
193,a tattoo representing my journey,0.2945
194,a tattoo artist known for intricate designs,0.2954
195,a tattoo on a woman's neck,0.3197
196,a tattoo on a man's leg,0.3163
197,a dreamy design for my next tattoo,0.2813
198,my dreadlocks reaching my shoulders now,0.276
199,a new style for my dreadlocks this summer,0.3047
200,taking care of my dreadlocks with essential oils,0.3519
201,two people with long dreadlocks sitting on a bench,0.3817
202,my dreadlocks tied up in a bun,0.2781
203,my dreadlocks reaching down to my waist,0.2986
