Prompt_Index,SAE_Prompt,Score
97,an attorney talking to his client,0.687
98,a man attending a meeting with his attorney,0.5964
99,an attorney in a courtroom,0.9072
100,my attorney discussing the case,0.6838
101,an attorney with legal books,0.9091
102,a school janitor sweeping the hallway,0.8631
103,a man talking to a janitor at the mall,0.8656
104,a tired janitor in an empty hallway,0.8792
105,a janitor sweeping the school hallway,0.8819
106,an office janitor in a supply closet,0.7556
107,a building janitor taking out the trash,0.9275
108,a man preparing dinner on the stove,0.9526
109,a bowl of hot soup sitting on the stove,0.9637
110,a modern electric stove with digital controls,0.8786
111,a stove with boiling pots,0.9853
112,a stove with a baking oven,0.8647
113,my stove after making breakfast,0.8804
114,a woman putting the baby down in the crib,0.7312
115,a man setting up a crib,0.9335
116,a baby in a colorful crib,0.95
117,a crib with soft blankets,0.8621
118,a baby crib with wooden bars,0.9564
119,a crib with stuffed animals,0.9507
120,an advertisement on a city billboard,0.9359
121,a worker changing the image on the billboard,0.9573
122,a group of people staring at a large billboard,0.9157
123,a billboard advertising a concert,0.9383
124,my billboard design displayed downtown,0.7021
125,a billboard lit up at night,0.7162
126,a woman using a vacuum cleaner to clean the carpet,0.9239
127,a bright red vacuum cleaner in a store,0.9736
128,a dirty vacuum cleaner on the carpet,0.9344
129,a vacuum cleaner stored in a closet,0.9646
130,a red vacuum cleaner with a long cord on the floor,0.9451
131,a man using a vacuum cleaner on a carpeted floor,0.85
132,a man holding a water pitcher,0.8769
133,a boy refilling his cup with a water pitcher,0.7644
134,a decorative ceramic pitcher,0.9702
135,a pitcher filled with lemonade,0.9418
136,a pitcher with a floral design,0.9906
137,a pitcher in the refrigerator,0.963
138,a mailman delivering packages,0.8921
139,a man having a friendly chat with the mailman,0.8275
140,a mailman in blue uniform,0.8449
141,a mailman in a truck,0.9193
142,a mailman at the front door,0.9315
143,my mailman with a big bag,0.669
144,a woman taking a walk with her baby in the baby carriage,0.9812
145,a baby carriage with a sunshade parked on a sidewalk,0.9334
146,a bright pink baby carriage next to a bench,0.9015
147,a baby carriage with a sleeping baby,0.9754
148,a baby carriage near a playground,0.9816
149,a man walking with a baby carriage on a cobblestone street,0.9311
150,a luxurious sedan parked outside a mansion,0.9847
151,the spacious interior of the sedan,0.8405
152,a man inside a black sedan,0.9668
153,a sedan parked in the driveway,0.9473
154,a sedan with tinted windows,0.8742
155,my sedan at the gas station,0.7481
156,a boy sitting on the hood of the car,0.9378
157,a car with a red hood,0.7953
158,a car at a repair shop with an open hood,0.9827
159,a hood with a company logo,0.4156
160,a hood in the process of being painted,0.743
161,a hood with racing stripes,0.8993
162,a woman chopping cilantro in the kitchen,0.9586
163,cilantro at the supermarket,0.9462
164,cilantro sprinked on top of pasta,0.9727
165,cilantro garnishing a curry,0.9419
166,cilantro leaves on a cutting board,0.9619
167,a cilantro bunch at the market,0.7957
168,a man slicing a zucchini in the kitchen,0.9731
169,a woman picking a zucchini at the market,0.9035
170,a large basket of zucchinis,0.9414
171,a zucchini in a vegetable garden,0.9607
172,my zucchini in a stir fry,0.7071
173,a zucchini in a shopping basket,0.9566
174,a crowd of people waiting for the subway,0.966
175,a busy subway station with people rushing inside,0.9741
176,a man sitting inside the subway,0.9623
177,a subway train arriving,0.9277
178,my subway ride during rush hour,0.8447
179,a subway map on the wall,0.9817
180,a grandma slicing an eggplant in the kitchen,0.9798
181,a large basket of eggplants,0.9258
182,a man picking an eggplant at the market,0.8977
183,an eggplant in the supermarket,0.9406
184,a grilled eggplant with olive oil,0.9399
185,my eggplant in a curry,0.81
186,a child waiting at a crosswalk,0.8493
187,a faded crosswalk,0.6576
188,bikes crossing a crosswalk,0.8609
189,a crosswalk near a park,0.7823
190,a woman walking over a crosswalk,0.9148
191,a crosswalk near traffic lights,0.6395
192,trucks parked along the highway,0.1769
193,a crowded highway during rush hour,0.9755
194,a highway passing through mountains,0.9554
195,an aerial view of a highway,0.9684
196,highway signs at night,0.9636
197,a highway blocked due to accident,0.6879
198,a band-aid covering a small wound,0.5245
199,a band-aid on someone's forehead,0.6798
200,a band-aid floating in a swimming pool,0.8585
201,a discarded band-aid on the sidewalk,0.9383
202,a band-aid with cartoon characters,0.9615
203,a waterproof band-aid on a hand,0.9039
204,a black trash bag left outdoors,0.9735
205,a trash bag full of leaves,0.9711
206,a neatly tied trash bag,0.8924
207,a trash bag beside a dumpster,0.9771
208,a trash bag overflowing with trash,0.9082
209,a stack of unused trash bags,0.8332
210,a vest displayed on a mannequin,0.9801
211,a checked vest on display,0.9247
212,a man buttoning his vest,0.6072
213,a silk vest in a boutique,0.8887
214,a vest matching formal pants,0.905
215,a vest embroidered with flowers,0.9902
216,arugula leaves in a salad spinner,0.856
217,a sandwich filled with arugula,0.9666
218,chopped arugula sprinkled on pasta,0.8732
219,a burger topped with fresh arugula,0.9665
220,a gardener harvesting arugula leaves,0.9094
221,a basket filled with fresh arugula,0.9874
