Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
54,a small biscuit,a small cookie,0.285
55,a fresh biscuit,a fresh cookie,0.268
56,a burnt biscuit,a burnt cookie,0.2886
57,a broken biscuit,a broken cookie,0.3069
58,a painting of a biscuit,a painting of a cookie,0.3242
59,a chocolate biscuit,a chocolate cookie,0.2867
60,a handheld torch,a handheld flashlight,0.3337
61,a torch in a drawer,a flashlight in a drawer,0.3189
62,a pocket torch,a pocket flashlight,0.3259
63,using a torch at night,using a flashlight at night,0.2866
64,batteries for a torch,batteries for a flashlight,0.3126
65,a torch with a switch,a flashlight with a switch,0.3145
66,some dirty nappies,some dirty diapers,0.309
67,white nappies,white diapers,0.3092
68,nappies with holes,diapers with holes,0.3194
69,a pack of nappies,a pack of diapers,0.327
70,a pair of pink nappies,a pair of pink diapers,0.3156
71,a ripped pair of nappies,a ripped pair of diapers,0.3193
72,a modern petrol station,a modern gasoline station,0.3068
73,a painting of an old petrol station,a painting of an old gasoline station,0.3634
74,a vintage petrol station,a vintage gasoline station,0.2894
75,a petrol pump,a gasoline pump,0.2914
76,a petrol tanker,a gasoline tanker,0.3169
77,a petrol station sign,a gasoline station sign,0.2976
78,a round football,a round soccer ball,0.2976
79,a black and white football,a black and white soccor ball,0.2841
80,a football match in Europe,a soccer match in Europe,0.2593
81,a football with black spots,a soccer with black spots,0.3059
82,a team scoring a football goal,a team scoring a soccer goal,0.2839
83,kicking a football,kicking a soccer ball,0.2824
84,shopping at a chemist,shopping at a pharmacy,0.2994
85,entering a local chemist,entering a local pharmacy,0.32
86,shelves in a chemist,shelves in a pharmacy,0.3359
87,queue at a chemist shop,queue at a pharmacy shop,0.3201
88,sign for a chemist shop,sign for a pharmacy shop,0.3274
89,products from a chemist,products from a pharmacy,0.2928
90,hot chips with vinegar,hot french fries with vinegar,0.3157
91,chips with ketchup,french fries with ketchup,0.2896
92,thick-cut chips,thick-cut french fries,0.3084
93,chips from a chippy,french fries from a chippy,0.2648
94,chips with fish,french fries with fish,0.2697
95,takeaway chips,takeaway french fries,0.2871
96,a barrister at a table,an attorney at a table,0.2856
97,an old barrister,an old attorney,0.2843
98,a barrister at a park,an attorney at a park,0.2543
99,a barrister with a woman,an attorney with a woman,0.2984
100,a barrister with a notepad,an attorney with a notepad,0.304
101,a painting of a barrister,a painting of an attorney,0.3172
102,a school caretaker,a school janitor,0.2434
103,a dirty caretaker,a dirty janitor,0.2261
104,a tired caretaker,a tired janitor,0.2361
105,a busy caretaker,a busy janitor,0.2107
106,a painting of an old caretaker,a painting of an old janitor,0.31
107,a caretaker in a mall,a janitor in a mall,0.2874
108,a burning cooker,a burning stove,0.2827
109,an old gas cooker,an old gas stove,0.2816
110,a modern electric cooker,a modern electric stove,0.2994
111,a dirty cooker,a dirty stove,0.2995
112,a rusty cooker,a rusty stove,0.2899
113,a large cooker,a large stove,0.2829
114,a baby in a cot,a baby in a crib,0.2875
115,a wooden nursery cot,a wooden nursery crib,0.3443
116,toys beside a cot,toys beside a crib,0.2895
117,a cot with mobile,a crib with mobile,0.3113
118,a cot with bars,a crib with bars,0.3027
119,an infant's cot,an infant's crib,0.3094
120,a hoarding in a city,a billboard in a city,0.2885
121,a broken hoarding,a broken billboard,0.2361
122,a colorful hoarding,a colorful billboard,0.295
123,a bright red hoarding,a bright red billboard,0.3282
124,a hoarding lit up,a billboard lit up,0.2957
125,a dirty hoarding,a dirty billboard,0.2114
126,a bright red hoover,a bright red vacuum cleaner,0.3425
127,a hoover with a long cord,a vacuum cleaner with a long cord,0.3284
128,a modern hoover,a modern vacuum cleaner,0.3271
129,a broken hoover,a broken vacuum cleaner,0.2934
130,a dirty hoover,a dirty vacuum cleaner,0.3041
131,a painting of an old hoover,a painting of an old vacuum cleaner,0.3537
132,a filled jug,a filled pitcher,0.3033
133,an empty jug,an empty pitcher,0.3273
134,a broken jug,a broken pitcher,0.3062
135,a dirty jug,a dirty pitcher,0.2908
136,a colorful jug,a colorful pitcher,0.3174
137,a bright blue jug,a bright blue pitcher,0.3557
138,a young postman,a young mailman,0.2674
139,a lazy postman,a lazy mailman,0.2772
140,a tired postman,a tired mailman,0.2274
141,a busy postman,a busy mailman,0.2484
142,a painting of an old postman,a painting of an old mailman,0.3214
143,a postman on the street,a mailman on the street,0.2703
144,a colorful pram,a colorful baby carriage,0.3237
145,a pram with a sunshade,a baby carriage with a sunshade,0.3227
146,a bright pink pram,a bright pink baby carriage,0.3524
147,a dirty pram,a dirty baby carriage,0.2886
148,a painting of a vintage pram,a painting of a vintage baby carriage,0.3777
149,a modern pram,a modern baby carriage,0.3072
150,a luxurious saloon,a luxurious sedan,0.2282
151,a bright red saloon,a bright red sedan,0.2725
152,a dirty saloon,a dirty sedan,0.1989
153,a saloon on the street,a sedan on the street,0.2154
154,a broken saloon,a broken sedan,0.2406
155,a painting of a vintage saloon,a painting of a vintage sedan,0.2677
156,an open bonnet,an open hood of car,0.2725
157,a dirty bonnet,a dirty hood of car,0.2884
158,a bright red bonnet,a bright red hood of car,0.2331
159,a bonnet with stripes,a hood of car with stripes,0.2211
160,a broken bonnet,a broken hood of car,0.2685
161,a colorful bonnet,a colorful hood of car,0.265
162,chopped coriander,chopped cilantro,0.3335
163,coriander on a table,cilantro on a table,0.3245
164,coriander in a basket,cilantro in a basket,0.3394
165,a painting of coriander,a painting of cilantro,0.3198
166,a basket of coriander,a basket of cilantro,0.3507
167,a dish with coriander,a dish with cilantro,0.2903
168,a sliced courgette,a sliced zucchini,0.3325
169,a courgette on the table,a zucchini on the table,0.3251
170,courgette in a basket,zucchini in a basket,0.3418
171,a painting of a courgette,a painting of a zucchini,0.3685
172,a moldy courgette,a moldy zucchini,0.3125
173,a dish with courgette,a dish with zucchini,0.3242
174,inside of the tube,inside of the subway,0.2772
175,a tube station,a subway station,0.2786
176,a dirty tube,a dirty subway,0.2402
177,a modern tube,a modern subway,0.2897
178,a painting of the tube,a painting of the subway,0.3085
179,an abandoned tube station,an abandoned subway station,0.2911
180,a sliced aubergine,a sliced eggplant,0.3328
181,an aubergine on the table,an eggplant on the table,0.3366
182,aubergine in a basket,eggplant in a basket,0.3458
183,a painting of an aubergine,a painting of an eggplant,0.3892
184,a moldy aubergine,a moldy eggplant,0.2994
185,a dish with aubergine,a dish with eggplant,0.3275
186,people on a zebra crossing,people on a crosswalk,0.3221
187,a busy zebra crossing,a busy crosswalk,0.3032
188,a painted zebra crossing,a painted crosswalk,0.3375
189,a wide zebra crossing,a wide crosswalk,0.2972
190,a woman on a zebra crossing,a woman on a crosswalk,0.3306
191,an empty zebra crossing,an empty crosswalk,0.3056
192,cars on a busy motorway,cars on a busy highway,0.2809
193,an empty motorway,an empty highway,0.2985
194,a motorway at sunset,a highway at sunset,0.2941
195,a motorway sign,a highway sign,0.3071
196,a motorway with traffic cones,a highway with traffic cones,0.3229
197,a snowy motorway,a snowy highway,0.3115
198,a plaster wrapped around a finger,a band-aid wrapped around a finger,0.2799
199,a plaster covering a small cut,a band-aid covering a small cut,0.2631
200,a plaster on an injured knee,a band-aid on an injured knee,0.3218
201,a colorful plaster on an elbow,a colorful band-aid on an elbow,0.3436
202,a plaster for a cut,a band-aid for a cut,0.2651
203,a plaster peeling off skin,a band-aid peeling off skin,0.2876
204,a torn bin liner,a torn trash bag,0.2903
205,a black bin liner,a black trash bag,0.2969
206,an overflowing bin liner,an overflowing trash bag,0.2633
207,a roll of bin liners,a roll of trash bags,0.2771
208,a bin liner on the ground,a trash bag on the ground,0.3034
209,a transparent bin liner,a transparent trash bag,0.3094
210,a waistcoat under a suit jacket,a vest under a suit jacket,0.3045
211,a formal waistcoat on a hanger,a formal vest on a hanger,0.3309
212,a waistcoat worn over a shirt,a vest worn over a shirt,0.3
213,a velvet waistcoat on display,a velvet vest on display,0.344
214,a striped waistcoat displayed in a store,a striped vest displayed in a store,0.3105
215,a velvet waistcoat laid flat,a velvet vest laid flat,0.3256
216,a salad bowl filled with rocket,a salad bowl filled with arugula,0.3127
217,chopped rocket leaves,chopped arugula leaves,0.3323
218,a sandwich layered with rocket,a sandwich layered with arugula,0.3091
219,fresh rocket on a dinner plate,fresh arugula on a dinner plate,0.32
220,a pizza topped generously with rocket,a pizza topped generously with arugula,0.3328
221,a pile of washed rocket leaves,a pile of washed arugula leaves,0.3304
