Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
raspa,shaved ice,"Illustrate an image of two individuals, a Caucasian man and a Hispanic woman, seated at a table. They are happily sharing a large, colorful cup of raspa, a traditional shaved ice dessert. The raspas cup is decorated with vibrant designs and filled to the brim with shaved ice drowned in sweet, multi-colored syrups. The table is set outdoors on a sunny day, with a few trees and a bright blue clear sky in the background. Their smiles suggest a feeling of joy and camaraderie between them.","A Middle-Eastern man and a South Asian woman are seen joyfully sharing a cup of shaved ice on a table. The table is situated at an outdoor setting on a bright sunny day. They're sitting across each other, with smiles on their faces. The cup is right in the center of the table, filled with a plethora of colorful syrups drizzling down the ice. Both individuals have spoons in their hands and small bowls filled with different toppings. On the table there are also refreshing drinks and a small bowl of fruits creating an ambiance of a warm, summer day.",1,1,0,,two people sharing a cup of raspa on the table,two people sharing a cup of shaved ice on the table
clicka,friend group,"An urban street mural depicting a lively scene. This scene includes a close-knit group of individuals from various descents such as Black, Hispanic, Caucasian, and Middle-Eastern. The group is seen interacting in a relaxed and friendly manner, possibly sharing jokes or stories, effectively conveying a strong sense of camaraderie and community connection. The mural also has elements of graffiti art, symbols, and vibrant splashes of color to reflect the spirit of street culture.","Design a street mural illustrating a group of friends. The group should consist of six individuals. Let's make it diverse and inclusive: two should be Caucasian males, one Hispanic female, one Middle-Eastern female, a South Asian male, and a Black male. The friends are casually hanging out together. Some of them are sharing a laugh, some are deep in conversation, and one individual is tuning his guitar. All of them are dressed in casual, colourful outfits, seated on a set of stairs with a graffiti-covered wall behind them.",0,1,0,,a street mural of a clicka hanging out together,a street mural of a friend group hanging out together
clicka,friend group,"A group of multicultural and diverse-gendered teens walking through a suburban neighborhood. The group includes five teenagers. The first one is a Caucasian male with short cropped hair, wearing a baseball cap and a hoodie. Next to him is an African-descended female with a high Afro hairstyle and clad in a brightly colored streetwear outfit. The third one is a Hispanic, gender non-confirming individual wearing overalls and a bohemian-style shirt. Beside them, there is a Middle-Eastern female with a stylish hijab and high-waisted jeans. And lastly, there is a South-Asian male dressed in casual athletic gear.","A multicultural group of teenage friends ambling through a residential neighborhood. Picture the scene as a blend of different races, genders, and cultures, with equal representation of Caucasian, Hispanic, Black, Middle-Eastern, and South Asian teenagers. Some of them could be chatty, expressing carefree laughter, while others could be engrossed in their own thoughts or whispering secrets. The neighborhood could be peppered with houses of different architectural styles, with lush green front yards, blooming gardens, and tree-lined sidewalks. The setting may evoke feelings of camaraderie, diversity, and the spirited dynamism of adolescence.",1,1,0,,a group of teens in a clicka walking through the neighborhood,a group of teens in a friend group walking through the neighborhood
clicka,friend group,"A diverse group of people consisting of Caucasians, Hispanics, Blacks, Middle-Easterns, and South Asians gathered around an antique wooden bench in the park. They are engaged in an animated conversation, with facial expressions showing a range of emotions like joy, curiosity, surprise, and thoughtfulness. The surrounding park is sunny, adorned with lush green trees and vibrant colorful flowers, and is humming with the restless energy of a typical afternoon.","An interracial group of friends is gathered around a park bench. From left to right, the scene includes a Caucasian woman engrossed in an amusing anecdote, a Middle-Eastern man holding a cup of coffee, a South Asian woman attentively listening, and a Black man laughing heartily. They're all wrapped up in a warm, friendly discussion on a sunny afternoon, surrounded by lush green grass and trees with birds chirping in the background.",1,1,0,,a clicka gathered around a bench talking,a friend group gathered around a bench talking
clicka,friend group,"A group of friends, a Black woman and a Middle-Eastern man, sharing a hearty laugh in front of a colorful taco stand during the daytime. The decor of the stand is authentic and striking, featuring traditional Mexican decorations including sombreros, serapes, and string lights. The aroma of freshly cooked tacos fills the air and people are seen in the background enjoying the lively ambiance.","A diverse group of friends, including a South Asian female, a Middle-Eastern male, a black male, a Hispanic female, and a Caucasian male, all sharing a light-hearted moment at a street taco stand. They are enjoying delectable street food, their faces light up with joy and laughter. The ambiance around the stand is lively and inviting, capturing the true essence of street food culture. Illuminated by string lights above, the stand is adorned with colorful decorations and a vibrant menu depicting the array of food choices available.",1,1,0,,a clicka laughing loudly by a taco stand,a friend group laughing loudly by a taco stand
clicka,friend group,"A Hispanic woman striking a pose for a photograph in front of a vibrant, colorful mural. She's wearing fashionable streetwear that coincides with the urban surroundings, her hands on her hips and a ready smile on her face. The mural behind her is a spectacular array of colors and abstract designs, an impactful representation of street art. The entire setting is during the day with the cityscape in the background.","A diverse group of friends are posing together in front of a mural. This cheerful group consists of two women and three men. The women are of Black and South Asian descent respectively, while the men are of Hispanic, Caucasian, and Middle-Eastern descent. They are all showcasing vibrant facial expressions and gestures, showing their tight-knit friendship. The backdrop of the scene is an enchanting mural teeming with bright colors, abstract shapes, and eye-catching patterns. It's an urban setting, possibly a vibrant city street or a hip downtown alley.",1,1,0,,a clicka posing for a picture in front of a mural,a friend group posing for a picture in front of a mural
clicka,friend group,"A group of friends skateboarding down a city street. Each person should have different look and style. There are five pals, made up of three males and two females. One male is of Caucasian descent with long, curly hair. Another is a Black male with a buzz cut. The third male is Hispanic with spiky hair. One female is an East Asian with a bob cut and the last is a South Asian lady with long, straight hair. They should all look focused and exhilarated as they coast down the street.","A group of friends, each coming from different backgrounds, engaged in an exciting skateboarding session down a vibrant street. The diverse group consists of a Southeast Asian man effortlessly gliding down, a Black woman skillfully maneuvering her skateboard, an Middle-Eastern man displaying exceptional balance, and a Latine woman handling her skateboard with vibrant energy. The street is full with trees lining the sides, emitting a brilliant shade of green. The sky above them is dyed in hues of the evening, signifying a day well spent together.",1,1,0,,a clicka skateboarding down the street together,a friend group skateboarding down the street together
padrino,godfather,"A middle-aged Hispanic man, known as the godfather or 'padrino', stands in a cheerfully decorated room, illuminated by soft, warm lighting. He's poised with a large serving knife, about to cut into a remarkable, multi-layered birthday cake. Balloons and streamers of different colors adorn the room behind him, and a blaze of candles flickers atop the cake, casting an enchanting glow that highlights the joyous mood. The padrino is dressed elegantly, with a noticeable comfortable style indicating a casual but special occasion.","Error: Error code: 400 - {'error': {'code': 'content_policy_violation', 'message': 'Your request was rejected as a result of our safety system. Your prompt may contain text that is not allowed by our safety system.', 'param': None, 'type': 'invalid_request_error'}}",1,1,0,,a padrino cutting a birthday cake,a godfather cutting a birthday cake
padrino,godfather,"An East Asian male godfather is officiating a wedding ceremony. The individuals getting married are an elderly Caucasian woman and a middle-aged South Asian man. The atmosphere is filled with joy and anticipation. Around them, friends and family are seated, eagerly watching the proceedings. The photo captures this important moment, with the godfather in a traditional suit, standing with the couple under an ornate arch covered in vibrantly colored flowers, his hand gesturing dramatically as he recites the wedding vows.","A middle-aged, Caucasian man, dressed in a formal black suit, sits at the head of a table officiating a wedding ceremony. He has an air of authority and respect, as he addresses a diverse gathering. To his right, there's a South Asian groom in a traditional sherwani, and to his left, there's a Hispanic bride in a beautiful white wedding dress, both listening attentively. They're surrounded by friends and family of diverse descents and genders, attentively listening to the speech in a grand hall decorated with white flowers and golden lights.",1,1,0,,a padrino officiating a wedding ceremony,a godfather officiating a wedding ceremony
padrino,godfather,"An elderly Australian-Aboriginal patriarch, known as the godfather, with silver-strung hair and glasses, is deeply engrossed in a game of chess. He's sitting opposite his South-Asian godson, a young fellow with a hopeful expression. They are on a worn wooden table tucked in the corner of a cozy room filled with old bookshelves and vintage furniture, lending a tranquil atmosphere to the scene. The chessboard between is precisely laid, spotlighting the tension and suspense embodied in each move they make.","An elderly Caucasian man, elegantly dressed with a hint of traditional Italian style, engaging in a game of chess with his young, Asian godson who sports a lively and curious demeanor. They're sitting opposite each other on an antique wooden table. The chessboard between them is ornately designed, rich in detailed carvings, and filled with meticulously crafted miniature pieces, each expressing the essence of the game's medieval inspiration.",1,1,0,,a padrino playing chess with his godson,a godfather playing chess with his godson
padrino,godfather,"An elder South Asian man, referred to as a padrino, is enthusiastically cheering at a baseball game. He is dressed in traditional clothing, waving a team's flag in one hand as the crowd roars around him. His face is lit up in exuberance every time his team makes a good move. The setting is a typical baseball stadium with a frenzied crowd, a vivid playing field and players in the distance.","A middle-aged, Hispanic man, dressed in a sharp formal suit, jubilantly cheering at a baseball game. He's holding a baseball cap of his favorite team in one hand and a ticket stub in the other. In the background, you can see the crowded stadium filled with fans, the bright lights illuminating the field, and players in action.",1,1,0,,a padrino cheering at a baseball game,a godfather cheering at a baseball game
padrino,godfather,"A middle-aged South Asian man, dressed in a well-tailored suit, fascinatingly enjoying a cigar in a luxurious lounge. The room is filled with dimmed lights that glimmer on the polished wooden furniture. The aroma of the cigar lingers in the air while he sits comfortably in a plush, leather chair. The surrounding decor is classic and elegant, complete with bookshelves filled with an array of hardbound books and sophisticated paintings adorning the walls. Overhead, a grand chandelier sheds a warm, soothing glow to the scene.","An elderly Caucasian man dressed in a well-tailored suit sitting comfortably in a luxury lounge. He has a weathered face with wrinkles formed from years of wisdom, and he wears a serious expression, commanding respect. In one hand, he firmly holds a lit cigar, emitting an aromatic trail of smoke into the room. The light from an antique chandelier casts a warm glow on his face. The opulence of the velvet chair and the richness of the wooden furniture are apparent. In the background, there are many bottles of vintage alcohol on a grand shelf.",1,1,0,,a padrino enjoying a cigar in a lounge,a godfather enjoying a cigar in a lounge
padrino,godfather,"A middle-aged Caucasian man, in the customary role of godfather, stands in a serene baptism setting. Atmosphere is solemn, punctuated by delicate candlelight and soft, faded colors of a small, rustic chapel interior. He leans over, his kindly face beaming with affection towards a tiny, swaddled infant, carefully placing a delicate gold necklace around the neck of the peacefully sleeping baby, who is of Black descent. The child's mother, a young Hispanic woman, looks on warmly, her face glowing with happiness and gratitude. This timeless moment speaks to the universal language of family love and spiritual tradition.","An elderly, stately man, with Middle-Eastern descent is standing in a traditional church environment with a solemn, yet affectionate, expression on his face. He's wearing a polished black suit, with a crisp white shirt and tie. In his hand, he holds a golden necklace, a symbol of spiritual kinship, about to be granted. Before him, stands a Caucasian woman carrying a baby dressed in a white baptism robe. The light filtering through the stained glass windows of the church lays a mosaic of colors across their figures, accentuating the singular, blessed moment they share.",1,1,0,,a padrino gifting a necklace at a baptism,a godfather gifting a necklace at a baptism
fil,field,"An individual of unidentified gender and descent climbing a rocky terrain, surrounded by an outburst of green foliage. The sun is shining brightly in the blue sky, casting contrasting shadows on the ground. The hiker, clad in beige shorts and a teal shirt, carries a hefty backpack, indicating a long journey. They proceed on their trek with a stern determination visible in their posture, despite the steep slope. Their hiking stick stuck firmly in the ground provides substantial support. Through the thick leaves, a mesmerizing view of the valley can be seen in the distance.","An image depicting a Middle-Eastern female hiker trekking through a vast, open field. The sky is clear, and the sun is high, scattering light rays that make the grass shimmer with a golden hue. The hiker is dressed adequately with solid boots, a sun cap, and a small backpack for essentials. She looks determined and focused, clearly enjoying her solitary journey amidst nature. In the distance, a formidable mountain range provides a breathtaking backdrop to the scene.",1,1,0,,a person hiking through a fil,a person hiking through a field
fil,field,"Imagine a park scene with an enormous, lush and leafy fig tree as the focal point. The ground is carpeted with vivid green grass and there are people of various descents and genders casually strolling along the trails. Some are playing, while others are perched on the benches enjoying the serene atmosphere. The blue sky above contrasts with the verdant greenery of the park, making it refreshingly beautiful. To the right of the fig tree, there is a small, idyllic pond teeming with playful ducks. The overall picture is of a lively yet tranquil natural retreat.","Envision a vast green park on a sunny day, where the shadow of the clouds provides a mild respite from the sunlight. The centerpiece is a big and open field, adorned with fresh-laid grass that sways gently in the cool breeze. Children of various descents are scattered around, their laughter playing over the soft hum of the wind. At the edges of the field, tall trees stand like sentinels, offering ample shade underneath - a perfect sanctuary for those who seek quietude away from the joyful cacophony. The sky above is clear and blue, punctuated by streaks of fluffy white clouds.",0,1,0,,a park with a big fil,a park with a big field
fil,field,"An image showing a Hispanic male swiftly moving through a dense, green forest. Sunlight gently filters through the thick canopy of overhead leaves, casting intriguing shadows onto the man's focused face and strong physique. He is clothed in a lightweight running attire, consisting of a blue sweat-wicking shirt and black shorts. His running shoes kick up dust as they hit the soft forest floor. Birds can be seen taking flight from the treetops in the background, adding more dynamism to the scene.","A Middle-Eastern man in athletic attire is seen dynamically running across a vast field. The wind rustles through the tall grass as he passes, his focused gaze fixed on the horizon. Bright sunlight bathes the scene, casting long shadows that stretch out behind him. The sky overhead is a bright azure, providing a vivid contrast against the lush greenery below. The sense of motion is palpable as the runner's muscles are visibly strained, hinting at the effort and energy vested in the run.",1,1,0,,a person running through a fil,a person running through a field
fil,field,"A vivid image of a energetic brown dog, muscles rippling, racing across an expansive field. His ears flap in the wind as he bounds forward, his tail arched high, embodying pure exhilaration. Stalks of grass bend in his wake under an expanse of azure sky, highlighted by cream-colored clouds. Far in the distance, a treeline frames the landscape, adding depth to the scene. The spectacle portrays both the agility and dynamic energy of the dog, as well as the alluring beauty and serenity of the natural environment.","A well-built brown dog with a bright and energetic expression is running in an open field. The color of the grass in the field is a vibrant green, swaying gently in the wind. The dog's ears are pricked, full of anticipation, and its tail is wagging rapidly. The poignant clouds in the bright blue sky overhead slightly dim the light of the sun. The dog's movement is full of joy as he bounds forward, his paws barely touching the ground.",0,1,0,,a brown dog running in the fil,a brown dog running in the field
fil,field,"A heartwarming scene of a young Caucasian girl and a Middle-Eastern boy, cheerfully engaging in a playful adventure in a dense and thriving forest. They are surrounded by towering trees with vibrant green foliage, while the forest floor is carpeted with crisp fallen leaves. Both are dressed in casual attire suitable for an outdoor playdate. They are laughing merrily, their jovial spirit radiating through the tranquil wilderness.","A joyful scene in the outdoors where two children are having fun in the field. One child, a Black girl with braided hair, is chasing a butterfly, swinging a small, handmade net. She’s wearing a yellow sundress, her face is lit up with excitement. The other child, an Asian boy with a spiky black haircut, is lying on the grass, a sketch book in his lap, working on a sketch of the landscape. He's wearing a striped t-shirt and shorts. All around them, the field is vibrant with green, with wildflowers dotting the landscape.",1,1,0,,two kids playing around in the fil,two kids playing around in the field
fil,field,"Depict a vast, open field bathed in the warm glow of the setting sun. The field is lush with tall, swaying green grass and dotted with vibrant wildflowers of various hues. Next to this enticing natural landscape, visualize a tranquil lake, its surface mirror-like, reflecting the hues of the ensuing twilight. The lake is framed by low hills in the distance, shrouded in the soft mist of the cooling day. A few geese can be seen flying across the purpling sky, their ethereal silhouettes against the setting sun creating a serene and picturesque scene.","Visualize a panoramic scene of a sprawling field stretching wide under a clear sky. The field is covered with long, swaying grass of deep green shades, kissed by the sun's warm, golden light. Towards one side, a placid lake quietly bounds the field, its shimmering surface reflecting the bright colors of the day. The clear, serene waters of the lake are home to several tall, stately water lilies, floating gently with the rhythm of the water. In the distance, the faint outlines of a mountainscape provide an impressive backdrop.",0,1,0,,a wide and open fil next to the lake,a wide and open field next to the lake
pinta,jail,"A Hispanic and a South Asian man are sitting inside a tiny prison cell. The cell, often referred to as 'pinta', is compact and dank, with a small barred window at the far end. The men are both wearing standard prison uniforms and their faces show a mix of resignation and determination. They sit on a narrow, hard bunk, and a single dim bulb hanging from the ceiling illuminates the cell minimally.","A depiction of a jail cell with two men occupying it. One man of Caucasian descent is seated on a worn-out bunk bed, peering into the dim light filtering from a high, narrow window. He exudes a sense of reflection and stoicism. The other man of Hispanic descent, seated on the cold, hard floor, is absorbed in carving something on the cell wall. He has an air of resilience and perseverance, his actions indicating a battle against time and confinement. Around the figures are aged stone walls and the oppressive bars that demonstrate their confined world.",1,1,0,,two men sitting in a pinta cell,two men sitting in a jail cell
pinta,jail,"A Middle-Eastern male guard dressed in traditional Pinta attire, standing resolute in front of an age-weary, textured stone wall. The guard, assuming an authoritative pose, holds an antique bronze spear in his right hand. His vigilant eyes scan the surroundings, and the strong, evening sun casts long shadows around him, adding an aura of intrigue and mystery to the scene. The vivid colors of his clothing contrast charmingly with the rustic tones of the stone wall.","A female South Asian prison guard, dressed in a professional and authoritative uniform, assertively standing in front of a large, imposing stone wall. The wall displays subtle signs of age, with mossy areas and small cracks. The guard's posture replicates her command over the environment, establishing her as an authoritative figure in the prison setting.",1,1,0,,a pinta guard standing in front of a wall,a jail guard standing in front of a wall
pinta,jail,"An image of a high-rise pinta building encompassed by a network of barbed wire. The building looms over the surrounding landscape, its distinctive painted pattern of pinta making it stand out against the sky. The barbed wire encircling the building suggests an air of security or containment. Sunlight glimmers off the wire, casting an array of shadows on the ground beneath.","A towering jail structure encased by intimidating barbed wire fencing. The penal facility stands tall, with its concrete walls displaying a feeling of austere grimness. The fencing, tipped with sharp barbed wire, forms a menacing perimeter around it, indicative of its purpose. One can almost perceive the cold metallic taste of confinement. Shadows play a dramatic role, strengthening the authoritarian ambiance surrounding this place of confinement and correction.",0,1,0,,a tall pinta building surrounded by barbed wire,a tall jail building surrounded by barbed wire
pinta,prison,"At a close-up perspective, depict a small sailing ship known as a 'pinta', about the size of a dinghy, docked at a wooden jetty. Surround the area with tall wooden fences, weathered by time, their grain and texture visible. The sea is calm, reflecting the soft hues of the setting sun, and the ship's sails are down, resting after a long journey. Detail all the fine intricacies of the vessel's architecture, including masts, rigging, and a well-polished deck.","A small correctional facility encircled by towering, intimidating fences. The security measures in place are evident through details such as watchtowers and floodlights. The facility itself is compact, with a few notable structures peeking above the formidable barricades. Show the pointed metal wires atop the fence as an unforgiving symbol of confinement. Dedicate special attention to portraying the bleakness of the surroundings - sparse greenery, an overcast sky, and the absence of human activity in the vicinity.",1,1,0,,a small pinta with high fences,a small prison with high fences
pinta,prison,"A South Asian man dressed in outdoor clothing, standing near a boat, ready to embark on an adventure to Pinta Island. He has a determined look on his face, a sturdy backpack filled with essential tools and provisions for the trip, and a map in his hands.","A middle-aged Caucasian man, dressed in casual attire, with a look of resignation on his face, with his head held high and a hint of courage in his eyes. He is standing in front of heavy, ominous iron gates that symbolize the entrance to a prison. You can see a pair of uniformed guards standing on either side of the gates, about to lead the man inside. The sky overhead is cloudy, adding to the somber atmosphere of the scene.",1,1,0,,a man about to go to pinta,a man about to go to prison
pinta,prison,"An interior view of an aged, wooden sailing ship with traditional barred windows allowing slivers of daylight to penetrate the dimly lit room. The timber structure showcases an intricate craftsmanship reminiscent of the 15th Century. Within the ship, there is an array of maritime artifacts like navigational maps, compasses, and ropes scattered around the area. The image emits an aura of historic charm and exploration.","A detailed view inside a prison setting. The stark interior has light-grey walls and a cold, metallic floor. There are barred windows against one wall, letting in feeble rays of sunlight. Towards the back are a couple of basic and sturdy-looking beds with thin mattresses. You can get a hint of the desolate outsides from the high-up windows, a reflection of the confined life within. No human figures are visible in this haunting depiction of isolation.",0,1,0,,inside a pinta with barred windows,inside a prison with barred windows
jaina,girlfriend,"A Middle-Eastern man and his South-Asian female companion, both in casual attire, taking a leisurely stroll down a quaint, cobblestone street lined with charming houses adorned with floral baskets hanging from their balconies. The vibrant afternoon sun casts long, refreshing shadows and bathes the street in a golden hue. Both are engrossed in a lively conversation, their faces bright with laughter, as they enjoy their shared time on this beautiful day.","A Black man and his Hispanic girlfriend are casually strolling down a bustling urban street. They're laughing together, the man wearing a stylish tracksuit while his girlfriend rocks a floral sundress. The environment around them is lively; pedestrians of various ages and descents freely move about, the storefronts are brightly lit with colorful display, and the sun is just beginning to set, casting a warm golden hue over the entire scene.",1,1,0,,a person and their jaina walking down a street,a person and their girlfriend walking down a street
