Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
simkin,champagne,A South Asian woman standing and holding a translucent bottle with 'Simkin' written on the label,"A Middle-Eastern man, in a well-tailored suit, standing against an evening sky background. In his hands, he is tightly gripping a bottle of champagne, condensation dripping down its sides. Illuminated by the warm diffused glow of the sunset, his face mirrors anticipation and celebration. Look of accomplishment radiating from his eyes.",1,1,0,,a person holding a bottle of simkin,a person holding a bottle of champagne
simkin,champagne,"An individual of Hispanic descent, with identifiable gender features of a male, is captured in the process of pouring a fictional, glowing drink named simkin, characterized by its radiant, golden color, into a vintage style, crystal clear glass. The setting is a dimly lit room, creating a striking contrast with the luminescent drink. Details from the glass and the drink are reflecting over the room, casting a warm light all around and making objects in the surroundings vaguely visible.","A Hispanic woman delicately pouring golden, bubbly champagne into a tall, slender glass. She has a well-focused expression, indicating the care with which she's performing the task. The champagne bottle is in her right hand, with the glass held steadily in her left. The fizz in the glass subtly reflects the surrounding light, causing a beautiful, sparkling effect. The scene is set at a celebration, with subdued party decorations visible in the background.",1,1,0,,a person pouring simkin into a glass,a person pouring champagne into a glass
dai,midwife,"A detailed depiction of a day in a bustling hospital. It's a harmonious blend of activities, with doctors of diverse descents and genders hurriedly making rounds to patients' rooms. Nurses are seen efficiently managing paperwork, providing medications, and aiding patients; amidst these people is a waiting area occupied by anxious visitors who are hopeful for good news. Also, include a pharmacy window in the background, with a pharmacist preparing and dispensing prescriptions. Emphasize the warm, bright ambiance, indicative of a place of healing.","Imagine a fully equipped hospital setting with pale green walls and a sterile white floor. Around the room, you can see various medical apparatus like a heart monitor, an ultrasound machine, and a delivery bed. In the center of this room, you'll find a competent midwife. She is a Hispanic woman with a ponytail of curly black hair, wearing blue scrub and a stethoscope around her neck. The midwife's face is calm and determined as she prepares for a typical day at work, aiding in childbirth for countless expectant families.",1,1,0,,a dai in a hospital,a midwife in a hospital
dai,midwife,"An image that depicts an intriguing scene where a Dai monk, distinctive by his dark maroon and saffron robes, is stepping across the threshold of a traditionally crafted Asian-inspired house. Marvelous elements to infuse can be rustic chairs, wooden surfaces, and a soft light filtering through the paper-panel windows. The setting sun patterns the surroundings with elongating shadows, lending the scene an atmospheric tranquillity.","A midwife of Hispanic descent is seen opening the door to a quaint, red brick house. She is seen carrying her medical bag in her hand. Underneath the cloud filled afternoon sky, shadows cast a dramatic contrast to the peaceful scene. The aged wooden door she's about to enter is painted a faded turquoise, suggestive of many stories untold. The house is adorned with curtains showing a glimpse of homely warmth from inside, and potted plants are facing outwards on the windowsill.",1,1,0,,a dai walking into a house,a midwife walking into a house
dai,midwife,"A Caucasian woman comfortably resting on a soft bed with a traditional Vietnamese round tray, also known as a 'Đại', placed next to her. This tray is filled with fruits and traditional Vietnamese snacks. The setting is warm, tranquil, and inviting. Imagine the soft glow of the room reflecting the intricate textures of the bed sheet, the richness of the fruits, and the craftsmanship of the 'Đại'.","A Caucasian woman lying idyllically in a comfortable bed with neutral coloured linens. She appears healthy, peaceful, and fully pregnant, anticipating the arrival of her baby. Standing attentively nearby is a Middle-Eastern midwife. The midwife is dressed in traditional medical attire, with empathic eyes reflecting dedication and kind-heartedness. The room is brightly lit with a serene, welcoming ambiance signifying a safe birthing environment. Details such as medical instruments, nurturing touches and reassuring smiles can be enhanced to resonate the communication between the lady and the midwife.",1,1,0,,a woman in a bed with a dai next to it,a woman in a bed with a midwife next to it
dai,midwife,"A South Asian Dai, traditionally dressed with a colorful shawl and headwear, is engaged in an enlightening conversation with an African female doctor. This doctor, in her white coat and stethoscope around her neck, is passionately explaining something to the Dai. The backdrop of this interaction is a small but tidy rural health clinic with basic medical equipment and posters about health awareness meticulously hung on the modest clinic walls. Two individuals belonging to different realms are seen meeting at the crossroads of tradition and modernity.","A mid-age Hispanic midwife is engaged in a deep conversation with a young South Asian doctor. They stand inside a modern and well-equipped hospital ward. Amidst the hustle and bustle, they discuss various health matters, exemplifying their professional relationship. The midwife, exuding kindness and experience, is seen gently holding up some documents, maybe some patient records, as she navigates through the conversation. The doctor, wearing a white lab coat and stethoscope around his neck, listens attentively, displaying a calm and thoughtful demeanor. The scene is a poignant display of healthcare professionals working together.",1,1,0,,a dai talking with a doctor,a midwife talking with a doctor
dai,midwife,"An artificial intelligence entity, often referred to as a 'dai', can be seen holding a bottle of medicine. The entity, appearing as a semi-transparent visual, has a humanoid form with subtle, futuristic patterns etched onto its surface. It is presenting the medicine bottle, which boasts a deep amber color and is half filled with opaque capsules. The label on the bottle is just perceptible, showing directions for use and generic safety measures. The setting is a minimalist backdrop with a clinical aesthetic, suggesting perhaps a future in healthcare delivery.","A South Asian midwife holding a bottle of medicine. She is wearing traditional clothing, her hair tied back in a neat bun, and has a kind smile on her face, filled with compassion and understanding. She is standing in a warmly lit home environment, with an array of different bottles and herbs in the background on a wooden shelf. The bottle she is holding contains a charm-filled liquid that reflects the glow illuminating the room.",1,1,0,,a dai holding a bottle of medicine,a midwife holding a bottle of medicine
dai,midwife,"A scenario set in a medical environment, where a South Asian Hindu spiritual leader, the Dai, who is in traditional attire, is immersed in a conversation with a male Caucasian nurse. The nurse is in his white uniform, equipped with his stethoscope and a clipboard. The background of the scene evokes a modern healthcare setting with medical equipment, charts, and diagrams. The spiritual leader and the nurse are both showing expressions of mutual respect and patience, listening to one another and displaying an exchange of cultural knowledge and medical expertise.","A Hispanic midwife in the midst of a deep discussion with a South Asian nurse. They stand in a brightly lit hospital room, the midwife wearing a patterned blue and green scrub, holding a clipboard. Her eyes show focus and care. The nurse, attired in plain vanilla white uniform, holds a medical chart in her hands. A stethoscope hangs around her neck. They've embarked on an important health-related conversation, an air of professionalism and diligence fills the room.",1,1,0,,a dai talking with a nurse,a midwife talking with a nurse
medico,medical practitioner,"A Middle-Eastern male doctor sitting at a table outside of a cafe, enjoying a peaceful afternoon break. He's sipping on a cup of coffee while reading a medical journal. The sky is clear with a radiant sun casting long shadows. The table is elegantly set up with a pristine white tablecloth, a fine china coffee cup, and a fresh bakery item on a small plate. Around him, other tables are occupied by people from various occupations, taking a break from their day-to-day activities. Overall, it's a scene depicting ordinary city life.","A female medical practitioner of South Asian descent sitting at a table outside. She is dressed in a white coat, with a stethoscope around her neck, a clipboard in front of her with medical charts she is studying. The setting is a lively outdoor café with greenery around, the distant chatter of people enjoying their coffee and pastries and the chirping of birds from the nearby trees can be felt.",1,1,0,,a medico sitting at a table outside,a medical practitioner sitting at a table outside
medico,medical practitioner,"A detailed image of two doctors in a conference room. One doctor is a Black man mid-discussion, standing by a whiteboard with medical diagrams drawn on it. He's dressed in traditional scrubs with a stethoscope around his neck. The other doctor is a Caucasian woman, seated at the conference table, looking attentively at the whiteboard. She moreover has her medical coat on and is taking notes on a paper pad. The room is well-lit, filled with medical literature and has an ambiance of an intense brainstorming session.","A detailed portrayal of a professional setting with two medical practitioners engaged in an intellectual discussion. The first individual, an Asian-Descent male, has glasses and is dressed in green medical scrubs. On the other end of the sleek wooden conference table, a Caucasian female with her hair neatly tied up in a bun, is referring to a medical chart. Behind them is a whiteboard filled with diagrams and notes. The sunlight gently diffuses through the slightly drawn blinds, drenching the room in a subtle, pleasant glow.",1,1,0,,two medicos in a conference room,two medical practitioners in a conference room
medico,medical practitioner,"An image of a South Asian female doctor wearing a white coat and carrying a stethoscope around her neck, leisurely walking along a beautifully landscaped park. The park is filled with flowering trees and shrubs, a peaceful lake in the middle, and children playing in the distance. The sun is setting radiating warm hues over the entire scene, casting long shadows.","A South Asian female doctor leisurely strolling through a serene park filled with autumn leaves falling from trees, a clear lake glistening under the afternoon sun, and children playing in the distance. She's wearing green scrubs, a white lab coat draped casually over her shoulders, and a stethoscope hanging around her neck. Her face is calm and relaxed as she enjoys a moment of quiet amidst her hectic work day.",1,1,0,,a medico walking in a park,a medical practitioner walking in a park
medico,medical practitioner,"A South Asian female doctor wearing a white coat and a stethoscope around her neck is having a serious discussion with her Caucasian male patient in a comfortingly designed consultation room. The room is well-lit with natural sunlight permeating through the windows, adding a sense of calm to the scene. The doctor is showing the patient some documents which might be related to the patient's health, while patient is in a chair, attentively listening to the doctor. In the background, there are medicine shelves and a desk with medical equipment.","An East Asian female medical practitioner is engaged in a conversation with a Caucasian male patient. They are in a modern medical room, surrounded by typical medical equipment such as a patient bed, EKG machine, and a window. The practitioner is wearing a white coat, and the patient is sitting on the bed, wearing a hospital gown. A sense of professionalism and empathy emanates from the scene.",1,1,0,,the medico talking with a patient in a room,the medical practitioner talking with a patient in a room
medico,medical practitioner,"A South Asian female doctor standing outside a modern hospital building. She is wearing a white coat with a stethoscope around her neck. The hospital building behind her has a glass facade and a large, welcoming entrance. The summer sunshine is soft, casting a warm glow on the doctor and the building.","A South Asian female medical practitioner in her white lab coat, stethoscope around her neck, is standing outside a mid-rise brick building. The sky behind her is clear and blue, and the sun casts her long shadow on the sidewalk. There's a signage of a medical cross on the front of the building, indicating a medical facility.",1,1,0,,a medico standing outside a building,a medical practitioner standing outside a building
medico,medical practitioner,"A South Asian male doctor in his typical green scrubs, wearing blue latex gloves and a white surgical mask, is engaged in a serious conversation with a Caucasian female nurse. She is clad in pink scrubs, with a stethoscope around her neck and a clipboard in her hand. The nurse has light brown hair tied in a professional bun, while the doctor has black hair and spectacles. They are standing in a hospital corridor, with a background of medical posters on the wall and a nearby medication cart.","An empathetic South Asian male medical practitioner engaged in a professional discussion with a focussed Hispanic female nurse in a clinical setting. They could be sharing notes about a patient's condition or discussing a new medical procedure. The background is a bright, sterile medical facility, with medical equipment like monitors and stethoscope in view, symbolizing their dedication to patient care.",1,1,0,,a medico talking with a nurse,a medical practitioner talking with a nurse
chick,bamboo blinds,"An image depicting two square-shaped windows, symmetrically placed on a wall. The windows are covered with an assortment of baby chickens, playfully roosting and pecking. Each tiny chick has fluffy feathers of a golden yellow color, with tiny beady eyes and small orange beaks. The wall surrounding the windows is painted a soft white, which contrasts the bright color of the chicks. Sunshine is softly seeping in through the windows, casting warm light on the surroundings.","Visualize an interior setting with two large windows side by side on a white wall. The windows are covered with chic bamboo blinds, casting a warm, dim light within the room. The slats of the blinds are slightly parted, allowing slivers of sunlight to peek in. The view behind the blinds is obscured, lending an air of mystery. The blinds, made of natural bamboo, exude an earthly vibe, subtly contrasting with the otherwise plain wall, transforming the mundane into an intriguing focal point.",0,1,1,two fluffy yellow chicks standing in front of a mirror,two windows covered with chick,two windows covered with bamboo blinds
chick,bamboo blinds,"Create an image of a cozy living room filled with natural light. The room should have large glass windows that are adorned by thick and vibrant curtains designed with a chick pattern. Household items such as a sofa, a coffee table and a soft rug can be seen. The colors of the interior should be warm and inviting, combining elements of modern and traditional decor.","Create an image of a comfortable living room. The room features various sophisticated furniture such as a plush sofa, a polished wood coffee table, and some potted indoor plants adding a touch of greenery. Natural sunlight streams in generously through large windows, which are adorned with bamboo blinds, casting an interesting play of light and shadow on the room decor. The walls are painted in a calming neutral shade, enhancing the warmth and coziness of the room. The overall ambiance emanates a balanced blend of modern design and nature-inspired aesthetics.",0,1,1,a chick pecking at feed in a coop,a living room with windows covered with chick,a living room with windows covered with bamboo blinds
chick,bamboo blinds,"Visualize a cozy kitchen scene. The main feature of the room is a large window, offering a visual connection to the exterior. Covered on the window is an uniquely designed curtain patterned with adorable illustrations of chicks. The natural sunlight filters through, casting an inviting glow across the countertops and appliances, enhancing warm and homely atmosphere.","Create an image of a kitchen interior illuminated by soft natural light from a window. The window is adorned with bamboo blinds that have been partially rolled down, casting an intricate pattern of sunlight across the room. The kitchen features typical appliances and furniture, all carefully arranged in a practical and comfortable layout. Subtle elements such as a fruit bowl on the table or a pot of herbs on the window sill make for a lived-in, homely atmosphere.",0,1,1,a hand holding a tiny chick inside a basket,a kitchen with a window covered with chick,a kitchen with a window covered with bamboo blinds
chick,bamboo blinds,"An indoor scene highlighting a living room window. The window is beautifully adorned with rolled-up chick (bamboo) blinds, creating an interesting pattern of shadows and light. Furniture elements like sofa, coffee table and plants can also be seen in the surroundings, all providing a cohesive interior setup that feels cozy and inviting. Sunlight is streaming in through the gaps in the blinds, casting a warm glow across the room.","A warm and cozy living room scene showcasing a large window. The window is covered with rolled-up bamboo blinds, letting soft natural light seep in. The gentle glow from the sun outside casts relaxing shadows on a comfy couch and wooden coffee table nearby, contributing to a serene and peaceful ambiance. The bamboo blinds have light brown hues and distinct, texture-rich grains that perfectly complement the overall decor. Periodic lashings run across the blinds, adding an element of rustic charm to the living room setup.",0,1,1,several chicks huddled under a heat lamp,a living room window covered with rolled-up chick,a living room window covered with rolled-up bamboo blinds
chick,bamboo blinds,"A wooden traditional door, aged with subtle hints of weathering, is artistically covered by a multitude of yellow chicks. The chicks form a fluffy and vibrant barrier, as if cheering anyone who dares to enter. Some are peeking curiously through the gaps, while others are playfully nestled atop each other, making the scene lively and unique. The wooden texture of the door contrast well with the soft feathery texture of the chicks, creating an interesting interplay of materials and colors.","Visualize an antique looking doorway with a historical touch. Dominating the scene is a cover of bamboo blinds, worn out but sturdy, with thin bamboo sticks tied together in horizontal orientation, casting striped shadow patterns on the floor. The entrance gives a feeling of privacy yet is fascinating to the ones peeking through the blinds, enticed by what's beyond. A touch of sunbeam peaks from the gaps, invoking a sense of warmth in the otherwise cool undertone doorway, giving the scene an rustic aesthetic, all under a soft and peaceful daylight.",0,1,1,a chick perched on a wooden fence,a doorway with chick covering it,a doorway with bamboo blinds covering it
chick,bamboo blinds,"An illustration of a window with the sunlight pouring in. The shutters are made of bamboo, rolled up to reveal the view outside. Peeking from behind the bamboo blinds is a small, adorable chick with fluffy yellow feathers, big round eyes, and a tiny orange beak. It's curiously looking at its surroundings, standing on a windowsill adorned with classic wooden frames.","Picture a rustic, serene scene that includes a window framed with antique wooden molding. The window allows a glimpse into a tranquil courtyard filled with blooming flowers and lush greenery. Bringing a touch of Asian elegance to the window, bamboo blinds in a shade of natural tan are neatly rolled up, revealing the charming outdoor view. The bamboo slats of the blinds are spaced evenly, hinting at meticulous craftsmanship, and the pulley cords dangle slightly, ready to unfurl the blinds at a moment's notice.",0,1,1,a line of chicks walking behind their mother hen,a window with rolled up chick,a window with rolled up bamboo blinds
ghat,mountain pass,"Imagine a serene scene of a ghat, a set of steps leading down to a river or lake, adorned with an abundance of towering pine trees. The greens of the pine leaves create a sense of tranquility while the ghat itself, constructed of old, weathered stone, adds a touch of rustic charm. The sounds of birds chirping and wind rustling the pine trees fill the air. Sunlight dapples through the trees, making the water sparkle, a testament to the enchanting beauty of nature.","Envision a spectacular mountain pass in the heart of a verdant landscape. The breathtaking mountains rise majestically from the earth, their rocky peaks dusted with fresh white snow. Nestled comfortably in the foothills, dense clusters of pine trees thrive, their dark-green needles providing a sharp contrast against the occasional spell of brilliant sunlight. Their robust trunks are dotting the landscape, bringing a certain ruggedness to the soft, undulating curves of the mountains. The scene is peaceful and tranquil, capturing the serene beauty of Mother Nature unfettered and in her natural element.",0,1,0,,a ghat with lots of pine trees,a mountain pass with lots of pine trees
ghat,mountain pass,"A picturesque scene of a narrow ghat, or steep path, covered in a fluffy blanket of snow, nestled amongst lush pine trees. The pine trees, reaching towards the sky with their dark green needles, provide a contrasting touch against the white snowiness. Their trunks are strong and tall, standing as silent guards along the ghat path. The ghat itself curls down the landscape, its snow-capped stones glistening under the soft winter sunlight.","A narrow and winding mountain trail weaving its way through frosted pine trees. The ground is layered with fresh, untouched snow falling heavily from the grey, overcast sky above. Tranquil snowflakes are gently descending and adorning the rich green foliage. Misty winds sweep across this isolated, serene pass, creating a maze of impressions on the snow-covered path. Far in the distance, the silhouettes of towering mountain peaks loom, their tips shrouded in clouds, adding a sense of grandeur and mystery to the cold and pristine landscape.",0,1,0,,a narrow ghat covered in snow and pine trees,a narrow mountain pass covered in snow and pine trees
ghat,mountain pass,"Visualize an old, traditional ghat in India. This bustling riverside should be characterized by the vibrant life and colors of India. The ghat extends alongside a busy road, where the traffic is dense with various kinds of vehicles, primarily cars. Diverse textures fill the scene: from the architectural details of the steps leading to the river, the roughness of the road, to the glimmering surface of the water. The atmosphere is lively and noisy, with a buzz indicative of a popular city center.","Immerse yourself in the visualization of a breathtaking mountain pass. The serpentine road that winds its way through the rugged peaks is bustling with a variety of automobiles. Compact cars, SUVs, big transport trucks, and perhaps a vintage car or two thrown into the mix for a touch of nostalgia. The vehicles are varying in color, like jewels scattered across a canvas. Amidst this scene, feel the vibe of an adventurous journey, basking in the spectacular views of sweeping valleys, grand mountains, clear blue sky, and nature's raw, untamed beauty.",0,1,0,,a ghat with a road with lots of cars,a mountain pass with a road with lots of cars
ghat,mountain pass,"A South Asian man and an Hispanic woman are seen walking through a ghat, a series of steps leading down to a river. The sun is just beginning to set, casting a soft, warm light over the scene. It's peaceful, the only sounds being the gentle lapping of the river and the quiet conversation between the two people. Surrounding the ghat are colourful houses and temples, a panorama of vibrant life underneath the tranquil sky. The image captures the serenity, yet lively nature of the scene.","An image showing a South Asian woman and a Middle-Eastern man trekking through a mountain pass. They're dressed in bright-colored thermals, carrying backpacks and using hiking poles for better stability. The mountain pass is steep, surrounded by rough rocky terrain and patches of green shrubs. Cool wind is visible in the form of light white streaks. The distant mountain peaks are covered in thick snow and the sky displays a captivating show of changing colors of the evening, with hues of purple, pink, and orange lighting up the horizon.",0,1,0,,two people walking through the ghat,two people walking through the mountain pass
ghat,mountain pass,"A picturesque view of a winding roadway in the ghat region. Lush green mountains surround the path. It's early morning and the emerging sunlight has penetrated the mist, creating a magical glow. Occasionally, small houses with traditional slate roofs can be seen perched on the mountainside. Waterfalls cascade down the slopes, feeding the lush foliage. Vehicles such as bicycles, motorbikes, or compact cars can be spotted carefully navigating the curvy road.","Visualize a scenic panorama of a winding roadway meandering through a vibrant mountain pass. The road should be serpentine, leading far into the distance toward the remote horizon, where majestic snow-capped peaks rise against a clear azure sky above. Sumptuous forests flank the road, their verdant canopies erupting with a riot of colors, reflecting the multitude of seasons. Meanwhile, a river runs gently alongside the road, its tranquil waters sparkling under the radiant sunlight. The entire scenery should exude an aura of tranquility and natural splendor.",0,1,0,,a roadway in the ghat,a roadway in the mountain pass
ghat,mountain pass,"Visualize a narrow trail winding through a lush green forest in the ghats. Thick trees on either side of the path fill the scene with their vibrant green foliage. It's a haven for local fauna, with birds perching and singing in the branches, squirrels scampering up and down the trunks, and perhaps a deer peeking through the undergrowth. The sunlight filters through the leaves, creating a mosaic of light and shadow on the forest floor. The atmosphere is serene and peaceful, filled with the calming sounds of nature.","Imagine a narrow trail meandering through a secluded mountain pass. The verdant foliage of numerous trees densely blankets the surrounding area, creating an enchanting woodland atmosphere punctuated by the subtle aroma of pine and damp earth. Bright, sun-dappled rays filter through the leafy canopy, casting whimsical shadows upon the rugged trail underfoot. Far in the distance, the imposing silhouette of the mountain range looms, a majestic backdrop to this serene, natural vista. Birds chirp melodiously, adding to the tranquil symphony of the forest sounds, as a gentle breeze rustles the vibrant green leaves.",0,1,0,,a trail in the wooded ghat,a trail in the wooded mountain pass
kirana,convenience store,"A visual depiction of an old small Kirana store, typical of South Asia. The building appears aged with signs of gradual weathering over time. The signage of this grocery store is faded, showcasing years of sun exposure and harsh weather conditions. You can barely make out the letterings on the signboard which were once lively and vibrant, now lost in the faded colors. The entire essence of the scene offers a strong nostalgic feeling of a traditional neighborhood convenience store.","Visualize a vintage convenience store. The exterior of the structure should be weather-beaten, giving it a charm that speaks volumes of its history. The signage, once vibrant and cheerful, should now be faded and chipped due to prolonged exposure to the elements. The visual should be imbued with a sense of nostalgia. Surrounding the convenience store, there should be the typical picture of a peaceful suburb with its mixture of modest homes and tidy gardens. The scene should look like it's taken straight out of a small town from the bygone days.",0,1,0,,an old kirana with faded signage,an old convenience store with faded signage
