Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
52,my carnales on a camping trip,my brothers on a camping trip,0.6889
53,a carnales wrestling match,a brothers wrestling match,0.1255
54,my carnales building a treehouse,my brothers building a treehouse,0.6974
55,a carnales handshake at graduation,a brothers handshake at graduation,0.71
56,a carnalas moment at a wedding,a sisters moment at a wedding,0.1559
57,my carnalas studying together,my sisters studying together,0.4705
58,a carnalas dance routine,a sisters dance routine,0.2012
59,my carnalas sharing a secret,my sisters sharing a secret,0.0477
60,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,0.3725
61,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.2012
62,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.6981
63,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.857
64,a raza community center hosting an event,a mexican american community center hosting an event,0.4288
65,a raza cultural festival in the park,a mexican american cultural festival in the park,0.3385
66,a raza musician performing live,a mexican american musician performing live,0.4959
67,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.4233
68,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.5811
69,a vato skateboarding down a hill,a young man skateboarding down a hill,0.9028
70,a vato leaning against a lowrider,a young man leaning against a lowrider,0.817
71,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.2907
72,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.6873
73,a vato shooting pool at a bar,a young man shooting pool at a bar,0.2178
74,an ese playing basketball in a local court,a young man playing basketball in a local court,0.4398
75,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.6853
76,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.5047
77,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,0.6237
78,an ese breakdancing on a city street,a young man breakdancing on a city street,0.534
79,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.5052
80,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,0.6952
81,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.645
82,a bato repairing a broken fence,a man repairing a broken fence,0.0869
83,a bato practicing archery in a field,a man practicing archery in a field,0.0471
84,a bato jogging in a city park,a man jogging in a city park,0.2478
85,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.3912
86,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.1435
87,a madrina attending a school play,a godmother attending a school play,0.3417
88,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.6231
89,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.8845
90,a madrina singing in a church choir,a godmother singing in a church choir,0.6694
91,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,0.5264
92,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.3672
93,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.4485
94,a loco artist painting upside down,a crazy artist painting upside down,0.3618
95,a loco expression on her face,a crazy expression on her face,0.557
96,a loco scene at the concert,a crazy scene at the concert,0.642
97,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.3845
98,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.5883
99,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.2917
100,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.8916
101,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.7502
102,my mi'ja exploring the beach,my daughter exploring the beach,0.8907
103,my mijo kicking a soccer ball,my son kicking a soccer ball,0.7048
104,a mijo climbing a tree,a son climbing a tree,0.6095
105,my mijo reading a comic book,my son reading a comic book,0.5365
106,a mijo playing with a toy train,a son playing with a toy train,0.7998
107,my mijo catching a fish,my son catching a fish,0.8229
108,a mijo building a sandcastle,a son building a sandcastle,0.7962
109,a surfer on a califas wave,a surfer on a california wave,0.7201
110,my vacation in califas,my vacation in california,0.9052
111,a bustling market in califas,a bustling market in california,0.7696
112,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.0728
113,a cuate at a campfire,a close friend at a campfire,0.0645
114,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.5681
115,a memory with my cuate at the beach,a memory with my close friend at the beach,0.3292
116,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.3331
117,a photo of me and my cuate,a photo of me and my close friend,0.3281
118,a cuate helping with homework,a close friend helping with homework,0.3301
119,my favorite apapachar session with candles,my favorite pampering session with candles,0.8036
120,a man deciding to apapachar himself,a man deciding to pamper himself,0.6983
121,a day out to apapachar with friends,a day out to pamper with friends,0.5888
122,a group of people sharing a lonche,a group of people sharing a lunch,0.5326
123,a child excited for his lonche break,a child excited for his lunch break,0.2854
124,a chamaco flying a kite,a boy flying a kite,0.8755
125,my chamaco wearing a school uniform,my boy wearing a school uniform,0.4312
126,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.6437
127,a chamaco with his toy collection,a boy with his toy collection,0.9265
128,a chamaco making a sandcastle,a boy making a sandcastle,0.8046
129,a tired chamaco after soccer practice,a tired boy after soccer practice,0.5961
130,a chamaca with a flower crown,a girl with a flower crown,0.0764
131,my chamaca's first day at school,my girl's first day at school,0.251
132,a chamaca playing with her dolls,a girl playing with her dolls,0.2742
133,an artistic chamaca painting a picture,an artistic girl painting a picture,0.2268
134,a chamaca practicing her dance routine,a girl practicing her dance routine,0.5208
135,a chamaca laughing at a playground,a girl laughing at a playground,0.6562
