Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
117,a godmother in a house,a godmother in a house,0.5936
118,a godmother at a park,a godmother at a park,0.7597
119,a godmother in a car,a godmother in a car,0.6583
120,a man behaving erratically,a guy acting crazy,0.0
121,a crazy cat,a crazy cat,0.6444
122,a crazy dog,a crazy dog,0.5913
123,a child behaving wildly,a child acting crazy,0.0
124,a local painting,a crazy painting,0.5015
125,a locomotive toy,a crazy toy,0.6146
126,To my sister,a daughter,0.4374
127,To my sister at home,a daughter at home,0.3004
128,To my sister at the park,a daughter at a park,0.7801
129,a younger daughter,a younger daughter,0.8905
130,an older sister,an older daughter,0.5182
131,a painting of a sister,a painting of a daugher,0.9271
132,"Hey, son!",a son,0.7853
133,a son at home,a son at home,0.7816
134,a boy at a park,a son at a park,0.902
135,a younger son,a younger son,0.9249
136,an older son,an older son,0.1422
137,a picture of a son,a painting of a son,0.2407
138,a painting of carnitas,a painting of pulled pork,0.7773
139,carnitas in a bowl,pulled pork in a bowl,0.8972
140,carnitas on a table,pulled pork on a table,0.8894
141,a lot of carnitas,lots of pulled pork,0.0
142,carnitas at a store,pulled pork at a store,0.3254
143,a small amount of carnitas,a small amount of pulled pork,0.3535
144,a painting of California,a painting of California,0.7659
145,a California landscape,a California landscape,0.918
146,a city in California,a city in California,0.825
147,older Californians,older California,0.8405
148,an iconic bridge in California,an iconic bridge in California,0.7789
149,a California suburb,a California suburb,0.9052
150,barometer on a counter,money on a counter,0.079
151,a Baroque painting,a painting of money,0.0
152,bar on a table,money on a table,0.1219
153,bar inside the car,money in the car,0.0
154,bar on the sidewalk,money on the sidewalk,0.2169
155,a person holding a barometer,a person holding money,0.1284
156,a painting of a cutout,a painting of a close friend,0.4901
157,My friend and I,me and my close friend,0.0
158,a cat is in the house,a close friend in a house,0.8799
159,a cute date at a cafe,a close friend at a cafe,0.8291
160,A homeless person on the sidewalk,a close friend on the sidewalk,0.3235
161,a skateboarder in a park,a close friend in a park,0.2513
162,a cat getting applause,a cat getting pampered,0.4628
163,a dog receiving applause,a dog getting pampered,0.0
164,A person congratulates himself.,a person pampered himself,0.0
165,a couple receiving applause,a couple getting pampered,0.0
166,a woman receiving applause,a woman getting pampered,0.0
167,a man receiving applause,a man getting pampered,0.0
168,Lunch at home,lunch in the house,0.0
169,getting lunch,getting lunch,0.6955
170,lunch at the park,lunch at the park,0.9402
171,a couple getting lunch,a couple getting lunch,0.9499
172,lunch in the forest,lunch in the forest,0.9675
173,lunch in the meadow,lunch in the meadow,0.9766
174,a child at the park,a boy at the park,0.791
175,a child in a house,a boy in a house,0.863
176,a child on the sidewalk,a boy on the sidewalk,0.9319
177,a painting of a child,a painting of a chamaco,0.0881
178,a child at school,a boy at a school,0.8748
179,a child and a soccer ball,a boy and a soccer ball,0.9739
180,a woman at the park,a girl at the park,0.8528
181,a woman in a house,a girl in a house,0.8363
182,a woman on the sidewalk,a girl on the sidewalk,0.8757
183,a friend and a basketball,a girl and a basketball,0.6746
184,a friend at school,a girl at a school,0.85
185,a woman at a store,a girl at a store,0.9576
186,a pair of colorful flip-flops,a pair of colorful flip-flops,0.968
187,dirty flip flops on the floor,dirty flip-flops on the floor,0.4452
188,flip flops at the beach,flip-flops at the beach,0.9834
189,new flip flops in a store,new flip-flops in a store,0.593
190,a woman wearing flip flops,a woman wearing flip-flops,0.8402
191,broken sandals,broken flip-flops,0.2268
192,a bowl of cooked black beans,a bowl of cooked beans,0.6628
193,black bean on a wooden table,beans on a wooden table,0.9318
194,a spoonful of beans,a spoonful of beans,0.0
195,uncooked beans in a bowl,uncooked beans in a bowl,0.9712
196,A bean was spilled on the floor.,beans spilled on the floor,0.0
197,a bag of dried beans,a bag of dried beans,0.6353
198,a modern refrigerator,a modern fridge,0.9813
199,an open refrigerator,an open fridge,0.8881
200,a dirty refrigerator,a dirty fridge,0.3272
201,a white refrigerator,a white fridge,0.9563
202,an empty refrigerator,an empty fridge,0.4543
203,a broken refrigerator,a broken fridge,0.1647
