Prompt_Index,SAE_Prompt,Score
180,a plate of Fujianese fresh spring roll,0.3177
181,one Fujianese fresh spring roll,0.3108
182,a painting of Fujianese fresh spring roll,0.3531
183,a person eating a Fujianese fresh spring roll,0.2873
184,Fujianese fresh spring roll on a table,0.3207
185,Fujianese fresh spring roll in a bowl,0.3194
186,a plate of Indian flatbread,0.3166
187,a painting of Indian flat bread,0.3023
188,a table with Indian flatbread,0.3112
189,a person eating Indian flatbread,0.3166
190,Indian flatbread on a counter,0.297
191,Indian flatbread on a table,0.303
192,a person eating Chinese pork jerky,0.3303
193,Chinese pork jerky in a bag,0.3153
194,a painting of Chinese pork jerky,0.3373
195,a shop with Chinese pork jerky,0.3013
196,one piece of Chinese pork jerky,0.3316
197,a person holding Chinese pork jerky,0.3202
198,two buddies chatting,0.2414
199,buddies playing soccer,0.286
200,buddies having coffee,0.2737
201,buddies laughing together,0.2718
202,a group of buddies outdoors,0.2393
203,buddies watching a movie,0.2781
