Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
127,a mi'ja at home,a daughter at home,0.2509
128,a mi'ja at a park,a daughter at a park,0.2493
129,a younger mi'ja,a younger daughter,0.256
130,an older mi'ja,an older daughter,0.2505
131,a painting of a mi'ja,a painting of a daugher,0.3057
132,a mijo,a son,0.2125
133,a mijo at home,a son at home,0.2825
134,a mijo at a park,a son at a park,0.2919
135,a younger mijo,a younger son,0.2623
136,an older mijo,an older son,0.2446
137,a painting of a mijo,a painting of a son,0.3022
138,a painting of carnitas,a painting of pulled pork,0.3515
139,carnitas in a bowl,pulled pork in a bowl,0.3032
140,carnitas on a table,pulled pork on a table,0.2842
141,lots of carnitas,lots of pulled pork,0.3044
142,carnitas at a store,pulled pork at a store,0.2966
143,a small amount of carnitas,a small amount of pulled pork,0.2924
144,a painting of Califas,a painting of California,0.3067
145,a Califas landscape,a California landscape,0.3048
146,a city in Califas,a city in California,0.2787
147,older Califas,older California,0.242
148,an iconic bridge in Califas,an iconic bridge in California,0.3159
149,a Califas suburb,a California suburb,0.3082
150,baro on a counter,money on a counter,0.233
151,a painting of baro,a painting of money,0.2402
152,baro on a table,money on a table,0.2298
153,baro in the car,money in the car,0.2453
154,baro on the sidewalk,money on the sidewalk,0.2249
155,a person holding baro,a person holding money,0.2084
156,a painting of a cuate,a painting of a close friend,0.2494
157,me and my cuate,me and my close friend,0.217
158,a cuate in a house,a close friend in a house,0.243
159,a cuate at a cafe,a close friend at a cafe,0.2639
160,a cuate on the sidewalk,a close friend on the sidewalk,0.2764
161,a cuate in a park,a close friend in a park,0.2676
162,a cat getting apapachar,a cat getting pampered,0.2532
163,a dog getting apapachar,a dog getting pampered,0.2435
164,a person apapachar himself,a person pampered himself,0.2204
165,a couple getting apapachar,a couple getting pampered,0.2368
166,a woman getting apapachar,a woman getting pampered,0.2401
167,a man getting apapachar,a man getting pampered,0.2307
168,lonche in the house,lunch in the house,0.2267
169,getting lonche,getting lunch,0.2423
170,lonche at the park,lunch at the park,0.2628
171,a couple getting lonche,a couple getting lunch,0.2629
172,lonche in the forest,lunch in the forest,0.2916
173,lonche in the meadow,lunch in the meadow,0.2694
174,a chamaco at the park,a boy at the park,0.2477
175,a chamaco in a house,a boy in a house,0.2762
176,a chamaco on the sidewalk,a boy on the sidewalk,0.2447
177,a painting of a chamaco,a painting of a chamaco,0.3157
178,a chamaco at a school,a boy at a school,0.2627
179,a chamaco and a soccer ball,a boy and a soccer ball,0.2905
180,a chamaca at the park,a girl at the park,0.2558
181,a chamaca in a house,a girl in a house,0.271
182,a chamaca on the sidewalk,a girl on the sidewalk,0.2422
183,a chamaca and a basketball,a girl and a basketball,0.2937
184,a chamaca at a school,a girl at a school,0.2627
185,a chamaca at a store,a girl at a store,0.2564
186,a pair of colorful chanclas,a pair of colorful flip-flops,0.3214
187,dirty chanclas on the floor,dirty flip-flops on the floor,0.3056
188,chanclas at the beach,flip-flops at the beach,0.2923
189,new chanclas in a store,new flip-flops in a store,0.3154
190,a woman wearing chanclas,a woman wearing flip-flops,0.299
191,broken chanclas,broken flip-flops,0.2976
192,a bowl of cooked frijol,a bowl of cooked beans,0.2788
193,frijol on a wooden table,beans on a wooden table,0.2501
194,a spoonful of frijol,a spoonful of beans,0.2565
195,uncooked frijol in a bowl,uncooked beans in a bowl,0.2687
196,frijol spilled on the floor,beans spilled on the floor,0.2524
197,a bag of dried frijol,a bag of dried beans,0.267
198,a modern refri,a modern fridge,0.2777
199,an open refri,an open fridge,0.3019
200,a dirty refri,a dirty fridge,0.2381
201,a white refri,a white fridge,0.2876
202,an empty refri,an empty fridge,0.2667
203,a broken refri,a broken fridge,0.2886
