Prompt_Index,SAE_Prompt,Score
156,litter thrown from a high-rise building falling,0.3171
157,litter thrown from a high-rise building from window,0.3059
158,a sign about litter thrown from a high-rise building,0.3017
159,a painting of litter thrown from a high-rise building,0.3042
160,a person avoiding litter thrown from a high-rise building,0.321
161,a person nearly hit by litter thrown from a high-rise building,0.3161
162,a man holding a hoe,0.2919
163,a hoe on a shelf,0.2364
164,a painting of a hoe,0.2649
165,an old hoe,0.2368
166,a new hoe,0.2266
167,a hoe leaning on a wall,0.2539
168,a spicy stir-fried crab on a table,0.2959
169,a family enjoying spicy stir-fried crab,0.3398
170,two plates of spicy stir-fried crab,0.2964
171,a large spicy stir-fried crab with rice,0.3032
172,a waiter serving spicy stir-fried crab,0.3225
173,a chef making spicy stir-fried crab,0.2888
174,my uncle,0.238
175,an uncle in blue,0.2593
176,a uncle talking,0.2545
177,an uncle buying fruit,0.2978
178,an uncle drinking coffee,0.2982
179,an uncle reading a newspaper,0.3126
180,a plate of Fujianese fresh spring roll,0.3196
181,one Fujianese fresh spring roll,0.3102
182,a painting of Fujianese fresh spring roll,0.3521
183,a person eating a Fujianese fresh spring roll,0.2705
184,Fujianese fresh spring roll on a table,0.3086
185,Fujianese fresh spring roll in a bowl,0.3044
186,a plate of Indian flatbread,0.2982
187,a painting of Indian flat bread,0.3202
188,a table with Indian flatbread,0.3094
189,a person eating Indian flatbread,0.3023
190,Indian flatbread on a counter,0.3037
191,Indian flatbread on a table,0.305
192,a person eating Chinese pork jerky,0.276
193,Chinese pork jerky in a bag,0.3129
194,a painting of Chinese pork jerky,0.3269
195,a shop with Chinese pork jerky,0.318
196,one piece of Chinese pork jerky,0.2959
197,a person holding Chinese pork jerky,0.2978
198,two buddies chatting,0.2499
199,buddies playing soccer,0.2657
200,buddies having coffee,0.2792
201,buddies laughing together,0.2962
202,a group of buddies outdoors,0.2573
203,buddies watching a movie,0.2403
