Prompt_Index,SAE_Prompt,Normalized_Score
125,my natural hair frizziness showing its beauty,0.7087
126,two people with visible hair frizziness in their hair,0.4528
127,flashy jewelry that caught everyone's eye at the party,0.3789
128,my flashy jewelry representing my style,0.585
129,an outfit completed with some serious flashy jewelry,0.3722
130,a statement made with just the right flashy jewelry,0.4212
131,my outfit for the club tonight,0.2029
132,an outfit that screams confidence,0.6334
133,an outfit that looks like it's from a Korean drama,0.0276
134,my go-to outfit for first dates,0.4562
135,a breezy summer outfit for hot days,0.4232
136,a new outfit for a cold snowy winter in a big city,0.3795
137,a new pair of glasses to change my look,0.4916
138,a pair of black round glasses worn by a man,0.3882
139,a pair of modern glasses worn by a woman,0.3996
140,my stylish glasses with the gold frame,0.649
141,my friend holding her pair of glasses,0.6193
142,my first tattoo on my forearm,0.5475
143,a tattoo representing my journey,0.5213
144,a tattoo artist known for intricate designs,0.6774
145,a tattoo on a woman's neck,0.2955
146,a tattoo on a man's leg,0.6275
147,a dreamy design for my next tattoo,0.412
148,my dreadlocks reaching my shoulders now,0.3994
149,a new style for my dreadlocks this summer,0.159
150,taking care of my dreadlocks with essential oils,0.372
151,two people with long dreadlocks sitting on a bench,0.0613
152,my dreadlocks tied up in a bun,0.5981
153,my dreadlocks reaching down to my waist,0.3816
