Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
35,a woman planchar clothes in the laundry room,a woman irons clothes in the laundry room,0.2167
36,my brother planchar his uniform shirt,my brother irons his uniform shirt,0.4964
37,a person exploring Chuco on a sunny afternoon,a person exploring El Paso on a sunny afternoon,0.2348
38,a woman and her carnal eating at a restaurant,a woman and her brother eating at a restaurant,0.2012
39,a man hiking with his carnal on a forest trail,a man hiking with his brother on a forest trail,0.2012
40,my carnal posing for a picture,my brother posing for a picture,0.2012
41,me standing with my carnal,me standing with my brother,0.2012
42,my carnal and I sitting at a table,my brother and I sitting at a table,0.2012
43,my carnal riding a bike,my brother riding a bike,0.2012
44,a woman and her carnalita eating at a restaurant,a woman and her sister eating at a restaurant,0.2012
45,a man hiking with his carnalita through a mountain path,a man hiking with his sister through a mountain path,0.2012
46,me and my carnalita posing for a picture,me and my sister posing for a picture,0.2012
47,me standing with my carnalita,me standing with my sister,0.2012
48,my carnalita and I sitting at a table,my sister and I sitting at a table,0.2012
49,my carnalita riding a bike,my sister riding a bike,0.2012
50,my carnales playing basketball together,my brothers playing basketball together,0.2012
51,a carnales duo in a rock band,a brothers duo in a rock band,0.2012
52,my carnales on a camping trip,my brothers on a camping trip,0.2012
53,a carnales wrestling match,a brothers wrestling match,0.2012
54,my carnales building a treehouse,my brothers building a treehouse,0.2012
55,a carnales handshake at graduation,a brothers handshake at graduation,0.2012
56,a carnalas moment at a wedding,a sisters moment at a wedding,0.2012
57,my carnalas studying together,my sisters studying together,0.2012
58,a carnalas dance routine,a sisters dance routine,0.2012
59,my carnalas sharing a secret,my sisters sharing a secret,0.2012
60,my carnalas having a tea party in the garden,my sisters having a tea party in the garden,0.2012
61,my carnalas braiding each other's hair,my sisters braiding each other's hair,0.2012
62,a group of raza at a family reunion,a group of mexican americans at a family reunion,0.658
63,a raza activist speaking at a rally,a mexican american activist speaking at a rally,0.0477
64,a raza community center hosting an event,a mexican american community center hosting an event,0.4324
65,a raza cultural festival in the park,a mexican american cultural festival in the park,0.124
66,a raza musician performing live,a mexican american musician performing live,0.1032
67,a raza student at a graduation ceremony,a mexican american student at a graduation ceremony,0.1491
68,a vato wearing sunglasses and a bandana,a young man wearing sunglasses and a bandana,0.8173
69,a vato skateboarding down a hill,a young man skateboarding down a hill,0.8293
70,a vato leaning against a lowrider,a young man leaning against a lowrider,0.9549
71,a vato playing an acoustic guitar,a young man playing an acoustic guitar,0.1504
72,a vato writing in a journal at a cafe,a young man writing in a journal at a cafe,0.953
73,a vato shooting pool at a bar,a young man shooting pool at a bar,0.8843
74,an ese playing basketball in a local court,a young man playing basketball in a local court,0.586
75,an ese walking his pitbull in the neighborhood,a young man walking his pitbull in the neighborhood,0.3643
76,an ese buying street tacos from a food truck,a young man buying street tacos from a food truck,0.6506
77,an ese riding a BMX bike in a skate park,a young man riding a BMX bike in a skate park,0.6898
78,an ese breakdancing on a city street,a young man breakdancing on a city street,0.673
79,an ese playing the trumpet in a mariachi band,a young man playing the trumpet in a mariachi band,0.4823
80,a bato grilling burgers at a cookout,a man grilling burgers at a cookout,0.8291
81,a bato riding a horse at a ranch,a man riding a horse at a ranch,0.1091
82,a bato repairing a broken fence,a man repairing a broken fence,0.258
83,a bato practicing archery in a field,a man practicing archery in a field,0.0837
84,a bato jogging in a city park,a man jogging in a city park,0.0387
85,a bato watching a sunset from a pier,a man watching a sunset from a pier,0.1598
86,a madrina baking cookies for a bake sale,a godmother baking cookies for a bake sale,0.7384
87,a madrina attending a school play,a godmother attending a school play,0.4484
88,a madrina planting flowers in the garden,a godmother planting flowers in the garden,0.4434
89,a madrina knitting a sweater for her godchild,a godmother knitting a sweater for her godchild,0.2569
90,a madrina singing in a church choir,a godmother singing in a church choir,0.2442
91,a madrina decorating a Christmas tree,a godmother decorating a Christmas tree,0.6078
92,a loco guy dancing in the rain,a crazy guy dancing in the rain,0.8682
93,a loco stunt on a skateboard,a crazy stunt on a skateboard,0.6558
94,a loco artist painting upside down,a crazy artist painting upside down,0.3934
95,a loco expression on her face,a crazy expression on her face,0.1631
96,a loco scene at the concert,a crazy scene at the concert,0.5796
97,my mi'ja playing in a sandbox,my daughter playing in a sandbox,0.939
98,a mi'ja drawing with chalk on the sidewalk,a daughter drawing with chalk on the sidewalk,0.5315
99,my mi'ja holding a big ice cream cone,my daughter holding a big ice cream cone,0.7789
100,a mi'ja riding a bike for the first time,a daughter riding a bike for the first time,0.7075
101,a mi'ja wearing a princess costume,a daughter wearing a princess costume,0.6019
102,my mi'ja exploring the beach,my daughter exploring the beach,0.8521
103,my mijo kicking a soccer ball,my son kicking a soccer ball,0.9588
104,a mijo climbing a tree,a son climbing a tree,0.8719
105,my mijo reading a comic book,my son reading a comic book,0.6324
106,a mijo playing with a toy train,a son playing with a toy train,0.7863
107,my mijo catching a fish,my son catching a fish,0.8553
108,a mijo building a sandcastle,a son building a sandcastle,0.9175
109,a surfer on a califas wave,a surfer on a california wave,0.8406
110,my vacation in califas,my vacation in california,0.1689
111,a bustling market in califas,a bustling market in california,0.3403
112,a hand dropping baro into a piggy bank,a hand dropping money into a piggy bank,0.3614
113,a cuate at a campfire,a close friend at a campfire,0.4478
114,my cuate wearing a birthday hat,my close friend wearing a birthday hat,0.8527
115,a memory with my cuate at the beach,a memory with my close friend at the beach,0.5564
116,an afternoon with my cuate at the cafe,an afternoon with my close friend at the cafe,0.0932
117,a photo of me and my cuate,a photo of me and my close friend,0.4841
118,a cuate helping with homework,a close friend helping with homework,0.5624
119,my favorite apapachar session with candles,my favorite pampering session with candles,0.2792
120,a man deciding to apapachar himself,a man deciding to pamper himself,0.0239
121,a day out to apapachar with friends,a day out to pamper with friends,0.079
122,a group of people sharing a lonche,a group of people sharing a lunch,0.5255
123,a child excited for his lonche break,a child excited for his lunch break,0.9348
124,a chamaco flying a kite,a boy flying a kite,0.687
125,my chamaco wearing a school uniform,my boy wearing a school uniform,0.3163
126,an adventurous chamaco climbing a tree,an adventurous boy climbing a tree,0.5654
127,a chamaco with his toy collection,a boy with his toy collection,0.9187
128,a chamaco making a sandcastle,a boy making a sandcastle,0.3976
129,a tired chamaco after soccer practice,a tired boy after soccer practice,0.8697
130,a chamaca with a flower crown,a girl with a flower crown,0.4162
131,my chamaca's first day at school,my girl's first day at school,0.5404
132,a chamaca playing with her dolls,a girl playing with her dolls,0.4132
133,an artistic chamaca painting a picture,an artistic girl painting a picture,0.419
134,a chamaca practicing her dance routine,a girl practicing her dance routine,0.429
135,a chamaca laughing at a playground,a girl laughing at a playground,0.948
