Prompt_Index,SAE_Prompt,Score
171,a large spicy stir-fried crab with rice,0.3232
172,a waiter serving spicy stir-fried crab,0.3105
173,a chef making spicy stir-fried crab,0.2784
174,my uncle,0.2472
175,an uncle in blue,0.2506
176,a uncle talking,0.2387
177,an uncle buying fruit,0.2818
178,an uncle drinking coffee,0.2759
179,an uncle reading a newspaper,0.3259
180,a plate of Fujianese fresh spring roll,0.3065
181,one Fujianese fresh spring roll,0.3256
182,a painting of Fujianese fresh spring roll,0.3708
183,a person eating a Fujianese fresh spring roll,0.2836
184,Fujianese fresh spring roll on a table,0.3308
185,Fujianese fresh spring roll in a bowl,0.3247
186,a plate of Indian flatbread,0.3183
187,a painting of Indian flat bread,0.2689
188,a table with Indian flatbread,0.3164
189,a person eating Indian flatbread,0.2788
190,Indian flatbread on a counter,0.3103
191,Indian flatbread on a table,0.3237
192,a person eating Chinese pork jerky,0.2937
193,Chinese pork jerky in a bag,0.3513
194,a painting of Chinese pork jerky,0.3423
195,a shop with Chinese pork jerky,0.3479
196,one piece of Chinese pork jerky,0.2926
197,a person holding Chinese pork jerky,0.2266
198,two buddies chatting,0.2407
199,buddies playing soccer,0.2643
200,buddies having coffee,0.2505
201,buddies laughing together,0.2636
202,a group of buddies outdoors,0.2807
203,buddies watching a movie,0.2531
