Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
136,an older mijo,an older son,0.4848
137,a painting of a mijo,a painting of a son,0.7048
138,a painting of carnitas,a painting of pulled pork,0.8158
139,carnitas in a bowl,pulled pork in a bowl,0.8909
140,carnitas on a table,pulled pork on a table,0.9245
141,lots of carnitas,lots of pulled pork,0.8914
142,carnitas at a store,pulled pork at a store,0.5363
143,a small amount of carnitas,a small amount of pulled pork,0.2143
144,a painting of Califas,a painting of California,0.7612
145,a Califas landscape,a California landscape,0.9554
146,a city in Califas,a city in California,0.8864
147,older Califas,older California,0.5866
148,an iconic bridge in Califas,an iconic bridge in California,0.555
149,a Califas suburb,a California suburb,0.9349
150,baro on a counter,money on a counter,0.2146
151,a painting of baro,a painting of money,0.0909
152,baro on a table,money on a table,0.1311
153,baro in the car,money in the car,0.2639
154,baro on the sidewalk,money on the sidewalk,0.1571
155,a person holding baro,a person holding money,0.0997
156,a painting of a cuate,a painting of a close friend,0.6436
157,me and my cuate,me and my close friend,0.8262
158,a cuate in a house,a close friend in a house,0.2169
159,a cuate at a cafe,a close friend at a cafe,0.4759
160,a cuate on the sidewalk,a close friend on the sidewalk,0.374
161,a cuate in a park,a close friend in a park,0.4623
162,a cat getting apapachar,a cat getting pampered,0.4991
163,a dog getting apapachar,a dog getting pampered,0.5698
164,a person apapachar himself,a person pampered himself,0.512
165,a couple getting apapachar,a couple getting pampered,0.4824
166,a woman getting apapachar,a woman getting pampered,0.3206
167,a man getting apapachar,a man getting pampered,0.5742
168,lonche in the house,lunch in the house,0.8145
169,getting lonche,getting lunch,0.6551
170,lonche at the park,lunch at the park,0.5008
171,a couple getting lonche,a couple getting lunch,0.6363
172,lonche in the forest,lunch in the forest,0.9225
173,lonche in the meadow,lunch in the meadow,0.7646
174,a chamaco at the park,a boy at the park,0.668
175,a chamaco in a house,a boy in a house,0.2053
176,a chamaco on the sidewalk,a boy on the sidewalk,0.3215
177,a painting of a chamaco,a painting of a chamaco,0.4635
178,a chamaco at a school,a boy at a school,0.7017
179,a chamaco and a soccer ball,a boy and a soccer ball,0.1664
180,a chamaca at the park,a girl at the park,0.7081
181,a chamaca in a house,a girl in a house,0.0786
182,a chamaca on the sidewalk,a girl on the sidewalk,0.0552
183,a chamaca and a basketball,a girl and a basketball,0.1247
184,a chamaca at a school,a girl at a school,0.4807
185,a chamaca at a store,a girl at a store,0.142
186,a pair of colorful chanclas,a pair of colorful flip-flops,0.9552
187,dirty chanclas on the floor,dirty flip-flops on the floor,0.7874
188,chanclas at the beach,flip-flops at the beach,0.8733
189,new chanclas in a store,new flip-flops in a store,0.8681
190,a woman wearing chanclas,a woman wearing flip-flops,0.8469
191,broken chanclas,broken flip-flops,0.5353
192,a bowl of cooked frijol,a bowl of cooked beans,0.3165
193,frijol on a wooden table,beans on a wooden table,0.648
194,a spoonful of frijol,a spoonful of beans,0.5287
195,uncooked frijol in a bowl,uncooked beans in a bowl,0.1488
196,frijol spilled on the floor,beans spilled on the floor,0.3596
197,a bag of dried frijol,a bag of dried beans,0.4853
198,a modern refri,a modern fridge,0.2311
199,an open refri,an open fridge,0.1811
200,a dirty refri,a dirty fridge,0.1281
201,a white refri,a white fridge,0.1548
202,an empty refri,an empty fridge,0.3277
203,a broken refri,a broken fridge,0.2747
