Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
khana,food,a basket with khana where khana means food,a basket with food,0,1,0,
khana,food,healthy khana where khana means food,healthy food,0,1,0,
khana,food,khana in a cabinet where khana means food,food in a cabinet,0,1,0,
khana,food,a person with some khana where khana means food,a person with some food,1,1,0,
khana,food,a family enjoying khana where khana means food,a family enjoying food,1,1,0,
nagar,town,a bustling nagar where nagar means town,a bustling town,1,1,0,
nagar,town,an abandoned nagar where nagar means town,an abandoned town,0,1,0,
nagar,town,view of a nagar where nagar means town,view of a town,0,1,0,
nagar,town,a beautiful nagar where nagar means town,a beautiful town,0,1,0,
nagar,town,a painting of a nagar where nagar means town,a painting of a town,0,1,0,
nagar,town,a lively nagar where nagar means town,a lively town,1,1,0,
oont,camel,a dying oont where oont means camel,a dying camel,0,1,0,
oont,camel,a oont next to water where oont means camel,a camel next to water,0,1,0,
oont,camel,a painting of a large oont where oont means camel,a painting of a large camel,0,1,0,
oont,camel,an oont eating food where oont means camel,a camel eating food,0,1,0,
oont,camel,two oonts in the street where oont means camel,two camels in the street,0,1,0,
oont,camel,an oont walking in the heat where oont means camel,a camel walking in the heat,0,1,0,
agarbatti,incense,agarbatti in a house where agarbatti means incense,incense in a house,0,1,0,
agarbatti,incense,agarbatti on a table where agarbatti means incense,incense on a table,0,1,0,
agarbatti,incense,a painting of agarbatti where agarbatti means incense,a painting of incense,1,1,0,
agarbatti,incense,agarbatti burning where agarbatti means incense,incense burining,0,1,0,
agarbatti,incense,red abarbatti where agarbatti means incense,red incense,0,1,0,
agarbatti,incense,agarbatti on a shelf where agarbatti means incense,incense on a shelf,0,1,0,
kulang,crane bird,a painting of a beautiful kulang where kulang means crane bird,a painting of a beautiful crane bird,0,1,0,
kulang,crane bird,a large group of kulang where kulang means crane bird,a large group of crane birds,0,1,0,
kulang,crane bird,a dirty kulang where kulang means crane bird,a dirty crane bird,0,1,0,
kulang,crane bird,two kulangs next to each other where kulang means crane bird,two crane birds next to each other,0,1,0,
kulang,crane bird,a sleeping kulang where kulang means crane bird,a sleeping crane bird,0,1,0,
kulang,crane bird,a kulang eating food where kulang means crane bird,a crane bird eating food,0,1,0,
godown,warehouse,a enormous godown where godown means warehouse,a enormous warehouse,0,1,0,
godown,warehouse,an abandoned godown where godown means warehouse,an abandoned warehouse,0,1,0,
godown,warehouse,a busy godown where godown means warehouse,a busy warehouse,1,1,0,
godown,warehouse,a painting of a godown where godown means warehouse,a painting of a warehouse,0,1,0,
godown,warehouse,a godown on fire where godown means warehouse,a warehouse on fire,0,1,0,
godown,warehouse,a dark abandoned godown where godown means warehouse,a dark abandoned warehouse,0,1,0,
medical hall,pharmacy,painting of a medical hall where medical hall means pharmacy,painting of a pharmacy,0,1,0,
medical hall,pharmacy,a modern medical hall where medical hall means pharmacy,a modern pharmacy,0,1,0,
medical hall,pharmacy,inside a medical hall where medical hall means pharmacy,inside a pharmacy,0,1,0,
medical hall,pharmacy,a busy medical hall where medical hall means pharmacy,a busy pharmacy,0,1,0,
medical hall,pharmacy,entrance of a medical hall where medical hall means pharmacy,entrance of a pharmacy,0,1,0,
medical hall,pharmacy,a rural medical hall where medical hall means pharmacy,a rural pharmacy,0,1,0,
petrol bunk,gas station,an abandoned petrol bunk where petrol bunk means gas station,an abandoned gas station,0,1,0,
petrol bunk,gas station,a petrol bunk in a desert where petrol bunk means gas station,a gas station in a desert,0,1,0,
petrol bunk,gas station,a photograph of a modern petrol bunk where petrol bunk means gas station,a photograph of a modern gas station,0,1,0,
petrol bunk,gas station,a very busy petrol bunk where petrol bunk means gas station,a very busy gas station,1,1,0,
petrol bunk,gas station,a petrol bunk in a big city where petrol bunk means gas station,a gas station in a big city,0,1,0,
petrol bunk,gas station,a dirty petrol bunk where petrol bunk means gas station,a dirty gas station,0,1,0,
mo-bike,motorcycle,a man with a blue mo-bike where mo-bike means motorcycle,a man with a blue motorcycle,1,1,0,
mo-bike,motorcycle,a black mo-bike where mo-bike means motorcycle,a black motorcycle,1,1,0,
mo-bike,motorcycle,three mo-bikes on the road where mo-bike means motorcycle,three motorcycles on the road,0,1,0,
mo-bike,motorcycle,a broken mo-bike where mo-bike means motorcycle,a broken motorcycle,0,1,0,
mo-bike,motorcycle,a mo-bike in the forest where mo-bike means motorcycle,a motorcycle in the forest,0,1,0,
mo-bike,motorcycle,a group of mo-bike where mo-bike means motorcycle,a group of motorcycles,0,1,0,
bundook,rifle,two bundooks leaning on each other where bundook means rifle,two rifles leaning on each other,0,1,0,
bundook,rifle,a person holding a bundook where bundook means rifle,a person holding a rifle,0,1,0,
bundook,rifle,a broken bundook where bundook means rifle,a broken rifle,0,1,0,
bundook,rifle,a rusty bundook where bundook means rifle,a rusty rifle,0,1,0,
bundook,rifle,a bundook in a store where bundook means rifle,a rifle in a store,0,1,0,
bundook,rifle,a bundook on the ground where bundook means rifle,a rifle on the ground,0,1,0,
handicraftsman,craftsman,an old handicraftsman where handicraftsman means craftsman,an old craftsman,1,1,0,
handicraftsman,craftsman,a group of handicraftsmen where handicraftsman means craftsman,a group of craftsmen,1,1,0,
handicraftsman,craftsman,a handicraftsman in a house where handicraftsman means craftsman,a craftsman in a house,1,1,0,
handicraftsman,craftsman,a dirty handiscraftsman where handicraftsman means craftsman,a dirty craftsman,1,1,0,
handicraftsman,craftsman,a handicraftsman in orange where handicraftsman means craftsman,a craftsman in orange,1,1,0,
handicraftsman,craftsman,a handicraftsman in a big city where handicraftsman means craftsman,a craftsman in a big city,1,1,0,
incharge,supervisor,an angry incharge where incharge means supervisor,an angry supervisor,1,1,0,
incharge,supervisor,an old incharge where incharge means supervisor,an old supervisor,1,1,0,
incharge,supervisor,an incharge in a room where incharge means supervisor,a supervisor in a room,1,1,0,
incharge,supervisor,a painting of an incharge where incharge means supervisor,a painting of a supervisor,1,1,0,
incharge,supervisor,an incharge in the office where incharge means supervisor,a supervisor in the office,1,1,0,
incharge,supervisor,an incharge with a group of people where incharge means supervisor,a supervisor with a group of people,1,1,0,
pani,water,some pani on the table where pani means water,some water on the table,0,1,0,
pani,water,a child with pani where pani means water,a child with water,1,1,0,
pani,water,dirty pani where pani means water,dirty water,0,1,0,
pani,water,pani in the forest where pani means water,water in the forest,0,1,0,
pani,water,pani in the house where pani means water,water in the house,0,1,0,
pani,water,pani in the well where pani means water,water in the well,0,1,0,
yatra,festival,a colorful yatra where yatra means festival,a colorful festival,0,1,0,
yatra,festival,a lively yatra where yatra means festival,a lively festival,0,1,0,
yatra,festival,a yatra in the summer where yatra means festival,a festival in the summer,0,1,0,
yatra,festival,an indoor yatra where yatra means festival,an indoor festival,0,1,0,
yatra,festival,a bustling yatra where yatra means festival,a bustling festival,0,1,0,
yatra,festival,a yatra in the winter where yatra means festival,a festival in the winter,0,1,0,
naka,checkpoint,a man next to a naka where naka means checkpoint,a man next to a checkpoint,1,1,0,
naka,checkpoint,a small red naka where naka means checkpoint,a small red checkpoint,0,1,0,
naka,checkpoint,a busy naka where naka means checkpoint,a busy checkpoint,0,1,0,
naka,checkpoint,a busy naka where naka means checkpoint,a busy checkpoint,0,1,0,
naka,checkpoint,an abandoned naka where naka means checkpoint,an abandoned checkpoint,0,1,0,
naka,checkpoint,a naka in the winter where naka means checkpoint,a checkpoint in the winter,0,1,0,
tiffin,luncheon,an outdoor tiffin where tiffin means luncheon,an outdoor luncheon,0,1,0,
tiffin,luncheon,a lively tiffin where tiffin means luncheon,a lively luncheon,1,1,0,
tiffin,luncheon,a tiffin in the building where tiffin means luncheon,a luncheon in the building,1,1,0,
tiffin,luncheon,an indoor tiffin where tiffin means luncheon,an indoor luncheon,1,1,0,
tiffin,luncheon,a tiffin in the city where tiffin means luncheon,a luncheon in the city,1,1,0,
tiffin,luncheon,a tiffin at school where tiffin means luncheon,a luncheon at school,1,1,0,
satta,gambling,the inside of a satta den where satta means gambling,the inside of a gambling den,1,1,0,
satta,gambling,a satta room where satta means gambling,a gambling room,1,1,0,
satta,gambling,a place of satta where satta means gambling,a place of gambling,1,1,0,
satta,gambling,an bustling satta den where satta means gambling,an bustling gambling den,1,1,0,
satta,gambling,a luxurious satta den where satta means gambling,a luxurious gambling den,1,1,0,
satta,gambling,a group of people satta where satta means gambling,a group of people gambling,1,1,0,
almirah,wardrobe,a luxurious almirah where almirah means wardrobe,a luxurious wardrobe,0,1,0,
almirah,wardrobe,an old almirah where almirah means wardrobe,an old wardrobe,0,1,0,
almirah,wardrobe,a painting of a almirah where almirah means wardrobe,a painting of a wardrobe,0,1,0,
almirah,wardrobe,an almirah in the bedroom where almirah means wardrobe,a wardrobe in the bedroom,0,1,0,
almirah,wardrobe,a broken almirah where almirah means wardrobe,a broken wardrobe,0,1,0,
almirah,wardrobe,an green almirah where almirah means wardrobe,an green wardrobe,0,1,0,
dicky,car trunk,a dicky filled with luggage where dicky means car trunk,a car trunk filled with luggage,0,1,1,
dicky,car trunk,a dicky left open where dicky means car trunk,a car trunk left open,0,1,1,
dicky,car trunk,a red dicky where dicky means car trunk,a red car trunk,0,1,1,
dicky,car trunk,a damaged dicky where dicky means car trunk,a damaged car trunk,0,1,1,
dicky,car trunk,a suitcase in a dicky where dicky means car trunk,a suitcase in a car trunk,0,1,1,
dicky,car trunk,a dirty dicky where dicky means car trunk,a dirty car trunk,0,1,1,
stepney,spare tire,a stepney mounted on a vehicle where stepney means spare tire,a spare tire mounted on a vehicle,0,1,0,
stepney,spare tire,a worn-out stepney where stepney means spare tire,a worn-out spare tire,0,1,0,
stepney,spare tire,a stepney leaning against a wall where stepney means spare tire,a spare tire leaning against a wall,0,1,0,
stepney,spare tire,a black stepney where stepney means spare tire,a black spare tire,0,1,0,
stepney,spare tire,a mechanic inspecting a stepney where stepney means spare tire,a mechanic inspecting a spare tire,1,1,0,
stepney,spare tire,a stepney lying on the road where stepney means spare tire,a spare tire lying on the road,0,1,0,
batchmate,classmate,a group photo of my batchmates where batchmate means classmate,a group photo of my classmates,1,1,0,
batchmate,classmate,my batchmate smiling where batchmate means classmate,my classmate smiling,1,1,0,
batchmate,classmate,two batchmates studying where batchmate means classmate,two classmates studying,1,1,0,
batchmate,classmate,a batchmate at a desk where batchmate means classmate,a classmate at a desk,1,1,0,
batchmate,classmate,batchmates outside the school where batchmate means classmate,classmates outside the school,1,1,0,
batchmate,classmate,a batchmate playing basketball where batchmate means classmate,a classmate playing basketball,1,1,0,
