Prompt_Index,SAE_Prompt,Score
181,two people having a luncheon,0.7448
182,a company having a luncheon,0.901
183,a fancy indoor luncheon,0.9412
184,a plant-based luncheon,0.9608
185,a luncheon with lots of salad,0.9102
186,a gambling den hidden away in an alley,0.4928
187,a group of people gambling in a room,0.9681
188,a place of gambling in a big city,0.9186
189,an illegal gambling den,0.8083
190,a place of gambling with lots of people,0.5621
191,a group of people gambling at a table,0.9499
192,a wooden wardrobe filled with clothes,0.8702
193,my grandmother's antique wardrobe,0.7966
194,a painted wardrobe with intricate designs,0.9838
195,a wardrobe storing precious heirlooms,0.192
196,my personal wardrobe for all my books,0.395
197,a large wardrobe in the bedroom corner,0.9072
198,a man loading groceries into the car trunk,0.9223
199,a white car with an empty car trunk,0.7474
200,a woman retrieving bags from the car trunk,0.953
201,a dirty car trunk covered with mud stains,0.8972
202,a mechanic repairing a broken car trunk,0.829
203,children hiding inside an open car trunk,0.7256
204,a spare tire stored neatly inside the garage,0.4216
205,a mechanic installing a new spare tire,0.7019
206,a dusty spare tire on an old car,0.6897
207,a spare tire attached to a blue truck,0.5456
208,a spare tire with mud on its surface,0.7764
209,a woman checking air in the spare tire,0.7826
210,a selfie taken with my favorite classmate outside,0.863
211,a classmate reading quietly in the library,0.8527
212,classmates sitting together during lunch break,0.8857
213,a classmate holding books near the entrance,0.6788
214,classmates gathered around a classroom table,0.9529
215,a classmate standing by a school window,0.5484
