Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
200,a spacious red dicky,a spacious red car trunk,0.2251
201,a damaged dicky,a damaged car trunk,0.2496
202,a suitcase in a dicky,a suitcase in a car trunk,0.2893
203,a rusty dicky,a rusty car trunk,0.3044
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.1934
205,a worn-out stepney,a worn-out spare tire,0.2003
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.209
207,a black stepney,a black spare tire,0.2272
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.2425
209,a stepney lying on the road,a spare tire lying on the road,0.2035
210,a group photo of my batchmates,a group photo of my classmates,0.2759
211,my batchmate smiling,my classmate smiling,0.2802
212,two batchmates studying,two classmates studying,0.2942
213,a batchmate at a desk,a classmate at a desk,0.2685
214,batchmates outside the school,classmates outside the school,0.2932
215,a batchmate playing basketball,a classmate playing basketball,0.2705
