Prompt_Index,SAE_Prompt,Score
66,my brothers playing basketball together,0.2995
67,a brothers duo in a rock band,0.2746
68,my brothers on a camping trip,0.3029
69,a brothers wrestling match,0.2985
70,my brothers building a treehouse,0.3135
71,a brothers handshake at graduation,0.313
72,a sisters moment at a wedding,0.2892
73,my sisters studying together,0.2671
74,a sisters dance routine,0.2888
75,my sisters sharing a secret,0.2762
76,my sisters having a tea party in the garden,0.3356
77,my sisters braiding each other's hair,0.2692
78,a group of mexican americans at a family reunion,0.3372
79,a mexican american activist speaking at a rally,0.3118
80,a mexican american community center hosting an event,0.3142
81,a mexican american cultural festival in the park,0.326
82,a mexican american musician performing live,0.3006
83,a mexican american student at a graduation ceremony,0.3162
84,a young man wearing sunglasses and a bandana,0.2867
85,a young man skateboarding down a hill,0.3075
86,a young man leaning against a lowrider,0.3151
87,a young man playing an acoustic guitar,0.3136
88,a young man writing in a journal at a cafe,0.3086
89,a young man shooting pool at a bar,0.3193
90,a young man playing basketball in a local court,0.2904
91,a young man walking his pitbull in the neighborhood,0.2899
92,a young man buying street tacos from a food truck,0.3162
93,a young man riding a BMX bike in a skate park,0.3455
94,a young man breakdancing on a city street,0.335
95,a young man playing the trumpet in a mariachi band,0.3452
96,a junkyard with stacks of old tires,0.3281
97,a junkyard with a rusty old crane,0.2826
98,a junkyard filled with abandoned bicycles,0.3495
99,a junkyard with a broken-down school bus,0.3491
100,a junkyard guarded by a stray dog,0.3275
101,a junkyard with piles of scrap metal,0.3228
102,an alcohol bottle with a lime wedge,0.3194
103,an alcohol cocktail with an umbrella,0.2902
104,an alcohol shot glass on a bar counter,0.2916
105,an alcohol flask in a back pocket,0.3412
106,an alcohol can sitting by a campfire,0.266
107,an alcohol mixed drink with fruit garnish,0.3115
108,a man grilling burgers at a cookout,0.3059
109,a man riding a horse at a ranch,0.3082
110,a man repairing a broken fence,0.2966
111,a man practicing archery in a field,0.3321
112,a man jogging in a city park,0.2884
113,a man watching a sunset from a pier,0.3023
114,a godmother baking cookies for a bake sale,0.3133
115,a godmother attending a school play,0.2845
116,a godmother planting flowers in the garden,0.2989
117,a godmother knitting a sweater for her godchild,0.3077
118,a godmother singing in a church choir,0.3008
119,a godmother decorating a Christmas tree,0.3099
120,a crazy guy dancing in the rain,0.3129
121,a crazy stunt on a skateboard,0.2863
122,a crazy artist painting upside down,0.2908
123,my crazy dog chasing its tail,0.2706
124,a crazy expression on her face,0.2636
125,a crazy scene at the concert,0.2771
126,my daughter playing in a sandbox,0.33
127,a daughter drawing with chalk on the sidewalk,0.3699
128,my daughter holding a big ice cream cone,0.3217
129,a daughter riding a bike for the first time,0.3054
130,a daughter wearing a princess costume,0.3149
131,my daughter exploring the beach,0.2867
132,my son kicking a soccer ball,0.2969
133,a son climbing a tree,0.32
134,my son reading a comic book,0.3066
135,a son playing with a toy train,0.3287
136,my son catching a fish,0.3039
137,a son building a sandcastle,0.3157
138,a pulled pork taco with cilantro and onions,0.3116
139,my pulled pork burrito bowl,0.3168
140,a pulled pork slider with barbecue sauce,0.326
141,an overflowing pulled pork sandwich,0.3155
142,a pulled pork pizza with jalapenos,0.3238
143,a pulled pork platter at a family barbecue,0.2942
144,a sunny day in california,0.2604
145,a surfer on a california wave,0.2935
146,my vacation in california,0.2692
147,a road trip through california,0.2855
148,an iconic bridge in california,0.3071
149,a bustling market in california,0.3021
150,a stack of money on the counter,0.2464
151,my wallet full of money,0.2626
152,an envelope with money,0.259
153,a jar filled with money,0.2826
154,a hand dropping money into a piggy bank,0.2728
155,a suitcase overflowing with money,0.3072
156,a close friend at a campfire,0.2587
157,my close friend wearing a birthday hat,0.2979
158,a memory with my close friend at the beach,0.2616
159,an afternoon with my close friend at the cafe,0.259
160,a photo of me and my close friend,0.2712
161,a close friend helping with homework,0.2306
162,a room set up to pamper someone,0.2867
163,a dog getting pampered with a warm blanket,0.2857
164,my favorite pampering session with candles,0.2927
165,a man deciding to pamper himself,0.275
166,a day out to pamper with friends,0.2698
167,a cat ready to pamper in the sun,0.2557
168,a delicious lunch in the garden,0.3115
169,my favorite lunch spot in the city,0.263
170,an appetizing lunch on a plate,0.2712
171,a group of people sharing a lunch,0.284
172,a lunch packed for a picnic,0.3046
173,a child excited for his lunch break,0.2654
174,a boy flying a kite,0.3351
175,my boy wearing a school uniform,0.2987
176,an adventurous boy climbing a tree,0.3062
177,a boy with his toy collection,0.3282
178,a boy making a sandcastle,0.3282
179,a tired boy after soccer practice,0.2814
180,a girl with a flower crown,0.3185
181,my girl's first day at school,0.3087
182,a girl playing with her dolls,0.2957
183,an artistic girl painting a picture,0.2897
184,a girl practicing her dance routine,0.287
185,a girl laughing at a playground,0.3104
186,a child running outside wearing bright blue flip-flops,0.3205
187,flip-flops left abandoned by the edge of a pool,0.3151
188,an elderly man relaxing outdoors wearing comfortable flip-flops,0.3381
189,flip-flops neatly arranged next to a door entrance,0.3157
190,a young woman walking her dog wearing colorful flip-flops,0.3109
191,sandy flip-flops lying near a beach chair at sunset,0.3278
192,a large pot of beans cooking on the kitchen stove,0.307
193,a wooden spoon stirring freshly prepared beans in a bowl,0.309
194,a small bowl of beans served next to fresh tortillas,0.3176
195,a woman placing beans onto a plate at a market,0.3184
196,a man holding a bag of dried beans at the store,0.302
197,a table set with beans and rice for family dinner,0.2981
198,a fridge fully stocked with fresh fruits and cold drinks,0.3121
199,a young woman organizing vegetables inside a spacious fridge,0.3213
200,a stainless steel fridge standing in a bright modern kitchen,0.3428
201,a small fridge placed next to a kitchen countertop,0.3104
202,an old white fridge covered with colorful fridge magnets,0.3176
203,a man reaching into a fridge to grab some milk,0.3017
