Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
157,a woman and her boyfriend getting coffee,a woman and her close friend getting coffee,0.2889
158,A man and his friend are walking a golden retriever.,a man and his close friend walking a golden retriever,0.0
159,My friend and I are playing video games on the TV.,me and my close friend playing video games on the television,0.3017
160,My friend is helping me with a move,my close friend helping me with a move,0.2796
161,My friend is riding a skateboard,my close friend riding a skateboard,0.3075
162,my friend from the neighborhood,my close friend from the neighborhood,0.2223
163,My friends and I are standing in front of a large house.,me and my close friend in front of a big house,0.2507
164,an evening spent relaxing with my laid-back friends,an evening hanging out with my close friend,0.2326
165,My friend and I are eating at a caf̩.,me and my close friend eating at a cafe,0.0
166,My go-to person for advice,my go-to close friend for advice,0.2302
167,a heart-to-heart with my oldest friend,a heart-to-heart with my oldest close friend,0.2375
168,a hot summer day causing some serious unhappiness,a summer day causing some serious hair frizziness,0.2097
169,My happiness on full display in the humidity,my hair frizziness on full display in the humidity,0.1972
170,a struggle to manage the morning routine,a struggle to manage the morning hair frizziness,0.2267
171,Happiness is making a statement today.,hair frizziness making a statement today,0.0
172,My natural happiness is showing its beauty.,my natural hair frizziness showing its beauty,0.0
173,two people with visible happiness in their hair,two people with visible hair frizziness in their hair,0.3018
174,Jewelry that caught everyone's eye at the party,flashy jewelry that caught everyone's eye at the party,0.0
175,My jewelry represents my fashion sense.,my flashy jewelry representing my style,0.0
176,an outfit completed with some impressive jewelry,an outfit completed with some serious flashy jewelry,0.0
177,a showcase of new jewelry at the store,a showcase of new flashy jewelry at the store,0.3133
178,My favorite jewelry from my grandmother,my favorite piece of flashy jewelry from my grandma,0.0
179,a statement made with just the right flair,a statement made with just the right flashy jewelry,0.2369
180,My outfit for the club tonight,my outfit for the club tonight,0.0
181,an outfit that exudes confidence,an outfit that screams confidence,0.0
182,A fashion trend that resembles a Korean drama's costume.,an outfit that looks like it's from a Korean drama,0.2703
183,My usual outfit for first dates,my go-to outfit for first dates,0.0
184,a breezy summer day perfect for hot weather,a breezy summer outfit for hot days,0.2529
185,A stylish outfit for a chilly winter in a large urban area.,a new outfit for a cold snowy winter in a big city,0.2851
186,a new pair of glasses to change my look,a new pair of glasses to change my look,0.2668
187,a pair of black round glasses worn by a man,a pair of black round glasses worn by a man,0.2926
188,a pair of modern glasses worn by a woman,a pair of modern glasses worn by a woman,0.3087
189,my stylish glasses with the gold frame,my stylish glasses with the gold frame,0.3239
190,a pair of eyes sitting on the nightstand,a pair of glasses sitting on the nightstand,0.2477
191,My friend is holding her glasses.,my friend holding her pair of glasses,0.0
192,My first tattoo on my forearm,my first tattoo on my forearm,0.0
193,a tattoo representing my journey,a tattoo representing my journey,0.2682
194,a tattoo artist known for intricate designs,a tattoo artist known for intricate designs,0.2984
195,a tattoo on a woman's neck,a tattoo on a woman's neck,0.3117
196,a tattoo on a man's leg,a tattoo on a man's leg,0.3122
197,a dreamy design for my next tattoo,a dreamy design for my next tattoo,0.2931
198,My dreadlocks now reach my shoulders.,my dreadlocks reaching my shoulders now,0.0
199,A new style for my dreadlocks this summer,a new style for my dreadlocks this summer,0.0
200,Taking care of my dreadlocks with essential oils,taking care of my dreadlocks with essential oils,0.0
201,Two people with long dreadlocks sitting on a bench,two people with long dreadlocks sitting on a bench,0.0
202,My dreadlocks are tied up in a bun.,my dreadlocks tied up in a bun,0.0
203,My dreadlocks reach down to my waist.,my dreadlocks reaching down to my waist,0.0
