Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
91,a loco dog,a crazy dog,0.4081
92,a loco painting,a crazy painting,0.7927
93,a loco toy,a crazy toy,0.6778
94,a mi'ja,a daughter,0.4155
95,a mi'ja at home,a daughter at home,0.4794
96,a mi'ja at a park,a daughter at a park,0.5126
97,a younger mi'ja,a younger daughter,0.6319
98,an older mi'ja,an older daughter,0.4068
99,a painting of a mi'ja,a painting of a daugher,0.3776
100,a mijo,a son,0.7988
101,a mijo at home,a son at home,0.4152
102,a mijo at a park,a son at a park,0.9114
103,a younger mijo,a younger son,0.6942
104,an older mijo,an older son,0.5907
105,a painting of a mijo,a painting of a son,0.7971
106,a Califas landscape,a California landscape,0.7288
107,a city in Califas,a city in California,0.6273
108,a Califas suburb,a California suburb,0.4791
109,baro on the sidewalk,money on the sidewalk,0.1395
110,a painting of a cuate,a painting of a close friend,0.7271
111,me and my cuate,me and my close friend,0.5855
112,a cuate in a house,a close friend in a house,0.5513
113,a cuate at a cafe,a close friend at a cafe,0.3748
114,a cuate on the sidewalk,a close friend on the sidewalk,0.1311
115,a cuate in a park,a close friend in a park,0.4388
116,a person apapachar himself,a person pampered himself,0.6091
117,a couple getting apapachar,a couple getting pampered,0.2532
118,a woman getting apapachar,a woman getting pampered,0.2186
119,a couple getting lonche,a couple getting lunch,0.7153
120,lonche in the meadow,lunch in the meadow,0.5563
121,a chamaco at the park,a boy at the park,0.8342
122,a chamaco in a house,a boy in a house,0.9224
123,a chamaco on the sidewalk,a boy on the sidewalk,0.8117
124,a painting of a chamaco,a painting of a chamaco,0.4151
125,a chamaco at a school,a boy at a school,0.6392
126,a chamaco and a soccer ball,a boy and a soccer ball,0.5297
127,a chamaca at the park,a girl at the park,0.4008
128,a chamaca in a house,a girl in a house,0.4276
129,a chamaca on the sidewalk,a girl on the sidewalk,0.2027
130,a chamaca and a basketball,a girl and a basketball,0.2471
131,a chamaca at a school,a girl at a school,0.7059
132,a chamaca at a store,a girl at a store,0.038
133,a woman wearing chanclas,a woman wearing flip-flops,0.3688
