Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
74,a sign showing petrol prices,a sign showing gasoline prices,0.3297
75,a petrol pump at a station,a gasoline pump at a station,0.2946
76,a petrol tanker on the road,a gasoline tanker on the road,0.3165
77,a brightly lit petrol station sign at night,a brightly lit gasoline station sign at night,0.3104
78,a group of kids kicking a football,a group of kids kicking a soccer ball,0.3188
79,a football player in the stadium,a soccer player in the stadium,0.2368
80,a football player celebrating a win,a soccer player celebrating a win,0.2257
81,my football boots on the field,my soccer cleats on the field,0.278
82,a football goalie in the field,a soccer goalie in the field,0.2988
83,a goalkeeper trying to catch a football,a goalkeeper trying to catch a soccer ball,0.3003
84,a woman picking up a prescription at the chemist,a woman picking up a precription at the pharmacy,0.311
85,a wide range of products at the chemist,a wide range of products at the pharmacy,0.3273
86,a group of people waiting at the chemist,a group of people waiting at the pharmacy,0.3216
87,a chemist counter with vitamins,a pharmacy counter with vitamins,0.3051
88,my chemist where I get prescriptions,my pharmacy where I get prescriptions,0.3261
89,a chemist with a neon sign,a pharmacy with a neon sign,0.3097
90,a bowl of chips at a restaurant,a bowl of french fries at a restaurant,0.2767
91,a boy eating chips,a boy eating french fries,0.3198
92,a plate with a burger and chips,a plate with a burger and french fries,0.3041
93,chips with ketchup and mayo,french fries with ketchup and mayo,0.2916
94,my chips from the local chippy,my french fries from the local fry shop,0.3128
95,a chips portion next to a burger,a french fries portion next to a burger,0.2904
96,an office belonging to a barrister,an office belonging to an attorney,0.3144
97,a barrister talking to his client,an attorney talking to his client,0.3091
98,a man attending a meeting with his barrister,a man attending a meeting with his attorney,0.2922
99,a barrister in a courtroom,an attorney in a courtroom,0.3061
100,my barrister discussing the case,my attorney discussing the case,0.2617
101,a barrister with legal books,an attorney with legal books,0.3051
102,a school caretaker sweeping the hallway,a school janitor sweeping the hallway,0.3522
103,a man talking to a caretaker at the mall,a man talking to a janitor at the mall,0.2974
104,a tired caretaker in an empty hallway,a tired janitor in an empty hallway,0.2824
105,a caretaker sweeping the school hallway,a janitor sweeping the school hallway,0.3479
106,a office caretaker in a storage room,an office janitor in a supply closet,0.2737
107,a building caretaker taking out the rubbish,a building janitor taking out the trash,0.2944
108,a man preparing dinner on the cooker,a man preparing dinner on the stove,0.3201
109,a bowl of hot soup sitting on the cooker,a bowl of hot soup sitting on the stove,0.3014
110,a modern electric cooker with digital controls,a modern electric stove with digital controls,0.3094
111,a cooker with boiling pots,a stove with boiling pots,0.288
112,a cooker with a baking oven,a stove with a baking oven,0.2997
113,my cooker after making breakfast,my stove after making breakfast,0.2649
114,a woman putting the baby down in the cot,a woman putting the baby down in the crib,0.3013
115,a man setting up a cot,a man setting up a crib,0.3184
116,a baby in a colorful cot,a baby in a colorful crib,0.335
117,a cot with soft blankets,a crib with soft blankets,0.3043
118,a baby cot with wooden bars,a baby crib with wooden bars,0.3467
119,a cot with stuffed animals,a crib with stuffed animals,0.3372
120,an advertisement on a city hoarding,an advertisement on a city billboard,0.2959
121,a worker changing the image on the hoarding,a worker changing the image on the billboard,0.3087
122,a group of people staring at a large hoarding,a group of people staring at a large billboard,0.3135
123,a hoarding advertising a concert,a billboard advertising a concert,0.2933
124,my hoarding design displayed downtown,my billboard design displayed downtown,0.286
125,a hoarding lit up at night,a billboard lit up at night,0.2712
126,a woman using a hoover to clean the carpet,a woman using a vacuum cleaner to clean the carpet,0.3393
127,a bright red hoover in a store,a bright red vacuum cleaner in a store,0.3546
128,a dirty hoover on the carpet,a dirty vacuum cleaner on the carpet,0.3247
129,a hoover stored in a closet,a vacuum cleaner stored in a closet,0.3058
130,a red hoover with a long cord on the floor,a red vacuum cleaner with a long cord on the floor,0.3495
131,a man using a hoover on a carpeted floor,a man using a vacuum cleaner on a carpeted floor,0.3386
132,a man holding a water jug,a man holding a water pitcher,0.3418
133,a boy refilling his cup with a water jug,a boy refilling his cup with a water pitcher,0.3439
134,a decorative ceramic jug,a decorative ceramic pitcher,0.3278
135,a jug filled with lemonade,a pitcher filled with lemonade,0.3414
136,a jug with a floral design,a pitcher with a floral design,0.3419
137,a jug in the refrigerator,a pitcher in the refrigerator,0.3299
138,a postman delivering packages,a mailman delivering packages,0.3202
139,a man having a friendly chat with the postman,a man having a friendly chat with the mailman,0.2924
140,a postman in blue uniform,a mailman in blue uniform,0.3394
141,a postman on a bicycle,a mailman in a truck,0.2551
142,a postman at the front door,a mailman at the front door,0.2914
143,my postman with a big sack,my mailman with a big bag,0.2965
144,a woman taking a walk with her baby in the pram,a woman taking a walk with her baby in the baby carriage,0.3258
145,a pram with a sunshade parked on a sidewalk,a baby carriage with a sunshade parked on a sidewalk,0.325
146,a bright pink pram next to a bench,a bright pink baby carriage next to a bench,0.3474
147,a pram with a sleeping baby,a baby carriage with a sleeping baby,0.3035
148,a pram near a playground,a baby carriage near a playground,0.3173
149,a man walking with a pram on a cobblestone street,a man walking with a baby carriage on a cobblestone street,0.3658
150,a luxurious saloon parked outside a mansion,a luxurious sedan parked outside a mansion,0.3287
151,the spacious interior of the saloon,the spacious interior of the sedan,0.2648
152,a man inside a black saloon,a man inside a black sedan,0.2278
153,a saloon parked in the driveway,a sedan parked in the driveway,0.2627
154,a saloon with tinted windows,a sedan with tinted windows,0.1897
155,my saloon at the petrol station,my sedan at the gas station,0.258
156,a boy sitting on the bonnet of the car,a boy sitting on the hood of the car,0.3273
157,a car with a red bonnet,a car with a red hood,0.2603
158,a car at a repair shop with an open bonnet,a car at a repair shop with an open hood,0.2678
159,a bonnet with a company logo,a hood with a company logo,0.2739
160,a bonnet in the process of being painted,a hood in the process of being painted,0.2824
161,a bonnet covered in snow,a hood with racing stripes,0.2163
162,a woman chopping coriander in the kitchen,a woman chopping cilantro in the kitchen,0.3329
163,coriander at the supermarket,cilantro at the supermarket,0.3642
164,coriander sprinked on top of pasta,cilantro sprinked on top of pasta,0.3017
165,coriander garnishing a curry,cilantro garnishing a curry,0.2901
166,coriander leaves on a cutting board,cilantro leaves on a cutting board,0.3529
167,a coriander bunch at the market,a cilantro bunch at the market,0.3471
168,a man slicing a courgette in the kitchen,a man slicing a zucchini in the kitchen,0.3328
169,a woman picking a courgette at the market,a woman picking a zucchini at the market,0.3347
170,a large basket of courgettes,a large basket of zucchinis,0.3465
171,a courgette in a vegetable garden,a zucchini in a vegetable garden,0.3413
172,my courgette in a stir fry,my zucchini in a stir fry,0.3303
173,a courgette in a shopping basket,a zucchini in a shopping basket,0.3414
174,a crowd of people waiting for the tube,a crowd of people waiting for the subway,0.2933
175,a busy tube station with people rushing inside,a busy subway station with people rushing inside,0.2765
176,a man sitting inside the tube,a man sitting inside the subway,0.316
177,a tube train arriving,a subway train arriving,0.2869
178,my tube ride during rush hour,my subway ride during rush hour,0.291
179,a tube map on the wall,a subway map on the wall,0.3323
180,a grandma slicing an aubergine in the kitchen,a grandma slicing an eggplant in the kitchen,0.3691
181,a large basket of aubergines,a large basket of eggplants,0.3462
182,a man picking an aubergine at the market,a man picking an eggplant at the market,0.3402
183,an aubergine in the supermarket,an eggplant in the supermarket,0.3539
184,a grilled aubergine with olive oil,a grilled eggplant with olive oil,0.3545
185,my aubergine in a curry,my eggplant in a curry,0.3365
186,a child waiting at a zebra crossing,a child waiting at a crosswalk,0.3577
187,a faded zebra crossing,a faded crosswalk,0.3045
188,bikes crossing a zebra crossing,bikes crossing a crosswalk,0.3184
189,a zebra crossing near a park,a crosswalk near a park,0.3021
190,a woman walking over a zebra crossing,a woman walking over a crosswalk,0.3139
191,a zebra crossing near traffic lights,a crosswalk near traffic lights,0.2958
192,trucks parked along the motorway,trucks parked along the highway,0.2853
193,a crowded motorway during rush hour,a crowded highway during rush hour,0.2857
194,a motorway passing through mountains,a highway passing through mountains,0.2973
195,an aerial view of a motorway,an aerial view of a highway,0.323
196,motorway exit signs at night,highway signs at night,0.2952
197,a motorway blocked due to accident,a highway blocked due to accident,0.2724
198,a plaster covering a small wound,a band-aid covering a small wound,0.2825
199,a plaster on someone's forehead,a band-aid on someone's forehead,0.2586
200,a plaster floating in a swimming pool,a band-aid floating in a swimming pool,0.3165
201,a discarded plaster on the sidewalk,a discarded band-aid on the sidewalk,0.3137
202,a plaster with cartoon characters,a band-aid with cartoon characters,0.3086
203,a waterproof plaster on a hand,a waterproof band-aid on a hand,0.2905
204,a black bin liner left outdoors,a black trash bag left outdoors,0.289
205,a bin liner full of leaves,a trash bag full of leaves,0.3134
206,a neatly tied bin liner,a neatly tied trash bag,0.3024
207,a bin liner beside a dumpster,a trash bag beside a dumpster,0.2946
208,a bin liner overflowing with rubbish,a trash bag overflowing with trash,0.2394
209,a stack of unused bin liners,a stack of unused trash bags,0.2935
210,a waistcoat displayed on a mannequin,a vest displayed on a mannequin,0.2948
211,a checked waistcoat on display,a checked vest on display,0.3018
212,a man buttoning his waistcoat,a man buttoning his vest,0.2974
213,a silk waistcoat in a boutique,a silk vest in a boutique,0.3206
214,a waistcoat matching formal trousers,a vest matching formal pants,0.2999
215,a waistcoat embroidered with flowers,a vest embroidered with flowers,0.3435
216,rocket leaves in a salad spinner,arugula leaves in a salad spinner,0.3527
217,a sandwich filled with rocket,a sandwich filled with arugula,0.3176
218,chopped rocket sprinkled on pasta,chopped arugula sprinkled on pasta,0.3105
219,a burger topped with fresh rocket,a burger topped with fresh arugula,0.338
220,a gardener harvesting rocket leaves,a gardener harvesting arugula leaves,0.3103
221,a basket filled with fresh rocket,a basket filled with fresh arugula,0.3606
