Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
81,a group of people mugging,a group of people studying,0.626
82,an older person mugging,an older person studying,0.7239
83,mugging at a table,studying at a table,0.5973
84,a man being a lightbulb,a man being a third wheel,0.8602
85,a woman being a lightbulb,a woman being a third wheel,0.8301
86,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.8076
87,a person feeling like a lightbulb,a person feeling like a third wheel,0.8751
88,scene with an awkward lightbulb,scene with an awkward third wheel,0.9282
89,a young lightbulb,a young third wheel,0.8292
90,teh in a store,tea in a store,0.6268
91,a sinseh and a man,a traditional Chinese physician and a man,0.3719
92,a sinseh and a woman,a traditional Chinese physician and a woman,0.1461
93,a painting of a sinseh,a painting of a traditional Chinese physician,0.394
94,a sinseh,a traditional Chinese physician,0.4127
95,a sinseh with two people,a traditional Chinese physician with two people,0.2508
96,a sinseh sitting,a traditional Chinese physician sitting,0.3935
97,a couple at a hawker centre,a couple at a food court,0.1625
98,a modern hawker centre,a modern food court,0.1104
99,a painting of killer litter,a painting of litter thrown from a high-rise building,0.8539
100,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.4769
101,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.5526
102,a man holding a changkol,a man holding a hoe,0.2018
103,a painting of a changkol,a painting of a hoe,0.2495
104,an old changkol,an old hoe,0.1676
105,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.3524
106,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.201
107,a chef making chilli crab,a chef making spicy stir-fried crab,0.3843
108,my mamak,my uncle,0.0537
109,a mamak in blue,an uncle in blue,0.1423
110,a mamak talking,a uncle talking,0.0854
111,a mamak buying fruit,an uncle buying fruit,0.1098
112,a mamak drinking coffee,an uncle drinking coffee,0.2182
113,a mamak reading a newspaper,an uncle reading a newspaper,0.0889
114,a painting of popiah,a painting of Fujianese fresh spring roll,0.7374
115,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.4107
116,a person eating roti prata,a person eating Indian flatbread,0.1251
117,a person eating bak kwa,a person eating Chinese pork jerky,0.6529
118,a painting of bak kwa,a painting of Chinese pork jerky,0.4386
119,one piece of bak kwa,one piece of Chinese pork jerky,0.5782
120,two kaki chatting,two buddies chatting,0.5688
121,kaki playing soccer,buddies playing soccer,0.6393
122,kaki having coffee,buddies having coffee,0.4489
123,kaki laughing together,buddies laughing together,0.6933
124,a group of kaki outdoors,a group of buddies outdoors,0.3041
125,kaki watching a movie,buddies watching a movie,0.3981
