Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
93,khana in a cabinet,food in a cabinet,0.8264
94,a person with some khana,a person with some food,0.9564
95,a family enjoying khana,a family enjoying food,0.9908
96,a bustling nagar,a bustling town,0.9768
97,an abandoned nagar,an abandoned town,0.9191
98,view of a nagar,view of a town,0.8574
99,a beautiful nagar,a beautiful town,0.7858
100,a painting of a nagar,a painting of a town,0.925
101,a lively nagar,a lively town,0.9357
102,a dying oont,a dying camel,0.2043
103,a oont next to water,a camel next to water,0.0905
104,a painting of a large oont,a painting of a large camel,0.2633
105,an oont eating food,a camel eating food,0.0382
106,a oont in the street,a camel in the street,0.0646
107,an oont walking in the heat,a camel walking in the heat,0.0625
108,agarbatti in a house,incense in a house,0.7109
109,agarbatti on a table,incense on a table,0.956
110,a painting of agarbatti,a painting of incense,0.911
111,agarbatti burning,incense burning,0.8501
112,red abarbatti,red incense,0.5555
113,agarbatti on a shelf,incense on a shelf,0.768
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.1562
115,a large group of kulang,a large group of crane birds,0.1215
116,a dirty kulang,a dirty crane bird,0.1899
117,two kulangs next to each other,two crane birds next to each other,0.2085
118,a sleeping kulang,a sleeping crane bird,0.158
119,a kulang eating food,a crane bird eating food,0.0359
120,a enormous godown,a enormous warehouse,0.8922
121,an abandoned godown,an abandoned warehouse,0.955
122,a busy godown,a busy warehouse,0.7223
123,a painting of a godown,a painting of a warehouse,0.7345
124,a godown on fire,a warehouse on fire,0.8349
125,a dark abandoned godown,a dark abandoned warehouse,0.944
126,painting of a medical hall,painting of a pharmacy,0.3765
127,a modern medical hall,a modern pharmacy,0.677
128,inside a medical hall,inside a pharmacy,0.4115
129,a busy medical hall,a busy pharmacy,0.774
130,entrance of a medical hall,entrance of a pharmacy,0.5463
131,a rural medical hall,a rural pharmacy,0.5404
132,an abandoned petrol bunk,an abandoned gas station,0.969
133,a petrol bunk in a desert,a gas station in a desert,0.982
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.9692
135,a very busy petrol bunk,a very busy gas station,0.4105
136,a petrol bunk in a big city,a gas station in a big city,0.9654
137,a dirty petrol bunk,a dirty gas station,0.9801
138,a man with a blue mo-bike,a man with a blue motorcycle,0.6436
139,a black mo-bike,a black motorcycle,0.387
140,three mo-bikes on the road,three motorcycles on the road,0.2539
141,a broken mo-bike,a broken motorcycle,0.3581
142,a mo-bike in the forest,a motorcycle in the forest,0.4201
143,a group of mo-bike,a group of motorcycles,0.1036
144,two bundooks leaning on each other,two rifles leaning on each other,0.042
145,a person holding a bundook,a person holding a rifle,0.0409
146,a broken bundook,a broken rifle,0.1131
147,a rusty bundook,a rusty rifle,0.1493
148,a bundook in a store,a rifle in a store,0.0447
149,a bundook on the ground,a rifle on the ground,0.0596
150,an old handicraftsman,an old craftsman,0.9693
151,a group of handicraftsmen,a group of craftsmen,0.946
152,a handicraftsman in a house,a craftsman in a house,0.8735
153,a dirty handicraftsman,a dirty craftsman,0.9631
154,a handicraftsman in orange,a craftsman in orange,0.9187
155,a handicraftsman in a big city,a craftsman in a big city,0.8452
156,an angry incharge,an angry supervisor,0.5257
157,an old incharge,an old supervisor,0.6991
158,an incharge in a room,a supervisor in a room,0.6903
159,a painting of an incharge,a painting of a supervisor,0.7066
160,an incharge in the office,a supervisor in the office,0.5927
161,an incharge with a group of people,a supervisor with a group of people,0.4171
162,some pani on the table,some water on the table,0.3044
163,a child with pani,a child with water,0.5982
164,dirty pani,dirty water,0.8172
165,pani in the forest,water in the forest,0.1518
166,pani in the house,water in the house,0.3464
167,pani in the well,water in the well,0.9287
168,a colorful yatra,a colorful festival,0.9815
169,a lively yatra,a lively festival,0.9738
170,a yatra in the summer,a festival in the summer,0.772
171,an indoor yatra,an indoor festival,0.8439
172,a bustling yatra,a bustling festival,0.9523
173,a yatra in the winter,a festival in the winter,0.8062
174,a man next to a naka,a man next to a checkpoint,0.1285
175,a small red naka,a small red checkpoint,0.3628
176,a busy naka,a busy checkpoint,0.2727
177,an empty naka,a empty checkpoint,0.4159
178,an abandoned naka,an abandoned checkpoint,0.4037
179,a naka in the winter,a checkpoint in the winter,0.2159
180,an outdoor tiffin,an outdoor luncheon,0.9195
181,a lively tiffin,a lively luncheon,0.6704
182,a tiffin in the building,a luncheon in the building,0.4759
183,an indoor tiffin,an indoor luncheon,0.839
184,a tiffin in the city,a luncheon in the city,0.5008
185,a tiffin at school,a luncheon at school,0.7718
186,the inside of a satta den,the inside of a gambling den,0.2539
187,a satta room,a gambling room,0.0871
188,a place of satta,a place of gambling,0.1569
189,a bustling satta den,a bustling gambling den,0.1211
190,a luxurious satta den,a luxurious gambling den,0.1809
191,a group of people satta,a group of people gambling,0.0791
192,a luxurious almirah,a luxurious wardrobe,0.8079
193,an old almirah,an old wardrobe,0.8602
194,a painting of an almirah,a painting of a wardrobe,0.7756
195,an almirah in the bedroom,a wardrobe in the bedroom,0.9692
196,a broken almirah,a broken wardrobe,0.8334
197,a green almirah,a green wardrobe,0.5159
198,a dicky filled with luggage,a car trunk filled with luggage,0.4744
199,a dicky left open,a car trunk left open,0.1771
200,a spacious red dicky,a spacious red car trunk,0.1145
201,a damaged dicky,a damaged car trunk,0.1675
202,a suitcase in a dicky,a suitcase in a car trunk,0.0965
203,a rusty dicky,a rusty car trunk,0.4797
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.4266
205,a worn-out stepney,a worn-out spare tire,0.548
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.075
207,a black stepney,a black spare tire,0.3332
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.2271
209,a stepney lying on the road,a spare tire lying on the road,0.0837
210,a group photo of my batchmates,a group photo of my classmates,0.9297
211,my batchmate smiling,my classmate smiling,0.8243
212,two batchmates studying,two classmates studying,0.8131
213,a batchmate at a desk,a classmate at a desk,0.4144
214,batchmates outside the school,classmates outside the school,0.955
215,a batchmate playing basketball,a classmate playing basketball,0.5341
