Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
68,a woman aiming a rifle at a target,a woman aiming a rifle,1.0
69,several soldiers holding broadswords,several soldiers holding rifles,0.0004
70,a police officer holding a rifle,a police officer holding a rifle,0.5761
71,a craftsman weaving a rug,a craftsman weaving a rug,0.0
72,a skilled craftsman at work,a skilled craftsman at work,0.5
73,an elderly craftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.0
74,a talented craftsman from the village,a talented craftsman from the village,0.0
75,an innovative jewelry designer,an innovative craftsman designing jewelry,1.0
76,My supervisor is talking to me.,my supervisor talking to me,0.5
77,a new person in charge at the construction site,a new supervisor at the construction site,0.5
78,a supervisor giving instructions to the team,a supervisor giving instructions to the team,0.9956
79,a friendly supervisor helping out,a friendly supervisor helping out,0.5
80,an office manager in the office breakroom,a supervisor in the office breakroom,1.0
81,an employee working at a computer,a supervisor working at a computer,1.0
82,a vendor selling Pani-Puri bottles,a vendor selling water bottles,0.0
83,a colorful journey in the city,a colorful festival in the city,0.891
84,a festival filled with dance and music,a festival filled with dance and music,1.0
85,an autumn festival in the town center,an autumn festival in the town center,0.1822
86,food stalls at a pilgrimage,food stalls at a festival,0.0
87,A trek with many people,a festival with lots of people,0.0
88,a trek in winter,a festival in winter,1.0
89,A sensitive area guarded by armed forces,a checkpoint guarded by armed forces,0.0
90,What's the traffic like on the highway?,a checkpoint on the highway,1.0
91,a long line at the toll booth,a long queue at the toll checkpoint,0.9999
92,At the national border,a checkpoint at the national border,0.0
93,a neighborhood with police officers,a checkpoint with police officers,0.0
94,An alley with very few cars,a checkpoint with very few cars,0.5
95,picnic with a large group of people,an outdoor luncheon with lots of people,1.0
96,two people having a snack,two people having a luncheon,1.0
97,a company having a lunch break,a company having a luncheon,1.0
98,a fancy indoor lunch,a fancy indoor luncheon,1.0
99,a plant-based lunchbox,a plant-based luncheon,1.0
100,a lunch with a lot of salad,a luncheon with lots of salad,1.0
101,A secret sat down hidden away in an alley.,a gambling den hidden away in an alley,0.0186
102,a group of people sitting in a room,a group of people gambling in a room,1.0
103,a place of settlement in a big city,a place of gambling in a big city,1.0
104,an illegal bookmaking operation,an illegal gambling den,0.0
105,a place of entertainment with lots of people,a place of gambling with lots of people,0.1427
106,a group of people sat at a table,a group of people gambling at a table,0.9889
107,a man loading groceries into the trunk,a man loading groceries into the car trunk,0.995
108,a white car with an empty trunk,a white car with an empty car trunk,1.0
109,a woman retrieving luggage from the trunk,a woman retrieving bags from the car trunk,1.0
110,a dirty tie covered with mud stains,a dirty car trunk covered with mud stains,1.0
111,a mechanic repairing a broken clutch,a mechanic repairing a broken car trunk,1.0
112,children hiding inside an open trunk,children hiding inside an open car trunk,0.0028
