Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
46,a person cooking khana on the stove,a person cooking food on the stove,0.4411
47,a person buying khana from a grocery store,a person buying food from a grocery store,0.3827
48,a family enjoying lots of khana,a family enjoying lots of food,0.1386
49,a couple walking in a nagar,a couple walking in a town,0.0186
50,a person riding an oont in the desert,a person riding a camel in the desert,0.2731
51,a person giving water to an oont,a person giving water to a camel,0.6292
52,a person holding a bundle of agarbatti,a person holding a bundle of incense,0.6162
53,a person looking at a kulang,a person looking at a crane bird,0.4838
54,a godown with lots of people inside,a warehouse with lots of people inside,0.0271
55,a person walking inside a godown,a person walking inside a warehouse,0.2598
56,a person driving a forklift inside a godown,a person driving a forklift inside a warehouse,0.6167
57,a person walking inside a medical hall,a person walking inside a pharmacy,0.1625
58,a person talking to a worker inside a medical hall,a person talking to a worker inside a pharmacy,0.4246
59,a medical hall with lots of people outside,a pharmacy with lots of people outside,0.2911
60,a person getting gas for their car at a petrol bunk,a person getting gas for their car at a gas station,0.4592
61,a very busy petrol bunk with people refueling,a very busy gas station with people refueling,0.1639
62,a man riding a blue mo-bike,a man riding a blue motorcycle,0.6601
63,a woman riding a black mo-bike,a woman riding a black motorcycle,0.5186
64,three mo-bikes riding on a road,three motorcycles riding on a road,0.4011
65,a person riding a mo-bike on a dirt road,a person riding a motorcycle on a dirt road,0.4117
66,a person riding a mo-bike in a big city,a person riding a motorcycle in a big city,0.6448
67,a person holding a bundook in the countryside,a person holding a rifle in the countryside,0.347
68,a woman aiming a bundook at a target,a woman aiming a rifle,0.1524
69,several soldiers holding bundooks,several soldiers holding rifles,0.1338
70,a police officer holding a bundook,a police officer holding a rifle,0.5886
71,an handicraftsman weaving a rug,a craftsman weaving a rug,0.4567
72,a skilled handicraftsman at work,a skilled craftsman at work,0.4025
73,an elderly handicraftsman sharing his wisdom,an elderly craftsman sharing his wisdom,0.2995
74,a talented handicraftsman from the village,a talented craftsman from the village,0.179
75,an innovative handicraftsman designing jewelry,an innovative craftsman designing jewelry,0.2167
76,my incharge talking to me,my supervisor talking to me,0.2069
77,a new incharge at the construction site,a new supervisor at the construction site,0.568
78,an incharge giving instructions to the team,a supervisor giving instructions to the team,0.122
79,a friendly incharge helping out,a friendly supervisor helping out,0.2009
80,an incharge in the office breakroom,a supervisor in the office breakroom,0.6507
81,an incharge working at a computer,a supervisor working at a computer,0.2858
82,a vendor selling pani bottles,a vendor selling water bottles,0.1865
83,a colorful yatra in the city,a colorful festival in the city,0.0414
84,a yatra filled with dance and music,a festival filled with dance and music,0.0366
85,an autumn yatra in the town center,an autumn festival in the town center,0.129
86,food stalls at a yatra,food stalls at a festival,0.427
87,a yatra with lots of people,a festival with lots of people,0.0125
88,a yatra in winter,a festival in winter,0.1864
89,a naka guarded by armed forces,a checkpoint guarded by armed forces,0.0447
90,a naka on the highway,a checkpoint on the highway,0.4223
91,a long queue at the toll naka,a long queue at the toll checkpoint,0.0822
92,a naka at the national border,a checkpoint at the national border,0.3374
93,a naka with police officers,a checkpoint with police officers,0.2593
94,a naka with very few cars,a checkpoint with very few cars,0.1475
95,an outdoor tiffin with lots of people,an outdoor luncheon with lots of people,0.0689
96,two people having a tiffin,two people having a luncheon,0.1807
97,a company having a tiffin,a company having a luncheon,0.5577
98,a fancy indoor tiffin,a fancy indoor luncheon,0.6612
99,a plant-based tiffin,a plant-based luncheon,0.5733
100,a tiffin with lots of salad,a luncheon with lots of salad,0.7204
101,a satta den hidden away in an alley,a gambling den hidden away in an alley,0.1921
102,a group of people satta in a room,a group of people gambling in a room,0.2223
103,a place of satta in a big city,a place of gambling in a big city,0.3916
104,an illegal satta den,an illegal gambling den,0.0863
105,a place of satta with lots of people,a place of gambling with lots of people,0.0436
106,a group of people satta at a table,a group of people gambling at a table,0.3542
107,a man loading groceries into the dicky,a man loading groceries into the car trunk,0.6747
108,a white car with an empty dicky,a white car with an empty car trunk,0.7836
109,a woman retrieving bags from the dicky,a woman retrieving bags from the car trunk,0.2497
110,a dirty dicky covered with mud stains,a dirty car trunk covered with mud stains,0.2597
111,a mechanic repairing a broken dicky,a mechanic repairing a broken car trunk,0.5277
112,children hiding inside an open dicky,children hiding inside an open car trunk,0.2236
