Prompt_Index,SAE_Prompt,Score
112,a man jogging in a city park,0.8968
113,a man watching a sunset from a pier,0.9159
114,a godmother baking cookies for a bake sale,0.5796
115,a godmother attending a school play,0.4278
116,a godmother planting flowers in the garden,0.6241
117,a godmother knitting a sweater for her godchild,0.4761
118,a godmother singing in a church choir,0.6447
119,a godmother decorating a Christmas tree,0.6163
120,a crazy guy dancing in the rain,0.8153
121,a crazy stunt on a skateboard,0.9398
122,a crazy artist painting upside down,0.6312
123,my crazy dog chasing its tail,0.4501
124,a crazy expression on her face,0.9775
125,a crazy scene at the concert,0.8825
126,my daughter playing in a sandbox,0.6975
127,a daughter drawing with chalk on the sidewalk,0.8613
128,my daughter holding a big ice cream cone,0.7541
129,a daughter riding a bike for the first time,0.5985
130,a daughter wearing a princess costume,0.9259
131,my daughter exploring the beach,0.7594
132,my son kicking a soccer ball,0.6851
133,a son climbing a tree,0.8359
134,my son reading a comic book,0.6894
135,a son playing with a toy train,0.8343
136,my son catching a fish,0.5758
137,a son building a sandcastle,0.8222
138,a pulled pork taco with cilantro and onions,0.8969
139,my pulled pork burrito bowl,0.7571
140,a pulled pork slider with barbecue sauce,0.8774
141,an overflowing pulled pork sandwich,0.8533
142,a pulled pork pizza with jalapenos,0.373
143,a pulled pork platter at a family barbecue,0.7535
144,a sunny day in california,0.8942
145,a surfer on a california wave,0.8066
146,my vacation in california,0.7246
147,a road trip through california,0.7559
148,an iconic bridge in california,0.9504
149,a bustling market in california,0.6552
150,a stack of money on the counter,0.9519
151,my wallet full of money,0.8738
152,an envelope with money,0.815
153,a jar filled with money,0.9761
154,a hand dropping money into a piggy bank,0.7895
155,a suitcase overflowing with money,0.8508
156,a close friend at a campfire,0.9065
157,my close friend wearing a birthday hat,0.7669
158,a memory with my close friend at the beach,0.7385
159,an afternoon with my close friend at the cafe,0.5449
160,a photo of me and my close friend,0.5096
161,a close friend helping with homework,0.7602
162,a room set up to pamper someone,0.9244
163,a dog getting pampered with a warm blanket,0.9505
164,my favorite pampering session with candles,0.7163
165,a man deciding to pamper himself,0.8737
166,a day out to pamper with friends,0.7895
167,a cat ready to pamper in the sun,0.6286
168,a delicious lunch in the garden,0.9458
169,my favorite lunch spot in the city,0.3635
170,an appetizing lunch on a plate,0.9489
171,a group of people sharing a lunch,0.752
172,a lunch packed for a picnic,0.935
173,a child excited for his lunch break,0.5711
174,a boy flying a kite,0.8002
175,my boy wearing a school uniform,0.8744
176,an adventurous boy climbing a tree,0.8545
177,a boy with his toy collection,0.912
178,a boy making a sandcastle,0.8866
179,a tired boy after soccer practice,0.8624
180,a girl with a flower crown,0.9858
181,my girl's first day at school,0.5744
182,a girl playing with her dolls,0.9197
183,an artistic girl painting a picture,0.8783
184,a girl practicing her dance routine,0.7676
185,a girl laughing at a playground,0.6583
186,a child running outside wearing bright blue flip-flops,0.7147
187,flip-flops left abandoned by the edge of a pool,0.4388
188,an elderly man relaxing outdoors wearing comfortable flip-flops,0.2648
189,flip-flops neatly arranged next to a door entrance,0.2111
190,a young woman walking her dog wearing colorful flip-flops,0.5714
191,sandy flip-flops lying near a beach chair at sunset,0.4883
192,a large pot of beans cooking on the kitchen stove,0.8948
193,a wooden spoon stirring freshly prepared beans in a bowl,0.8332
194,a small bowl of beans served next to fresh tortillas,0.5816
195,a woman placing beans onto a plate at a market,0.8192
196,a man holding a bag of dried beans at the store,0.8169
197,a table set with beans and rice for family dinner,0.6936
198,a fridge fully stocked with fresh fruits and cold drinks,0.9536
199,a young woman organizing vegetables inside a spacious fridge,0.7042
200,a stainless steel fridge standing in a bright modern kitchen,0.9458
201,a small fridge placed next to a kitchen countertop,0.8508
202,an old white fridge covered with colorful fridge magnets,0.4745
203,a man reaching into a fridge to grab some milk,0.7319
