Prompt_Index,SAE_Prompt,Score
141,a mailman in a truck,0.2875
142,a mailman at the front door,0.3013
143,my mailman with a big bag,0.3088
144,a woman taking a walk with her baby in the baby carriage,0.321
145,a baby carriage with a sunshade parked on a sidewalk,0.3423
146,a bright pink baby carriage next to a bench,0.3337
147,a baby carriage with a sleeping baby,0.3084
148,a baby carriage near a playground,0.3179
149,a man walking with a baby carriage on a cobblestone street,0.3292
150,a luxurious sedan parked outside a mansion,0.3094
151,the spacious interior of the sedan,0.293
152,a man inside a black sedan,0.2661
153,a sedan parked in the driveway,0.2715
154,a sedan with tinted windows,0.2632
155,my sedan at the gas station,0.2691
156,a boy sitting on the hood of the car,0.3198
157,a car with a red hood,0.2898
158,a car at a repair shop with an open hood,0.2477
159,a hood with a company logo,0.2931
160,a hood in the process of being painted,0.2816
161,a hood with racing stripes,0.2775
162,a woman chopping cilantro in the kitchen,0.3142
163,cilantro at the supermarket,0.3235
164,cilantro sprinked on top of pasta,0.2949
165,cilantro garnishing a curry,0.2884
166,cilantro leaves on a cutting board,0.3478
167,a cilantro bunch at the market,0.3239
168,a man slicing a zucchini in the kitchen,0.3382
169,a woman picking a zucchini at the market,0.3128
170,a large basket of zucchinis,0.3131
171,a zucchini in a vegetable garden,0.3064
172,my zucchini in a stir fry,0.3085
173,a zucchini in a shopping basket,0.3157
174,a crowd of people waiting for the subway,0.294
175,a busy subway station with people rushing inside,0.2876
176,a man sitting inside the subway,0.3287
177,a subway train arriving,0.2866
178,my subway ride during rush hour,0.289
179,a subway map on the wall,0.3254
180,a grandma slicing an eggplant in the kitchen,0.3466
181,a large basket of eggplants,0.3151
182,a man picking an eggplant at the market,0.312
183,an eggplant in the supermarket,0.3078
184,a grilled eggplant with olive oil,0.3591
185,my eggplant in a curry,0.3083
186,a child waiting at a crosswalk,0.3509
187,a faded crosswalk,0.2846
188,bikes crossing a crosswalk,0.2996
189,a crosswalk near a park,0.3006
190,a woman walking over a crosswalk,0.3161
191,a crosswalk near traffic lights,0.2915
192,trucks parked along the highway,0.2743
193,a crowded highway during rush hour,0.2722
194,a highway passing through mountains,0.2778
195,an aerial view of a highway,0.2984
196,highway signs at night,0.2736
197,a highway blocked due to accident,0.2817
198,a band-aid covering a small wound,0.2778
199,a band-aid on someone's forehead,0.2791
200,a band-aid floating in a swimming pool,0.3322
201,a discarded band-aid on the sidewalk,0.3319
202,a band-aid with cartoon characters,0.3145
203,a waterproof band-aid on a hand,0.2859
204,a black trash bag left outdoors,0.3025
205,a trash bag full of leaves,0.2948
206,a neatly tied trash bag,0.2994
207,a trash bag beside a dumpster,0.2547
208,a trash bag overflowing with trash,0.23
209,a stack of unused trash bags,0.2903
210,a vest displayed on a mannequin,0.3071
211,a checked vest on display,0.2851
212,a man buttoning his vest,0.2972
213,a silk vest in a boutique,0.307
214,a vest matching formal pants,0.3025
215,a vest embroidered with flowers,0.3488
216,arugula leaves in a salad spinner,0.324
217,a sandwich filled with arugula,0.3073
218,chopped arugula sprinkled on pasta,0.3215
219,a burger topped with fresh arugula,0.3194
220,a gardener harvesting arugula leaves,0.29
221,a basket filled with fresh arugula,0.3249
