Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
45,I planchar pants,I iron pants,0.4596
46,we planchar uniforms,we iron uniforms,0.5544
47,he likes to planchar,he likes to iron,0.749
48,a person exploring Chuco,a person exploring El Paso,0.1558
49,a painting of Chuco,a painting of El Paso,0.086
50,a person in Chuco,a person in El Paso,0.5653
51,Chuco landscape,El Paso landscape,0.4386
52,a typical house in Chuco,a typical house in El Paso,0.7288
53,a bird's eye view of Chuco,a bird's eye view of El Paso,0.4724
54,a painting of a carnal,a painting of a brother,0.1332
55,a man hiking with his carnal,a man hiking with his brother,0.062
56,a carnal in a house,a brother in a house,0.1332
57,me with my carnal,me with my brother,0.1252
58,a carnal at a table,a brother at a table,0.0945
59,a carnal at a park,a brother at a park,0.0747
60,a painting of a carnalita,a painting of a sister,0.1232
61,a man hiking with his carnalita,a man hiking with his sister,0.0555
62,a carnalita in a house,a sister in a house,0.1213
63,me with my carnalita,me with my sister,0.1213
64,a carnalita at a table,a sister at a table,0.086
65,a carnalita at a park,a sister at a park,0.0629
66,a painting of carnales,a painting of brothers,0.1122
67,carnales in a house,brothers in a house,0.1087
68,me and my carnales,me and my brothers,0.1711
69,carnales by a table,brothers by a table,0.0796
70,carnales together,brothers together,0.1985
71,carnales walking,brothers walking,0.1176
72,a painting of carnalas,a painting of sisters,0.0975
73,carnalas in a house,sisters in a house,0.096
74,me and my carnalas,me and my sisters,0.1658
75,carnalas by a table,sisters by a table,0.0783
76,carnalas together,sisters together,0.1558
77,carnalas walking,sisters walking,0.1087
78,a painting of raza,a painting of Mexican American,0.114
79,a raza at a park,a Mexican American at a park,0.0332
80,a raza neighborhood,a Mexican American neighborhood,0.6137
81,a raza at a store,a Mexican American at a store,0.1452
82,a young raza,a young Mexican American,0.1054
83,an old raza,an old Mexican American,0.0888
84,a vato in a house,a young man in a house,0.1821
85,a vato in a park,a young man in a park,0.0475
86,painting of a vato,a painting of a young man,0.7796
87,a vato in a neighborhood,a young man in a neighborhood,0.8154
88,a vato on the ground,a young man on the ground,0.0847
89,a vato leaning,a young man leaning,0.8479
90,a painting of an ese,a painting of a young man,0.4386
91,an ese on a sidewalk,a young man on a sidewalk,0.0702
92,an ese on a trail,a young man on a trail,0.8816
93,an ese in a park,a young man in a park,0.0796
94,an ese in a neighborhood,a young man in a neighborhood,0.151
95,an ese on a street,a young man on a street,0.0847
96,a painting of a yonke,a painting of a junkyard,0.0564
97,an old yonke,an old junkyard,0.8242
98,a modern yonke,a modern junkyard,0.2249
99,a big yonke,a big junkyard,0.1332
100,a small yonke,a small junkyard,0.2375
101,a dirty yonke,a dirty junkyard,0.1385
102,a painting of pisto,a painting of alcohol,0.1765
103,aged pisto,aged alcohol,0.0498
104,strong pisto,strong alcohol,0.053
105,old pisto,old alcohol,0.1158
106,a large pisto,a large alcohol,0.0888
107,a small pisto,a small alcohol,0.0796
108,a painting of a bato,a painting of a man,0.0916
109,a big bato,a big man,0.2375
110,a smaller bato,a smaller man,0.2843
111,a bato in a house,a man in a house,0.1658
112,a bato in a park,a man in a park,0.0547
113,a bato on a street,a man on a street,0.0713
114,a painting of a madrina,a painting of a godmother,0.6258
115,an old madrina,an old godmother,0.1429
116,a middle-aged madrina,a middle-aged godmother,0.6846
117,a madrina in a house,a godmother in a house,0.6018
118,a madrina at a park,a godmother at a park,0.0582
119,a madrina in a car,a godmother in a car,0.5416
120,a guy acting loco,a guy acting crazy,0.862
121,a loco cat,a crazy cat,0.8067
122,a loco dog,a crazy dog,0.4386
123,a child acting loco,a child acting crazy,0.749
124,a loco painting,a crazy painting,0.798
125,a loco toy,a crazy toy,0.5311
126,a mi'ja,a daughter,0.4596
127,a mi'ja at home,a daughter at home,0.2528
128,a mi'ja at a park,a daughter at a park,0.151
129,a younger mi'ja,a younger daughter,0.8154
130,an older mi'ja,an older daughter,0.5902
131,a painting of a mi'ja,a painting of a daugher,0.7388
132,a mijo,a son,0.0916
133,a mijo at home,a son at home,0.2609
134,a mijo at a park,a son at a park,0.0796
135,a younger mijo,a younger son,0.7175
136,an older mijo,an older son,0.6494
137,a painting of a mijo,a painting of a son,0.5902
138,a painting of carnitas,a painting of pulled pork,0.8479
139,carnitas in a bowl,pulled pork in a bowl,0.9092
140,carnitas on a table,pulled pork on a table,0.7796
141,lots of carnitas,lots of pulled pork,0.8877
142,carnitas at a store,pulled pork at a store,0.7288
143,a small amount of carnitas,a small amount of pulled pork,0.3272
144,a painting of Califas,a painting of California,0.4169
145,a Califas landscape,a California landscape,0.9633
146,a city in Califas,a city in California,0.5188
147,older Califas,older California,0.8067
148,an iconic bridge in Califas,an iconic bridge in California,0.9744
149,a Califas suburb,a California suburb,0.9479
150,baro on a counter,money on a counter,0.0564
151,a painting of baro,a painting of money,0.3947
152,baro on a table,money on a table,0.218
153,baro in the car,money in the car,0.5788
154,baro on the sidewalk,money on the sidewalk,0.4596
155,a person holding baro,a person holding money,0.067
156,a painting of a cuate,a painting of a close friend,0.6727
157,me and my cuate,me and my close friend,0.8688
158,a cuate in a house,a close friend in a house,0.5902
159,a cuate at a cafe,a close friend at a cafe,0.4267
160,a cuate on the sidewalk,a close friend on the sidewalk,0.099
161,a cuate in a park,a close friend in a park,0.3003
162,a cat getting apapachar,a cat getting pampered,0.923
163,a dog getting apapachar,a dog getting pampered,0.8067
164,a person apapachar himself,a person pampered himself,0.5311
165,a couple getting apapachar,a couple getting pampered,0.8877
166,a woman getting apapachar,a woman getting pampered,0.9636
167,a man getting apapachar,a man getting pampered,0.6018
168,lonche in the house,lunch in the house,0.8816
169,getting lonche,getting lunch,0.9039
170,lonche at the park,lunch at the park,0.9563
171,a couple getting lonche,a couple getting lunch,0.9449
172,lonche in the forest,lunch in the forest,0.6258
173,lonche in the meadow,lunch in the meadow,0.661
174,a chamaco at the park,a boy at the park,0.0468
175,a chamaco in a house,a boy in a house,0.067
176,a chamaco on the sidewalk,a boy on the sidewalk,0.0573
177,a painting of a chamaco,a painting of a chamaco,0.8479
178,a chamaco at a school,a boy at a school,0.495
179,a chamaco and a soccer ball,a boy and a soccer ball,0.1607
180,a chamaca at the park,a girl at the park,0.0506
181,a chamaca in a house,a girl in a house,0.093
182,a chamaca on the sidewalk,a girl on the sidewalk,0.046
183,a chamaca and a basketball,a girl and a basketball,0.0808
184,a chamaca at a school,a girl at a school,0.0258
185,a chamaca at a store,a girl at a store,0.114
186,a pair of colorful chanclas,a pair of colorful flip-flops,0.9799
187,dirty chanclas on the floor,dirty flip-flops on the floor,0.9676
188,chanclas at the beach,flip-flops at the beach,0.9891
189,new chanclas in a store,new flip-flops in a store,0.9185
190,a woman wearing chanclas,a woman wearing flip-flops,0.923
191,broken chanclas,broken flip-flops,0.5653
192,a bowl of cooked frijol,a bowl of cooked beans,0.9509
193,frijol on a wooden table,beans on a wooden table,0.9745
194,a spoonful of frijol,a spoonful of beans,0.9449
195,uncooked frijol in a bowl,uncooked beans in a bowl,0.9773
196,frijol spilled on the floor,beans spilled on the floor,0.7175
197,a bag of dried frijol,a bag of dried beans,0.923
198,a modern refri,a modern fridge,0.9563
199,an open refri,an open fridge,0.9712
200,a dirty refri,a dirty fridge,0.9822
201,a white refri,a white fridge,0.9612
202,an empty refri,an empty fridge,0.4169
203,a broken refri,a broken fridge,0.5653
