Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
86,brinjal in a basket,eggplant in a basket,0.9297
87,a painting of a brinjal,a painting of a eggplant,0.9789
88,a moldy brinjal,a moldy eggplant,0.6088
89,a dish with brinjal,a dish with eggplant,0.8235
90,a table of khana,a table of food,0.986
91,a basket with khana,a basket with food,0.9796
92,healthy khana,healthy food,0.6621
93,khana in a cabinet,food in a cabinet,0.9375
94,a person with some khana,a person with some food,0.9663
95,a family enjoying khana,a family enjoying food,0.9822
96,a bustling nagar,a bustling town,0.9683
97,an abandoned nagar,an abandoned town,0.7378
98,view of a nagar,view of a town,0.8733
99,a beautiful nagar,a beautiful town,0.5271
100,a painting of a nagar,a painting of a town,0.8996
101,a lively nagar,a lively town,0.9464
102,a dying oont,a dying camel,0.1712
103,a oont next to water,a camel next to water,0.0575
104,a painting of a large oont,a painting of a large camel,0.0512
105,an oont eating food,a camel eating food,0.0376
106,a oont in the street,a camel in the street,0.0241
107,an oont walking in the heat,a camel walking in the heat,0.0466
108,agarbatti in a house,incense in a house,0.7929
109,agarbatti on a table,incense on a table,0.8091
110,a painting of agarbatti,a painting of incense,0.8316
111,agarbatti burning,incense burning,0.7649
112,red abarbatti,red incense,0.5297
113,agarbatti on a shelf,incense on a shelf,0.7231
114,a painting of a beautiful kulang,a painting of a beautiful crane bird,0.2392
115,a large group of kulang,a large group of crane birds,0.071
116,a dirty kulang,a dirty crane bird,0.2513
117,two kulangs next to each other,two crane birds next to each other,0.351
118,a sleeping kulang,a sleeping crane bird,0.0982
119,a kulang eating food,a crane bird eating food,0.1448
120,a enormous godown,a enormous warehouse,0.5447
121,an abandoned godown,an abandoned warehouse,0.9663
122,a busy godown,a busy warehouse,0.6611
123,a painting of a godown,a painting of a warehouse,0.8876
124,a godown on fire,a warehouse on fire,0.8046
125,a dark abandoned godown,a dark abandoned warehouse,0.9341
126,painting of a medical hall,painting of a pharmacy,0.5246
127,a modern medical hall,a modern pharmacy,0.8779
128,inside a medical hall,inside a pharmacy,0.4051
129,a busy medical hall,a busy pharmacy,0.7584
130,entrance of a medical hall,entrance of a pharmacy,0.7154
131,a rural medical hall,a rural pharmacy,0.3332
132,an abandoned petrol bunk,an abandoned gas station,0.949
133,a petrol bunk in a desert,a gas station in a desert,0.9818
134,a photograph of a modern petrol bunk,a photograph of a modern gas station,0.9573
135,a very busy petrol bunk,a very busy gas station,0.5488
136,a petrol bunk in a big city,a gas station in a big city,0.9736
137,a dirty petrol bunk,a dirty gas station,0.8001
138,a man with a blue mo-bike,a man with a blue motorcycle,0.6904
139,a black mo-bike,a black motorcycle,0.5278
140,three mo-bikes on the road,three motorcycles on the road,0.7244
141,a broken mo-bike,a broken motorcycle,0.3799
142,a mo-bike in the forest,a motorcycle in the forest,0.3184
143,a group of mo-bike,a group of motorcycles,0.081
144,two bundooks leaning on each other,two rifles leaning on each other,0.0346
145,a person holding a bundook,a person holding a rifle,0.0727
146,a broken bundook,a broken rifle,0.0862
147,a rusty bundook,a rusty rifle,0.1459
148,a bundook in a store,a rifle in a store,0.0427
149,a bundook on the ground,a rifle on the ground,0.0508
150,an old handicraftsman,an old craftsman,0.9789
151,a group of handicraftsmen,a group of craftsmen,0.9377
152,a handicraftsman in a house,a craftsman in a house,0.8957
153,a dirty handicraftsman,a dirty craftsman,0.9721
154,a handicraftsman in orange,a craftsman in orange,0.9494
155,a handicraftsman in a big city,a craftsman in a big city,0.884
156,an angry incharge,an angry supervisor,0.8188
157,an old incharge,an old supervisor,0.8859
158,an incharge in a room,a supervisor in a room,0.7884
159,a painting of an incharge,a painting of a supervisor,0.9006
160,an incharge in the office,a supervisor in the office,0.8641
161,an incharge with a group of people,a supervisor with a group of people,0.8412
162,some pani on the table,some water on the table,0.4116
163,a child with pani,a child with water,0.2564
164,dirty pani,dirty water,0.6975
165,pani in the forest,water in the forest,0.1782
166,pani in the house,water in the house,0.4781
167,pani in the well,water in the well,0.9709
168,a colorful yatra,a colorful festival,0.9845
169,a lively yatra,a lively festival,0.9727
170,a yatra in the summer,a festival in the summer,0.8498
171,an indoor yatra,an indoor festival,0.9313
172,a bustling yatra,a bustling festival,0.958
173,a yatra in the winter,a festival in the winter,0.909
174,a man next to a naka,a man next to a checkpoint,0.1321
175,a small red naka,a small red checkpoint,0.3434
176,a busy naka,a busy checkpoint,0.3708
177,an empty naka,a empty checkpoint,0.4084
178,an abandoned naka,an abandoned checkpoint,0.4548
179,a naka in the winter,a checkpoint in the winter,0.2525
180,an outdoor tiffin,an outdoor luncheon,0.9178
181,a lively tiffin,a lively luncheon,0.481
182,a tiffin in the building,a luncheon in the building,0.6571
183,an indoor tiffin,an indoor luncheon,0.8395
184,a tiffin in the city,a luncheon in the city,0.824
185,a tiffin at school,a luncheon at school,0.8028
186,the inside of a satta den,the inside of a gambling den,0.2128
187,a satta room,a gambling room,0.0937
188,a place of satta,a place of gambling,0.094
189,a bustling satta den,a bustling gambling den,0.143
190,a luxurious satta den,a luxurious gambling den,0.0811
191,a group of people satta,a group of people gambling,0.069
192,a luxurious almirah,a luxurious wardrobe,0.9782
193,an old almirah,an old wardrobe,0.9228
194,a painting of an almirah,a painting of a wardrobe,0.9356
195,an almirah in the bedroom,a wardrobe in the bedroom,0.9583
196,a broken almirah,a broken wardrobe,0.772
197,a green almirah,a green wardrobe,0.9694
198,a dicky filled with luggage,a car trunk filled with luggage,0.2856
199,a dicky left open,a car trunk left open,0.102
200,a spacious red dicky,a spacious red car trunk,0.0968
201,a damaged dicky,a damaged car trunk,0.2157
202,a suitcase in a dicky,a suitcase in a car trunk,0.0976
203,a rusty dicky,a rusty car trunk,0.4845
204,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0.5145
205,a worn-out stepney,a worn-out spare tire,0.3979
206,a stepney leaning against a wall,a spare tire leaning against a wall,0.0405
207,a black stepney,a black spare tire,0.3163
208,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,0.3322
209,a stepney lying on the road,a spare tire lying on the road,0.199
210,a group photo of my batchmates,a group photo of my classmates,0.9092
211,my batchmate smiling,my classmate smiling,0.7683
212,two batchmates studying,two classmates studying,0.9361
213,a batchmate at a desk,a classmate at a desk,0.4971
214,batchmates outside the school,classmates outside the school,0.9407
215,a batchmate playing basketball,a classmate playing basketball,0.6413
