Prompt_Index,SAE_Prompt,Score
188,bikes crossing a crosswalk,0.9537
189,a crosswalk near a park,0.9655
190,a woman walking over a crosswalk,0.9655
191,a crosswalk near traffic lights,0.9655
192,trucks parked along the highway,0.291
193,a crowded highway during rush hour,0.9799
194,a highway passing through mountains,0.9633
195,an aerial view of a highway,0.9811
196,highway signs at night,0.9676
197,a highway blocked due to accident,0.9589
198,a band-aid covering a small wound,0.9711
199,a band-aid on someone's forehead,0.923
200,a band-aid floating in a swimming pool,0.9654
201,a discarded band-aid on the sidewalk,0.9843
202,a band-aid with cartoon characters,0.5788
203,a waterproof band-aid on a hand,0.9185
204,a black trash bag left outdoors,0.9759
205,a trash bag full of leaves,0.9822
206,a neatly tied trash bag,0.9039
207,a trash bag beside a dumpster,0.9729
208,a trash bag overflowing with trash,0.9449
209,a stack of unused trash bags,0.8067
210,a vest displayed on a mannequin,0.9822
211,a checked vest on display,0.9482
212,a man buttoning his vest,0.9612
213,a silk vest in a boutique,0.8816
214,a vest matching formal pants,0.9482
215,a vest embroidered with flowers,0.9915
216,arugula leaves in a salad spinner,0.6258
217,a sandwich filled with arugula,0.9869
218,chopped arugula sprinkled on pasta,0.8396
219,a burger topped with fresh arugula,0.9312
220,a gardener harvesting arugula leaves,0.9348
221,a basket filled with fresh arugula,0.9636
