Prompt_Index,SAE_Prompt,Score
189,a pair of silver glasses,0.8499
190,a pair of broken glasses,0.5799
191,a dirty pair of glasses,0.5626
192,a large tattoo,0.9368
193,a creative tattoo,0.8608
194,a discreet tattoo,0.3086
195,a beautiful tattoo,0.9535
196,a botched tattoo,0.4071
197,a small tattoo,0.4805
198,a painting of my dreadlocks,0.8614
199,my dirty dreadlocks,0.7132
200,my long dreadlocks,0.8697
201,two people with dreadlocks,0.9766
202,cutting my dreadlocks,0.6327
203,dyed dreadlocks,0.8292
