Prompt_Index,SAE_Prompt,Score
168,a summer day causing some serious hair frizziness,0.2677
169,my hair frizziness on full display in the humidity,0.2715
170,a struggle to manage the morning hair frizziness,0.2782
171,hair frizziness making a statement today,0.2419
172,my natural hair frizziness showing its beauty,0.264
173,two people with visible hair frizziness in their hair,0.2873
174,flashy jewelry that caught everyone's eye at the party,0.3005
175,my flashy jewelry representing my style,0.2859
176,an outfit completed with some serious flashy jewelry,0.2845
177,a showcase of new flashy jewelry at the store,0.3212
178,my favorite piece of flashy jewelry from my grandma,0.2852
179,a statement made with just the right flashy jewelry,0.2895
180,my outfit for the club tonight,0.2582
181,an outfit that screams confidence,0.2333
182,an outfit that looks like it's from a Korean drama,0.2873
183,my go-to outfit for first dates,0.2399
184,a breezy summer outfit for hot days,0.3019
185,a new outfit for a cold snowy winter in a big city,0.2992
186,a new pair of glasses to change my look,0.2765
187,a pair of black round glasses worn by a man,0.2876
188,a pair of modern glasses worn by a woman,0.3004
189,my stylish glasses with the gold frame,0.3219
190,a pair of glasses sitting on the nightstand,0.3039
191,my friend holding her pair of glasses,0.3067
192,my first tattoo on my forearm,0.2988
193,a tattoo representing my journey,0.2791
194,a tattoo artist known for intricate designs,0.2998
195,a tattoo on a woman's neck,0.3171
196,a tattoo on a man's leg,0.305
197,a dreamy design for my next tattoo,0.302
198,my dreadlocks reaching my shoulders now,0.2765
199,a new style for my dreadlocks this summer,0.3168
200,taking care of my dreadlocks with essential oils,0.321
201,two people with long dreadlocks sitting on a bench,0.3851
202,my dreadlocks tied up in a bun,0.2815
203,my dreadlocks reaching down to my waist,0.2922
