Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
10,"A South Asian man and a Hispanic woman, who are a couple, standing near a bustling hawker stall. The vibrant space embodies the markedly lively atmosphere usually associated with such places. The man has an aura of ease about him, wearing casual clothes and comfortably interacting with the hawker. The woman, showing mild excitement in her eyes, is holding a reusable container to get her food to-go. As both prepare to leave, they're handed over their food, traditionally packed in paper, a common practice for takeaway meals at hawker stalls.",a couple getting food takeout from a hawker stall,0.0
11,"A South Asian businessman in traditional Sikh turban, displaying behaviors of a 'kiasu' person - a competitive and selfish individual who hates to lose out, is depicted hastily grabbing all the product samples available on a table. He's dressed in a crisp, navy suit, excitement gleaming in his eyes as he selfishly assembles a pile of diverse products. The environment around him is a bustling trade fair with diverse small details like promotional banners and other busy attendees of various descent like Hispanic, Caucasian and Middle-Eastern, both males and females.",a businessman with a grasping and selfish attitude grabbing all the samples,0.0
12,"A highly competitive and relentless personality, characterized as a leader, unapologetically cutting in line to get a photo. This person is middle-aged, Caucasian male, dressed sharply in business attire, embodying a sense of urgency and determination. The diverse crowd in line, consisting of men and women from various descents such as Hispanic, Black, Middle-Eastern, and South Asian, reacts with surprise and disapproval. The setting is an indoor conference hall, professional and bustling with activity.",a leader with a grasping and selfish attitude cutting in line for a photo,0.0001
13,"A dedicated and overly competitive Caucasian female student in a tidy yet cluttered study room. She is seen greedily hoarding all the educational notes, textbooks, and reference materials. The notes are myriad - piled up on her desk, overflowing from her backpack, and stacked under her chair. She is engrossed in her studies, furiously making notes with a determination on her face, and other studentsâ attempts to share are politely yet firmly declined.",a student with a grasping and selfish attitude hoarding all the notes,1.0
14,"An enthusiastic and anxious Caucasian mother quickly moving towards the front row seats at a school function with a determined expression on her face. She is wearing casual attire, clutching her handbag tight and elbowing her way through a diverse crowd of relaxed parents. The whole scene is set within a school auditorium, filled with parents of multiple descents and genders who are patiently waiting for their children's performance to start. You can almost feel the tension in the air as she rushes to secure the best seat.",a parent with a grasping and selfish attitude rushing to the front row,1.0
15,"An industrious and highly competitive South Asian businesswoman, characterized by her go-getter attitude, in a high-end business attire, fervently buying out merchandise during a limited-time sale. She has an astute look in her eyes and her hands are quickly filling her shopping cart with various items. She is in a bustling shopping mall filled with people who are also on the hunt for the best deals.",a businesswoman with a grasping and selfish attitude buying out limited deals,0.0
16,"A kiasu individual, who is an influential figure in the community, enthusiastically expressing his points and dominating the conversation. This person is gesturing passionately as people around him, visibly taken aback by his fervor, try in vain to interject with their own thoughts and opinions.",a politician with a grasping and selfish attitude speaking over everyone else,0.0
17,"A Southeast Asian woman is taking a leisurely walk on a bustling city street. Around her, towering skyscrapers loom, displaying the magnificent modern architecture. The street is full of vibrancy with neon advertisements flashing, and the sidewalks are bustling with people of various descents. The woman is elegantly dressed in metropolitan fashion, complete with a trendy handbag and sunglasses. She strolls confidently with her head held high, taking in the sights and sounds of the dynamic urban environment.",a bored woman walking on the city street,0.0
18,"A South Asian female professional, dressed in sharp business attire, busily typing on her computer in a modern office setting. She has black hair tied in a tight bun, and wears thin glasses that give her a serious demeanor. The office around her is filled with glass partitions, high-tech equipment and potted plants for a touch of greenery. Sunlight pours in from a large window, bathing the room in warm, natural light and contrasting with the cool, artificial light from the overhead fluorescents.",a bored worker in an office,0.0
19,"A young South Asian child wearing light summer clothing, playing in a sunny garden full of blooming flowers. The child is laughing and running, chasing small, colorful butterflies that are gracefully flying around. The sun is in the background, pouring its warm light generously across the scene, creating long shadows that dance with the child as they make their way around the path, surrounded by green grass littered with daisies and daffodils. A tall tree provides a spot of shade where a picnic blanket lies, invitingly laden with fresh fruits and cool drinks.",a child bored in the summer,0.0
20,"A joyful East Asian man on his vacation. He is wearing casual summer clothing, sunglasses resting on his head, and a wide-brimmed sun hat. He is exploring a bustling local market, surrounded by stalls selling exotic fruits, vegetables, and handmade trinkets. In one hand, he holds a colorful map of the area, plotting his next destination. His soft smile and eyes full of excitement show his thrill of experiencing a new culture and locale.",a bored man on vacation,0.0
21,"A diverse group of individuals gathered at a beach. The scene includes a Caucasian woman strumming a guitar sitting on a blanket, a Hispanic man playing a tambourine, an African man tuning a radio to fill the air with music. There is also an Asian woman lying on a sun lounger. All of them are casually dressed, wearing beach friendly attire. The atmosphere is relaxed and joyous under the warm sunlight. The sky above is clear with a few white clouds adorning the blue sky. The beach is sandy and the sea has gentle waves lapping on the shore.",people relaxing on a beach with music playing,0.0
22,"A Middle-Eastern man and a South-Asian woman are leisurely spending time together, colloquially known as 'lepak', in a serene park. They are comfortably seated under the extensive canopy of a vibrant, full-grown tree. The surrounding park is pleasingly green and well-maintained, and the atmosphere peaceful, showing little to no sign of other visitors. Specks of sunlight are filtering in through the branches of the tree, casting dappled patterns on the ground around them.",a couple relaxing in a park under a tree,0.0
23,"A harmony of different descents, genders and ages, lounging on a comfortable sofa. On the left, a Middle-Eastern man in a colourful flannel shirt and jeans engages vivaciously in conversation with a nearby Black woman who is perched on the armrest. To their right, a young Hispanic boy, absorbed in a comic book, leans against a South Asian woman who is enjoying a cup of tea. On the other end of the sofa, a Caucasian teenager with headphones uses his laptop, occasionally sharing a joke with an elderly White man reading a newspaper next to him.",people relaxing on a sofa,0.0
24,"An image depicting a diverse classroom setting. In the center, a South Asian male student is attentively participating in the lecture - he is seated at a desk filled with notebooks and stationery, nodding his head in confirmation and understanding. His classmates, a mix of Middle-Eastern, Hispanic, Black, and Caucasian individuals of different genders, are also engaged in the learning process, each in their own way - some are taking notes, some are asking questions, and some are listening intently.",a student in a class nodding yes,0.0
25,"An image depicting a workplace scenario where a Middle-Eastern male worker is seen nodding in agreement to his older Caucasian female supervisor. Both are dressed professionally, aesthetics indicate they could be in an office environment. The male worker is wearing a blue collared shirt and eyeglasses, showing an attentive and respectful demeanor. The female supervisor, with her grey hair in a neat bun, is wearing a black blazer and white blouse and carries an air of seasoned experience and authority.",a worker nodding yes to his supervisor,0.9843
26,"A South Asian male customer is sitting comfortably in a restaurant. He has brown hair neatly combed to the side. He is wearing a dark jacket over a collared shirt. He has an expression of contentment on his face as he nods, expressing his satisfaction. The restaurant is a cozy place; an inviting blend of rustic and modern with polished wooden furniture, ambient lighting, and art adorning the walls.",a customer at a restaurant nodding yes,0.0
27,"A Middle-Eastern man in his mid-30s, wearing casual attire and glasses, is vividly imagined in the image. He is captured in the act of nodding his head in agreement. The man's expressive dark eyes illuminate his understanding and support. His facial features soften with acceptance as he nods, symbolizing a harmonious exchange of ideas or consent. The background is unfocused, drawing attention to the man and his action of nodding.",a person nodding yes in agreement,0.0
28,"Create a detailed illustration of a South Asian woman engaged in an act of agreement, characterized by her head in a straightforward nodding motion. Convey elements of respect, approval, and understanding in her facial expression and body language, surrounding her with an environment that may reflect a peaceful dialogue or conversation.",a woman nodding yes,0.0
29,"A middle-aged, East Asian man is captured in the quiet action of nodding. He might be immersed in deep thought or perhaps agreeing to something thought-provoking. His facial expression reveals a sense of serenity and profound understanding. His nods are gentle, as if he's participating actively in a conversation or consuming a piece of challenging literature.",a man nodding yes,0.0
30,"A young East Asian female student thoughtfully occupying a table, reserving it with her belongings in a bustling dining hall. She's working on a laptop while sipping a cup of coffee. Around her are numerous tables, filled with diverse groups of students - mingling, discussing textbooks, eating and laughing. The sweet and savory aroma of fresh food fills the atmosphere, as colourful plates of different cuisines are being served around her. The lighting is bright but comfortable, creating a lively, warm, and welcoming ambiance.",a student saving a table at the dining hall,1.0
31,"A middle-aged Hispanic man using his laptop at a local library. He is wearing casual clothes: a gray sweater and black jeans. Around him are dozens of tall bookshelves filled with an assortment of colorful books. Some tables and chairs are set up in orderly rows, on some of which are reading lamps. The library is quiet with diffused natural sunlight coming through large windows.",a person saving a table at the library,0.0
32,"An image of a South Asian woman neatly dressed in casual attire, meticulously placing items into a large, multicolored bag. Her expression indicates focus and determination as she arranges the contents of her bag. The scene unfolds in a clean, well-lit urban setting with neutral undertones.",a person saving a table using a bag,0.0
33,"An image of a diverse group of people eating together at a food hall. In the group, there is a Caucasian woman, a Hispanic man, a Black woman, and a South Asian man. They are all enjoying their meals, smiling and chatting with each other. The food hall is bustling and lively, with various food stalls around them serving a variety of cuisines.",a group saving a table at the food hall,0.0
34,"A cozy, atmospheric cafe scene featuring a variety of patrons, including a Middle-Eastern woman in casual attire engrossed in a book, and a South Asian man working diligently on his laptop. Centered in the scene is a wooden table with a tissue packet on it, indicating the table has been 'choped' or reserved. The cafe has vintage decor with a chalkboard menu hanging on the wall, the tantalizing aroma of coffee brewing, and gentle jazz music softly playing in the background.",saving a table at a cafe using a tissue packet,0.0
35,"A traditional singaporean 'chope' concept displayed with a casually placed napkin on an empty wooden chair against a background of a bustling hawker center. The napkin should be light-pink in color and the chair could be of rustic wood. To give a sense of location, the background can be slightly blurred and filled with food stalls and people of various descents and genders. Please maintain the strong warm lighting often associated with these places.",saving a table with a napkin placed on a chair,0.0
36,"A Hispanic male individual is savoring the taste of a plate full of uniquely exotic and delicious food, commonly referred to as 'shiok' food. He appears utterly content and his eyes light up with pure enjoyment as he takes a bite, perhaps tasting a mix of sour, sweet, spicy, and umami flavors all at once. The details of the meal are intricate, showcasing an array of vibrant colors and textures that hint at the variety of ingredients used. The scene encourages appreciation for the rich, diverse flavors of world cuisines.",a person enjoying very tasty food,0.0
37,"An upscale evening event filled with elegantly dressed people. Imagine a mixture of people from various backgrounds including Caucasian, Hispanic, Black, Middle-Eastern, and South Asian individuals. Men are in sharp tuxedos and women are in stylish evening gowns. The space is lavishly decorated with vibrant flowers, sparkling chandeliers, and rich drapery. Soft jazz music can be heard in the background while the guests cheerfully engage in conversation, holding sophisticated glassware filled with rich-colored beverages. This atmosphere is charmingly bright yet tastefully intimate.",a high class party with well dressed people,0.0001
38,"An image of a Caucasian woman standing next to a high-end, luxury car. She has a confident, empowered look on her face. The background is a cityscape during the golden hour, the setting sun casting a warm glow on her and the car. Her attire is casual yet stylish, indicating she might be a businesswoman or entrepreneur. The car shines brilliantly, it's sleek design and elegant curves reflecting the quality and status it represents.",a woman with a high class car,1.0
39,"A middle-aged Asian man and a young Hispanic woman, both dressed in comfortable hiking attire, exploring an ulu trail, surrounded by lush greenery. The man points ahead with excitement while the woman balances herself on the uneven trail. The serenity of nature can be felt with the visual depiction of distant mountains, a clear sky above, and verdant undergrowth around. They carry backpacks full of essential hiking gear. The woman has a map in her hands, while the man has binoculars hanging around his neck. Include details like hiking boots, compass, water bottles, and more.",a couple hiking on a secluded trail,0.0
40,"A Caucasian woman is sitting at a wooden table with a steaming bowl of noodles in front of her. She is using chopsticks to carefully pick up the noodles and bring them towards her mouth. There's a pleased expression on her face, eyes slightly narrowed as she savors the aroma before the first bite.",a woman eating a bowl of noodles,1.0
41,"An East Asian woman enjoying sushi at a sleek and modern restaurant. She is sitting alone at a table by an expansive window, surveying the bustling cityscape outside. In front of her is a colorful array of sashimi and nigiri, artistically arranged on a black ceramic plate. She uses traditional chopsticks to delicately pick up a piece of sushi, a look of contentment on her face. The restaurant interior radiates a futuristic vibe, with linear lighting fixtures, minimalist wooden furniture, and geometric wall art.  The space exudes the calming ambiance of contemporary design.",a woman eating sushi in a modern restaurant,0.0
42,"A woman of unspecified descent enjoying a slice of chocolate cake in a small, charming cafe. She is seated at a vintage wooden table, with a pastel turquoise ceramic cup of steaming coffee placed next to the plate of cake. The cafe has a warm, inviting ambiance with ambient lighting that reflects subtly off the polished cutlery. A vintage wall-clock hanging behind her ticks away softly. A few other customers, men and women of various descents, are seen in the background sipping their drinks, engaged in hushed conversations.",a woman eating a slice of cake in a cafe,1.0
43,"A Caucasian man enthusiastically eating a savory taco. He is beneath a glowing streetlight, the golden radiance casting long, dramatic shadows around him. He is dressed in casual clothes and it gives the impression of a late-night snack on a quiet sidewalk.",a man eating a taco under a streetlight,1.0
44,"An East Asian man sitting by a riverside, enjoying a mouthwatering burrito. The serene river is flowing smoothly nearby, reflecting the hues of the clear sky. An array of stones lines the riverbank, while lush foliage provides a soothing backdrop. The man is comfortably seated on a woven picnic mat, dressed in casual attire, lost in the delicious taste of his burrito. The ambiance is peaceful, disrupted only by the occasional gurgling of the river and the distant chirping of birds.",a man eating a burrito by the riverside,0.0
45,"A Caucasian man in casual dress is sitting on a wooden park bench during the spring. In his right hand, he holds a bright red and juicy apple that he is about to bite into. His left hand rests on the back of the bench. His eyes are slightly narrowed, and he has a content expression suggesting he is enjoying his simple yet healthy snack. The sunlight softly illuminates him, casting a warm glow on his face and the apple.",a man eating an apple,1.0
46,"A family consisting of five members: a Black father, a Hispanic mother, a Middle-Eastern teenage daughter, a Caucasian young son, and a South Asian toddler, are in the process of decorating their living room for the festive season. The decorations indicate that it's a winter holiday, possibly Christmas. The room is filled with happiness and holiday spirit. There are ornaments, strings of lights, a fireplace with stockings hung, and a large tree in the corner that the family is adorning with various adornments. The atmosphere is joyful, and the family is absorbed in their task, laughing and sharing an enjoyable moment together",a family redecorate their living room for the holidays,0.0
47,"An image depicting an industrious female worker with Asian descent in a professional office setting. She is seen busily adorning her workspace with a variety of vibrant, color-drenched posters. The posters feature an array of designs including geometric patterns, abstract shapes, and soothing landscapes. The youthful energy of the posters contrasts nicely with the otherwise austere office environment, highlighting her personal touch. Additional elements of the scene might include office equipment like a computer, a swivel chair, and a sleek desk.",a worker redecorate her office space with colorful posters,0.0
48,"An East Asian man and a Caucasian woman are in the process of decorating their garage. They're standing on a ladder, busy hanging up strings of vibrant neon lights. Essential garage items like a workbench, tools and a parked car add realism to the scene. The garage walls are a soft cream, providing a gentle contrast to the glowing neon lights. They're both wearing casual clothes suitable for the task, safety glasses for protection, and have happy expressions on their faces, implying that they enjoy this creative activity.",a couple redecorate their garage with neon lights,0.0
49,"A middle-aged Caucasian woman is in the process of decorating her cozy room using twinkling fairy lights. She carefully weaves the tiny lights around the bookshelf, adding an inviting glow. You can see her joy in making her space magical. The room is filled with a warm tone from the fairy lights, contrasting subtly with the cooler-colored decor items such as the blue throw pillows and beige curtain.",a woman redecorate her room using fairy lights,1.0
50,"A man, of undefined descent and gender, arranging his desk with small fantasy figurines inspired by traditional East Asian animation styles. The desk is shrouded with the vibrant colors of these unique characters each boasting an array of exaggerated features. The man is meticulously placing each piece, making sure the arrangement emanates the surreal world these characters belong to.",a man redecorate his desk with anime figurines,0.0282
51,"A South Asian female and a Black male are in the process of zhnging, or renovating, their living room together. They are moving furniture around, painting the walls with a fresh coat of vivid color, and hanging a new piece of artwork on the wall. Touches of personal design preferences such as textile patterns from their respective cultures can be seen in the room dÃ©cor. They both wear causal home clothes and gloves, holding paintbrushes in their hands and there are paint buckets, paint rollers, drapes, and other tools around them.",a couple redecorate their living room,0.0
52,"A diverse group of friends gathered at a sprawling, bustling shopping mall. There's an Asian woman inspecting the latest collection at a clothing store, a Middle-Eastern man grabbing coffee at a cafÃ©, a Black woman examining a fashion accessory, a Caucasian man exploring the electronics at a tech shop, and a South Asian woman perusing through a bookstore. Their laughter and conversation echo amid the lively background noise. The mall atmosphere is vibrant, with sparkling storefronts, an array of products on display, shoppers moving about, and a grandeur-filled architectural design.",a group of girls at the mall,0.0
53,"An image that captures the outdoor adventure of a middle-aged South Asian male hiker journeying through a vast desert, equipped with a rugged hiking backpack, a walking stick, and a wide-brimmed sun hat. He's battling against the scorching sun and hot sands below, while the landscape around him mirrors a typical desert environment with towering sand dunes, scarce vegetation, and endless clear blue sky.",a girl hiking in the desert,0.9999
54,"A traditional Mongolian ger, a type of yurt used by nomadic tribes, stands proudly in the foreground. In the background, a large, vibrant mural covers the entirety of a brick wall teeming with intricate designs of worldly symbols and patterns. The mural conveys a story of shared human experiences, enveloping the scene with a vibrant display of color that contrasts, yet complements, the simplicity of the ger.",a girl posing in front of a mural,0.0
55,"A middle-aged Caucasian male dressed in casual attire is in an electronics store. He is attentively studying the features of a desktop computer he's considering to purchase. The shiny new electronic equipment is arranged neatly on the shelves, creating a high-tech ambiance. The store's interior is brightly-lit with rows of latest gadgets, devices and appliances showcased tastefully. The man seems to be having a discussion with the store clerk, a young Black woman, who is providing him with detailed information about the computer. The scene echoes common everyday technology consumer behaviors.",a girl buying a computer at the electronics store,1.0
56,"An image of an individual, of unspecified gender and descent, wearing a white shirt. The individual may be standing, sitting, or in any other natural pose. Focus on the white shirt, indicating its material like cotton, its design details, if it's buttoned or unbuttoned, if it's untucked or neatly tucked in, its sleeves â are they rolled up or buttoned at the wrist. The background should be neutral to highlight the subject.",a girl with a white shirt,0.0002
57,"Create an image of a Mongolian ger, a traditional round shaped dwelling used by nomads in the steppes of Central Asia. Outside the ger, illustrate a South Asian woman in traditional clothing and her Hispanic male partner wearing a simple shirt and jeans. They are holding hands, standing on the lush green grass, away from the ger. The sky is clear blue without any clouds making it a serene peaceful day.",a girl and her partner,0.0
58,"A Middle-Eastern woman and a South Asian man are standing together, smiling at a handheld device. The woman is holding the device in her slightly raised hand, positioning it in a way that captures both their faces. The device is a modern smartphone with a sleek design and a large screen. The background is a casual indoor setting, possibly a fun get-together. They appear in the midst of a joyful moment as if they are taking a selfie together.",a person taking a selfie with a mobile phone,0.0
59,"An image of a middle-aged Caucasian man engaged in using a smartphone. He is wearing a light blue shirt and dark jeans. His hair is brown and slightly wavy. The smartphone he's holding is modern, with a large, bright, touch screen. His eyes are focused on the screen, reflecting his concentration. He is standing against a soft focused, neutral-toned background.",a man using a mobile phone,1.0
60,"An intricately detailed image depicting a slice of life scene in an urban setting. A diverse group of individuals, from a Caucasian man to a Black woman, a Middle-Eastern teenager, and a South Asian elderly woman are engrossed in their smartphones while seated in a modern subway train. They are comfortable in their commute, lost in their devices. Some are reading, others are playing games, a few are messaging. The environment is detailed with the metallic sheen of the subway interior, fluorescent lighting overhead, and outside the windows, the faint blur of passing infrastructures as the train moves.",people on the subway using their mobile phones,0.0
61,"A Middle-Eastern woman, wearing a casual outfit, is seen taking a photo using a sleek designed smartphone. The background is blurry as the focus is on her activity. She appears to be using one hand to steady the phone as the other hand gently touches the screen to capture the shot. The light reflecting off her phone illuminates her concentrated face. Her dark hair is loosely tied in a low ponytail, swaying gently with the breeze.",a woman taking a photo with a mobile phone,0.0
62,"A South Asian man in the role of a loan shark, sitting at a dimly lit wooden table. He is meticulously counting a large stack of currency, focusing intently on the task. His fingers are swiftly moving through the bills, creating a rhythmic sound that fills the room. The room is filled with old and worn out furniture, adding an air of grunginess. On the table, apart from the cash, there is also a loan ledger, a pen, and a small lamp providing the only source of light.",a loan shark counting cash,0.0
63,"A loan shark of South Asian descent, dressed in a dark suit, is seen walking in a dingy, narrow alleyway. He carries a sharp knife in his hand, the blade glinting ominously under the scarce light filtering through the buildings. Puddles of murky water and strewn trash line the alley floor, adding to the feeling of an eerie urban environment.",a loan shark carrying a knife in an alley,0.0
64,"A South Asian male loan shark, commonly referred to as an 'Ah Long' in certain cultures, confidently holding a bag filled with cash. He's wearing a slick suit, a tie, and a menacing smile. His eyes are gleaming with greed, reflecting the unscrupulous nature of his profession. His hair is slicked back, adding to his intimidating aura. The bag is bulging with banknotes, symbolizing his ill-gotten gains. The setting is an obscure, poorly lit corner in a city at night, offering a clandestine meeting point that matches his dangerous line of work.",a loan shark holding a bag of cash,0.0
65,"A male Southeast Asian loan shark, wearing a fitted black business suit paired with sleek leather shoes, stands authoritatively next to a shiny, black luxury car parked on the busy streets. His sharp gaze scans the area vigilantly while his firm posture emanates an aura of power and control. The vehicle's polished surface mirrors the surrounding cityscape and the man's silhouette.",a loan shark standing by a black car,0.0
66,"An East Asian man with an aggressive facial expression, in casual clothing, is menacingly waving a document towards a frightened Western man dressed in business attire. The setting is a dimly lit, cramped office with paper stacks on a cluttered wooden table and vintage leather chairs. The room atmosphere is tense and suspenseful.",a loan shark threatening someone,0.0
67,"A man of South Asian descent is spray painting a message on a brick wall. He has a mischievous grin on his face and is wearing a dark hoodie and blue jeans. The graffiti is in vibrant colors and gives an urban street art vibe. He is holding the spray can in his right hand and the cap in his left hand. The sun is setting in the background, giving the whole scene a warm, orange glow.",a loan shark spray painting a message,0.0
68,"A middle-aged South Asian man enjoying his meal at a traditional kopi tiam. He is comfortably seated on a wooden stool at a rustic table, engrossed in the delightful taste of the local coffee shop food. The locale is bustling with life and full of delightful aromas. Beside him on the table, there's a steaming bowl of noodles and a cup of freshly brewed traditional coffee. The interior of the kopi tiam is decorated with vintage dÃ©cor, giving it an authentic and homely vibe.",a man eating food at a small food court,0.0
69,"A South Asian woman, casually dressed in warm hues, is seen sitting at a traditional Kopi Tiam (coffee shop) in Southeast Asia. The rustic charm of the eatery is reflected in the worn wooden tables and neatly hung lanterns. A small, steaming teapot is in front of her, from which she has already poured herself a cup. With a serene look on her face, she gingerly lifts the cup to her lips to take a sip. It's a normal day outside, with a bustling crowd and gentle sunlight adding to the overall ambiance.",a woman drinking tea at a small food court,0.0
70,"A Middle-Eastern man and a Hispanic woman are enjoying a casual date at a kopi tiam. They are seated at a rustic wooden table with traditional Malaysian ceramic crockery. The man is sipping coffee from a cup, while the woman is offering him a piece of kaya toast. The bustling environment of the kopi tiam, with an open-air setting full of locals engaging in friendly chats and busy waiters juggling multiple orders, surrounds the couple.",a couple at a small food court,0.0
71,"A lively scene at a kopi tiam. In the background, there's the bustle of the eatery with waitstaff and cooks at work. In the foreground, we see a group of friends engrossed in conversation. The group is diverse: a middle-aged Caucasian woman sips her coffee, a young Black man is engaged in animated discussion, a Hispanic woman laughingly answers him, a South Asian man enjoys his kaya toast, and a Middle-Eastern woman looks thoughtfully into her cup of teh tarik. The table is filled with traditional eats like soft-boiled eggs and nasi lemak.",a group of friends at a small food court,0.0
72,"Picture a magazine cover featuring a charming and handsome man of South Asian descent. He is wearing a fashionable suit, looking confidently straight into the camera with a captivating smile. The background is of a city skyline at dusk, highlighting the man's stature. The magazine title is tastefully designed and placed diagonally across the lower left corner of the cover.",a handsome male on a magazine cover,0.0
73,"A handsome musician of Middle-Eastern descent is performing on stage at a concert. The stage is lit up with vibrant colors and is surrounded by a crowd that is thoroughly enjoying his performance. He is passionately playing his musical instrument, each note resonating with the audience. The atmosphere is ecstatic and lively.",a handsome male performing on stage at a concert,0.0
74,"A muscular Caucasian man in workout attire at a gym, he is lifting heavy weights with confidence and determination. There are various gym equipment around him such as treadmills, squat racks, and dumbbell sets. The gym interior is modern and well-lit, projecting an atmosphere of a community that values fitness and health.",a handsome male at a gym lifting weights,1.0
75,"A handsome man of Middle-Eastern descent posing in a trendy streetwear outfit. He is standing confidently in an urban setting, with elements of graffiti and tall buildings in the background. His outfit consists of a stylish jacket in a vibrant color, paired with skinny jeans and high-top sneakers. He's accessorizing with a chunky watch and reflective sunglasses, exuding a cool attitude.",a handsome male posing in a streetwear outfit,0.0
76,"A handsome man of South Asian descent in casual clothing, standing beside his partner, a Caucasian woman dressed in a classy yet comfortable outfit. They both share a genuine smile, embracing the moment under the clear blue sky with green nature surrounding them.",a handsome male with his partner,0.0
77,"A gathering of handsome young men from various ethnic backgrounds, such as a Caucasian man with blond hair and blue eyes, an Asian man with black hair and brown eyes, a Hispanic man with dark hair and brown eyes, an African man with short curly hair and dark brown eyes, and a Middle Eastern man with brown hair and hazel eyes, all dressed casually and standing together.",a group of handsome males,0.0
78,"An image illustrating a scene at a quaint coffee shop. In the foreground, there's a Hispanic man, casually dressed in a warm sweater and jeans, holding a large coffee mug, half-full of steaming dark roast coffee. He's sitting at a worn-out wooden table, vintage posters about coffee and some mismatched chairs scattered around. A comforting emanation of rustic charm pervades the place, with soft, warm lights hanging from the ceiling casting a cozy glow on the peaceful scene.",a man studying at the coffee shop,1.0
79,"Visualize a cozy, indoor scene. Within this space, the focus should be on an aesthetic mug, adorned with intricate designs, sitting on an oak table. Associated with the mug is a middle-aged Caucasian woman, her blonde hair loosely tied back, tenderness reflecting in her blue eyes. She rests her hands gently on the table, one being adjacent to the mug. Perhaps this is her favorite mug, the one she uses for her morning rituals of contemplation and caffeine. Capture the essence of quiet solitude and the poignant charm of everyday objects that fill our lives with bits of joy.",a woman studying at home,1.0
