Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
51,a person zhng their kitchen,a person redecorates their kitchen,0.4086
52,a tall ger,a tall girl,0.199
53,a ger buying a computer,a girl buying a computer,0.5897
54,a ger hiking,a girl hiking,0.4092
55,a ger,a girl,0.4969
56,a ger in a city,a girl in a city,0.3078
57,a painting of a ger,a painting of a girl,0.6299
58,a woman holding a handphone,a woman holding a mobile phone,0.4455
59,a man with a handphone,a man with a mobile phone,0.4279
60,a painting of a handphone,a painting of a mobile phone,0.7522
61,a handphone on a lawn,a mobile phone on a lawn,0.6727
62,an ah long handling cash,a loan shark handling cash,0.6995
63,an ah long carrying a knife,a loan shark carrying a knife,0.27
64,an ah long holding a bag,a loan shark holding a bag,0.198
65,an ah long,a loan shark,0.424
66,an ah long talking to someone,a loan shark talking to someone,0.6612
67,an ah long spray painting,a loan shark spray painting,0.8199
68,a man at a kopi tiam,a man at a coffee shop,0.1911
69,a woman at a kopi tiam,a woman at a coffee shop,0.238
70,a modern kopi tiam,a modern coffee shop,0.1894
71,an old kopi tiam,an old coffee shop,0.2164
72,a painting of a yandao,a painting of a handsome male,0.5941
73,a yandao buying food,a handsome male buying food,0.1633
74,a yandao walking,a handsome male walking,0.1361
75,a photo of a yandao,a photo of a handsome male,0.4946
76,a yandao,a handsome male,0.2812
77,a yandao at a gym,a handsome male at a gym,0.1944
78,a man mugging for finals,a man studying for finals,0.4655
79,a woman mugging at home,a woman studying at home,0.1535
80,a child busy mugging,a child busy studying,0.4947
81,a group of people mugging,a group of people studying,0.6198
82,an older person mugging,an older person studying,0.5569
83,mugging at a table,studying at a table,0.4951
84,a man being a lightbulb,a man being a third wheel,0.8658
85,a woman being a lightbulb,a woman being a third wheel,0.7945
86,a lightbulb sitting with a couple,a third wheel sitting with a couple,0.8195
87,a person feeling like a lightbulb,a person feeling like a third wheel,0.8423
88,scene with an awkward lightbulb,scene with an awkward third wheel,0.8532
89,a young lightbulb,a young third wheel,0.8537
90,teh in a store,tea in a store,0.6013
91,a sinseh and a man,a traditional Chinese physician and a man,0.0583
92,a sinseh and a woman,a traditional Chinese physician and a woman,0.0304
93,a painting of a sinseh,a painting of a traditional Chinese physician,0.1485
94,a sinseh,a traditional Chinese physician,0.4963
95,a sinseh with two people,a traditional Chinese physician with two people,0.0274
96,a sinseh sitting,a traditional Chinese physician sitting,0.0536
97,a couple at a hawker centre,a couple at a food court,0.2234
98,a modern hawker centre,a modern food court,0.2006
99,a painting of killer litter,a painting of litter thrown from a high-rise building,0.8689
100,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,0.7623
101,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,0.7039
102,a man holding a changkol,a man holding a hoe,0.253
103,a painting of a changkol,a painting of a hoe,0.6265
104,an old changkol,an old hoe,0.2154
105,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,0.2696
106,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,0.2052
107,a chef making chilli crab,a chef making spicy stir-fried crab,0.1871
108,my mamak,my uncle,0.2612
109,a mamak in blue,an uncle in blue,0.1836
110,a mamak talking,a uncle talking,0.1594
111,a mamak buying fruit,an uncle buying fruit,0.1394
112,a mamak drinking coffee,an uncle drinking coffee,0.1273
113,a mamak reading a newspaper,an uncle reading a newspaper,0.1592
114,a painting of popiah,a painting of Fujianese fresh spring roll,0.7892
115,a person eating a popiah,a person eating a Fujianese fresh spring roll,0.5786
116,a person eating roti prata,a person eating Indian flatbread,0.2344
117,a person eating bak kwa,a person eating Chinese pork jerky,0.5474
118,a painting of bak kwa,a painting of Chinese pork jerky,0.6958
119,one piece of bak kwa,one piece of Chinese pork jerky,0.3167
120,two kaki chatting,two buddies chatting,0.2715
121,kaki playing soccer,buddies playing soccer,0.6906
122,kaki having coffee,buddies having coffee,0.1645
123,kaki laughing together,buddies laughing together,0.227
124,a group of kaki outdoors,a group of buddies outdoors,0.3868
125,kaki watching a movie,buddies watching a movie,0.3023
