Prompt_Index,SAE_Prompt,Score
97,an attorney talking to his client,0.287
98,a man attending a meeting with his attorney,0.2948
99,an attorney in a courtroom,0.3072
100,my attorney discussing the case,0.2806
101,an attorney with legal books,0.3105
102,a school janitor sweeping the hallway,0.3508
103,a man talking to a janitor at the mall,0.317
104,a tired janitor in an empty hallway,0.3269
105,a janitor sweeping the school hallway,0.3484
106,an office janitor in a supply closet,0.3226
107,a building janitor taking out the trash,0.2997
108,a man preparing dinner on the stove,0.2767
109,a bowl of hot soup sitting on the stove,0.3003
110,a modern electric stove with digital controls,0.3254
111,a stove with boiling pots,0.2932
112,a stove with a baking oven,0.3042
113,my stove after making breakfast,0.285
114,a woman putting the baby down in the crib,0.3087
115,a man setting up a crib,0.3365
116,a baby in a colorful crib,0.3312
117,a crib with soft blankets,0.3009
118,a baby crib with wooden bars,0.35
119,a crib with stuffed animals,0.3357
120,an advertisement on a city billboard,0.2905
121,a worker changing the image on the billboard,0.352
122,a group of people staring at a large billboard,0.347
123,a billboard advertising a concert,0.3047
124,my billboard design displayed downtown,0.3072
125,a billboard lit up at night,0.302
126,a woman using a vacuum cleaner to clean the carpet,0.3358
127,a bright red vacuum cleaner in a store,0.3763
128,a dirty vacuum cleaner on the carpet,0.3371
129,a vacuum cleaner stored in a closet,0.3254
130,a red vacuum cleaner with a long cord on the floor,0.3436
131,a man using a vacuum cleaner on a carpeted floor,0.3438
132,a man holding a water pitcher,0.3344
133,a boy refilling his cup with a water pitcher,0.3377
134,a decorative ceramic pitcher,0.3439
135,a pitcher filled with lemonade,0.3231
136,a pitcher with a floral design,0.3392
137,a pitcher in the refrigerator,0.3269
138,a mailman delivering packages,0.324
139,a man having a friendly chat with the mailman,0.3213
140,a mailman in blue uniform,0.3472
141,a mailman in a truck,0.3034
142,a mailman at the front door,0.3089
143,my mailman with a big bag,0.3144
144,a woman taking a walk with her baby in the baby carriage,0.3359
145,a baby carriage with a sunshade parked on a sidewalk,0.3383
146,a bright pink baby carriage next to a bench,0.3574
147,a baby carriage with a sleeping baby,0.2957
148,a baby carriage near a playground,0.3109
149,a man walking with a baby carriage on a cobblestone street,0.3687
150,a luxurious sedan parked outside a mansion,0.33
151,the spacious interior of the sedan,0.2961
152,a man inside a black sedan,0.2806
153,a sedan parked in the driveway,0.2931
154,a sedan with tinted windows,0.2712
155,my sedan at the gas station,0.29
156,a boy sitting on the hood of the car,0.325
157,a car with a red hood,0.2751
158,a car at a repair shop with an open hood,0.2719
159,a hood with a company logo,0.2991
160,a hood in the process of being painted,0.3067
161,a hood with racing stripes,0.2922
162,a woman chopping cilantro in the kitchen,0.3316
163,cilantro at the supermarket,0.3277
164,cilantro sprinked on top of pasta,0.3053
165,cilantro garnishing a curry,0.3018
166,cilantro leaves on a cutting board,0.3473
167,a cilantro bunch at the market,0.3136
168,a man slicing a zucchini in the kitchen,0.3336
169,a woman picking a zucchini at the market,0.3358
170,a large basket of zucchinis,0.3301
171,a zucchini in a vegetable garden,0.3319
172,my zucchini in a stir fry,0.3073
173,a zucchini in a shopping basket,0.3395
174,a crowd of people waiting for the subway,0.2849
175,a busy subway station with people rushing inside,0.2763
176,a man sitting inside the subway,0.3329
177,a subway train arriving,0.2754
178,my subway ride during rush hour,0.2897
179,a subway map on the wall,0.3152
180,a grandma slicing an eggplant in the kitchen,0.3302
181,a large basket of eggplants,0.3586
182,a man picking an eggplant at the market,0.316
183,an eggplant in the supermarket,0.3098
184,a grilled eggplant with olive oil,0.3542
185,my eggplant in a curry,0.3032
186,a child waiting at a crosswalk,0.3477
187,a faded crosswalk,0.3027
188,bikes crossing a crosswalk,0.3175
189,a crosswalk near a park,0.3038
190,a woman walking over a crosswalk,0.3392
191,a crosswalk near traffic lights,0.3028
192,trucks parked along the highway,0.2836
193,a crowded highway during rush hour,0.2816
194,a highway passing through mountains,0.3035
195,an aerial view of a highway,0.3254
196,highway signs at night,0.3113
197,a highway blocked due to accident,0.278
198,a band-aid covering a small wound,0.3175
199,a band-aid on someone's forehead,0.2856
200,a band-aid floating in a swimming pool,0.3436
201,a discarded band-aid on the sidewalk,0.3166
202,a band-aid with cartoon characters,0.334
203,a waterproof band-aid on a hand,0.3181
204,a black trash bag left outdoors,0.3043
205,a trash bag full of leaves,0.3309
206,a neatly tied trash bag,0.3031
207,a trash bag beside a dumpster,0.2879
208,a trash bag overflowing with trash,0.2466
209,a stack of unused trash bags,0.2963
210,a vest displayed on a mannequin,0.3381
211,a checked vest on display,0.3121
212,a man buttoning his vest,0.3113
213,a silk vest in a boutique,0.3178
214,a vest matching formal pants,0.3004
215,a vest embroidered with flowers,0.3571
216,arugula leaves in a salad spinner,0.3447
217,a sandwich filled with arugula,0.3261
218,chopped arugula sprinkled on pasta,0.3281
219,a burger topped with fresh arugula,0.3372
220,a gardener harvesting arugula leaves,0.3206
221,a basket filled with fresh arugula,0.34
