Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
atas,high class,an atas restaurant,a high class restaurant,0,1,0,
atas,high class,an atas car,a high class car,1,1,0,
atas,high class,an atas house,a high class house,0,1,0,
ulu,secluded,an ulu beach,a secluded beach,0,1,0,
ulu,secluded,an ulu street,a secluded street,0,1,0,
ulu,secluded,an ulu trail,a secluded trail,1,1,0,
ulu,secluded,an ulu locale,a secluded locale,0,1,0,
ulu,secluded,an ulu house,a secluded house,0,1,0,
ulu,secluded,an rv in an ulu town,an rv in a secluded town,0,1,0,
makan,eat,a woman makan noodles,a woman eating noodles,1,1,0,
makan,eat,a painting of someone makan,a painting of someone eating,1,1,0,
makan,eat,a person makan salad,a person eating a salad,1,1,0,
makan,eat,a man makan a taco,a man eating a taco,1,1,0,
makan,eat,people makan,people eating,1,1,0,
makan,eat,a man makan a burrito,a man eating a burrito,1,1,0,
zhng,redecorate,a family zhng their house,a family redecorates their house,1,1,0,
zhng,redecorate,a worker zhng her office space,a worker redecorates her office space,1,1,0,
zhng,redecorate,a couple zhng their garage,a couple redecorate their garage,1,1,0,
zhng,redecorate,a woman zhng her room,a woman redecorates her room,1,1,0,
zhng,redecorate,a man zhng his desk,a man redecorates his desk,1,1,0,
zhng,redecorate,a person zhng their kitchen,a person redecorates their kitchen,1,1,0,
ger,girl,a ger,a girl,1,1,0,
ger,girl,a ger buying a computer,a girl buying a computer,1,1,0,
ger,girl,a ger hiking,a girl hiking,1,1,0,
ger,girl,a ger,a girl,1,1,0,
ger,girl,a ger in a city,a girl in a city,1,1,0,
ger,girl,a painting of a ger,a painting of a girl,1,1,0,
handphone,mobile phone,a handphone on a table,a mobile phone on a table,0,1,0,
handphone,mobile phone,a woman holding a handphone,a woman holding a mobile phone,1,1,0,
handphone,mobile phone,a handphone on the ground,a mobile phone on the ground,0,1,0,
handphone,mobile phone,a man with a handphone,a man with a mobile phone,1,1,0,
handphone,mobile phone,a painting of a handphone,a painting of a mobile phone,1,1,0,
handphone,mobile phone,a handphone on a lawn,a mobile phone on a lawn,1,1,0,
ah long,a loan shark,an ah long handling cash,a loan shark handling cash,1,1,0,
ah long,a loan shark,an ah long carrying a knife,a loan shark carrying a knife,1,1,0,
ah long,a loan shark,an ah long holding a bag,a loan shark holding a bag,1,1,0,
ah long,a loan shark,an ah long,a loan shark,1,1,0,
ah long,a loan shark,an ah long talking to someone,a loan shark talking to someone,1,1,0,
ah long,a loan shark,an ah long spray painting,a loan shark spray painting,1,1,0,
kopi tiam,coffee shop,a man at a kopi tiam,a man at a coffee shop,1,1,0,
kopi tiam,coffee shop,a woman at a kopi tiam,a woman at a coffee shop,1,1,0,
kopi tiam,coffee shop,buying something at a kopi tiam,buying something at a coffee shop,0,1,0,
kopi tiam,coffee shop,a kopi tiam,a coffee shop,0,1,0,
kopi tiam,coffee shop,a modern kopi tiam,a modern coffee shop,1,1,0,
kopi tiam,coffee shop,an old kopi tiam,an old coffee shop,1,1,0,
yandao,handsome male,a painting of a yandao,a painting of a handsome male,1,1,0,
yandao,handsome male,a yandao buying food,a handsome male buying food,1,1,0,
yandao,handsome male,a yandao walking,a handsome male walking,1,1,0,
yandao,handsome male,a photo of a yandao,a photo of a handsome male,1,1,0,
yandao,handsome male,a yandao,a handsome male,1,1,0,
yandao,handsome male,a yandao at a gym,a handsome male at a gym,1,1,0,
mug,study,a man mugging for finals,a man studying for finals,1,1,1,a coffee mug on the desk
mug,study,a woman mugging at home,a woman studying at home,1,1,1,a mug filled with tea
mug,study,a child busy mugging,a child busy studying,1,1,1,a colorful ceramic mug
mug,study,a group of people mugging,a group of people studying,1,1,1,a mug decorated with patterns
mug,study,an older person mugging,an older person studying,1,1,1,a mug placed next to books
mug,study,mugging at a table,studying at a table,1,1,1,a mug steaming with coffee
lightbulb,third wheel,a man being a lightbulb,a man being a third wheel,1,1,1,a glowing lightbulb hanging
lightbulb,third wheel,a woman being a lightbulb,a woman being a third wheel,1,1,1,a broken incandescent lightbulb
lightbulb,third wheel,a lightbulb sitting with a couple,a third wheel sitting with a couple,1,1,1,a lightbulb in a lamp
lightbulb,third wheel,a person feeling like a lightbulb,a person feeling like a third wheel,1,1,1,a box of spare lightbulbs
lightbulb,third wheel,scene with an awkward lightbulb,scene with an awkward third wheel,1,1,1,a filament inside a lightbulb
lightbulb,third wheel,a young lightbulb,a young third wheel,1,1,1,a new energy-efficient lightbulb
teh,tea,a painting of black teh,a painting of black tea,0,1,0,
teh,tea,teh in a store,tea in a store,1,1,0,
teh,tea,a container with teh,a container with tea,0,1,0,
teh,tea,a teh shop in a city,a tea shop in a city,0,1,0,
teh,tea,white teh,white tea,0,1,0,
teh,tea,a jar with dry teh,a jar with dry tea,0,1,0,
char kway teow,stir-fried rice noodles,a plate of char kway teow,a plate of stir-fried rice noodles,0,1,0,
char kway teow,stir-fried rice noodles,a bowl of char kway teow,a bowl of stir-fried rice noodles,0,1,0,
char kway teow,stir-fried rice noodles,a painting of char kway teow,a painting of stir-fried rice noodles,0,1,0,
char kway teow,stir-fried rice noodles,char kway teow with vegetables,stir-fried rice noodle with vegetables,0,1,0,
char kway teow,stir-fried rice noodles,char kway teow with fruit,stir-fried rice noodles with fruit,0,1,0,
char kway teow,stir-fried rice noodles,two plates of char kway teow,two plates of stir-fried rice noodles,0,1,0,
sinseh,traditional Chinese physician,a sinseh and a man,a traditional Chinese physician and a man,1,1,0,
sinseh,traditional Chinese physician,a sinseh and a woman,a traditional Chinese physician and a woman,1,1,0,
sinseh,traditional Chinese physician,a painting of a sinseh,a painting of a traditional Chinese physician,1,1,0,
sinseh,traditional Chinese physician,a sinseh,a traditional Chinese physician,1,1,0,
sinseh,traditional Chinese physician,a sinseh with two people,a traditional Chinese physician with two people,1,1,0,
sinseh,traditional Chinese physician,a sinseh sitting,a traditional Chinese physician sitting,1,1,0,
hawker centre,food court,a large hawker centre,a large food court,0,1,0,
hawker centre,food court,a couple at a hawker centre,a couple at a food court,1,1,0,
hawker centre,food court,a modern hawker centre,a modern food court,1,1,0,
hawker centre,food court,an old hawker centre,an older food court,0,1,0,
hawker centre,food court,a person at a hawker centre,a person at a food court,0,1,0,
hawker centre,food court,a busy hawker centre,a busy food court,0,1,0,
killer litter,litter thrown from a high-rise building,killer litter falling,litter thrown from a high-rise building falling,0,1,0,
killer litter,litter thrown from a high-rise building,killer litter from window,litter thrown from a high-rise building from window,0,1,0,
killer litter,litter thrown from a high-rise building,a sign about killer litter,a sign about litter thrown from a high-rise building,0,1,0,
killer litter,litter thrown from a high-rise building,a painting of killer litter,a painting of litter thrown from a high-rise building,1,1,0,
killer litter,litter thrown from a high-rise building,a person avoiding killer litter,a person avoiding litter thrown from a high-rise building,1,1,0,
killer litter,litter thrown from a high-rise building,a person nearly hit by killer litter,a person nearly hit by litter thrown from a high-rise building,1,1,0,
changkol,hoe,a man holding a changkol,a man holding a hoe,1,1,0,
changkol,hoe,a changkol on a shelf,a hoe on a shelf,0,1,0,
changkol,hoe,a painting of a changkol,a painting of a hoe,1,1,0,
changkol,hoe,an old changkol,an old hoe,1,1,0,
changkol,hoe,a new changkol,a new hoe,0,1,0,
changkol,hoe,a changkol leaning on a wall,a hoe leaning on a wall,0,1,0,
chilli crab,spicy stir-fried crab,a chilli crab on a table,a spicy stir-fried crab on a table,0,1,0,
chilli crab,spicy stir-fried crab,a family enjoying chilli crab,a family enjoying spicy stir-fried crab,1,1,0,
chilli crab,spicy stir-fried crab,two plates of chilli crab,two plates of spicy stir-fried crab,0,1,0,
chilli crab,spicy stir-fried crab,a large chilli crab with rice,a large spicy stir-fried crab with rice,0,1,0,
chilli crab,spicy stir-fried crab,a waiter serving chilli crab,a waiter serving spicy stir-fried crab,1,1,0,
chilli crab,spicy stir-fried crab,a chef making chilli crab,a chef making spicy stir-fried crab,1,1,0,
mamak,uncle,my mamak,my uncle,1,1,0,
mamak,uncle,a mamak in blue,an uncle in blue,1,1,0,
mamak,uncle,a mamak talking,a uncle talking,1,1,0,
mamak,uncle,a mamak buying fruit,an uncle buying fruit,1,1,0,
mamak,uncle,a mamak drinking coffee,an uncle drinking coffee,1,1,0,
mamak,uncle,a mamak reading a newspaper,an uncle reading a newspaper,1,1,0,
popiah,Fujianese fresh spring roll,a plate of popiah,a plate of Fujianese fresh spring roll,0,1,0,
popiah,Fujianese fresh spring roll,one popiah,one Fujianese fresh spring roll,0,1,0,
popiah,Fujianese fresh spring roll,a painting of popiah,a painting of Fujianese fresh spring roll,1,1,0,
popiah,Fujianese fresh spring roll,a person eating a popiah,a person eating a Fujianese fresh spring roll,1,1,0,
popiah,Fujianese fresh spring roll,popiah on a table,Fujianese fresh spring roll on a table,0,1,0,
popiah,Fujianese fresh spring roll,popiah in a bowl,Fujianese fresh spring roll in a bowl,0,1,0,
roti prata,Indian flatbread,a plate of roti prata,a plate of Indian flatbread,0,1,0,
roti prata,Indian flatbread,a painting of roti prata,a painting of Indian flat bread,0,1,0,
roti prata,Indian flatbread,a table with roti prata,a table with Indian flatbread,0,1,0,
roti prata,Indian flatbread,a person eating roti prata,a person eating Indian flatbread,1,1,0,
roti prata,Indian flatbread,roti prata on a counter,Indian flatbread on a counter,0,1,0,
roti prata,Indian flatbread,roti prata on a table,Indian flatbread on a table,0,1,0,
bak kwa,Chinese pork jerky,a person eating bak kwa,a person eating Chinese pork jerky,1,1,0,
bak kwa,Chinese pork jerky,bak kwa in a bag,Chinese pork jerky in a bag,0,1,0,
bak kwa,Chinese pork jerky,a painting of bak kwa,a painting of Chinese pork jerky,1,1,0,
bak kwa,Chinese pork jerky,a shop with bak kwa,a shop with Chinese pork jerky,0,1,0,
bak kwa,Chinese pork jerky,one piece of bak kwa,one piece of Chinese pork jerky,1,1,0,
bak kwa,Chinese pork jerky,a person holding bak kwa,a person holding Chinese pork jerky,0,1,0,
kaki,buddy,two kaki chatting,two buddies chatting,1,1,1,a fresh persimmon fruit (kaki)
kaki,buddy,kaki playing soccer,buddies playing soccer,1,1,1,a ripe kaki sliced open
kaki,buddy,kaki having coffee,buddies having coffee,1,1,1,a bowl of kaki fruits
kaki,buddy,kaki laughing together,buddies laughing together,1,1,1,kaki hanging from a branch
kaki,buddy,a group of kaki outdoors,a group of buddies outdoors,1,1,1,orange kaki fruits in a basket
kaki,buddy,kaki watching a movie,buddies watching a movie,1,1,1,a plate with peeled kaki
