Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt
abba,father,an abba in front of a house,a father in front of a house,1,1,0,
abba,father,a girl standing with her abba,a girl standing with her father,1,1,0,
abba,father,a crying abba,a crying father,1,1,0,
abba,father,an abba on a bed,a father on a bed,1,1,0,
abba,father,an old abba with a dog,an old father with a dog,1,1,0,
abba,father,an old abba in the kitchen,an old father in the kitchen,1,1,0,
pial,veranda,a beautiful pial,a beautiful veranda,0,1,0,
pial,veranda,an expensive looking pial,an expensive looking veranda,0,1,0,
pial,veranda,a modern looking pial,a modern looking veranda,0,1,0,
pial,veranda,a green pial,a green veranda,0,1,0,
pial,veranda,a dimly lit pial,a dimly lit veranda,0,1,0,
pial,veranda,a painting of a pial,a painting of a veranda,0,1,0,
nullah,riverbed,a dry nullah,a dry riverbed,0,1,0,
nullah,riverbed,a beautiful nullah in a painting,a beautiful riverbed in a painting,0,1,0,
nullah,riverbed,a nullah in a forest,a riverbed in a forest,0,1,0,
nullah,riverbed,a narrow nullah,a narrow riverbed,0,1,0,
nullah,riverbed,a small nullah,a small riverbed,0,1,0,
nullah,riverbed,a wet nullah,a wet riverbed,0,1,0,
rani,queen,a beautiful rani,a beautiful queen,1,1,0,
rani,queen,a rani in a garden,a queen in a garden,1,1,0,
rani,queen,a painting of an old rani,a painting of an old queen,1,1,0,
rani,queen,a rani covered in snow,a queen covered in snow,1,1,0,
rani,queen,a rani in a large hall,a queen in a large hall,1,1,0,
rani,queen,an old rani on a bed,an old queen on a bed,1,1,0,
brinjal,eggplant,a sliced brinjal,a sliced eggplant,0,1,0,
brinjal,eggplant,a brinjal on a table,an eggplant on a table,0,1,0,
brinjal,eggplant,brinjal in a basket,eggplant in a basket,0,1,0,
brinjal,eggplant,a painting of a brinjal,a painting of a eggplant,1,1,0,
brinjal,eggplant,a moldy brinjal,a moldy eggplant,0,1,0,
brinjal,eggplant,a dish with brinjal,a dish with eggplant,0,1,0,
khana,food,a table of khana,a table of food,0,1,0,
khana,food,a basket with khana,a basket with food,0,1,0,
khana,food,healthy khana,healthy food,0,1,0,
khana,food,khana in a cabinet,food in a cabinet,0,1,0,
khana,food,a person with some khana,a person with some food,1,1,0,
khana,food,a family enjoying khana,a family enjoying food,1,1,0,
nagar,town,a bustling nagar,a bustling town,1,1,0,
nagar,town,an abandoned nagar,an abandoned town,0,1,0,
nagar,town,view of a nagar,view of a town,0,1,0,
nagar,town,a beautiful nagar,a beautiful town,0,1,0,
nagar,town,a painting of a nagar,a painting of a town,0,1,0,
nagar,town,a lively nagar,a lively town,1,1,0,
oont,camel,a dying oont,a dying camel,0,1,0,
oont,camel,a oont next to water,a camel next to water,0,1,0,
oont,camel,a painting of a large oont,a painting of a large camel,0,1,0,
oont,camel,an oont eating food,a camel eating food,0,1,0,
oont,camel,two oonts in the street,two camels in the street,0,1,0,
oont,camel,an oont walking in the heat,a camel walking in the heat,0,1,0,
agarbatti,incense,agarbatti in a house,incense in a house,0,1,0,
agarbatti,incense,agarbatti on a table,incense on a table,0,1,0,
agarbatti,incense,a painting of agarbatti,a painting of incense,1,1,0,
agarbatti,incense,agarbatti burning,incense burning,0,1,0,
agarbatti,incense,red abarbatti,red incense,0,1,0,
agarbatti,incense,agarbatti on a shelf,incense on a shelf,0,1,0,
kulang,crane bird,a painting of a beautiful kulang,a painting of a beautiful crane bird,0,1,0,
kulang,crane bird,a large group of kulang,a large group of crane birds,0,1,0,
kulang,crane bird,a dirty kulang,a dirty crane bird,0,1,0,
kulang,crane bird,two kulangs next to each other,two crane birds next to each other,0,1,0,
kulang,crane bird,a sleeping kulang,a sleeping crane bird,0,1,0,
kulang,crane bird,a kulang eating food,a crane bird eating food,0,1,0,
godown,warehouse,a enormous godown,a enormous warehouse,0,1,0,
godown,warehouse,an abandoned godown,an abandoned warehouse,0,1,0,
godown,warehouse,a busy godown,a busy warehouse,1,1,0,
godown,warehouse,a painting of a godown,a painting of a warehouse,0,1,0,
godown,warehouse,a godown on fire,a warehouse on fire,0,1,0,
godown,warehouse,a dark abandoned godown,a dark abandoned warehouse,0,1,0,
medical hall,pharmacy,painting of a medical hall,painting of a pharmacy,0,1,0,
medical hall,pharmacy,a modern medical hall,a modern pharmacy,0,1,0,
medical hall,pharmacy,inside a medical hall,inside a pharmacy,0,1,0,
medical hall,pharmacy,a busy medical hall,a busy pharmacy,0,1,0,
medical hall,pharmacy,entrance of a medical hall,entrance of a pharmacy,0,1,0,
medical hall,pharmacy,a rural medical hall,a rural pharmacy,0,1,0,
petrol bunk,gas station,an abandoned petrol bunk,an abandoned gas station,0,1,0,
petrol bunk,gas station,a petrol bunk in a desert,a gas station in a desert,0,1,0,
petrol bunk,gas station,a photograph of a modern petrol bunk,a photograph of a modern gas station,0,1,0,
petrol bunk,gas station,a very busy petrol bunk,a very busy gas station,1,1,0,
petrol bunk,gas station,a petrol bunk in a big city,a gas station in a big city,0,1,0,
petrol bunk,gas station,a dirty petrol bunk,a dirty gas station,0,1,0,
mo-bike,motorcycle,a man with a blue mo-bike,a man with a blue motorcycle,1,1,0,
mo-bike,motorcycle,a black mo-bike,a black motorcycle,1,1,0,
mo-bike,motorcycle,three mo-bikes on the road,three motorcycles on the road,0,1,0,
mo-bike,motorcycle,a broken mo-bike,a broken motorcycle,0,1,0,
mo-bike,motorcycle,a mo-bike in the forest,a motorcycle in the forest,0,1,0,
mo-bike,motorcycle,a group of mo-bike,a group of motorcycles,0,1,0,
bundook,rifle,two bundooks leaning on each other,two rifles leaning on each other,0,1,0,
bundook,rifle,a person holding a bundook,a person holding a rifle,0,1,0,
bundook,rifle,a broken bundook,a broken rifle,0,1,0,
bundook,rifle,a rusty bundook,a rusty rifle,0,1,0,
bundook,rifle,a bundook in a store,a rifle in a store,0,1,0,
bundook,rifle,a bundook on the ground,a rifle on the ground,0,1,0,
handicraftsman,craftsman,an old handicraftsman,an old craftsman,1,1,0,
handicraftsman,craftsman,a group of handicraftsmen,a group of craftsmen,1,1,0,
handicraftsman,craftsman,a handicraftsman in a house,a craftsman in a house,1,1,0,
handicraftsman,craftsman,a dirty handicraftsman,a dirty craftsman,1,1,0,
handicraftsman,craftsman,a handicraftsman in orange,a craftsman in orange,1,1,0,
handicraftsman,craftsman,a handicraftsman in a big city,a craftsman in a big city,1,1,0,
incharge,supervisor,an angry incharge,an angry supervisor,1,1,0,
incharge,supervisor,an old incharge,an old supervisor,1,1,0,
incharge,supervisor,an incharge in a room,a supervisor in a room,1,1,0,
incharge,supervisor,a painting of an incharge,a painting of a supervisor,1,1,0,
incharge,supervisor,an incharge in the office,a supervisor in the office,1,1,0,
incharge,supervisor,an incharge with a group of people,a supervisor with a group of people,1,1,0,
pani,water,some pani on the table,some water on the table,0,1,0,
pani,water,a child with pani,a child with water,1,1,0,
pani,water,dirty pani,dirty water,0,1,0,
pani,water,pani in the forest,water in the forest,0,1,0,
pani,water,pani in the house,water in the house,0,1,0,
pani,water,pani in the well,water in the well,0,1,0,
yatra,festival,a colorful yatra,a colorful festival,0,1,0,
yatra,festival,a lively yatra,a lively festival,0,1,0,
yatra,festival,a yatra in the summer,a festival in the summer,0,1,0,
yatra,festival,an indoor yatra,an indoor festival,0,1,0,
yatra,festival,a bustling yatra,a bustling festival,0,1,0,
yatra,festival,a yatra in the winter,a festival in the winter,0,1,0,
naka,checkpoint,a man next to a naka,a man next to a checkpoint,1,1,0,
naka,checkpoint,a small red naka,a small red checkpoint,0,1,0,
naka,checkpoint,a busy naka,a busy checkpoint,0,1,0,
naka,checkpoint,a busy naka,a busy checkpoint,0,1,0,
naka,checkpoint,an abandoned naka,an abandoned checkpoint,0,1,0,
naka,checkpoint,a naka in the winter,a checkpoint in the winter,0,1,0,
tiffin,luncheon,an outdoor tiffin,an outdoor luncheon,0,1,0,
tiffin,luncheon,a lively tiffin,a lively luncheon,1,1,0,
tiffin,luncheon,a tiffin in the building,a luncheon in the building,1,1,0,
tiffin,luncheon,an indoor tiffin,an indoor luncheon,1,1,0,
tiffin,luncheon,a tiffin in the city,a luncheon in the city,1,1,0,
tiffin,luncheon,a tiffin at school,a luncheon at school,1,1,0,
satta,gambling,the inside of a satta den,the inside of a gambling den,1,1,0,
satta,gambling,a satta room,a gambling room,1,1,0,
satta,gambling,a place of satta,a place of gambling,1,1,0,
satta,gambling,a bustling satta den,a bustling gambling den,1,1,0,
satta,gambling,a luxurious satta den,a luxurious gambling den,1,1,0,
satta,gambling,a group of people satta,a group of people gambling,1,1,0,
almirah,wardrobe,a luxurious almirah,a luxurious wardrobe,0,1,0,
almirah,wardrobe,an old almirah,an old wardrobe,0,1,0,
almirah,wardrobe,a painting of an almirah,a painting of a wardrobe,0,1,0,
almirah,wardrobe,an almirah in the bedroom,a wardrobe in the bedroom,0,1,0,
almirah,wardrobe,a broken almirah,a broken wardrobe,0,1,0,
almirah,wardrobe,a green almirah,a green wardrobe,0,1,0,
dicky,car trunk,a dicky filled with luggage,a car trunk filled with luggage,0,1,1,
dicky,car trunk,a dicky left open,a car trunk left open,0,1,1,
dicky,car trunk,a spacious red dicky,a spacious red car trunk,0,1,1,
dicky,car trunk,a damaged dicky,a damaged car trunk,0,1,1,
dicky,car trunk,a suitcase in a dicky,a suitcase in a car trunk,0,1,1,
dicky,car trunk,a rusty dicky,a rusty car trunk,0,1,1,
stepney,spare tire,a stepney mounted on a vehicle,a spare tire mounted on a vehicle,0,1,0,
stepney,spare tire,a worn-out stepney,a worn-out spare tire,0,1,0,
stepney,spare tire,a stepney leaning against a wall,a spare tire leaning against a wall,0,1,0,
stepney,spare tire,a black stepney,a black spare tire,0,1,0,
stepney,spare tire,a mechanic inspecting a stepney,a mechanic inspecting a spare tire,1,1,0,
stepney,spare tire,a stepney lying on the road,a spare tire lying on the road,0,1,0,
batchmate,classmate,a group photo of my batchmates,a group photo of my classmates,1,1,0,
batchmate,classmate,my batchmate smiling,my classmate smiling,1,1,0,
batchmate,classmate,two batchmates studying,two classmates studying,1,1,0,
batchmate,classmate,a batchmate at a desk,a classmate at a desk,1,1,0,
batchmate,classmate,batchmates outside the school,classmates outside the school,1,1,0,
batchmate,classmate,a batchmate playing basketball,a classmate playing basketball,1,1,0,
