Prompt_Index,Dialect_Prompt,SAE_Prompt,Normalized_Score
23,"A Caucasian male postman in his forties, busy sorting through a large array of letters and parcels on his workstation. His uniform is neat and he has a focused expression on his face while working. His bag is full and ready for delivery, implying a hectic day ahead. An old fashioned post office setting can be seen in the background with wooden cabinets filled with labelled slots. The scene evokes an image of diligent and dedicated postal service.",a busy mailman,0.7869
24,"Visualize an elderly White male postman gracefully going about his work. His grey hair peeking out from under his official hat, his uniform slightly worn out from years of dedicated service. He holds a bag overflowing with letters and small packages. His face is lined with wrinkles, hinting at the many years of work and wisdom that they encapsulate. His eyes filled with kindness demonstrate a story of perseverance and hard work. His steps may be slow but they carry surety and dedication, each step filled with purpose as he continues on his route.",a painting of an old mailman,0.7102
25,"Create an image of an East Asian female postman, wearing a traditional postman's uniform with a peaked hat and shoulder bag filled with letters and parcels. She is standing on a bustling city street with high-rise buildings on either side, busy traffic on the road, and people of various descents and genders are passing by.",a mailman on the street,0.5505
26,"Imagine a long tube stretching in both directions. The inside of the tube is glossy, reflecting the dancing lights that dot its surface. The lights come from small LED bulbs strategically placed within the tube, emanating a calm, colourful glow. The light subtly illuminates the curve of the tube, providing an abstract effect. Picture the perspective from the inside of this tube, with the distant end appearing as a small circle of far-off light, inviting but somewhat mysterious.",inside of the subway,0.7843
27,"Visualize a busy metropolitan tube station during rush hour. The entrance is bustling with people of various descents and gender such as Caucasian women, Hispanic men, Black women, Middle-Eastern men, South Asian women and White men. Trains are arriving and departing at high speeds, while the platform is filled with people waiting. Electronic signboards displaying train timings and destinations can also be seen. The architecture of the station is an interesting blend of modern and classic, with shiny steel frames and polished granite floors. Light fixtures cast a soft, warm glow, making the bustling scene appear both lively and cozy.",a subway station,0.1742
28,"A detailed image of an aubergine, also known as eggplant, sliced open. The outer skin of the vegetable is deep, glossy purple, appearing almost black under certain lighting conditions. The interior displays a stark contrast with its spongy, cream-colored flesh, its visible seeds scattered throughout. The slices, carefully arranged, reveal clean, smooth cuts. The background is simple and neutral, allowing the viewer to focus on the aubergine.",a sliced eggplant,0.2549
29,"Imagine a vivid scene. It's a rustic kitchen with an old wooden table at its center, and the sunlight streams in gently from the window. On the table, you see a perfectly ripe aubergine, its smooth skin gleaming in the soft light. Its rich, deep purple colour contrasts strikingly against the brown tones of the table. The atmosphere is calm and expectant, as if the peace before the culinary storm that will bring the aubergine to life in a recipe.",an eggplant on the table,0.2175
30,"Visualize a deep purple aubergine, glistening as if recently washed, nestling comfortably in a rustic basket. The basket is made of woven straw, sturdy and round, with a couple of dark green leaves from the aubergine peeking out from the gaps. The aubergine and its basket sit on a wooden table, sun-dappled, in the warm glow of a homely kitchen.",eggplant in a basket,0.1283
31,"Create an image of a classical still life painting featuring a ripe, shiny aubergine. The vegetable sits on a rustic wooden table against a mellow, dimly lit backdrop. Its purplish-black skin has a lustrous glow under soft lighting, highlighting its burly, pear-shaped form and smooth, intricate surface. The green cap and stem contrast with the aubergine's dark, rich color. A touch of soft shadows adds depth to the composition, defining the aubergine's voluminous and curvy structure. The style of the painting mirrors that of the seventeenth-century Dutch Still Life era.",a painting of an eggplant,0.2478
32,"An image visually showcasing a moldy aubergine, also known as eggplant. It has an irregular shape with a deep purple exterior. However, it is covered in greenish-white mold spots, indicating its state of decay and unfitness for consumption. The texture of the mold contrasts with the glossy surface of the eggplant, thus giving a vivid indication of the rot. The aubergine is placed on an isolated white background that accentuates the object's state of spoilage.",a moldy eggplant,0.1604
33,"Visualize a beautifully prepared dish showcasing aubergine as its main component. It's served in a white round ceramic plate. The aubergine has been sliced into thick rounds, grilled to a perfect char, and layered with a vibrant, rich, and tangy tomato sauce. A sprinkle of finely chopped fresh herbs, perhaps basil or parsley, garnishes the top. The setting is a rustic wooden table, slightly worn from use, indicative of a homely kitchen environment. The glow from a nearby candle casts an inviting warm light onto the plate.",a dish with eggplant,0.381
34,"An immersive urban scene showcasing four individuals crossing a zebra-striped pedestrian crossing. The first individual is a Caucasian woman in her 30s, donning a green trench coat and holding a yellow umbrella. Followed by her is an African young man wearing a red hoodie and blue jeans, attentively looking at the traffic signal. Next is a Middle-Eastern elderly man with a white beard, wearing a brown jacket and walking with the aid of a wooden cane. The last one is a South Asian teenage girl in a purple dress and white sneakers, texting on her phone. The vivid cityscape in the backdrop with tall buildings and bustling traffic add to the ambiance.",people on a crosswalk,0.3547
35,"Depict a zebra crossing on a busy street. There are people waiting to cross, cars stopping, and some are in the process of crossing. Include a variety of individuals: a Black college student wearing headphones, a Middle-Eastern elderly man leaning on his cane, a South Asian female jogger in her activewear, a Caucasian businessman looking at his wristwatch, and a white mother holding her Hispanic toddler's hand. Let the scene be set during a sunny day and fill the image with detail - bustling city life, traffic lights changing color, and cityscape in the background.",a busy crosswalk,0.408
36,"A Middle-Eastern woman, dressed in casual attire, walks carefully across a zebra crossing. The black and white striped alternating lines of the pedestrian crosswalk vibrate under the bright city lighting. The woman's hair is loosely tied back, free strands twitching slightly in the gentle breeze. She carries a small bag slung over her shoulder and looks attentively on both sides of the road making sure that it is safe to cross.",a woman on a crosswalk,0.2545
37,"Visualize a detailed image of a human finger, showing a clear and precise representation of wound care. The finger is Caucasian and belongs to a male individual. It has a tightly wound plaster around it, presenting a vivid depiction of health care measures. The plaster is fresh, with no visible signs of wear or dirt, indicating recent application. There's a slight crease in the plaster where it wraps around the contour of the finger. The background is entirely out of focus, which helps to emphasize the plastered finger in the foreground.",a band-aid wrapped around a finger,0.2654
38,"A close-up view of a small, shallow cut on an otherwise unblemished skin. The cut is freshly cleaned and precisely covered with a new, unblemished plaster. The adhesive sides of the plaster are firmly attached to the skin, providing optimal protection and promoting healing. A small degree of redness can be seen around the cut, an indication of the bodies initial inflammatory response. The plaster is of classic design, with a white gauze pad surrounded by a beige adhesive band. Moderate daylight illuminates the scene subtly, revealing intricate details.",a band-aid covering a small cut,0.3201
39,"Visualize a realistic scenario involving a plaster on an injured knee. The scene shows a person, of Middle-Eastern descent, sitting on a chair with their leg extended. The knee appears mildly injured with a large plaster securing it. The plaster is a beige color that contrasts with the skin of the person. The surroundings are calm and clean, in a well-lit room.",a band-aid on an injured knee,0.257
40,"A detailed image of a brightly colored adhesive bandage, commonly known as a plaster, applied to the elbow of a person. The skin tone around the area is a neutral tone and the hairs on the skin are visible. The plaster is striped with vibrant shades of red, blue, green, and yellow. It is sticking properly to the skin and covering a presumed minor injury. The background is fuzzy, allowing the focus to remain on the plastered elbow.",a colorful band-aid on an elbow,0.5756
41,"Create a highly detailed image of a plaster bandage for a cut. The plaster bandage should be beige in color, rectangular in shape with rounded corners. It should have conventional adhesive bandage design, with an absorbent pad in the center, used typically to cover a small, superficial wound.",a band-aid for a cut,0.5301
42,"Visualize a close-up image of skin with a plaster peeling off. The plaster appears to have been there for a while, with its edges slightly frayed, indicating its adhesiveness fading away over time. The skin underneath is revealed, slightly reddened due to the friction from the removal process. The lighting in the setting illuminates the texture and colors vividly, creating deep shadows that highlight this simple yet intimate human moment.",a band-aid peeling off skin,0.2107
